geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04, -Log.p.value,Student's T-test q-value daf2_d15_daf2_d5,log2FC,Student's T-test Test statistic daf2_d15_daf2_d5,Sign p-val: 0.05 
"ZK265,6",1.1128,2.42926,Q94402,Nucleolar protein 16,14.1983,13.679,14.6962,13.8692,13.1218,13.1222,13.0285,12.719,2.42926,0.00270976,1.1128,4.59239,+
"CELE_ZK858,7",-1.36002,2.9741,Q94416,Uncharacterized protein,13.7358,13.851,14.3737,13.5462,14.9304,15.6416,15.1979,15.1769,2.9741,0.00141888,-1.36002,-5.89126,+
clec-91,4.93954,2.87207,Q94417,C-type lectin domain-containing protein 91,16.0501,16.0657,16.041,16.7818,10.6573,9.17949,12.387,12.9566,2.87207,0.00170698,4.93954,5.63065,+
rab-3,0.319335,2.94322,Q94986;Q95QV3,Ras-related protein Rab-3;RAB family,14.7377,14.7543,14.6435,14.8772,14.4434,14.4113,14.3775,14.5031,2.94322,0.00147857,0.319335,5.81147,+
pas-4,-0.199868,0.630741,Q95005,Proteasome subunit alpha type-7,18.3435,18.1606,18.6283,18.6383,18.4664,18.5162,18.8912,18.6964,0.630741,0.124068,-0.199868,-1.32299,
pas-5,-0.363118,0.694993,Q95008,Proteasome subunit alpha type-5,17.614,17.428,16.6304,17.6502,17.7084,17.868,17.4581,17.7404,0.694993,0.104497,-0.363118,-1.43299,
ubc-9,-0.137672,0.366689,Q95017,SUMO-conjugating enzyme UBC9,16.4608,16.9258,16.8581,16.9061,16.6617,16.7853,17.0951,17.1593,0.366689,0.275312,-0.137672,-0.846292,
cps-6,-1.0335,1.17962,Q95NM6,"Endonuclease G, mitochondrial",14.8755,14.1582,15.2489,16.2279,16.083,16.3888,15.7319,16.4407,1.17962,0.0311456,-1.0335,-2.24242,+
ooc-5,-0.995584,1.8969,Q95NU5,Torsin-like protein,14.9512,15.3237,14.8611,15.5222,15.9139,16.0582,16.8554,15.813,1.8969,0.0076036,-0.995584,-3.50948,+
tftc-3,-1.03965,2.74894,Q95PV7,Transcription Factor ThreeC subunit (GTF3C homolog),12.0071,12.0871,11.6166,11.7543,12.8294,13.3379,12.8983,12.5581,2.74894,0.00175117,-1.03965,-5.32735,+
nck-1,-0.753911,2.86602,Q95PW9,NCK (Non-Catalytic region of tyrosine Kinase) adaptor protein family,16.6636,16.49,16.4837,16.9635,17.2384,17.5125,17.324,17.5416,2.86602,0.00169687,-0.753911,-5.61545,+
tcer-1,-1.0462,4.83909,Q95PX7;Q95PX8,TransCription Elongation Regulator homolog,16.1511,16.2473,16.1639,16.0991,17.1999,17.4308,17.1152,17.1003,4.83909,0.000307692,-1.0462,-12.7197,+
cpsf-3,-2.54595,0.32323,Q95PY8,Cleavage and Polyadenylation Specificity Factor,14.0246,12.0181,11.4776,0,12.9591,12.9635,8.78735,12.9941,0.32323,0.316992,-2.54595,-0.761735,
kdp-1,0.100688,0.214286,Q95PZ1,KASH (Klarsicht/ANC-1/Syne Homology) Domain Protein,17.2524,17.2288,17.3161,17.5668,17.0332,17.3358,16.9144,17.6779,0.214286,0.452319,0.100688,0.537072,
xpb-1,0.168325,0.231721,Q95PZ4,XPB (Xeroderma Pigmentosum complementation group B) related,13.5042,13.4409,12.8476,12.3985,12.6603,13.1768,12.6584,13.0225,0.231721,0.426629,0.168325,0.574488,
"CELE_Y66D12A,19",-0.797762,1.61175,Q95PZ6,Uncharacterized protein,12.3208,11.4388,11.5539,11.9076,12.8872,12.8951,12.1555,12.4744,1.61175,0.0132429,-0.797762,-2.98593,+
"CELE_Y66D12A,9",-0.772427,0.975304,Q95PZ7,Uncharacterized protein,15.5649,15.4933,15.7876,16.1242,16.0622,15.7498,16.8032,17.4444,0.975304,0.051036,-0.772427,-1.90217,
mrps-7,-3.18207,4.39238,Q95Q11,"28S ribosomal protein S7, mitochondrial",12.7996,12.8498,12.9164,12.7702,15.3247,15.7417,16.6413,16.3565,4.39238,0.000638298,-3.18207,-10.6448,+
let-49,-2.36557,3.56932,Q95Q17,Mediator of RNA polymerase II transcription subunit 7,12.2914,12.0849,11.3119,12.0653,14.3418,14.9038,14.1308,13.8394,3.56932,0.000444444,-2.36557,-7.60297,+
"Y53F4B,39",-0.687063,2.6403,Q95Q18,Beta-lactamase-like protein 2 homolog,15.6474,16.1317,15.6439,15.6931,16.5073,16.6333,16.3326,16.3913,2.6403,0.00192384,-0.687063,-5.06942,+
riok-2,-0.582791,0.50418,Q95Q34,Serine/threonine-protein kinase RIO2,13.0432,14.084,12.9209,14.7232,14.5985,14.9749,13.8525,13.6764,0.50418,0.179336,-0.582791,-1.10074,
"C37H5,13",0.571418,1.34434,Q95Q68,Uncharacterized protein,14.6555,14.8411,14.4873,14.7146,14.558,14.1217,14.2076,13.5254,1.34434,0.0217591,0.571418,2.52054,+
let-363,-1.03708,2.59562,Q95Q95,Target of rapamycin homolog,12.1694,12.005,11.5536,11.8352,12.8178,13.3441,12.9794,12.5703,2.59562,0.00196995,-1.03708,-4.96586,+
pat-12,-0.341747,1.36163,Q95QA6,Protein pat-12,17.9384,18.2007,18.16,18.3807,18.3599,18.3405,18.5961,18.7504,1.36163,0.0208919,-0.341747,-2.55005,+
"CELE_T13H5,8",0.00445414,0.00432414,Q95QB1,Uncharacterized protein,13.9443,13.6457,14.2522,14.3904,13.1647,14.196,14.4463,14.4077,0.00432414,0.98312,0.00445414,0.0129433,
"CELE_R02F2,9",-0.541942,1.5166,Q95QC2,Uncharacterized protein,16.0115,16.3955,15.9739,15.7974,16.3821,17.0008,16.3867,16.5764,1.5166,0.0154454,-0.541942,-2.81794,+
tmem-135,-1.19297,3.5469,Q95QD1,Transmembrane protein 135 homolog,11.8857,11.8445,11.3814,11.7888,12.7251,13.1675,13.0274,12.7524,3.5469,0.000431315,-1.19297,-7.53196,+
lin-54,-1.13857,3.09199,Q95QD7,Protein lin-54,12.2956,11.7889,11.662,11.8736,13.0369,13.3784,12.8014,12.9575,3.09199,0.00106478,-1.13857,-6.20349,+
exos-8,-0.889236,2.28175,Q95QG7,EXOSome (Multiexonuclease complex) component,11.9261,12.0361,12.3677,11.9488,13.0717,13.349,12.9337,12.4812,2.28175,0.00335297,-0.889236,-4.27628,+
fcp-1,-2.19752,3.93961,Q95QG8,FCP1 (Yeast TFIIF-interacting CTD phosphatase subunit) homolog,15.244,15.4012,15.8136,16.148,17.7908,18.072,17.4755,18.0586,3.93961,0.000496788,-2.19752,-8.86097,+
"CELE_F32H2,10",-1.16748,3.53079,Q95QH1,Uncharacterized protein,11.963,11.9088,11.5929,11.9847,13.0254,13.3213,12.7044,13.0683,3.53079,0.000425036,-1.16748,-7.48128,+
"CELE_F32A5,8",-0.308035,0.596934,Q95QH4,Uncharacterized protein,14.6593,15.4675,14.7305,15.5012,15.4786,15.5971,15.2486,15.2664,0.596934,0.135565,-0.308035,-1.26444,
"CELE_F30F8,9",0.108616,0.0848576,Q95QI1,Uncharacterized protein,13.1684,14.3642,14.996,13.4793,13.6755,13.4539,14.3523,14.0918,0.0848576,0.721957,0.108616,0.234341,
"CELE_F26F4,12",0.866582,1.66235,Q95QI6,Uncharacterized protein,15.3332,16.1306,15.2455,15.057,14.2252,14.9406,14.6748,14.4593,1.66235,0.0121722,0.866582,3.07653,+
"CELE_F13H8,11",0.51806,2.06691,Q95QL1,Uncharacterized protein,17.6277,17.672,17.478,17.7743,16.9551,17.2901,16.8755,17.3591,2.06691,0.00518453,0.51806,3.83867,+
mrpl-13,0.384806,0.515948,Q95QL2,"Mitochondrial Ribosomal Protein, Large",12.5349,14.0673,13.4329,13.4769,13.0824,13.2861,12.6496,12.9546,0.515948,0.172547,0.384806,1.1218,
"CELE_F11A10,7",0.797863,1.45854,Q95QL3,Uncharacterized protein,15.2185,15.353,15.4479,14.5515,14.6237,14.7694,13.8572,14.1291,1.45854,0.0172037,0.797863,2.71679,+
"CELE_F01F1,15",-0.508193,1.94615,Q95QN1,Uncharacterized protein,15.6614,16.052,15.9958,16.2401,16.4525,16.4008,16.7127,16.4161,1.94615,0.00683111,-0.508193,-3.60341,+
ddx-23,0.0307875,0.0504124,Q95QN2,DEAD boX helicase homolog,15.4478,15.5723,15.5988,16.0023,15.6368,15.567,15.2156,16.0786,0.0504124,0.825901,0.0307875,0.143749,
brap-2,-0.993902,1.50612,Q95QN6,BRCA1-associated protein homolog 2,11.8258,12.1002,11.3652,12.9178,13.0492,13.3998,12.7113,13.0241,1.50612,0.0157478,-0.993902,-2.7996,+
atic-1,0.707207,2.29721,Q95QQ4,5-Aminoimidazole-4-carboxamide ribonucleotide formylTransferase/IMP Cyclohydrolase homolog,16.7486,17.1414,16.5672,16.6438,15.9154,15.8714,16.1929,16.2924,2.29721,0.00329663,0.707207,4.30877,+
"C44B7,2",-1.85174,2.20354,Q95QR5,Uncharacterized protein,14.605,13.759,13.6586,14.7151,15.281,15.5866,16.5463,16.7308,2.20354,0.00405532,-1.85174,-4.11397,+
"C35C5,8",-1.25674,2.98114,Q95QS2,Uncharacterized protein,12.2302,11.3742,11.5965,11.7703,12.7892,13.3004,12.8899,13.0186,2.98114,0.00142541,-1.25674,-5.90958,+
mrps-26,-0.77302,2.07985,Q95QS3,"Mitochondrial Ribosomal Protein, Small",15.1203,15.0343,15.2381,15.4938,15.9048,16.3416,16.1816,15.5506,2.07985,0.00506469,-0.77302,-3.86431,+
tag-321,-1.10445,2.0035,Q95QS6,Uncharacterized protein,14.6352,14.0662,14.5411,14.1543,15.3832,15.4383,16.1351,14.858,2.0035,0.00614976,-1.10445,-3.71423,+
"C27F2,10",-0.115638,0.161569,Q95QU0,PCI domain-containing protein 2 homolog,12.6961,12.7704,12.4089,12.71,12.9602,13.3897,12.1782,12.5199,0.161569,0.544235,-0.115638,-0.419673,
"C27F2,9",0.36986,0.749773,Q95QU1,Uncharacterized protein,13.2774,13.3593,12.8152,13.3667,12.7638,13.4295,12.6054,12.5404,0.749773,0.0905687,0.36986,1.52575,
tiar-1,-0.593127,0.538573,Q95QV7;Q95QV8,TIA-1/TIAL RNA binding protein homolog,17.1513,18.2203,16.3095,17.1575,17.4,18.7588,17.354,17.6982,0.538573,0.161768,-0.593127,-1.16203,
"B0041,8",-0.66827,0.384314,Q95R19,Uncharacterized protein,14.1742,15.4843,16.519,17.3934,16.2261,16.2415,16.2846,17.4917,0.384314,0.260583,-0.66827,-0.87993,
"C13B7,6",-0.41027,0.53839,Q95X12,Uncharacterized protein,15.4454,14.6609,15.0246,15.1303,15.0936,16.2603,14.8618,15.6864,0.53839,0.161884,-0.41027,-1.16171,
"C35E7,11",0.467437,0.479353,Q95X36,Uncharacterized protein,14.2268,15.4698,14.9477,13.6444,14.5025,14.3367,13.7054,13.8743,0.479353,0.193165,0.467437,1.05599,
mrpl-9,0.413143,1.19104,Q95X39,"Mitochondrial Ribosomal Protein, Large",14.8649,15.104,14.7394,14.3625,14.2006,14.4256,14.5971,14.1951,1.19104,0.0304669,0.413143,2.26156,+
vha-8,0.0902805,0.139097,Q95X44,Vacuolar H ATPase,19.839,20.9382,20.0813,20.2415,20.0418,20.1588,20.1673,20.371,0.139097,0.591395,0.0902805,0.367383,
rpoa-49,1.29347,1.50414,Q95X83,RNA POlymerase I (A) subunit,14.6316,14.5191,13.7214,15.5181,12.5177,13.5136,13.3506,13.8343,1.50414,0.0158696,1.29347,2.79614,+
exos-2,0.706521,1.89423,Q95XD0,EXOSome (Multiexonuclease complex) component,14.1756,14.5505,14.0878,14.38,13.8779,13.9041,13.2885,13.2973,1.89423,0.00764372,0.706521,3.50442,+
blos-2,-0.372527,0.378829,Q95XD3,Biogenesis of lysosome-related organelles complex 1 subunit 2,15.167,15.2915,15.465,15.9852,15.4906,16.652,14.9415,16.3148,0.378829,0.265265,-0.372527,-0.8695,
lsm-8,-1.38282,3.45616,Q95XD4,LSM Sm-like protein,16.6496,16.5767,16.9076,16.9644,17.6924,18.1508,18.3761,18.4103,3.45616,0.000484354,-1.38282,-7.25012,+
"CELE_Y69A2AR,3",-1.49175,3.50724,Q95XG6,Uncharacterized protein,16.7602,16.6114,16.5003,17.0813,17.9753,17.9447,18.5428,18.4573,3.50724,0.000507846,-1.49175,-7.40768,+
daao-1,-1.09542,2.55739,Q95XG9,D-amino-acid oxidase,11.9613,11.7066,11.6339,11.9176,13.1297,13.1402,13.0585,12.2727,2.55739,0.00207071,-1.09542,-4.87835,+
"CELE_Y69A2AR,28",-1.12431,3.03591,Q95XH0,Uncharacterized protein,17.3046,17.331,17.1446,16.9063,18.3874,18.6957,18.1241,17.9765,3.03591,0.00136832,-1.12431,-6.05343,+
"CELE_Y69A2AR,18",-0.0599852,0.131343,Q95XJ0,Uncharacterized protein,18.822,18.6464,19.1095,19.244,18.8109,18.8596,19.1567,19.2348,0.131343,0.609495,-0.0599852,-0.348986,
"CELE_Y69A2AR,21",-1.34207,2.54931,Q95XJ1,Uncharacterized protein,14.0201,14.2725,13.5523,14.2673,14.9658,15.0545,15.5727,15.8874,2.54931,0.00205427,-1.34207,-4.85999,+
"CELE_Y71G12B,6",-0.689185,1.25172,Q95XM5,Uncharacterized protein,14.4866,15.0308,14.4219,15.4743,15.641,15.3862,15.2203,15.9228,1.25172,0.0270472,-0.689185,-2.36356,+
ddx-27,1.00043,0.793089,Q95XM9,DEAD boX helicase homolog,15,15.4017,14.9597,15.7483,12.543,14.9435,15.1741,14.4474,0.793089,0.081502,1.00043,1.59857,
"CELE_Y71G12B,10",0.0666924,0.141211,Q95XN1,Uncharacterized protein,15.2756,15.2811,15.3536,15.7801,15.5274,15.3651,14.9784,15.5527,0.141211,0.586555,0.0666924,0.372367,
mppa-1,0.821527,0.323246,Q95XN2,Mitochondrial Processing Peptidase Alpha,13.434,12.6703,17.0804,14.1332,13.8242,14.3679,12.1248,13.7149,0.323246,0.317066,0.821527,0.761768,
lsm-6,0.414962,1.70614,Q95XN6,LSM Sm-like protein,17.3734,17.8893,17.5744,17.6446,17.1012,17.0842,17.2169,17.4195,1.70614,0.0110936,0.414962,3.15568,+
mca-3,-0.16796,0.545344,Q95XP6,Calcium-transporting ATPase,16.9596,17.0475,17.1183,17.372,17.0935,17.5544,17.1174,17.4038,0.545344,0.158441,-0.16796,-1.17401,
zwl-1,-0.95131,0.761289,Q95XP9,Protein zwilch homolog,13.7202,13.1142,13.8711,14.9658,14.7028,13.7606,14.9174,16.0958,0.761289,0.0882066,-0.95131,-1.54514,
mcm-4,-1.08264,3.01945,Q95XQ8,DNA replication licensing factor mcm-4,15.2828,15.3827,15.1971,15.1055,16.3082,16.6831,15.8708,16.4365,3.01945,0.00142665,-1.08264,-6.00994,+
eif-2gamma,-0.0720572,0.0904918,Q95XR0,Eukaryotic Initiation Factor,15.934,16.5232,16.1729,16.4311,16.0666,16.0242,16.1532,17.1055,0.0904918,0.707127,-0.0720572,-0.248668,
tbca-1,-0.712688,1.72659,Q95XR1,Tubulin-specific chaperone A,18.6417,18.181,18.3462,18.4033,19.1086,19.6054,18.6169,19.0921,1.72659,0.0106462,-0.712688,-3.19289,+
nsun-4,2.22146,3.18738,Q95XR2,Nop2 (NOP2)/SUN domain family member,15.0976,14.0049,14.9235,15.5627,12.5971,12.4095,12.8595,12.8366,3.18738,0.000853101,2.22146,6.46526,+
trap-3,0.119535,0.28974,Q95XS1,TRanslocon-Associated Protein,16.9423,17.2125,16.8886,17.2094,16.9909,17.3433,16.7687,16.6718,0.28974,0.353668,0.119535,0.694809,
"CELE_Y38F2AR,9",-0.0447679,0.0718444,Q95XS2,Protein transport protein Sec61 subunit beta,18.1222,18.8892,18.2455,18.7811,18.3013,18.4622,18.6103,18.8433,0.0718444,0.760791,-0.0447679,-0.200743,
trap-1,-1.00352,3.01593,Q95XT5,TRanslocon-Associated Protein,16.8798,17.5419,16.994,17.0389,18.191,17.9286,18.0522,18.2971,3.01593,0.0014771,-1.00352,-6.00066,+
wwp-1,1.95271,0.251818,Q95XU3,E3 ubiquitin-protein ligase,11.2698,12.5116,14.6632,13.7388,14.7572,13.3742,14.342,1.89908,0.251818,0.400412,1.95271,0.616857,
sut-2,-1.05035,1.95722,Q95XU6,Zinc finger CCCH domain-containing protein 14,13.4311,13.3594,13.5507,13.7112,14.8135,15.2333,14.0697,14.1373,1.95722,0.00679944,-1.05035,-3.62468,+
ubc-13,-1.14617,1.14419,Q95XX0,Ubiquitin-conjugating enzyme E2 13,16.8231,16.8849,16.1725,16.751,18.8053,18.5028,17.1101,16.798,1.14419,0.0340294,-1.14617,-2.18316,+
nprt-1,0.393578,0.877904,Q95XX1,Nicotinate phosphoribosyltransferase,14.9093,15.4519,15.1162,15.6933,14.7637,15.1908,14.5619,15.08,0.877904,0.0649204,0.393578,1.74026,
clec-85,0.00481987,0.0044883,Q95XX2,C-type LECtin,16.3845,16.2048,16.1553,17.0986,16.1966,17.2908,16.0201,16.3164,0.0044883,0.982756,0.00481987,0.0134321,
clec-80,0.522398,0.306095,Q95XX5,C-type LECtin,14.5259,13.8504,13.7578,11.3783,12.9672,13.3528,12.718,12.3848,0.306095,0.33471,0.522398,0.727702,
vbh-1,-0.19195,0.490697,Q95XY1,Vasa-and Belle-like Helicase,15.895,15.3296,15.3151,15.875,15.6014,15.7759,15.8601,15.9452,0.490697,0.186474,-0.19195,-1.07649,
nol-6,-0.879845,1.1319,Q95XY4,Nucleolar protein 6,14.7064,14.7156,14.4633,15.2635,15.6064,16.2169,14.6423,16.2026,1.1319,0.0349838,-0.879845,-2.16264,+
cogc-4,-1.01682,1.79128,Q95XZ0,Conserved oligomeric Golgi complex subunit 4,12.1354,12.0351,11.0327,11.8775,12.3129,13.0391,13.0702,12.7258,1.79128,0.00934183,-1.01682,-3.31171,+
rps-28,-0.545678,2.72816,Q95Y04,40S ribosomal protein S28,20.7803,20.894,21.1004,21.1218,21.5494,21.3657,21.6662,21.4979,2.72816,0.00186687,-0.545678,-5.27734,+
"CELE_Y41D4B,11",-1.01927,2.52341,Q95Y11,Uncharacterized protein,12.2989,11.827,11.4781,11.9221,13.0579,12.9526,13.0702,12.5225,2.52341,0.0021974,-1.01927,-4.80144,+
npp-8,-2.75211,4.5157,Q95Y13,Nuclear Pore complex Protein,12.0288,12.0068,11.6247,12.1089,15.026,15.1135,14.2214,14.4167,4.5157,0.000734694,-2.75211,-11.1839,+
npp-8,0.0103302,0.0179579,Q95Y15,Nuclear Pore complex Protein,14.4199,14.865,14.4236,14.7179,14.9101,14.2118,14.4576,14.8056,0.0179579,0.933383,0.0103302,0.052946,
hpo-6,-0.159704,0.480645,Q95Y17,Uncharacterized protein,17.4173,17.5092,16.9671,17.4522,17.6803,17.5254,17.268,17.5108,0.480645,0.192437,-0.159704,-1.05833,
"CELE_Y41D4A,4",0.233675,0.179289,Q95Y24;U4PBU4;U4PC73;U4PRX8,Transmembrane 9 superfamily member,12.9895,14.7402,13.7741,14.9657,13.2858,14.1073,14.3186,13.8231,0.179289,0.511952,0.233675,0.459908,
"CELE_Y41D4A,5",-1.42232,1.13449,Q95Y26,Protein-tyrosine-phosphatase,14.5344,12.4389,13.7532,14.9467,14.3273,15.9399,15.3972,15.698,1.13449,0.0348444,-1.42232,-2.16696,+
"CELE_Y34B4A,5",-2.52229,4.99699,Q95Y27,Uncharacterized protein,12.0704,11.8379,11.7123,12.0087,14.0237,14.7131,14.6959,14.2858,4.99699,0.000358621,-2.52229,-13.5392,+
"CELE_Y34B4A,9",-1.356,5.39682,Q95Y28,Uncharacterized protein,17.3131,17.3521,17.1873,17.1669,18.6082,18.8098,18.5566,18.4688,5.39682,0,-1.356,-15.844,+
"CELE_Y34B4A,6",-0.169147,0.282019,Q95Y29,Uncharacterized protein,16.965,16.978,16.6851,17.0768,17.117,17.4552,17.3826,16.4268,0.282019,0.362849,-0.169147,-0.679135,
dnj-30,-0.980647,3.66982,Q95Y44,DNaJ domain (Prokaryotic heat shock protein),15.4176,15.4279,15.5321,15.8986,16.552,16.5344,16.4328,16.6796,3.66982,0.000380328,-0.980647,-7.92828,+
smr-1,0.193125,0.242738,Q95Y51,SMN (Survival of Motor Neuron protein) Related,15.0593,14.3921,15.4734,15.687,14.5292,15.209,15.1306,14.9705,0.242738,0.411923,0.193125,0.59781,
pes-4,0.106261,0.51296,Q95Y67,Patterned Expression Site,13.205,13.2945,12.9897,13.1914,13.11,13.241,12.9704,12.9343,0.51296,0.174177,0.106261,1.11646,
"CELE_Y119D3B,21",-4.60125,7.24851,Q95Y68,Uncharacterized protein,12.1482,11.8692,11.7348,11.6953,16.4634,16.6715,16.2017,16.5159,7.24851,0,-4.60125,-32.5007,+
orc-3,-0.775966,2.7902,Q95Y69,ORC (Origin Recognition Complex) subunit,12.0023,12.0862,11.7507,12.0129,12.4497,12.684,12.7787,13.0434,2.7902,0.00175821,-0.775966,-5.42765,+
mrpl-45,-1.98502,0.911034,Q95Y71,"Probable 39S ribosomal protein L45, mitochondrial",12.9036,16.1698,12.686,11.6592,15.3339,14.0477,15.3938,16.5833,0.911034,0.0598111,-1.98502,-1.79539,
dss-1,-2.56958,4.9008,Q95Y72,Probable 26S proteasome complex subunit dss-1,17.4192,17.3139,18.0273,17.819,20.1413,20.2281,19.9971,20.4912,4.9008,0.000322981,-2.56958,-13.0343,+
"CELE_Y119D3B,13",-1.15741,2.57384,Q95Y74,Uncharacterized protein,12.01,11.7855,11.0252,11.9463,12.7663,13.0312,12.8239,12.7752,2.57384,0.00197305,-1.15741,-4.91587,+
zig-9,-0.0289879,0.043085,Q95Y79,2 (Zwei) IG domain protein,16.8446,16.5158,16.4317,16.7622,16.1203,17.1478,16.6286,16.7735,0.043085,0.849079,-0.0289879,-0.123749,
bet-1,0.482899,0.440514,Q95Y80,Bromodomain-containing protein bet-1,14.356,14.1552,12.8726,13.8321,13.7767,12.2431,13.5223,13.7423,0.440514,0.218669,0.482899,0.98503,
mrpl-19,-0.93246,3.02304,Q95Y83,"Probable 39S ribosomal protein L19, mitochondrial",12.3144,11.8592,11.6238,12.058,12.7792,13.0052,12.8557,12.9451,3.02304,0.0013975,-0.93246,-6.01939,+
hcp-6,-1.46743,3.71203,Q95Y84;Q9N583,HoloCentric chromosome binding Protein,12.8453,13.0368,12.4557,12.7037,14.2014,14.3631,13.8632,14.4834,3.71203,0.000404887,-1.46743,-8.06837,+
"CELE_R13A5,10",-0.27792,1.16278,Q95Y87,Uncharacterized protein,15.6675,15.7764,15.6307,15.6243,15.9468,16.2904,15.7369,15.8365,1.16278,0.0323787,-0.27792,-2.21423,+
lpd-7,-0.803923,1.34774,Q95Y89,Pescadillo homolog,14.1372,14.6183,14.6894,14.6581,15.7262,15.4849,14.4717,15.636,1.34774,0.0216045,-0.803923,-2.52634,+
rpl-9,-0.44401,2.12332,Q95Y90,60S ribosomal protein L9,18.4745,18.0556,18.2517,18.2379,18.859,18.7304,18.699,18.5074,2.12332,0.00445888,-0.44401,-3.95111,+
ttr-32,0.617723,1.27079,Q95Y92,TransThyretin-Related family domain,15.1315,15.1143,15.3617,15.726,14.639,15.1751,14.8874,14.161,1.27079,0.0259213,0.617723,2.39573,+
ttr-8,-0.97482,2.08834,Q95Y93,TransThyretin-Related family domain,15.4492,15.2462,15.5876,15.6275,16.1216,16.449,16.1182,17.1209,2.08834,0.00496032,-0.97482,-3.88119,+
"CELE_M04F3,4",-1.27387,3.07053,Q95Y96,Uncharacterized protein,15.3671,15.6392,15.266,15.9719,16.4784,16.8376,16.8971,17.1266,3.07053,0.0011029,-1.27387,-6.14573,+
rpa-2,-0.619689,2.61934,Q95Y97,Replication Protein A homolog,16.3556,16.0851,16.5472,16.3817,16.8913,17.0322,16.785,17.1399,2.61934,0.0019694,-0.619689,-5.02065,+
cas-1,-0.278925,1.0764,Q95YA9,Adenylyl cyclase-associated protein,17.024,16.9349,16.8248,17.0613,16.9726,17.482,17.0885,17.4176,1.0764,0.0401534,-0.278925,-2.07016,+
acdh-9,0.16057,0.688774,Q95YB2,Acyl CoA DeHydrogenase,16.2791,16.4989,16.5033,16.6694,16.5309,16.3312,16.3034,16.143,0.688774,0.106416,0.16057,1.42241,
"C52A10,2",-1.88456,3.22305,Q95YC3,Carboxylic ester hydrolase,12.143,12.0216,11.511,11.7026,13.6523,13.1033,13.8653,14.2955,3.22305,0.000762332,-1.88456,-6.56533,+
"C52A10,1",0.51105,0.670301,Q95YC4,Carboxylic ester hydrolase,15.2908,15.3329,15.2153,15.2289,14.7853,15.5205,13.763,14.9549,0.670301,0.112111,0.51105,1.39089,
"C45B2,1",-0.39778,1.08218,Q95YC6,Uncharacterized protein,18.5953,18.3203,18.4428,18.4851,18.5846,18.5314,19.0227,19.2958,1.08218,0.0394991,-0.39778,-2.07979,+
"C45B2,2",3.04512,4.94663,Q95YC7,Uncharacterized protein,18.2027,18.2951,18.1571,18.256,14.8417,15.8489,15.0819,14.958,4.94663,0.000342105,3.04512,13.2726,+
gln-1,0.151968,0.178282,Q95YD1,GLutamiNe synthetase (Glutamate-ammonia ligase),16.5691,16.1168,15.7024,15.6681,16.2607,16.3085,15.6303,15.2491,0.178282,0.513691,0.151968,0.457644,
vha-16,-0.29699,1.28899,Q95YD5,Vacuolar H ATPase,17.0524,17.0361,17.1201,17.3349,17.6712,17.2022,17.3485,17.5095,1.28899,0.024869,-0.29699,-2.42651,+
idhg-2,-1.52794,0.597928,Q95YD8,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial",14.8874,16.0748,15.5694,15.3483,15.31,20.3691,15.4098,16.9027,0.597928,0.135263,-1.52794,-1.26617,
"C07H6,2",0.172433,0.235945,Q95YE7,Uncharacterized protein,16.6147,16.8052,16.1559,16.5886,16.5145,16.7416,15.5958,16.6228,0.235945,0.420729,0.172433,0.583459,
cgh-1,-0.484765,1.23402,Q95YF3,ATP-dependent RNA helicase cgh-1,17.7119,17.4387,17.5868,17.6072,17.5489,17.9664,18.3894,18.379,1.23402,0.0280467,-0.484765,-2.33374,+
"ZK353,9",0.28564,1.7011,Q95ZI6,"PITH domain-containing protein ZK353,9",16.8121,16.6821,16.4536,16.7285,16.2881,16.4431,16.3146,16.4879,1.7011,0.0112544,0.28564,3.14654,+
gly-5,-0.949293,1.08528,Q95ZJ1,Polypeptide N-acetylgalactosaminyltransferase 5,14.9718,15.4163,14.882,14.7834,16.628,15.5169,14.9618,16.7439,1.08528,0.0391932,-0.949293,-2.08494,+
"CELE_Y10G11A,1",0.624928,0.811111,Q95ZJ9,5'-nucleotidase,13.707,13.8423,12.6746,14.0286,13.0897,13.428,12.9284,12.3067,0.811111,0.0774282,0.624928,1.62876,
act-4,-0.76513,2.0508,Q95ZL1,Actin-4,12.32,12.0515,11.7766,12.0131,12.4404,13.205,12.9342,12.6421,2.0508,0.00545278,-0.76513,-3.80686,+
"CELE_M01H9,3",0.901926,0.821487,Q95ZL3,Uncharacterized protein,19.6547,20.5793,19.3523,19.2179,18.738,20.0936,18.0523,18.3126,0.821487,0.0753483,0.901926,1.64612,
nmt-1,-1.04007,3.06771,Q95ZN7,Glycylpeptide N-tetradecanoyltransferase,12.0591,11.9667,11.484,11.7886,12.6932,12.6477,13.0545,13.0633,3.06771,0.00109851,-1.04007,-6.13817,+
aak-2,-0.525567,0.960498,Q95ZQ4,5'-AMP-activated protein kinase catalytic subunit alpha-2,15.8498,15.4065,14.7676,14.9442,15.9611,16.0354,15.6219,15.452,0.960498,0.0530985,-0.525567,-1.87758,
