geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04, -Log.p.value,Student's T-test q-value eat2_d10_N2_d10,log2FC,Student's T-test Test statistic eat2_d10_N2_d10,Sign p-val: 0.05 
"CELE_F23C8,5",0.523855,0.814989,Q9TXI4,Uncharacterized protein,17.8295,17.9956,17.6987,17.8867,17.1733,16.664,17.3013,18.1766,0.814989,0.0694226,0.523855,1.63525,
vps-34,-1.35832,3.27651,Q9TXI7,Phosphatidylinositol 3-kinase catalytic subunit type 3,13.3112,13.2594,12.9091,13.3216,14.4222,14.3443,14.381,15.087,3.27651,0.000335135,-1.35832,-6.71758,+
"CELE_F54E2,1",1.76755,3.35544,Q9TXK1,Uncharacterized protein,17.6733,17.8977,17.2637,17.6568,16.5062,15.6765,15.6463,15.5924,3.35544,0.000363104,1.76755,6.9475,+
atg-9,-0.832773,0.833584,Q9TXN6,Autophagy-related protein 9,15.69,15.2249,14.4113,15.9577,15.286,16.7819,16.7439,15.8032,0.833584,0.0652524,-0.832773,-1.66634,
rps-27,0.289458,0.269117,Q9TXP0,40S ribosomal protein S27,18.3582,18.0962,18.3859,18.7168,17.8664,19.1968,18.1854,17.1508,0.269117,0.374781,0.289458,0.652724,
tank-1,-1.40634,3.22705,Q9TXQ1,Tankyrase-like protein,12.707,13.3548,12.8998,13.2807,14.2067,14.3444,14.427,14.8894,3.22705,0.00041039,-1.40634,-6.5766,+
"CELE_T04G9,7",-1.96713,2.78289,Q9TXQ6,Uncharacterized protein,15.8794,16.7428,15.5311,15.7211,18.4933,17.7188,17.3712,18.1596,2.78289,0.00119862,-1.96713,-5.40979,+
"C01G5,9",-2.83944,0.947669,Q9TXQ7,Uncharacterized protein,8.76103,13.0169,8.69433,13.0388,14.3448,11.086,14.3588,15.0792,0.947669,0.0485365,-2.83944,-1.85627,+
msh-2,2.16503,2.40944,Q9TXR4,MSH (MutS Homolog) family,16.4501,16.6017,14.9448,15.7345,13.159,14.2942,13.3987,14.2189,2.40944,0.00199247,2.16503,4.54912,+
"CELE_F56B3,11",0.505332,0.576565,Q9TXR7,Uncharacterized protein,16.579,16.8045,15.8455,16.5775,15.5052,15.3867,15.9482,16.945,0.576565,0.137057,0.505332,1.2289,
bcmo-2,0.203222,0.284211,Q9TXT9,"Beta-Carotene 15,15'-MonoOxygenase",15.3381,15.2228,15.3696,15.5056,15.2879,14.443,15.8497,15.0428,0.284211,0.354873,0.203222,0.683594,
"eif-1,a",0.790117,1.90223,Q9TXU7,Eukaryotic Initiation Factor,16.9572,16.741,16.4701,16.4574,16.2278,15.4281,15.6731,16.1362,1.90223,0.00531,0.790117,3.51959,+
abt-4,-1.59546,2.71288,Q9TXV8,ABC Transporter family,13.2785,12.5141,12.8182,12.7602,14.4374,14.2794,13.898,15.138,2.71288,0.00135065,-1.59546,-5.24077,+
trx-4,-1.24672,2.02695,Q9TXY8,Thioredoxin,19.2517,19.2036,18.6059,19.0113,20.4557,19.8184,19.7634,21.0219,2.02695,0.00410341,-1.24672,-3.76001,+
ugt-13,-0.305271,0.212582,Q9TXZ6,UDP-GlucuronosylTransferase,14.0663,14.0553,15.1847,14.8587,13.3823,15.4922,15.4265,15.0851,0.212582,0.45811,-0.305271,-0.533381,
ykt-6,-0.77688,0.825187,Q9TXZ9,YKT6 (Yeast v-SNARE) homolog,17.0833,16.646,15.8896,16.9366,16.9034,17.9576,16.6109,18.1911,0.825187,0.0671935,-0.77688,-1.65231,
frh-1,0.551825,1.30535,Q9TY03,"Frataxin, mitochondrial",15.1866,14.5581,15.1409,15.2171,14.3326,14.2619,14.3461,14.9546,1.30535,0.019864,0.551825,2.45424,+
dpm-1,-1.90254,3.75396,Q9TYJ7,Dolichol Phosphate Mannosyltransferase,17.585,17.2469,17.3765,18.0314,19.2148,19.3105,19.9129,19.4118,3.75396,7.14E-05,-1.90254,-8.20962,+
mrpl-55,-2.4247,2.81866,Q9TYJ8,"Mitochondrial Ribosomal Protein, Large",15.1836,14.9511,15.1333,14.8893,17.4716,16.5429,17.2107,18.6309,2.81866,0.00114184,-2.4247,-5.49762,+
"Y66H1A,4",-0.1164,0.0624253,Q9TYK1,Probable H/ACA ribonucleoprotein complex subunit 1-like protein,17.6255,16.8618,15.7006,16.1915,16.7119,15.4883,16.647,17.9979,0.0624253,0.799709,-0.1164,-0.175961,
"CELE_Y25C1A,13",-0.34322,0.505494,Q9TYL2,Uncharacterized protein,16.8717,16.982,16.9898,17.0579,17.1115,17.4661,18.0824,16.6144,0.505494,0.170635,-0.34322,-1.10309,
copb-1,0.21962,0.239525,Q9TYL9,Coatomer subunit beta,16.9025,16.5061,16.4993,16.8414,16.1175,16.0593,16.1608,17.5331,0.239525,0.415742,0.21962,0.591035,
"Y48A5A,1",-0.626203,0.764205,Q9TYM6,Protein SHQ1 homolog,17.9687,17.9984,17.158,16.455,18.3447,17.9823,17.5799,18.1779,0.764205,0.0795371,-0.626203,-1.55005,
"CELE_Y37E11B,5",-1.45764,4.33069,Q9TYN2,tRNA-dihydrouridine(47) synthase [NAD(P)(+)],15.4374,14.9979,15.1428,15.6087,16.7503,16.8023,16.7715,16.6932,4.33069,0,-1.45764,-10.3841,+
blos-7,-1.25385,2.52896,Q9TYN4,BLOC (Biogenesis of Lysosome-related Organelles Complex) and n,13.2138,12.89,12.7659,13.2236,14.4817,13.7085,14.1259,14.7925,2.52896,0.00154204,-1.25385,-4.81394,+
mca-2,-0.755272,1.64693,Q9TYP9,Calcium-transporting ATPase,17.0886,17.6437,16.9899,16.8053,18.0608,17.715,17.5082,18.2646,1.64693,0.00892126,-0.755272,-3.04882,+
lin-33,0.364878,0.309965,Q9TYQ5,Uncharacterized protein,15.5063,15.5354,13.5215,14.7438,14.1447,14.387,14.4385,14.8774,0.309965,0.323729,0.364878,0.735424,
"CELE_H04M03,3",-1.5422,2.46261,Q9TYR0,Uncharacterized protein,12.7662,13.1561,12.4196,13.2666,14.4255,14.382,13.8311,15.1386,2.46261,0.00178241,-1.5422,-4.66577,+
ftn-2,-0.0894647,0.0768077,Q9TYS3,Ferritin,17.7652,17.3533,17.9039,18.0086,18.0475,17.2796,17.1862,18.8754,0.0768077,0.758813,-0.0894647,-0.213643,
calu-2,-0.321225,0.360978,Q9TYS8,CALUmenin (Calcium-binding protein) homolog,14.8859,14.1476,13.7739,13.1796,14.0053,14.2371,14.3386,14.6908,0.360978,0.271939,-0.321225,-0.835314,
"CELE_W05F2,6",-1.11425,2.02651,Q9TYT7,Uncharacterized protein,13.3002,12.7727,12.9665,13.3545,13.8376,13.77,14.3447,14.8986,2.02651,0.00409942,-1.11425,-3.75915,+
"CELE_W05F2,3",-1.46869,2.60013,Q9TYT8,Uncharacterized protein,15.8355,16.6735,15.7866,15.6711,17.8896,17.1067,17.2002,17.645,2.60013,0.00142048,-1.46869,-4.97623,+
"CELE_VC5,2",-1.37147,3.08667,Q9TYU4,Uncharacterized protein,13.3443,12.6538,12.8307,12.4337,14.4261,13.9617,14.059,14.3015,3.08667,0.000703495,-1.37147,-6.18913,+
"CELE_W07E6,2",-0.380283,0.45086,Q9TYV3,Uncharacterized protein,14.2922,15.6613,14.8477,15.1331,15.4102,14.7009,15.9084,15.4359,0.45086,0.201777,-0.380283,-1.00406,
nol-1,-1.28434,3.74107,Q9TYV5,NucleOLar protein,16.3488,15.9045,16.1645,16.5569,17.5406,17.7115,17.3484,17.5116,3.74107,7.05E-05,-1.28434,-8.16598,+
vha-19,-0.84071,0.910919,Q9TYW1,Vacuolar H ATPase,16.8864,17.1029,16.6818,17.2609,18.5458,16.8294,17.2917,18.6281,0.910919,0.0531172,-0.84071,-1.79519,
grd-3,0.683195,1.00455,Q9TYW7,GRounDhog (Hedgehog-like family),15.3768,15.8684,15.1507,15.2679,14.9815,15.0325,15.1185,13.7985,1.00455,0.0418362,0.683195,1.95073,+
dpf-5,-0.222135,0.362745,Q9TYX1,Dipeptidyl Peptidase Four (IV) family,18.4925,17.3387,17.5741,18.0161,17.8904,18.1366,18.2344,18.0485,0.362745,0.270259,-0.222135,-0.838714,
"CELE_M57,2",-0.562212,2.36793,Q9TYY0,Uncharacterized protein,17.4058,17.3824,17.2548,17.3861,17.7846,17.7879,17.8232,18.2823,2.36793,0.00203402,-0.562212,-4.4593,+
ugt-19,-0.304181,0.281979,Q9TYY5,UDP-GlucuronosylTransferase,14.4515,14.2848,12.8842,13.8551,14.0355,13.8019,13.8621,14.9929,0.281979,0.357741,-0.304181,-0.679053,
"CELE_H34C03,2",-0.138697,0.30401,Q9TYY8,Ubiquitin carboxyl-terminal hydrolase,16.2534,15.5906,15.7198,15.5563,16.0868,15.6303,15.9129,16.0449,0.30401,0.330613,-0.138697,-0.723531,
"CELE_H35B03,2",1.94124,2.63486,Q9TYZ2;V6CJB4;V6CKG6,Uncharacterized protein,16.043,16.6733,16.0047,15.7762,13.6447,13.8048,14.1557,15.1272,2.63486,0.0013734,1.94124,5.05675,+
"CELE_H35B03,1",-0.960801,3.77109,Q9TYZ4,Uncharacterized protein,13.2001,13.6049,13.21,13.2539,14.309,14.1127,14.425,14.2654,3.77109,7.31E-05,-0.960801,-8.26792,+
"ucr-2,3",-1.54077,2.17755,Q9TZ33,Ubiquinol-Cytochrome c oxidoReductase complex,16.5017,16.9375,16.3245,16.3711,18.0796,17.6542,17.4976,19.0664,2.17755,0.00306446,-1.54077,-4.06083,+
far-7,0.605093,0.583631,Q9TZ51,Fatty Acid/Retinol binding protein,15.2955,15.213,13.6264,15.4038,13.6916,14.141,14.4265,14.8592,0.583631,0.134101,0.605093,1.24125,
"CELE_K01A2,5",-0.231242,0.445816,Q9TZ58,Uncharacterized protein,14.035,14.1138,14.1897,14.0438,14.8075,13.7121,14.4801,14.3077,0.445816,0.205282,-0.231242,-0.994792,
cox-17,-1.03284,0.650402,Q9TZ68,Cytochrome OXidase assembly protein,19.0023,17.2328,16.1963,15.7124,17.6346,17.9953,17.9561,18.6893,0.650402,0.109899,-1.03284,-1.35681,
ubc-20,-0.848166,1.76842,Q9TZ69,UBiquitin Conjugating enzyme,16.6894,16.7218,16.2347,16.5521,17.1481,17.3313,17.0347,18.0765,1.76842,0.00703402,-0.848166,-3.26953,+
"CELE_F54D10,5",-1.71939,2.16368,Q9TZ88,Uncharacterized protein,12.931,11.6639,12.9966,13.2843,14.2081,14.0635,14.3871,15.0946,2.16368,0.00314934,-1.71939,-4.03262,+
mrpl-40,-2.08606,2.56995,Q9TZ90,"Mitochondrial Ribosomal Protein, Large",16.1513,15.3511,15.2377,15.1875,17.4091,17.5754,16.7717,18.5156,2.56995,0.00146761,-2.08606,-4.907,+
pat-4,0.114732,0.331413,Q9TZC4,Integrin-linked protein kinase homolog pat-4,17.2735,17.1929,17.6679,17.5227,17.4005,17.2732,17.4886,17.0358,0.331413,0.300213,0.114732,0.777844,
haf-4,-1.42139,3.1681,Q9TZD9,HAlF transporter (PGP related),19.4538,19.1173,19.2871,18.9631,20.8184,20.0435,20.7964,20.8486,3.1681,0.000457421,-1.42139,-6.41167,+
"CELE_W04C9,2",-0.414612,0.349686,Q9TZE0,MICOS complex subunit MIC13,14.8657,14.1179,15.4397,15.433,14.8906,14.503,16.133,15.9881,0.349686,0.282876,-0.414612,-0.813495,
"CELE_W04C9,4",1.03022,0.530698,Q9TZE4,Uncharacterized protein,15.6823,15.9672,15.484,15.4758,15.7337,12.9482,13.2741,16.5323,0.530698,0.157955,1.03022,1.14806,
pcbd-1,-1.10962,3.01461,Q9TZH6,Putative pterin-4-alpha-carbinolamine dehydratase,15.9774,15.6782,15.9153,16.2029,17.0361,17.4184,16.683,17.0748,3.01461,0.000899258,-1.10962,-5.99719,+
"CELE_T10B11,6",-1.26268,2.61951,Q9TZH8,Uncharacterized protein,13.2258,13.0088,12.8239,12.9389,13.6348,14.2525,14.3846,14.7764,2.61951,0.00140133,-1.26268,-5.02105,+
cerk-1,-1.46908,2.47563,Q9TZI1,Ceramide kinase 1,15.0545,15.5154,14.595,14.5024,16.3776,16.6906,16.6768,15.7986,2.47563,0.00171165,-1.46908,-4.69461,+
ztf-4,-0.133974,0.0888765,Q9TZI2,Zinc finger putative Transcription Factor family,15.755,15.0978,14.7426,15.9426,15.7904,14.2161,15.6111,16.4561,0.0888765,0.724194,-0.133974,-0.244573,
"pfk-1,1",1.0365,2.7208,Q9TZL8,ATP-dependent 6-phosphofructokinase 1,17.9396,17.9693,18.3104,18.3601,17.2207,17.1074,17.4403,16.665,2.7208,0.0013617,1.0365,5.2597,+
fard-1,1.48873,2.63951,Q9TZL9,Fatty acyl-CoA reductase,15.9564,15.2149,16.1519,16.0728,14.0122,14.4304,14.1021,14.8965,2.63951,0.00137962,1.48873,5.06757,+
arch-1,0.994249,2.24354,Q9TZN1,Protein archease-like,15.6672,14.9129,15.6957,15.7481,14.4642,14.2901,14.4079,14.8847,2.24354,0.00273367,0.994249,4.19653,+
cct-7,-0.344172,2.02335,Q9TZS5,Chaperonin Containing TCP-1,18.2999,18.5098,18.3298,18.4018,18.5472,18.7797,18.6724,18.9186,2.02335,0.00414577,-0.344172,-3.75298,+
"CELE_Y95D11A,1",-1.3696,3.17818,Q9U1P7,Uncharacterized protein,13.3002,13.2902,12.915,13.2717,14.4244,14.313,14.385,15.1331,3.17818,0.000463625,-1.3696,-6.43963,+
"CELE_Y87G2A,13",1.94495,3.94008,Q9U1P9,Uncharacterized protein,16.4059,16.5715,16.065,16.26,14.2025,14.1685,14.1978,14.9539,3.94008,0,1.94495,8.86268,+
ubc-14,2.88658,5.15048,Q9U1Q1,UBiquitin Conjugating enzyme,16.7255,16.8441,16.8348,16.9787,13.4252,14.3511,14.064,13.9966,5.15048,0,2.88658,14.3835,+
gpi-1,0.865861,1.24459,Q9U1Q2,Glucose-6-phosphate isomerase,16.0464,15.9653,16.5187,16.7547,15.2255,15.0252,15.1763,16.3945,1.24459,0.0228817,0.865861,2.35153,+
cyn-15,-0.18247,0.177229,Q9U1Q3,CYclophyliN,15.8761,16.0837,15.9921,16.121,17.127,16.3559,16.1207,15.199,0.177229,0.522219,-0.18247,-0.455273,
vrs-2,-0.868448,2.21308,Q9U1Q4,Valine--tRNA ligase,18.5627,18.6341,18.4007,18.5493,19.335,19.3985,18.9471,19.94,2.21308,0.00279978,-0.868448,-4.13359,+
emb-4,-0.416517,0.5136,Q9U1Q7,Uncharacterized protein,16.0254,16.3407,15.0689,15.5745,15.9628,15.8011,16.0058,16.9058,0.5136,0.166029,-0.416517,-1.1176,
"CELE_Y80D3A,9",-1.53175,2.90554,Q9U1Q8,Uncharacterized protein,13.1621,12.8461,12.5085,13.1006,14.3959,14.1282,14.141,15.0791,2.90554,0.00108704,-1.53175,-5.71518,+
arx-3,1.51478,2.58017,Q9U1R7,ARp2/3 compleX component,17.1586,17.5245,17.1536,17.4127,15.769,16.6305,15.4689,15.322,2.58017,0.0014375,1.51478,4.93036,+
"CELE_Y6D1A,1",-1.35469,2.53174,Q9U1S8,Uncharacterized protein,13.2539,13.2901,12.6896,12.835,14.0656,14.2936,14.0625,15.0656,2.53174,0.00154839,-1.35469,-4.82022,+
"CELE_Y6B3B,9",-1.53125,2.69046,Q9U1T1,Uncharacterized protein,13.1641,12.78,12.7891,12.4438,14.4578,14.0442,13.8177,14.9822,2.69046,0.00136624,-1.53125,-5.18743,+
"CELE_Y69H2,3",-0.988725,1.5821,Q9U1T5,Uncharacterized protein,13.2791,13.2946,13.1633,12.6435,14.3286,14.3358,14.4814,13.1896,1.5821,0.0100496,-0.988725,-2.93327,+
"CELE_Y69H2,3",-0.71491,0.524941,Q9U1T6,Uncharacterized protein,16.2518,16.1502,16.2924,15.8476,17.6539,15.7778,15.8053,18.1648,0.524941,0.160548,-0.71491,-1.13783,
dnj-29,-0.137673,0.121763,Q9U1V9,DNaJ domain (Prokaryotic heat shock protein),16.5604,17.3589,16.2712,16.6165,16.4615,16.5296,17.8977,16.4689,0.121763,0.641667,-0.137673,-0.325986,
tfg-1,-1.16645,3.91918,Q9U1W1,TFG related,16.9192,16.9543,16.8064,17.0192,18.0114,17.9342,17.9562,18.4632,3.91918,0,-1.16645,-8.78715,+
lsm-3,-0.293945,0.128048,Q9U1W8,LSM Sm-like protein,16.7293,16.8386,14.5064,16.1867,15.4368,15.5583,16.1141,18.3277,0.128048,0.626144,-0.293945,-0.34111,
"CELE_Y62E10A,6",-1.27903,2.1447,Q9U1X0,"NADPH:adrenodoxin oxidoreductase, mitochondrial",12.1762,13.2864,12.9786,12.9532,13.8873,14.2769,13.686,14.6604,2.1447,0.00319249,-1.27903,-3.99419,+
emc-3,-0.942869,1.15179,Q9U1X6,ER membrane protein complex subunit 3,15.1008,15.5811,15.2631,15.6012,16.2592,15.1933,16.8677,16.9974,1.15179,0.0290569,-0.942869,-2.19585,+
rla-2,-0.348537,0.351723,Q9U1X9,"Ribosomal protein, Large subunit, Acidic (P1)",20.7537,20.1813,19.602,21.1744,20.7932,20.3559,21.4865,20.4699,0.351723,0.280932,-0.348537,-0.817442,
dhs-24,1.39729,2.24899,Q9U1Y6,"DeHydrogenases, Short chain",15.686,15.5851,15.4078,16.1394,14.0605,13.7299,14.3336,15.105,2.24899,0.00269136,1.39729,4.20785,+
skr-4,-1.32626,2.9574,Q9U1Y9,SKp1 Related (Ubiquitin ligase complex component),16.3336,16.0508,15.722,15.9799,17.2084,16.911,17.476,17.7959,2.9574,0.000919028,-1.32626,-5.84801,+
"CELE_Y60A3A,9",0.908719,0.805739,Q9U1Z4,Uncharacterized protein,18.0689,17.6004,17.6392,17.9774,15.8011,16.1468,17.7409,17.9621,0.805739,0.0709936,0.908719,1.61977,
"CELE_Y57G11C,9",-0.938694,1.51885,Q9U202;Q9U203,Uncharacterized protein,13.243,13.1246,12.8808,13.2674,14.0469,13.2165,14.2495,14.7577,1.51885,0.011393,-0.938694,-2.82187,+
"CELE_Y57A10A,27",-0.580697,0.796211,Q9U210,Uncharacterized protein,13.1783,13.3124,14.108,14.5079,14.3139,13.9145,14.461,14.74,0.796211,0.0728907,-0.580697,-1.60381,
rsr-2,0.781603,1.35586,Q9U213,SR protein related,15.2632,14.7982,15.0248,15.693,14.0707,14.2468,14.2079,15.1273,1.35586,0.0174865,0.781603,2.54019,+
"CELE_Y56A3A,7",-2.17706,3.0368,Q9U222,Uncharacterized protein,15.4208,15.8774,15.2748,14.8616,17.5029,17.0441,17.2306,18.3652,3.0368,0.000804324,-2.17706,-6.05579,+
"CELE_Y56A3A,6",-1.23092,2.89721,Q9U225,Uncharacterized protein,13.3362,13.2483,12.994,13.3303,14.2753,14.3066,14.1946,15.0561,2.89721,0.00107973,-1.23092,-5.69405,+
mif-1,-0.370124,0.416079,Q9U228,MIF (Macrophage migration Inhibitory Factor) related,18.5206,17.0021,18.2632,18.009,18.1277,18.1298,18.9513,18.0665,0.416079,0.225444,-0.370124,-0.939714,
wah-1,-0.969725,3.04155,Q9U229,Worm AIF (Apoptosis inducing factor) Homolog,17.8846,18.1099,17.9321,17.8204,18.6844,18.7573,19.3367,18.8474,3.04155,0.000806941,-0.969725,-6.06841,+
trap-4,-1.9918,1.86068,Q9U238,TRanslocon-Associated Protein,19.3216,18.6431,17.4801,19.6332,20.5131,20.7464,20.12,21.6657,1.86068,0.00576532,-1.9918,-3.4411,+
"Y56A3A,18",-3.58245,4.77712,Q9U239,Zinc finger protein 593 homolog,13.2213,13.2247,12.7415,12.7585,16.2257,16.4266,16.3018,17.3216,4.77712,0,-3.58245,-12.411,+
"CELE_Y56A3A,19",-1.13674,1.69793,Q9U241,Acyl carrier protein,18.4476,18.2038,17.9524,18.0713,18.9569,18.9754,18.9465,20.3434,1.69793,0.00810219,-1.13674,-3.14078,+
"Y52B11A,8",-1.9661,3.67576,Q9U256,"Phospholipase A2-like protein Y52B11A,8",16.2657,16.2832,16.4326,16.603,18.0866,17.9699,18.3743,19.0182,3.67576,6.64E-05,-1.9661,-7.94786,+
set-26,-1.5956,2.18033,Q9U263,Histone-lysine N-methyltransferase set-26,15.088,14.8001,15.4206,14.9927,16.2231,15.9899,16.8208,17.65,2.18033,0.0030406,-1.5956,-4.0665,+
hda-10,-0.920202,0.8123,Q9U266,Histone deacetylase,14.9474,14.8488,16.0639,14.7351,16.4242,16.5555,16.6393,14.657,0.8123,0.069839,-0.920202,-1.63076,
haf-7,-0.495982,0.49952,Q9U275,HAlF transporter (PGP related),14.6934,13.8548,13.093,13.7146,13.5313,14.3793,14.3713,15.0577,0.49952,0.173491,-0.495982,-1.09237,
tat-1,-0.46545,0.485154,Q9U280,Phospholipid-transporting ATPase tat-1,14.731,13.4112,15.2234,13.9435,14.3401,14.7934,14.9042,15.1332,0.485154,0.182348,-0.46545,-1.06649,
"CELE_Y48G10A,3",-0.567632,0.193757,Q9U283,Uncharacterized protein,15.8583,14.0134,16.182,16.0622,15.1322,13.7163,17.1959,18.342,0.193757,0.4909,-0.567632,-0.49216,
"CELE_Y48C3A,20",0.565383,1.97484,Q9U287,Uncharacterized protein,14.8673,15.0018,14.438,14.7771,13.9753,14.4388,14.2578,14.1508,1.97484,0.00455691,0.565383,3.65865,+
"CELE_Y48C3A,12",0.455762,0.435085,Q9U290,Uncharacterized protein,14.463,15.953,14.7624,14.039,14.1908,14.2001,13.9995,15.0041,0.435085,0.211918,0.455762,0.975009,
"CELE_Y48B6A,13",-1.4839,2.70299,Q9U294,Diphosphomevalonate decarboxylase,15.7626,15.6065,14.6935,15.0582,17.1847,16.5858,16.6451,16.6407,2.70299,0.00138723,-1.4839,-5.21718,+
men-1,-0.42195,1.2711,Q9U296,Malic enzyme,17.9173,17.8798,17.8876,17.7945,18.3797,18.6693,18.2883,17.8298,1.2711,0.0216661,-0.42195,-2.39626,+
xrn-2,-1.17558,2.4066,Q9U299,5'-3' exoribonuclease 2 homolog,15.0445,14.9851,14.6012,14.7817,15.601,15.6342,16.4863,16.3933,2.4066,0.001985,-1.17558,-4.54294,+
efhd-1,-2.02651,3.15612,Q9U2A6,EF HanD calcium binding protein,15.5176,15.3814,15.7021,15.6871,17.6581,17.3711,16.9502,18.4147,3.15612,0.000453012,-2.02651,-6.37855,+
rpl-43,0.628031,0.320743,Q9U2A8,60S ribosomal protein L37a,18.771,15.365,17.3702,16.6675,15.4367,16.039,16.7802,17.4058,0.320743,0.311441,0.628031,0.756822,
"Y48B6A,1",-0.833943,1.99592,Q9U2A9,Ribosome biogenesis protein BOP1 homolog,15.6521,16.2056,15.9498,16.292,16.8029,16.5209,16.7674,17.3441,1.99592,0.00431634,-0.833943,-3.6995,+
"CELE_Y47D3A,13",-0.718845,1.25958,Q9U2C8,Uncharacterized protein,14.0428,14.9526,13.7881,13.8104,14.915,14.5582,15.1763,14.8198,1.25958,0.0220433,-0.718845,-2.37681,+
cku-70,-0.61343,0.324849,Q9U2D2,Caenorhabditis KU,13.0991,13.1767,13.317,13.1379,13.6495,14.0866,11.7781,15.6701,0.324849,0.307043,-0.61343,-0.764931,
cnp-2,-2.66579,5.13386,Q9U2D6,Calcineurin-interacting protein 2,15.15,14.664,14.5473,14.2954,17.2012,17.3231,17.4533,17.3424,5.13386,0,-2.66579,-14.2897,+
gsy-1,-0.654338,1.07402,Q9U2D9,Glycogen [starch] synthase,17.5435,17.1651,17.9264,18.0512,17.9593,18.3949,17.956,18.9934,1.07402,0.0354704,-0.654338,-2.0662,+
cpt-1,-1.84721,3.79366,Q9U2F2,Carnitine Palmitoyl Transferase,17.3074,17.072,17.5522,17.1505,19.0592,19.6502,18.7161,19.0454,3.79366,7.46E-05,-1.84721,-8.34529,+
tiar-2,-2.60864,2.28691,Q9U2F5,TIA-1/TIAL RNA binding protein homolog,13.6368,13.8638,13.4078,13.5312,16.6615,15.7159,14.8556,17.6413,2.28691,0.00252279,-2.60864,-4.28711,+
vps-2,1.73579,2.84262,Q9U2F6,Related to yeast Vacuolar Protein Sorting factor,17.1302,16.7185,16.0342,16.5083,15.0067,14.847,15.3058,14.2884,2.84262,0.00111193,1.73579,5.557,+
snrp-200,0.45478,1.28792,Q9U2G0,Putative U5 small nuclear ribonucleoprotein 200 kDa helicase,16.2968,16.1775,15.7681,15.9528,15.4838,15.8766,15.781,15.2347,1.28792,0.0209205,0.45478,2.42471,+
pisy-1,1.83139,2.58617,Q9U2G1,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,16.3424,15.5616,15.5996,16.1996,14.4783,13.1701,14.2897,14.4396,2.58617,0.00140316,1.83139,4.94413,+
mrp-7,1.56161,1.23967,Q9U2G5,Uncharacterized protein,16.7595,16.9282,14.5088,15.2078,14.1233,13.584,14.3912,15.0594,1.23967,0.0232069,1.56161,2.34324,+
"eef-1B,2",-1.49621,2.98804,Q9U2H9,Probable elongation factor 1-beta/1-delta 2,18.6364,18.4146,18.7458,18.4636,20.1114,20.6519,20.0029,19.479,2.98804,0.000885177,-1.49621,-5.92756,+
"CELE_Y41C4A,9",-1.37224,3.53244,Q9U2I4,Uncharacterized protein,12.9072,13.1862,12.516,13.2414,14.3977,14.1149,14.3496,14.4776,3.53244,0.000239437,-1.37224,-7.48643,+
slc-25a46,2.85336,1.81649,Q9U2J0,SLC (SoLute Carrier) homolog,16.7859,15.0041,19.0796,17.015,14.0275,13.7019,14.3964,14.3454,1.81649,0.00639862,2.85336,3.35847,+
"CELE_Y39G8B,7",-0.753111,1.92686,Q9U2J2,Uncharacterized protein,13.235,13.2094,12.9869,13.1534,14.2715,14.1183,13.3424,13.8649,1.92686,0.00498358,-0.753111,-3.56648,+
dhhc-8,-1.39063,2.88424,Q9U2K0,Palmitoyltransferase,13.1626,13.2005,12.8429,12.8178,14.245,14.3406,13.975,15.0258,2.88424,0.00106339,-1.39063,-5.66128,+
abce-1,-0.31,1.19568,Q9U2K8,"ABC transporter, class E",17.7129,17.6686,17.6238,17.658,18.1678,17.7304,17.7562,18.2489,1.19568,0.0257062,-0.31,-2.26933,+
mlt-3,-0.385782,0.542889,Q9U2L2,Uncharacterized protein,14.3518,13.9557,13.4851,14.3727,14.1664,14.4072,13.9867,15.1483,0.542889,0.15212,-0.385782,-1.16967,
dpy-28,-1.55781,4.09019,Q9U2M1,Condensin complex subunit 1,12.9893,13.2237,12.7952,13.0179,14.4391,14.41,14.4238,14.9845,4.09019,0,-1.55781,-9.42205,+
hphd-1,-1.56125,4.62111,Q9U2M4,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",17.0756,16.8615,17.4098,17.1812,18.5766,18.6483,18.651,18.8972,4.62111,0,-1.56125,-11.6645,+
ndx-4,-0.393972,0.457257,Q9U2M7,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],17.3856,17.0729,16.4331,16.9625,17.0599,17.0292,16.9844,18.3566,0.457257,0.198178,-0.393972,-1.01577,
"Y37H9A,3",0.563321,0.782632,Q9U2M8,Coiled-coil and C2 domain-containing protein 1-like,14.1787,15.7465,14.641,14.6513,13.9818,14.1467,14.2509,14.5847,0.782632,0.0757375,0.563321,1.58103,
pap-1,-1.20924,3.08731,Q9U2P3,Poly-A Polymerase,13.2864,13.2978,12.8857,13.2475,14.4982,13.9004,14.4795,14.6763,3.08731,0.000704289,-1.20924,-6.19085,+
fkb-2,-1.72923,2.37621,Q9U2Q8,Peptidylprolyl isomerase,18.0759,17.6945,17.085,17.705,19.1098,18.9895,19.0299,20.3481,2.37621,0.0020159,-1.72923,-4.47713,+
gsk-3,-0.224794,0.136017,Q9U2Q9,Glycogen synthase kinase-3,17.1622,17.1485,17.6459,17.7406,17.0545,16.742,17.3804,19.4194,0.136017,0.608221,-0.224794,-0.360098,
