geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04, -Log.p.value,Student's T-test q-value eat2_d5_N2_d5,log2FC,Student's T-test Test statistic eat2_d5_N2_d5,Sign p-val: 0.05 
"CELE_Y48B6A,13",0.304258,0.600266,Q9U294,Diphosphomevalonate decarboxylase,14.4447,13.7488,14.1115,14.088,14.1653,13.6135,13.3399,14.0574,0.600266,0.149515,0.304258,1.27023,
men-1,0.513618,3.14668,Q9U296,Malic enzyme,17.3174,17.5194,17.469,17.4943,16.7419,16.9543,17.0239,17.0255,3.14668,0.000586066,0.513618,6.35254,+
xrn-2,0.431887,1.57899,Q9U299,5'-3' exoribonuclease 2 homolog,14.4752,14.4203,14.6203,14.3313,14.4073,13.9819,13.7702,13.96,1.57899,0.0113671,0.431887,2.92775,+
efhd-1,-0.714535,3.53845,Q9U2A6,EF HanD calcium binding protein,15.3474,15.3759,15.618,15.7058,16.3074,16.1766,16.1617,16.2596,3.53845,0.000720327,-0.714535,-7.50534,+
rpl-43,-0.920087,1.50357,Q9U2A8,60S ribosomal protein L37a,15.9058,15.3305,16.0606,15.9216,15.9228,16.7007,17.1634,17.1119,1.50357,0.0134788,-0.920087,-2.79515,+
"Y48B6A,1",-0.0738673,0.340191,Q9U2A9,Ribosome biogenesis protein BOP1 homolog,14.915,15.1244,15.0867,15.0011,15.3254,14.9789,14.993,15.1255,0.340191,0.31837,-0.0738673,-0.795024,
"CELE_Y47D3A,13",-1.41116,3.779,Q9U2C8,Uncharacterized protein,11.7348,11.84,11.6594,11.6995,13.0576,13.3977,13.4106,12.7123,3.779,0.000384743,-1.41116,-8.29499,+
cku-70,2.32643,1.87704,Q9U2D2,Caenorhabditis KU,14.6401,12.5198,13.6356,13.8361,9.85193,11.9901,12.0025,11.4813,1.87704,0.00554918,2.32643,3.47192,+
cnp-2,-0.882632,3.39188,Q9U2D6,Calcineurin-interacting protein 2,13.1838,13.385,13.4518,13.2914,14.2424,14.3154,13.8916,14.3931,3.39188,0.000643902,-0.882632,-7.05579,+
gsy-1,0.643991,3.69949,Q9U2D9,Glycogen [starch] synthase,17.1422,17.2013,17.0776,17.0591,16.3266,16.4344,16.466,16.6772,3.69949,0.000545736,0.643991,8.02654,+
cpt-1,1.23801,3.83586,Q9U2F2,Carnitine Palmitoyl Transferase,17.466,17.426,17.2413,17.3055,15.8302,16.4686,16.1823,16.0058,3.83586,0.000409894,1.23801,8.49164,+
tiar-2,-1.08606,0.716611,Q9U2F5,TIA-1/TIAL RNA binding protein homolog,13.437,12.003,11.0358,11.722,12.4418,13.0296,14.6926,12.3781,0.716611,0.108898,-1.08606,-1.4697,
vps-2,-0.0162351,0.0272918,Q9U2F6,Related to yeast Vacuolar Protein Sorting factor,15.3982,15.3775,15.102,15.2931,15.2948,15.3972,14.8066,15.7372,0.0272918,0.90611,-0.0162351,-0.0796679,
snrp-200,0.75647,2.85963,Q9U2G0,Putative U5 small nuclear ribonucleoprotein 200 kDa helicase,15.635,15.4306,15.2472,15.343,14.3476,14.7159,14.7286,14.8378,2.85963,0.000829555,0.75647,5.59945,+
pisy-1,1.43443,2.39989,Q9U2G1,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,15.2199,15.3458,14.8165,14.9938,13.8124,13.4015,13.0258,14.3986,2.39989,0.00188792,1.43443,4.52836,+
mrp-7,1.02748,1.19888,Q9U2G5,Uncharacterized protein,14.506,15.0153,14.8498,15.0994,14.9725,13.3187,13.0342,14.0352,1.19888,0.0297026,1.02748,2.2747,+
"eef-1B,2",1.0353,2.82636,Q9U2H9,Probable elongation factor 1-beta/1-delta 2,20.0295,19.608,19.5313,19.3581,18.7977,18.7806,18.5264,18.2809,2.82636,0.000859016,1.0353,5.51666,+
"CELE_Y41C4A,9",1.37039,2.49468,Q9U2I4,Uncharacterized protein,12.0297,12.8048,12.5419,13.2224,11.1588,11.3245,10.9728,11.661,2.49468,0.00150953,1.37039,4.73702,+
slc-25a46,1.07956,0.516101,Q9U2J0,SLC (SoLute Carrier) homolog,15.9433,15.3969,16.6092,15.9638,14.3379,15.3629,17.1647,12.7295,0.516101,0.18847,1.07956,1.12207,
"CELE_Y39G8B,7",0.386451,1.63858,Q9U2J2,Uncharacterized protein,11.9917,11.8982,11.8199,11.7306,11.3692,11.6937,11.2019,11.6298,1.63858,0.00937914,0.386451,3.03385,+
dhhc-8,0.564155,2.2689,Q9U2K0,Palmitoyltransferase,11.8838,11.8542,11.7274,11.8423,11.1989,11.1557,11.0591,11.6374,2.2689,0.00240978,0.564155,4.24937,+
abce-1,-0.168819,0.44761,Q9U2K8,"ABC transporter, class E",17.4397,17.1508,16.954,16.998,17.6545,17.3049,17.0437,17.2145,0.44761,0.229978,-0.168819,-0.998088,
mlt-3,1.74865,1.85329,Q9U2L2,Uncharacterized protein,14.9383,13.3366,13.8059,14.7436,11.4942,12.7135,12.5472,13.0749,1.85329,0.00602974,1.74865,3.42723,+
dpy-28,2.55882,3.37377,Q9U2M1,Condensin complex subunit 1,14.772,13.953,13.9219,13.044,11.4387,11.1854,11.2347,11.5968,3.37377,0.000637681,2.55882,7.00181,+
hphd-1,0.391918,1.66003,Q9U2M4,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",17.3481,17.4236,17.3231,17.3507,16.8585,17.01,16.7104,17.299,1.66003,0.0089468,0.391918,3.07236,+
ndx-4,-0.554561,1.89411,Q9U2M7,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],15.3869,15.5369,15.272,15.4405,16.0448,15.8308,15.6443,16.3347,1.89411,0.00541176,-0.554561,-3.5042,+
"Y37H9A,3",-0.695743,2.21417,Q9U2M8,Coiled-coil and C2 domain-containing protein 1-like,13.9954,13.4458,13.8705,13.8068,14.736,14.1618,14.5517,14.4521,2.21417,0.00269148,-0.695743,-4.13583,+
pap-1,1.20505,3.91323,Q9U2P3,Poly-A Polymerase,12.4867,12.7532,12.6449,12.6184,11.3779,11.4664,11.1138,11.7251,3.91323,0.000364312,1.20505,8.76577,+
fkb-2,-0.43558,1.11162,Q9U2Q8,Peptidylprolyl isomerase,17.166,17.604,17.5866,17.726,18.0868,17.6679,18.3595,17.7107,1.11162,0.0376425,-0.43558,-2.12882,+
gsk-3,0.375743,1.22461,Q9U2Q9,Glycogen synthase kinase-3,16.4183,16.8547,16.9104,16.6567,16.4875,15.9941,16.3582,16.4974,1.22461,0.0277686,0.375743,2.31791,+
"Y17G7B,18",-0.0383494,0.0344453,Q9U2R0,"Probable RNA methyltransferase Y17G7B,18",14.1266,13.5531,12.9213,13.9851,14.2462,12.9444,13.696,13.853,0.0344453,0.882977,-0.0383494,-0.0998049,
"CELE_Y15E3A,4",1.71004,1.31758,Q9U2R3,Uncharacterized protein,15.3884,15.5081,15.4297,15.3298,12.6647,15.5755,13.9134,12.6623,1.31758,0.0220575,1.71004,2.47499,+
arf-6,0.80652,0.376604,Q9U2S4,ADP-Ribosylation Factor related,14.2694,14.383,14.3633,14.2924,13.3608,15.1269,14.6363,10.9581,0.376604,0.285752,0.80652,0.865259,
cyn-13,-0.11049,0.203594,Q9U2S6,Peptidyl-prolyl cis-trans isomerase E,14.9268,14.9792,14.9719,14.9329,14.8843,14.6647,15.0395,15.6644,0.203594,0.488297,-0.11049,-0.513802,
itsn-1,0.396935,1.61596,Q9U2T9,ITSN (Intersectin) family,14.5483,14.5555,14.547,14.5742,14.4381,14.2288,14.1686,13.8017,1.61596,0.0102102,0.396935,2.99344,+
uaf-2,-0.152115,0.589032,Q9U2U0,U2AF splicing factor,15.0344,15.0497,14.8781,14.918,15.3685,15.1897,14.8214,15.1091,0.589032,0.154661,-0.152115,-1.25068,
"CELE_Y116A8C,27",0.333088,1.21382,Q9U2U3,Uncharacterized protein,13.8144,13.6252,13.2931,13.8774,13.2942,13.4902,13.1987,13.2946,1.21382,0.0284051,0.333088,2.29978,+
map-2,-1.2069,3.54439,Q9U2V9,Methionine aminopeptidase 2,16.1753,16.1328,16.176,16.1091,17.164,17.3482,17.8073,17.1014,3.54439,0.000721311,-1.2069,-7.52402,+
prmt-1,0.471188,3.95041,Q9U2X0,Protein arginine N-methyltransferase 1,17.0327,17.0595,16.9194,17.0119,16.4158,16.6161,16.5765,16.5304,3.95041,0.000374046,0.471188,8.9002,+
cdkr-3,0.677125,1.96766,Q9U2Y2,CDK5RAP3-like protein,15.2899,15.0365,15.0293,14.7435,14.5062,14.0665,14.1325,14.6855,1.96766,0.00455463,0.677125,3.64479,+
sec-23,0.632277,3.29125,Q9U2Z1,Yeast SEC homolog,16.1449,16.1457,16.1572,16.1325,15.2715,15.5869,15.4802,15.7125,3.29125,0.000650739,0.632277,6.76003,+
"CELE_Y106G6H,14",-0.297878,0.155512,Q9U2Z5,Uncharacterized protein,13.7516,14.2179,14.4457,16.9864,15.133,14.8683,15.3744,15.2175,0.155512,0.573712,-0.297878,-0.405725,
"CELE_Y106G6H,8",3.94443,4.23968,Q9U2Z9,Uncharacterized protein,16.1391,16.1266,16.0769,16.1579,11.5071,13.3091,11.8327,12.0737,4.23968,0.000114883,3.94443,10.0101,+
pdpr-1,0.776354,0.915889,Q9U300,Pyruvate Dehydrogenase Phosphatase Regulatory subunit,15.0542,15.526,15.1793,15.6161,13.4354,14.5029,15.1247,15.2072,0.915889,0.0632271,0.776354,1.80346,
pab-1,0.343562,1.75185,Q9U302,Polyadenylate-binding protein,18.4001,18.4489,18.3662,18.3891,18.1999,17.7671,18.0427,18.2204,1.75185,0.00764695,0.343562,3.23908,+
gln-3,0.36203,1.88574,Q9U307,Glutamine synthetase,17.5711,17.764,17.5397,17.6102,17.4891,17.0764,17.3137,17.1577,1.88574,0.00548749,0.36203,3.48834,+
"CELE_Y105C5B,5",0.765048,3.58425,Q9U315,Uncharacterized protein,18.967,19.2872,18.9925,19.0235,18.1464,18.2687,18.3249,18.4701,3.58425,0.000666667,0.765048,7.65056,+
"CELE_W09C5,8",0.619793,1.54219,Q9U329,Uncharacterized protein,17.3911,17.4039,17.3667,17.3817,16.1619,16.8492,16.8619,17.1911,1.54219,0.0123143,0.619793,2.86283,+
"CELE_W09C5,7",0.0302663,0.0175053,Q9U330,Uncharacterized protein,13.3851,13.6557,12.5395,11.3012,12.4898,12.3649,13.4403,12.4655,0.0175053,0.939029,0.0302663,0.0516372,
rpl-31,0.19734,0.489857,Q9U332,60S ribosomal protein L31,20.1353,20.0457,19.9441,20.0747,19.9506,20.2138,19.8874,19.3587,0.489857,0.203456,0.19734,1.07498,
unc-59,-0.1128,0.45108,Q9U334,Uncharacterized protein,14.7175,14.799,14.7275,14.7365,14.6504,15.0487,14.6824,15.0502,0.45108,0.227965,-0.1128,-1.00446,
col-93;col-94;col-133;col-92,-4.89684,3.45874,Q9U348;Q9U349;Q9XUE9;Q9XVG3,COLlagen,11.6316,12.5821,12.1642,9.58624,16.4209,16.2246,16.1936,16.7124,3.45874,0.00068129,-4.89684,-7.258,+
vps-25,0.834958,2.14042,Q9U354,Related to yeast Vacuolar Protein Sorting factor,15.6436,16.3764,15.6163,15.671,14.8892,14.7576,15.1732,15.1474,2.14042,0.00302428,0.834958,3.98553,+
"CELE_T16G1,9",0.120065,0.0392881,Q9U367,Uncharacterized protein,16.6632,16.6453,14.0883,13.9836,14.0425,13.858,16.7274,16.2722,0.0392881,0.868591,0.120065,0.113276,
"CELE_T16G1,7",-0.116572,0.116466,Q9U368,Uncharacterized protein,14.6039,15.0892,14.6129,14.8988,14.6398,14.3411,14.7446,15.9456,0.116466,0.656437,-0.116572,-0.313137,
rsbp-1,-0.0830505,0.277897,Q9U379,R-Seven Binding Protein (R7BP) homolog,12.7527,13.0193,13.0465,13.0008,12.8294,12.9867,13.3237,13.0116,0.277897,0.385887,-0.0830505,-0.670728,
chaf-1,-1.23354,1.89788,Q9U380,CHromatin Assembly Factor,12.0588,11.9542,11.8231,11.8265,12.2244,13.2118,13.9056,13.2548,1.89788,0.00534473,-1.23354,-3.51134,+
"cisd-3,1",-0.366708,0.595746,Q9U3A1,CDGSH Iron Sulfur Domain protein homolog,15.1247,14.4882,14.1098,14.0871,14.7446,15.2267,14.8545,14.4508,0.595746,0.151593,-0.366708,-1.26237,
nol-9,3.18646,2.4138,Q9U3B6,Polynucleotide 5'-hydroxyl-kinase nol-9,14.1671,13.3699,13.4834,12.963,8.65956,10.8258,10.0154,11.7368,2.4138,0.00186315,3.18646,4.55861,+
hsb-1,-1.52617,3.57166,Q9U3B7,Heat Shock factor Binding protein,15.5872,15.8862,15.43,15.8496,16.9564,16.8974,17.4384,17.5654,3.57166,0.000742616,-1.52617,-7.61041,+
dcn-1,0.11207,0.191538,Q9U3C8,Defective in cullin neddylation protein 1,15.537,15.544,15.1136,15.076,15.3006,14.8206,15.007,15.6942,0.191538,0.506895,0.11207,0.487249,
adr-1,0.230998,1.33517,Q9U3D6,Adenosine Deaminase acting on RNA,14.0585,13.7833,13.7371,14.0082,13.762,13.5815,13.7257,13.594,1.33517,0.0208741,0.230998,2.50491,+
zyx-1,0.14664,0.355134,Q9U3F4,Zyxin,16.9297,17.4891,16.8987,17.1735,17.2555,16.8082,16.7733,17.0674,0.355134,0.304297,0.14664,0.824042,
aagr-3,-0.0504117,0.106948,Q9U3F8,Acid Alpha Glucosidase Relate,17.1907,17.0727,16.951,16.9631,16.9168,17.2502,16.739,17.4731,0.106948,0.678651,-0.0504117,-0.289803,
"CELE_F31D4,9",1.50626,3.57267,Q9U3H4,Uncharacterized protein,18.3031,18.16,18.1181,17.4721,16.3442,16.6903,16.4941,16.4998,3.57267,0.000744711,1.50626,7.61362,+
rpb-12,-0.617712,2.11535,Q9U3I0,RNA Polymerase II (B) subunit,16.8394,16.8302,16.8063,16.8665,17.9099,17.3783,17.2036,17.3215,2.11535,0.00319025,-0.617712,-3.93512,+
tag-280,1.36882,0.888705,Q9U3J2,Uncharacterized protein,13.2429,12.1498,12.8351,12.123,11.1986,12.5323,11.9531,9.19149,0.888705,0.0679831,1.36882,1.75824,
tag-281,-1.02898,2.2441,Q9U3J3,Uncharacterized protein,12.9772,13.6981,13.0537,12.5758,14.2637,14.1853,14.0682,13.9036,2.2441,0.00257355,-1.02898,-4.1977,+
inx-2,1.37008,1.1237,Q9U3K5,Innexin-2,13.8974,12.8152,13.2798,13.2897,11.6858,13.1487,12.5666,10.4008,1.1237,0.0364091,1.37008,2.14896,+
"C47B2,9",-0.985635,2.35891,Q9U3L4,Uncharacterized protein,13.2384,13.4204,13.2807,13.2686,14.7645,14.0075,13.8382,14.5404,2.35891,0.002,-0.985635,-4.43994,+
"C47B2,2",0.104812,0.148208,Q9U3L5,Uncharacterized protein,15.0062,14.6234,14.478,14.6491,13.9072,14.7507,14.6112,15.0684,0.148208,0.587801,0.104812,0.388764,
"C46C2,5",1.50198,5.4329,Q9U3M0,Uncharacterized protein,17.0876,16.8198,16.8308,16.8469,15.3898,15.2689,15.3337,15.5847,5.4329,0.000423077,1.50198,16.0695,+
"C35C5,3",0.37286,0.82469,Q9U3N5,"Putative selT-like protein C35C5,3",14.4865,14.3452,14.7354,14.5099,13.9513,14.7645,13.8256,14.0442,0.82469,0.0804204,0.37286,1.65148,
tram-1,0.757873,5.83726,Q9U3P5,Translocating chain-associated membrane protein,17.0896,17.1377,17.0037,17.1225,16.3981,16.2861,16.2882,16.3496,5.83726,0.000637681,0.757873,18.8177,+
alkb-8,1.07425,3.02967,Q9U3P9,ALKylated DNA repair protein AlkB homolog,13.4111,13.418,13.8198,13.8694,12.3809,12.4817,12.4271,12.9315,3.02967,0.000635161,1.07425,6.03693,+
mrps-22,0.0563025,0.396978,Q9U3Q0,"Mitochondrial Ribosomal Protein, Small",15.2569,15.3779,15.1346,15.2599,15.0973,15.2693,15.1975,15.2399,0.396978,0.267853,0.0563025,0.90389,
ugt-22,0.970428,3.47855,Q9U3Q6,UDP-glucuronosyltransferase,17.1967,17.1905,17.0356,17.0963,16.1807,16.1459,15.8454,16.4653,3.47855,0.000689295,0.970428,7.31885,+
"B0035,1",-0.988112,2.20358,Q9U3S8,Uncharacterized protein,14.6995,14.7722,15.271,15.1891,15.8843,16.4708,15.9875,15.5416,2.20358,0.002713,-0.988112,-4.11407,+
lin-41,0.65588,0.847684,Q9U489,Protein lin-41,14.7786,14.7449,15.5082,15.0991,13.6659,13.9482,15.1606,14.7324,0.847684,0.075949,0.65588,1.68988,
unc-70,0.390667,1.77485,Q9U9J8,Spectrin beta chain,16.9589,16.9996,16.8928,16.8401,16.3488,16.3575,16.5954,16.8271,1.77485,0.00714935,0.390667,3.28138,+
"CELE_W04B5,5",0.364175,0.556343,Q9UA62,Uncharacterized protein,12.0725,11.851,11.5038,11.8398,12.2528,11.4303,11.1313,10.9961,0.556343,0.168963,0.364175,1.19341,
mrpl-30,0.182833,0.202122,Q9UA63,"Mitochondrial Ribosomal Protein, Large",14.412,14.0885,13.8092,14.1323,13.2897,13.4851,14.1768,14.7591,0.202122,0.490104,0.182833,0.510577,
rab-1,-0.0987029,0.505372,Q9UAQ6,RAB family,18.1277,18.1787,18.0177,18.1027,18.1917,18.224,18.0005,18.4055,0.505372,0.194528,-0.0987029,-1.10288,
"CELE_D2063,1",1.641,3.31094,Q9UAT1,Uncharacterized protein,15.2372,15.3807,14.7005,14.5641,13.225,13.0114,13.6313,13.4508,3.31094,0.000606897,1.641,6.81712,+
mct-2,1.13383,1.66095,Q9UAT3,MonoCarboxylate Transporter family,18.3588,18.2551,18.1278,18.1869,17.8316,16.2821,16.695,17.5845,1.66095,0.00893249,1.13383,3.07401,+
ubh-1,0.788485,1.67143,Q9UAV3,Ubiquitin carboxyl-terminal hydrolase,14.5855,14.5287,14.3896,14.3233,12.9296,13.9153,13.8496,13.9786,1.67143,0.00877501,0.788485,3.09289,+
mdh-1,0.564003,3.43962,Q9UAV5,Malate dehydrogenase,19.6683,19.679,19.6661,19.6808,18.9034,19.1015,19.2797,19.1537,3.43962,0.000668354,0.564003,7.1997,+
acs-1,1.85629,1.28512,Q9UAV8,Fatty Acid CoA Synthetase family,14.7301,14.552,14.1298,14.1486,13.9756,13.02,10.4254,12.7143,1.28512,0.0241758,1.85629,2.41997,+
"CELE_T12B3,3",0.525028,1.43271,Q9UAW8,Uncharacterized protein,14.5105,14.8018,14.5365,14.4754,14.4269,13.8499,13.6552,14.2921,1.43271,0.0159245,0.525028,2.67211,+
"CELE_T12B3,2",-3.59652,3.77342,Q9UAW9,Uncharacterized protein,13.5443,13.255,12.8355,11.9398,16.3267,16.6028,17.1314,15.8998,3.77342,0.000380328,-3.59652,-8.27588,+
rpac-40,-0.0150349,0.0268213,Q9UAY9,RNA Polymerase I/III (A/C) shared subunit,14.8051,14.7538,15.1016,14.9702,14.801,14.4831,15.2232,15.1835,0.0268213,0.907386,-0.0150349,-0.0783331,
"CELE_Y49G5A,1",0.443108,1.276,Q9UAZ2,Uncharacterized protein,14.7625,14.9195,14.8879,14.752,14.2318,14.3957,14.0424,14.8795,1.276,0.0246417,0.443108,2.40454,+
"CELE_Y60C6A,1",1.85167,4.81463,Q9UAZ5,Uncharacterized protein,13.1186,13.0383,13.4166,13.2865,11.2615,11.2038,11.267,11.721,4.81463,0.000203704,1.85167,12.597,+
gba-4,-0.699463,1.70804,Q9UB00,Putative glucosylceramidase 4,14.7318,14.3945,14.4339,14.3719,14.6124,15.4176,15.1664,15.5336,1.70804,0.00817533,-0.699463,-3.15912,+
let-805,0.801375,3.27525,Q9UB28,Myotactin form B,16.9525,16.8488,16.8236,16.874,16.4076,15.9893,15.8723,16.0241,3.27525,0.000644144,0.801375,6.71395,+
lem-2,-0.485,2.49677,Q9XTB5,LEM protein 2,16.2586,16.1505,16.0723,15.9425,16.5115,16.7912,16.6273,16.4339,2.49677,0.00151451,-0.485,-4.74168,+
"B0250,5",0.894258,8.36058,Q9XTI0,"Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial",17.1971,17.1286,17.1903,17.1522,16.263,16.2954,16.2628,16.2699,8.36058,0,0.894258,49.8718,+
gob-1,0.918708,3.01363,Q9XTQ5,Trehalose-phosphatase,14.4873,14.3985,14.1685,14.2935,13.4787,13.6863,13.4728,13.0352,3.01363,0.000679035,0.918708,5.99459,+
suox-1,0.13451,0.531527,Q9XTQ8,SUlfite OXidase,14.799,14.9647,14.6454,14.8403,14.518,14.587,14.6499,14.9565,0.531527,0.181104,0.13451,1.14954,
scav-3,0.337075,1.07992,Q9XTT3,SCAVenger receptor (CD36 family) related,16.0253,15.6197,15.4547,15.486,15.5109,15.2449,15.0743,15.4073,1.07992,0.0409876,0.337075,2.07601,+
ani-1,-0.05639,0.0763854,Q9XTT4,Anillin-like protein 1,13.9776,14.1462,14.5412,15.1453,14.5646,14.6308,14.463,14.3774,0.0763854,0.758328,-0.05639,-0.21255,
rpt-6,0.456501,2.16279,Q9XTT9,"Proteasome Regulatory Particle, ATPase-like",17.239,17.0294,17.0292,17.0393,16.4791,16.5134,16.5978,16.9207,2.16279,0.00289022,0.456501,4.03081,+
"CELE_Y49E10,18",-1.01234,1.58328,Q9XTU3,Uncharacterized protein,13.4996,14.4636,14.6267,14.6666,15.3322,15.2355,14.8653,15.8728,1.58328,0.0112087,-1.01234,-2.93536,+
"CELE_Y49E10,16",-1.35935,3.01325,Q9XTU5,Uncharacterized protein,14.803,15.0328,14.8221,15.1316,16.6406,16.0721,15.8282,16.6861,3.01325,0.000678406,-1.35935,-5.9936,+
snr-6,-0.55137,1.86225,Q9XTU6,Probable small nuclear ribonucleoprotein E,17.4279,17.5904,17.3683,17.0291,17.9635,17.8156,17.6676,18.1745,1.86225,0.00584788,-0.55137,-3.44407,+
"CELE_Y49E10,4",1.76614,2.00775,Q9XTU8,Uncharacterized protein,13.6154,13.8167,13.9599,13.9055,12.4195,12.4626,12.6867,10.6641,2.00775,0.00414279,1.76614,3.72252,+
glrx-5,-0.969151,1.4609,Q9XTU9,Glutaredoxin,15.7846,15.7011,15.7937,16.0116,17.2556,16.2215,16.1657,17.5249,1.4609,0.0146916,-0.969151,-2.72089,+
"CELE_H21P03,2",-0.498722,0.376778,Q9XTV3,Uncharacterized protein,16.0139,15.2566,15.0179,15.3013,17.4384,15.7889,15.2517,15.1055,0.376778,0.285678,-0.498722,-0.865589,
mbf-1,-1.44173,6.83454,Q9XTV4,MBF (Multiprotein bridging factor) transcriptional coactivator,16.9152,16.9109,16.9302,16.9137,18.336,18.5082,18.3251,18.2677,6.83454,0,-1.44173,-27.7009,+
"H03A11,1",-1.54288,1.41419,Q9XTW2,Extracellular serine/threonine protein kinase CeFam20,12.9859,12.3716,13.0624,12.1705,15.6707,13.0723,14.0294,13.9896,1.41419,0.0165605,-1.54288,-2.64018,+
sbt-1,-0.783722,2.08017,Q9XTY3,Seven B Two (Mammalian 7BT prohormone convertase chaperone) homolog,13.6992,13.2047,13.5102,13.8701,14.1444,14.0735,14.5489,14.6523,2.08017,0.00366632,-0.783722,-3.86495,+
vha-20,1.57625,5.57558,Q9XTY9,Vacuolar H ATPase,18.4621,18.5573,18.8431,18.6629,17.0422,17.1136,16.9356,17.1289,5.57558,0.000494382,1.57625,16.9917,+
rsp-8,-0.0115426,0.0163656,Q9XTZ2,SR Protein (Splicing factor),15.0408,14.8849,15.3447,14.7295,14.6986,15.5553,15.0653,14.7269,0.0163656,0.94369,-0.0115426,-0.0483349,
"C18D11,3",-0.393587,0.678016,Q9XTZ3,Uncharacterized protein,15.1064,14.4069,14.3042,14.1981,15.2566,14.7928,14.4063,15.1343,0.678016,0.120419,-0.393587,-1.40407,
"C18D11,1",1.24749,2.5414,Q9XTZ4,Uncharacterized protein,15.5925,15.9102,15.6355,15.8372,13.7591,14.7341,14.7273,14.7649,2.5414,0.0014837,1.24749,4.84206,+
maa-1,0.572131,0.339826,Q9XTZ5,Membrane Associated Acyl-CoA binding protein,12.3842,11.7108,10.0238,10.5289,11.4805,9.946,9.6014,11.3313,0.339826,0.318689,0.572131,0.794312,
sca-1,1.13817,3.134,Q9XU13,Calcium-transporting ATPase,18.3697,18.3451,17.9897,18.186,17.1146,17.1323,16.664,17.4269,3.134,0.000577195,1.13817,6.31775,+
hxk-2,1.1859,3.15927,Q9XU15,Phosphotransferase,15.9171,15.9601,15.9485,15.9916,14.5741,15.2326,14.8796,14.3874,3.15927,0.000592746,1.1859,6.38723,+
"B0379,1",0.550445,1.07549,Q9XU45,Uncharacterized protein,17.1536,16.7132,16.1983,16.5723,15.9345,15.7365,16.2038,16.5608,1.07549,0.041467,0.550445,2.06865,+
ensa-1,-0.44051,1.33165,Q9XU56,ENdoSulfine Alpha,16.4659,16.4139,15.834,16.3999,16.8391,16.7732,16.8247,16.4387,1.33165,0.0209877,-0.44051,-2.49892,+
rbd-1,0.320798,0.31339,Q9XU67,RBD (RNA binding domain) protein,14.405,14.4011,14.0108,13.5603,14.4026,13.4196,12.8614,14.4105,0.31339,0.347381,0.320798,0.742242,
trpp-6,1.14552,0.993502,Q9XU81,TRansport Protein Particle,14.0407,16.0552,15.6213,15.4049,14.1024,13.4794,13.679,15.2793,0.993502,0.0512407,1.14552,1.93239,
uda-1,0.650887,1.54238,Q9XU84,Nucleoside-diphosphatase uda-1,13.2799,12.5502,12.8447,12.8473,12.6265,12.006,12.3947,11.8914,1.54238,0.0123191,0.650887,2.86316,+
"CELE_F44E5,1",1.44473,4.67024,Q9XU97,Uncharacterized protein,17.9017,17.9628,18.0047,17.9261,16.1626,16.5235,16.6979,16.6323,4.67024,0.000172549,1.44473,11.895,+
mex-5,0.275022,0.275114,Q9XUB2,Zinc finger protein mex-5,14.9452,13.4925,14.2969,15.1908,14.5587,13.9418,13.9134,14.4114,0.275114,0.389411,0.275022,0.665035,
far-6,1.14901,2.92543,Q9XUB7,Fatty Acid/Retinol binding protein,19.041,18.929,18.7698,18.8181,17.6792,18.2803,17.394,17.6084,2.92543,0.000700525,1.14901,5.76585,+
nra-1,-0.299318,0.535299,Q9XUB9,Nicotinic receptor-associated protein 1,13.092,13.3378,13.2543,13.4347,12.8708,13.807,13.6295,14.0089,0.535299,0.179362,-0.299318,-1.15623,
"CELE_T28F3,8",-0.981747,3.56394,Q9XUC0,Uncharacterized protein,14.4585,14.4081,14.2704,14.0518,15.279,15.2911,15.4981,15.0476,3.56394,0.000736402,-0.981747,-7.58587,+
"CELE_F55G11,8",0.714358,1.57657,Q9XUD6,Uncharacterized protein,19.1003,19.0941,19.2368,19.111,18.785,18.8889,17.9508,18.0602,1.57657,0.0115112,0.714358,2.92348,+
"CELE_F55G11,2",4.05462,4.73466,Q9XUD8,Uncharacterized protein,17.9277,18.7806,17.8365,18.1358,14.4992,13.3818,14.4208,14.1603,4.73466,0.000188841,4.05462,12.2035,+
noah-2,-0.934785,2.01392,Q9XUE5,NOmpA Homolog (Drosophila nompA: no mechanoreceptor potential A),14.8582,14.8979,14.5961,14.5575,16.0503,15.1103,15.4352,16.0531,2.01392,0.00412727,-0.934785,-3.73455,+
"F52B11,2",0.13821,0.810152,Q9XUE6,Probable phosphomannomutase,15.551,15.3988,15.2392,15.3496,15.2627,15.2803,15.3511,15.0917,0.810152,0.0836432,0.13821,1.62716,
"CELE_F52B11,5",0.60046,1.57613,Q9XUF0,Uncharacterized protein,12.6827,12.7681,12.722,12.8116,12.3787,11.8019,11.8019,12.6,1.57613,0.0115066,0.60046,2.9227,+
"C49C3,4",0.0240104,0.058243,Q9XUF9,Uncharacterized protein,16.1914,16.3248,16.1992,16.2054,16.3944,15.9588,15.9672,16.5043,0.058243,0.810569,0.0240104,0.164825,
