geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04, -Log.p.value,Student's T-test q-value daf2_d15_daf2_d10,log2FC,Student's T-test Test statistic daf2_d15_daf2_d10,Sign p-val: 0.05 
vrs-2,0.00251818,0.0154811,Q9U1Q4,Valine--tRNA ligase,17.4132,17.2045,17.2639,17.3291,17.3467,17.3359,17.2068,17.3113,0.0154811,0.959475,0.00251818,0.0457669,
emb-4,-0.171448,0.277448,Q9U1Q7,Uncharacterized protein,13.8433,14.8954,14.6684,14.7163,14.4553,14.649,14.9484,14.7565,0.277448,0.475703,-0.171448,-0.669809,
"CELE_Y80D3A,9",-1.64933,4.05758,Q9U1Q8,Uncharacterized protein,12.2453,11.9406,11.6754,11.9943,13.6862,13.9393,13.3078,13.5196,4.05758,0.000980237,-1.64933,-9.29795,+
arx-3,0.590485,1.14335,Q9U1R7,ARp2/3 compleX component,15.5682,15.0714,16.251,16.0431,15.207,15.0554,15.0178,15.2916,1.14335,0.0611393,0.590485,2.18176,
"CELE_Y6D1A,1",-0.291098,0.675884,Q9U1S8,Uncharacterized protein,12.3211,11.6391,11.7058,12.0264,12.1037,12.326,11.8998,12.5272,0.675884,0.177803,-0.291098,-1.40043,
"CELE_Y6B3B,9",1.26223,3.25645,Q9U1T1,Uncharacterized protein,12.2382,11.7896,11.5538,12.0972,10.6663,10.8239,10.798,10.3416,3.25645,0.00232461,1.26223,6.66013,+
"CELE_Y69H2,3",2.59064,3.67698,Q9U1T5,Uncharacterized protein,16.4784,16.293,15.2165,15.9003,13.2473,13.3024,13.1063,13.8696,3.67698,0.00119792,2.59064,7.95187,+
"CELE_Y69H2,3",1.70288,3.55125,Q9U1T6,Uncharacterized protein,20.3269,20.4749,19.8618,20.2729,18.7259,18.942,18.1436,18.3134,3.55125,0.00143498,1.70288,7.54569,+
dnj-29,-0.681467,1.01056,Q9U1V9,DNaJ domain (Prokaryotic heat shock protein),14.8623,15.116,14.8657,14.5847,16.2349,14.8643,15.9569,15.0984,1.01056,0.0822938,-0.681467,-1.96072,
tfg-1,0.0717053,0.109431,Q9U1W1,TFG related,17.0043,16.5279,16.5814,17.1605,16.5044,16.4944,16.7048,17.2837,0.109431,0.734098,0.0717053,0.29592,
lsm-3,0.861905,2.23799,Q9U1W8,LSM Sm-like protein,17.8127,17.5714,17.7545,18.2678,16.567,17.1477,17.0604,17.1837,2.23799,0.00854987,0.861905,4.18503,+
"CELE_Y62E10A,6",-0.184687,0.151773,Q9U1X0,"NADPH:adrenodoxin oxidoreductase, mitochondrial",13.0655,11.9294,13.0217,12.9939,12.8252,12.4699,12.4236,14.0305,0.151773,0.653175,-0.184687,-0.397061,
emc-3,0.606536,1.05399,Q9U1X6,ER membrane protein complex subunit 3,13.7261,14.4479,13.1699,13.4727,13.0999,13.4309,12.8658,12.9938,1.05399,0.0745776,0.606536,2.03289,
rla-2,-0.150925,0.174886,Q9U1X9,"Ribosomal protein, Large subunit, Acidic (P1)",18.749,18.9365,18.3418,18.8738,18.8265,19.7393,18.3001,18.639,0.174886,0.615408,-0.150925,-0.449989,
dhs-24,-0.148018,0.220361,Q9U1Y6,"DeHydrogenases, Short chain",13.9161,14.1014,14.6664,14.682,14.1506,14.506,14.3034,14.9981,0.220361,0.547205,-0.148018,-0.550183,
skr-4,-0.370761,1.75502,Q9U1Y9,SKp1 Related (Ubiquitin ligase complex component),15.6994,15.8621,15.6156,15.8323,16.1839,16.1674,15.8408,16.3002,1.75502,0.0191539,-0.370761,-3.24491,+
"CELE_Y60A3A,9",0.22256,0.99897,Q9U1Z4,Uncharacterized protein,16.2278,16.3367,16.1115,16.2096,16.1429,15.9394,15.7282,16.1849,0.99897,0.0847219,0.22256,1.94147,
"CELE_Y57G11C,9",-0.956375,1.31821,Q9U202;Q9U203,Uncharacterized protein,12.3848,12.7269,11.8925,11.3352,13.2628,13.5114,12.3956,12.9951,1.31821,0.0421477,-0.956375,-2.47606,+
"CELE_Y57A10A,27",-1.33891,1.30177,Q9U210,Uncharacterized protein,12.1082,11.8272,11.7758,12.0063,13.4637,11.802,13.3931,14.4144,1.30177,0.0435193,-1.33891,-2.44816,+
rsr-2,-3.08734,3.5845,Q9U213,SR protein related,12.3021,11.9644,11.6788,11.2453,15.8027,14.9677,14.4219,14.3476,3.5845,0.00140741,-3.08734,-7.65137,+
"CELE_Y56A3A,7",0.75241,2.18237,Q9U222,Uncharacterized protein,15.3068,16.013,15.4688,15.7797,15.088,14.92,14.626,14.9246,2.18237,0.0094822,0.75241,4.07066,+
"CELE_Y56A3A,6",-2.11521,2.55738,Q9U225,Uncharacterized protein,12.1663,11.8667,11.5707,12.0402,15.1638,14.1057,13.5052,13.3301,2.55738,0.005234,-2.11521,-4.87833,+
mif-1,-0.0142899,0.0164184,Q9U228,MIF (Macrophage migration Inhibitory Factor) related,18.5353,19.5102,18.6835,18.5822,18.4034,18.7201,18.972,19.2729,0.0164184,0.956709,-0.0142899,-0.0484882,
wah-1,0.0455203,0.0966238,Q9U229,Worm AIF (Apoptosis inducing factor) Homolog,17.0979,17.2248,16.8544,16.8971,17.161,17.1479,16.5326,17.0507,0.0966238,0.761037,0.0455203,0.264117,
trap-4,0.59092,2.69751,Q9U238,TRanslocon-Associated Protein,17.412,17.3376,17.4247,17.691,16.7333,16.8459,16.8077,17.1148,2.69751,0.00438665,0.59092,5.20415,+
"Y56A3A,18",0.326047,0.930853,Q9U239,Zinc finger protein 593 homolog,15.5233,14.8971,14.9434,15.4955,14.8947,15.0234,14.7683,14.8688,0.930853,0.0985068,0.326047,1.82833,
"CELE_Y56A3A,19",0.65096,3.39688,Q9U241,Acyl carrier protein,17.5448,17.5242,17.2731,17.2521,16.8437,16.8074,16.6351,16.7041,3.39688,0.00205128,0.65096,7.07076,+
"Y52B11A,8",1.57301,4.14877,Q9U256,"Phospholipase A2-like protein Y52B11A,8",16.7365,16.6854,16.2037,16.813,15.0031,15.288,14.8895,14.966,4.14877,0.000817391,1.57301,9.64871,+
set-26,0.44671,1.30561,Q9U263,Histone-lysine N-methyltransferase set-26,15.2251,15.24,14.7105,14.856,14.5135,14.559,14.285,14.8872,1.30561,0.0431261,0.44671,2.45468,+
hda-10,0.4489,1.50763,Q9U266,Histone deacetylase,13.8593,13.7827,13.9494,13.8997,13.0943,13.2367,13.5935,13.7712,1.50763,0.0286357,0.4489,2.80224,+
haf-7,0.210243,0.164058,Q9U275,HAlF transporter (PGP related),13.5075,11.7845,13.4584,13.932,13.1772,13.1261,12.5611,12.9771,0.164058,0.632698,0.210243,0.425376,
tat-1,-4.69907,0.773574,Q9U280,Phospholipid-transporting ATPase tat-1,0,11.1967,12.7532,11.8073,13.7684,13.7284,13.1759,13.8806,0.773574,0.14162,-4.69907,-1.56581,
"CELE_Y48G10A,3",1.3092,1.81469,Q9U283,Uncharacterized protein,15.3286,15.1,15.9773,16.1065,14.1335,13.5529,14.6638,14.9253,1.81469,0.0173794,1.3092,3.35512,+
"CELE_Y48C3A,20",-1.33826,2.22689,Q9U287,Uncharacterized protein,12.2944,12.1711,13.3341,13.3252,14.0112,14.2515,14.0918,14.1233,2.22689,0.00858667,-1.33826,-4.16207,+
"CELE_Y48C3A,12",0.62714,0.803929,Q9U290,Uncharacterized protein,14.0086,15.0164,14.2591,14.7438,13.6437,13.8238,13.2915,14.7603,0.803929,0.132283,0.62714,1.61674,
"CELE_Y48B6A,13",-0.484812,1.832,Q9U294,Diphosphomevalonate decarboxylase,14.3541,14.3633,14.0312,14.0061,14.8851,14.6505,14.3965,14.7618,1.832,0.016732,-0.484812,-3.38738,+
men-1,0.129695,0.427314,Q9U296,Malic enzyme,16.6374,16.8976,16.835,16.5537,16.4548,16.3786,16.7657,16.8059,0.427314,0.327176,0.129695,0.960618,
xrn-2,-0.4277,0.923095,Q9U299,5'-3' exoribonuclease 2 homolog,13.5811,14.5898,14.198,13.8516,14.5919,14.6535,14.261,14.425,0.923095,0.100206,-0.4277,-1.81544,
efhd-1,1.25702,4.25965,Q9U2A6,EF HanD calcium binding protein,16.3784,16.6159,16.3034,16.8245,15.2213,15.334,15.1941,15.3447,4.25965,0.000426396,1.25702,10.0911,+
rpl-43,-0.421727,1.50557,Q9U2A8,60S ribosomal protein L37a,16.342,16.2617,16.3328,16.803,16.7426,16.6827,16.9606,17.0406,1.50557,0.0287763,-0.421727,-2.79863,+
"Y48B6A,1",-0.214903,0.564604,Q9U2A9,Ribosome biogenesis protein BOP1 homolog,15.4268,15.4418,14.8069,15.3005,15.5147,15.6471,15.1873,15.4865,0.564604,0.230208,-0.214903,-1.20794,
"CELE_Y47D3A,13",1.15267,2.0179,Q9U2C8,Uncharacterized protein,12.2237,11.8596,12.6503,12.1113,11.3982,10.283,11.2827,11.2702,2.0179,0.0122403,1.15267,3.74231,+
cku-70,-0.166265,0.217205,Q9U2D2,Caenorhabditis KU,12.0497,12.0653,11.575,11.8572,12.4439,12.524,11.2896,11.9547,0.217205,0.551226,-0.166265,-0.543381,
cnp-2,0.68658,0.65463,Q9U2D6,Calcineurin-interacting protein 2,14.766,14.1016,15.1686,16.2939,14.9481,14.0078,14.1838,14.444,0.65463,0.186845,0.68658,1.36406,
gsy-1,-0.119933,0.223666,Q9U2D9,Glycogen [starch] synthase,16.846,16.7178,17.2421,17.3548,16.9695,16.8948,17.2094,17.5666,0.223666,0.542701,-0.119933,-0.557282,
cpt-1,0.190973,0.322284,Q9U2F2,Carnitine Palmitoyl Transferase,16.6637,15.9281,16.4614,16.7047,15.8095,16.1238,16.466,16.5947,0.322284,0.425014,0.190973,0.759867,
tiar-2,0.20406,0.11606,Q9U2F5,TIA-1/TIAL RNA binding protein homolog,14.9865,15.2416,12.5558,14.4125,14.1192,14.2089,13.4375,14.6145,0.11606,0.719373,0.20406,0.312149,
vps-2,0.251405,1.4508,Q9U2F6,Related to yeast Vacuolar Protein Sorting factor,15.5325,15.7637,15.7018,15.9626,15.4942,15.4397,15.5642,15.457,1.4508,0.0326414,0.251405,2.70339,+
snrp-200,0.0742648,0.0924157,Q9U2G0,Putative U5 small nuclear ribonucleoprotein 200 kDa helicase,13.8798,14.228,14.8603,15.0159,14.3866,14.1229,14.4686,14.7088,0.0924157,0.770467,0.0742648,0.253531,
pisy-1,-0.916768,1.45699,Q9U2G1,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,12.2781,11.7226,11.5725,12.1062,12.9791,12.0881,13.5153,12.764,1.45699,0.032071,-0.916768,-2.71411,+
mrp-7,1.57156,1.96893,Q9U2G5,Uncharacterized protein,15.2743,14.0501,14.3665,15.5267,12.8344,13.4545,12.8206,13.8219,1.96893,0.0137423,1.57156,3.64725,+
"eef-1B,2",0.791145,3.30311,Q9U2H9,Probable elongation factor 1-beta/1-delta 2,18.1695,18.1546,18.4282,18.0456,17.4489,17.316,17.6243,17.2441,3.30311,0.00198185,0.791145,6.79437,+
"CELE_Y41C4A,9",0.0838778,0.0613707,Q9U2I4,Uncharacterized protein,11.9989,11.9031,11.751,11.849,12.1606,12.7698,10.4923,11.7438,0.0613707,0.842292,0.0838778,0.173161,
slc-25a46,-2.30025,1.26764,Q9U2J0,SLC (SoLute Carrier) homolog,15.6974,14.1557,16.903,12.8294,16.9147,16.2922,17.8927,17.687,1.26764,0.0464984,-2.30025,-2.39041,+
"CELE_Y39G8B,7",0.00303769,0.00963298,Q9U2J2,Uncharacterized protein,16.2025,16.0183,15.7122,16.0679,15.9903,15.9385,16.0155,16.0443,0.00963298,0.974526,0.00303769,0.0286624,
dhhc-8,-1.16669,3.5109,Q9U2K0,Palmitoyltransferase,12.2647,11.9377,11.645,12.0811,12.9959,13.0569,13.1494,13.393,3.5109,0.00189107,-1.16669,-7.41909,+
abce-1,0.0869498,0.184591,Q9U2K8,"ABC transporter, class E",16.9946,16.4472,16.411,17.0071,16.5193,16.5163,16.613,16.8635,0.184591,0.60033,0.0869498,0.471788,
mlt-3,1.35487,2.02425,Q9U2L2,Uncharacterized protein,14.377,15.5643,14.5391,14.6429,13.7354,13.9387,13.0903,12.9394,2.02425,0.0121147,1.35487,3.75474,+
dpy-28,1.21781,1.88988,Q9U2M1,Condensin complex subunit 1,15.4962,15.5039,14.2868,15.3195,13.5535,13.9288,13.7962,14.4566,1.88988,0.0152167,1.21781,3.49618,+
hphd-1,0.829368,1.70704,Q9U2M4,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",16.1252,16.0037,16.1976,16.4196,14.6582,15.352,15.7122,15.7063,1.70704,0.0203353,0.829368,3.15731,+
ndx-4,0.157553,0.396267,Q9U2M7,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],16.1316,16.4543,15.7675,15.7918,15.9358,15.9335,15.9595,15.6862,0.396267,0.353125,0.157553,0.90255,
"Y37H9A,3",-0.325838,0.590842,Q9U2M8,Coiled-coil and C2 domain-containing protein 1-like,14.8094,14.8186,14.1588,14.2472,15.0234,15.2625,14.6348,14.4168,0.590842,0.216725,-0.325838,-1.25383,
pap-1,0.781717,1.09826,Q9U2P3,Poly-A Polymerase,12.9069,13.1602,13.2568,13.776,12.1749,12.8825,11.7517,13.1639,1.09826,0.0679644,0.781717,2.10656,
fkb-2,0.842093,1.46775,Q9U2Q8,Peptidylprolyl isomerase,18.0353,18.9048,19.2338,19.3801,18.0637,18.0586,17.8743,18.1889,1.46775,0.0313221,0.842093,2.73278,+
gsk-3,-0.028142,0.17346,Q9U2Q9,Glycogen synthase kinase-3,16.4508,16.5054,16.5228,16.4454,16.4186,16.3968,16.5823,16.6393,0.17346,0.617519,-0.028142,-0.446765,
"Y17G7B,18",-0.327907,0.398892,Q9U2R0,"Probable RNA methyltransferase Y17G7B,18",15.0416,14.8138,14.8508,14.71,15.4654,15.702,14.1339,15.4265,0.398892,0.350695,-0.327907,-0.907496,
"CELE_Y15E3A,4",-2.30585,2.77818,Q9U2R3,Uncharacterized protein,12.3308,11.9597,11.4509,11.974,13.8351,14.9162,14.8463,13.3412,2.77818,0.00400484,-2.30585,-5.39829,+
arf-6,-1.77154,1.6195,Q9U2S4,ADP-Ribosylation Factor related,12.6287,11.9636,14.3682,13.4671,14.8687,14.1014,15.1836,15.36,1.6195,0.0240022,-1.77154,-2.99974,+
cyn-13,0.0992026,0.224831,Q9U2S6,Peptidyl-prolyl cis-trans isomerase E,15.3605,15.6786,15.214,15.6314,15.4345,15.4864,14.9695,15.5973,0.224831,0.540971,0.0992026,0.559779,
itsn-1,-0.413355,0.725805,Q9U2T9,ITSN (Intersectin) family,13.8252,14.6094,13.9555,13.676,14.5085,14.9151,14.045,14.251,0.725805,0.158901,-0.413355,-1.48526,
uaf-2,0.189568,0.655996,Q9U2U0,U2AF splicing factor,15.0641,15.4627,15.436,15.5109,15.3484,15.2246,14.9122,15.2303,0.655996,0.186391,0.189568,1.36641,
"CELE_Y116A8C,27",1.47967,1.89538,Q9U2U3,Uncharacterized protein,14.46,15.0054,14.4042,13.9353,13.3449,13.6193,11.9707,12.9513,1.89538,0.0149471,1.47967,3.50659,+
map-2,-0.54411,2.48762,Q9U2V9,Methionine aminopeptidase 2,16.224,16.4261,15.9214,16.2467,16.8443,16.6145,16.7742,16.7617,2.48762,0.00571544,-0.54411,-4.72128,+
prmt-1,0.174331,0.322331,Q9U2X0,Protein arginine N-methyltransferase 1,16.6451,16.1866,16.5789,16.7838,16.7597,16.6216,16.1695,15.9462,0.322331,0.425076,0.174331,0.759961,
cdkr-3,-0.03319,0.0800838,Q9U2Y2,CDK5RAP3-like protein,14.344,14.8948,14.3888,14.4435,14.6682,14.6907,14.3626,14.4823,0.0800838,0.797661,-0.03319,-0.2221,
sec-23,0.388723,0.679383,Q9U2Z1,Yeast SEC homolog,15.5849,15.1496,15.9774,15.7574,14.8905,14.8301,15.5562,15.6375,0.679383,0.176708,0.388723,1.4064,
"CELE_Y106G6H,14",0.0629475,0.106198,Q9U2Z5,Uncharacterized protein,15.1889,14.8358,15.2721,15.395,14.8239,14.7647,15.4314,15.4199,0.106198,0.741648,0.0629475,0.28795,
"CELE_Y106G6H,8",-1.34523,1.40329,Q9U2Z9,Uncharacterized protein,11.9445,12.3936,13.9547,12.7806,13.9555,13.685,13.8813,14.9325,1.40329,0.0358799,-1.34523,-2.62144,+
pdpr-1,-0.942847,1.41394,Q9U300,Pyruvate Dehydrogenase Phosphatase Regulatory subunit,13.0556,13.0677,13.753,13.5652,13.7991,13.8402,15.1184,14.4551,1.41394,0.0350124,-0.942847,-2.63976,+
pab-1,-0.188057,0.486904,Q9U302,Polyadenylate-binding protein,17.1101,17.3406,17.3804,17.496,17.4851,17.1752,17.4853,17.9336,0.486904,0.280347,-0.188057,-1.06965,
gln-3,0.182532,1.2897,Q9U307,Glutamine synthetase,18.1565,18.0761,18.0717,18.3144,17.9533,17.8457,18.0102,18.0793,1.2897,0.0443155,0.182532,2.42772,+
"CELE_Y105C5B,5",0.829887,2.40561,Q9U315,Uncharacterized protein,18.1231,18.1961,18.2916,18.6041,17.5423,17.3922,17.1235,17.8374,2.40561,0.00664015,0.829887,4.54078,+
"CELE_W09C5,8",-0.620488,3.75671,Q9U329,Uncharacterized protein,17.0647,16.9645,17.0965,17.1395,17.5544,17.7624,17.5991,17.8311,3.75671,0.00114607,-0.620488,-8.21895,+
"CELE_W09C5,7",-0.883913,2.2552,Q9U330,Uncharacterized protein,12.2921,11.9715,11.6718,12.0861,12.9806,13.0569,12.4026,13.117,2.2552,0.00815686,-0.883913,-4.22079,+
rpl-31,-0.0877156,0.213531,Q9U332,60S ribosomal protein L31,18.6479,18.2744,18.9647,18.9,18.7164,18.6906,18.8938,18.837,0.213531,0.556742,-0.0877156,-0.535438,
unc-59,1.2097,4.10856,Q9U334,Uncharacterized protein,14.9163,15.1928,15.2249,15.2959,13.884,13.7136,14.0318,14.1617,4.10856,0.00105085,1.2097,9.49261,+
col-93;col-94;col-133;col-92,-0.88088,0.597168,Q9U348;Q9U349;Q9XUE9;Q9XVG3,COLlagen,10.8889,11.8295,11.6702,11.637,12.9313,12.4661,13.6241,10.5275,0.597168,0.212895,-0.88088,-1.26484,
vps-25,0.529635,1.93795,Q9U354,Related to yeast Vacuolar Protein Sorting factor,15.3534,15.7877,15.2504,15.6958,15.0192,15.1777,14.9057,14.8661,1.93795,0.0142448,0.529635,3.58769,+
"CELE_T16G1,9",-1.04966,0.493977,Q9U367,Uncharacterized protein,12.1192,14.2671,14.2844,16.1972,14.5391,16.7041,15.1443,14.679,0.493977,0.275044,-1.04966,-1.0824,
"CELE_T16G1,7",0.615667,0.938619,Q9U368,Uncharacterized protein,16.2386,15.1482,15.717,16.6629,15.3266,15.1924,15.2773,15.5078,0.938619,0.096472,0.615667,1.84123,
rsbp-1,-0.0715606,0.0947758,Q9U379,R-Seven Binding Protein (R7BP) homolog,14.4525,13.66,14.2154,14.7203,14.4379,14.7216,13.9895,14.1854,0.0947758,0.765069,-0.0715606,-0.259477,
chaf-1,-1.23522,2.43216,Q9U380,CHromatin Assembly Factor,12.2081,11.7659,11.6565,11.8586,13.3553,13.6606,12.6488,12.7652,2.43216,0.00618708,-1.23522,-4.59875,+
"cisd-3,1",0.0296097,0.0440679,Q9U3A1,CDGSH Iron Sulfur Domain protein homolog,13.8054,14.2222,13.5888,14.2493,14.2536,14.1444,13.4972,13.8521,0.0440679,0.883869,0.0296097,0.126448,
nol-9,0.830984,0.331824,Q9U3B6,Polynucleotide 5'-hydroxyl-kinase nol-9,12.7916,8.46298,10.3549,12.1025,9.03205,10.7607,10.912,9.68333,0.331824,0.414128,0.830984,0.778651,
hsb-1,0.703032,1.66069,Q9U3B7,Heat Shock factor Binding protein,17.5673,16.6237,16.7291,16.7838,16.1225,16.2785,16.0842,16.4066,1.66069,0.0222601,0.703032,3.07354,+
dcn-1,0.310752,0.868285,Q9U3C8,Defective in cullin neddylation protein 1,15.6856,15.271,15.0936,15.027,15.1144,14.9767,14.6628,15.0804,0.868285,0.114391,0.310752,1.72423,
adr-1,0.261873,0.710744,Q9U3D6,Adenosine Deaminase acting on RNA,14.7067,14.7844,14.1392,14.7769,14.3134,14.3927,14.1108,14.5428,0.710744,0.164685,0.261873,1.45975,
zyx-1,-0.0549095,0.0452952,Q9U3F4,Zyxin,15.5821,17.3183,15.9025,15.5598,16.0128,16.0285,16.2421,16.299,0.0452952,0.880972,-0.0549095,-0.129811,
aagr-3,0.530272,1.88863,Q9U3F8,Acid Alpha Glucosidase Relate,16.3423,17.0022,16.7686,16.7387,16.1874,16.1856,16.3394,16.0182,1.88863,0.0153208,0.530272,3.49382,+
"CELE_F31D4,9",0.0540295,0.170205,Q9U3H4,Uncharacterized protein,17.1746,16.782,17.2212,17.1947,17.0667,16.9501,16.9271,17.2125,0.170205,0.62296,0.0540295,0.439386,
rpb-12,0.530085,0.656975,Q9U3I0,RNA Polymerase II (B) subunit,17.4956,17.7727,16.9604,16.9716,17.1402,17.1403,15.7799,17.0196,0.656975,0.18587,0.530085,1.36808,
tag-280,-0.349359,0.082981,Q9U3J2,Uncharacterized protein,12.211,6.43076,11.7621,11.7659,10.953,9.29403,12.4926,10.8275,0.082981,0.791015,-0.349359,-0.22954,
tag-281,-0.160348,0.0579126,Q9U3J3,Uncharacterized protein,13.3825,14.4615,15.411,10.9825,13.1259,14.1693,13.8005,13.7832,0.0579126,0.84911,-0.160348,-0.163942,
inx-2,-0.0707057,0.0988395,Q9U3K5,Innexin-2,12.2042,11.7105,11.5104,11.8219,11.2411,12.0107,12.0669,12.2111,0.0988395,0.75653,-0.0707057,-0.269663,
"C47B2,9",1.07258,0.80889,Q9U3L4,Uncharacterized protein,14.9015,15.9433,14.1744,13.6439,12.5121,13.8662,13.4121,14.5822,0.80889,0.130442,1.07258,1.62505,
"C47B2,2",-0.0868046,0.12495,Q9U3L5,Uncharacterized protein,13.5241,13.6433,14.5741,14.0456,13.8748,13.8225,14.2221,14.2148,0.12495,0.701616,-0.0868046,-0.333671,
"C46C2,5",0.800865,3.05728,Q9U3M0,Uncharacterized protein,17.1466,17.0551,16.902,17.2365,16.2034,16.069,16.2766,16.5877,3.05728,0.00260534,0.800865,6.11028,+
"C35C5,3",-0.56662,0.335449,Q9U3N5,"Putative selT-like protein C35C5,3",14.8292,14.7212,14.2446,11.8447,14.2441,14.612,14.1493,14.9008,0.335449,0.410404,-0.56662,-0.785756,
tram-1,0.0105143,0.0335956,Q9U3P5,Translocating chain-associated membrane protein,16.4323,16.424,16.3172,16.4879,16.1127,16.4348,16.4916,16.5801,0.0335956,0.909834,0.0105143,0.0974281,
alkb-8,-0.536253,1.06248,Q9U3P9,ALKylated DNA repair protein AlkB homolog,12.1434,12.0519,11.79,11.684,12.374,12.7873,11.81,12.8431,1.06248,0.0733565,-0.536253,-2.04701,
mrps-22,-0.11114,0.235506,Q9U3Q0,"Mitochondrial Ribosomal Protein, Small",14.5871,14.6762,14.3663,15.2186,14.8229,14.6753,14.8235,14.9712,0.235506,0.527683,-0.11114,-0.582528,
ugt-22,-0.385815,1.27345,Q9U3Q6,UDP-glucuronosyltransferase,15.7798,15.7595,15.5512,16.1394,16.1144,16.082,16.071,16.5057,1.27345,0.0458825,-0.385815,-2.40023,+
"B0035,1",-0.138083,0.227853,Q9U3S8,Uncharacterized protein,15.0658,14.6613,15.4829,14.928,14.8088,14.9543,15.5399,15.3872,0.227853,0.537063,-0.138083,-0.566242,
lin-41,-1.5752,1.88716,Q9U489,Protein lin-41,14.0596,15.1954,15.8344,14.4663,16.6207,15.8198,16.8311,16.585,1.88716,0.0153001,-1.5752,-3.49103,+
unc-70,-0.0421772,0.161258,Q9U9J8,Spectrin beta chain,17.5085,17.7806,17.3524,17.5515,17.618,17.6998,17.4691,17.5749,0.161258,0.63709,-0.0421772,-0.418961,
"CELE_W04B5,5",0.460976,0.875754,Q9UA62,Uncharacterized protein,12.2669,12.0495,12.2198,12.1093,12.1036,12.1777,11.3975,11.1229,0.875754,0.112641,0.460976,1.73667,
mrpl-30,0.0757973,0.0554968,Q9UA63,"Mitochondrial Ribosomal Protein, Large",14.1048,15.0124,14.4015,14.5594,13.9026,15.6932,13.7396,14.4395,0.0554968,0.855343,0.0757973,0.157468,
rab-1,-0.0359349,0.114234,Q9UAQ6,RAB family,17.9788,18.0147,18.2625,18.1629,18.2575,18.3141,17.8825,18.1086,0.114234,0.722624,-0.0359349,-0.307693,
"CELE_D2063,1",-1.29728,4.21011,Q9UAT1,Uncharacterized protein,13.7082,13.8345,14.0395,14.181,15.3226,15.3744,15.0193,15.236,4.21011,0.000398104,-1.29728,-9.89125,+
mct-2,0.939221,1.96439,Q9UAT3,MonoCarboxylate Transporter family,16.7104,16.3645,16.658,16.7885,15.9598,15.1308,15.4709,16.2031,1.96439,0.0140199,0.939221,3.63849,+
ubh-1,1.36737,1.61067,Q9UAV3,Ubiquitin carboxyl-terminal hydrolase,14.6673,14.1482,15.0619,15.1739,12.8229,13.1143,14.565,13.0797,1.61067,0.0241656,1.36737,2.984,+
mdh-1,-0.46858,0.714557,Q9UAV5,Malate dehydrogenase,17.9472,18.4573,18.2124,18.4132,18.3421,18.0943,19.2509,19.2171,0.714557,0.162908,-0.46858,-1.46621,
acs-1,-0.0714498,0.0537383,Q9UAV8,Fatty Acid CoA Synthetase family,11.1696,12.0382,11.5311,11.9638,11.3066,10.8633,12.0334,12.7851,0.0537383,0.858881,-0.0714498,-0.152738,
"CELE_T12B3,3",-0.563987,0.450011,Q9UAW8,Uncharacterized protein,12.6154,12.8736,14.4592,12.8341,13.6827,13.5923,12.9966,14.7667,0.450011,0.308133,-0.563987,-1.0025,
"CELE_T12B3,2",-1.62169,1.29002,Q9UAW9,Uncharacterized protein,12.2325,9.81963,11.7007,11.9821,13.4987,12.1531,13.8421,12.7278,1.29002,0.0442921,-1.62169,-2.42826,+
rpac-40,-0.418965,1.85484,Q9UAY9,RNA Polymerase I/III (A/C) shared subunit,14.9031,14.9328,15.2502,15.0454,15.414,15.2111,15.6485,15.5338,1.85484,0.0159474,-0.418965,-3.43014,+
"CELE_Y49G5A,1",1.52487,2.64367,Q9UAZ2,Uncharacterized protein,13.6915,14.3221,14.4059,15.0575,12.8968,12.5703,13.1025,12.808,2.64367,0.00445525,1.52487,5.07729,+
"CELE_Y60C6A,1",3.39822,1.46807,Q9UAZ5,Uncharacterized protein,17.2092,14.8344,15.6781,16.8191,13.1366,9.54779,14.766,13.4976,1.46807,0.0312867,3.39822,2.73333,+
gba-4,1.73323,1.95494,Q9UB00,Putative glucosylceramidase 4,14.7362,15.4439,14.7932,14.9303,14.434,13.4159,12.3895,12.7313,1.95494,0.0140536,1.73323,3.62028,+
let-805,-0.270127,0.165178,Q9UB28,Myotactin form B,18.7582,16.2587,16.2029,16.3389,17.2802,17.3322,16.8911,17.1355,0.165178,0.630387,-0.270127,-0.427936,
lem-2,-0.00974512,0.0269855,Q9XTB5,LEM protein 2,16.5005,16.7852,16.5915,16.8995,16.4548,16.8016,16.7483,16.811,0.0269855,0.927751,-0.00974512,-0.0787993,
"B0250,5",-0.0960124,0.340078,Q9XTI0,"Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial",15.5035,15.6379,16.0034,15.5305,15.76,15.8569,15.6797,15.7628,0.340078,0.406557,-0.0960124,-0.794804,
gob-1,0.439312,0.609622,Q9XTQ5,Trehalose-phosphatase,13.6416,14.2085,13.703,12.8212,13.2363,12.6136,13.3284,13.4388,0.609622,0.206829,0.439312,1.28647,
