geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d10_N2_d1,log2FC,Student's T-test Test statistic N2_d10_N2_d1,Sign p-val: 0.05 
hap-1,1.7396,2.28082,Q9GYG4,Inosine triphosphate pyrophosphatase,15.4071,15.958,14.9749,16.0521,13.2486,14.4309,14.3904,13.3638,2.28082,0.00053873,1.7396,4.27431,+
rme-6,2.95536,2.8888,Q9GYH7,Receptor-mediated endocytosis protein 6,14.3603,12.2839,14.0206,14.4829,10.8482,10.8786,10.5493,11.0502,2.8888,8.81E-05,2.95536,5.67277,+
"CELE_F29B9,11",1.99585,4.71393,Q9GYI1,Uncharacterized protein,19.7885,20.0597,19.6427,20.2589,18.1712,17.8768,17.74,17.9785,4.71393,0,1.99585,12.1034,+
mrps-21,0.326775,0.507813,Q9GYI2,"Mitochondrial Ribosomal Protein, Small",14.305,14.3679,14.1932,14.695,14.1985,14.0275,14.6778,13.3502,0.507813,0.0943487,0.326775,1.10725,
"CELE_F29B9,8",-0.148279,0.26487,Q9GYI7,Uncharacterized protein,14.3672,13.7222,14.3591,14.7197,14.5009,14.1591,14.4753,14.6259,0.26487,0.244538,-0.148279,-0.643967,
"C46H11,2",1.42008,1.94327,Q9GYJ1,Flavin-containing monooxygenase,14.1456,14.0882,14.2066,14.5048,12.1092,13.8818,12.8196,12.4544,1.94327,0.00121429,1.42008,3.59789,+
phat-2,0.955972,2.17425,Q9GYJ2,PHAryngeal gland Toxin-related,14.4285,14.2811,14.3264,14.3133,12.8759,13.1163,13.639,13.8942,2.17425,0.000658347,0.955972,4.0541,+
snx-1,1.72537,2.87525,Q9GYJ9,Sorting NeXin,15.7258,16.2861,16.2146,17.0364,14.2337,14.8823,14.4992,14.7462,2.87525,8.74E-05,1.72537,5.63865,+
"C05D9,3",2.42332,5.41305,Q9GYK2,"Uncharacterized integrin beta-like protein C05D9,3",17.2063,17.6533,17.8265,17.4185,15.297,14.9777,15.0433,15.0933,5.41305,0,2.42332,15.9451,+
"CELE_R03H10,1",2.42853,2.62034,Q9GYL7,Uncharacterized protein,17.6716,18.0935,17.9794,18.66,15.3452,14.6013,16.5456,16.1984,2.62034,0.000266348,2.42853,5.02297,+
endu-2,2.67632,3.37594,Q9GYM9,"ENDonuclease, poly(U) specific",17.7964,17.5969,16.4632,18.2404,14.9664,14.7185,14.8292,14.8776,3.37594,0,2.67632,7.00824,+
"CELE_F46C8,3",1.70517,3.8314,Q9GYP5,Uncharacterized protein,14.3845,13.8676,14.3957,14.6563,12.7851,12.8323,12.5222,12.3439,3.8314,0,1.70517,8.47608,+
"C49H3,3",-0.902452,1.62891,Q9GYQ6,Uncharacterized protein,14.3985,14.2761,13.4224,14.0162,15.3115,14.3538,15.1037,14.9542,1.62891,0.00317536,-0.902452,-3.01656,+
xpo-3,1.02675,1.6759,Q9GYQ7;W6RQY2,EXPOrtin (Nuclear export receptor),14.2699,13.4022,14.234,14.9547,13.3436,13.287,12.9229,13.2004,1.6759,0.00264857,1.02675,3.10094,+
ntl-4,0.0376272,0.0818148,Q9GYQ9;W6RRU8;W6RTE4;W6SBC7,NOT-Like (Yeast CCR4/NOT complex component),14.0336,14.4193,14.4483,14.691,14.1505,14.2798,14.4148,14.5967,0.0818148,0.620319,0.0376272,0.226549,
arp-11,0.699419,1.32253,Q9GYR2,Actin-Related Proteins,14.5009,14.4471,14.0912,14.8851,14.0689,13.2352,14.2432,13.5793,1.32253,0.00769206,0.699419,2.48341,+
mrpl-23,-1.45325,2.60407,Q9GYS9,"Probable 39S ribosomal protein L23, mitochondrial",14.0497,14.2,13.7571,15.0097,15.8582,15.9457,15.5428,15.4827,2.60407,0.000264241,-1.45325,-4.98533,+
"C04F5,8",1.92839,2.39625,Q9GZD0,Uncharacterized protein,13.4666,14.2662,14.1194,14.9833,12.4476,12.9956,11.6233,12.0555,2.39625,0.00038123,1.92839,4.52046,+
ugt-63,0.108601,0.0545275,Q9GZD1,UDP-GlucuronosylTransferase,14.5031,14.4089,13.8346,15.0085,12.6382,15.8102,14.1803,14.692,0.0545275,0.731814,0.108601,0.154862,
ldp-1,0.121958,0.305706,Q9GZE9,Lipid DroPlet localized protein,18.104,18.0171,18.2434,18.6782,18.1171,18.3261,17.9335,18.1781,0.305706,0.20507,0.121958,0.726924,
"C18H7,1",4.86293,0.760179,Q9GZF5;U4PB74,Uncharacterized protein,14.3081,14.2014,13.629,14.8795,13.1926,12.3924,11.9814,0,0.760179,0.0422477,4.86293,1.54328,+
ruvb-2,0.943325,1.97185,Q9GZH2,RuvB-like 2,16.6528,16.326,17.2466,17.4362,15.9788,15.9511,15.9445,16.014,1.97185,0.00107872,0.943325,3.65287,+
"T22D1,3",1.67069,3.47247,Q9GZH3,Inosine-5'-monophosphate dehydrogenase,18.7626,18.9414,18.3736,19.4245,17.2615,17.009,17.2162,17.3327,3.47247,0,1.67069,7.30011,+
ribo-1,0.712565,3.72264,Q9GZH4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,17.6502,17.6656,17.8042,17.9865,17.1424,16.9521,17.0957,17.066,3.72264,0,0.712565,8.10392,+
rpn-1,1.14561,4.00826,Q9GZH5,"Proteasome Regulatory Particle, Non-ATPase-like",17.6173,18.0311,17.8204,18.0697,16.6927,16.6118,16.7141,16.9374,4.00826,0,1.14561,9.11299,+
"CELE_F52G3,1",2.42658,3.72191,Q9GZI0,Uncharacterized protein,14.1523,14.3946,14.2585,14.8862,11.7656,12.5819,12.2073,11.4305,3.72191,0,2.42658,8.10145,+
pod-2,-0.17285,0.0996881,Q9GZI3,Uncharacterized protein,15.1972,14.3417,15.0618,17.2702,15.4447,15.5293,15.8156,15.7728,0.0996881,0.561817,-0.17285,-0.271783,
plk-2,1.4131,1.33617,Q9N2L7,Serine/threonine-protein kinase plk-2,13.7472,14.2487,14.189,14.818,11.5949,14.1368,12.791,12.8279,1.33617,0.00741609,1.4131,2.50662,+
lmtr-2,2.51564,2.21383,Q9N2U6,Ragulator complex protein LAMTOR2 homolog,16.0457,17.3946,17.7435,17.3571,14.8363,13.349,14.6216,15.6713,2.21383,0.000605605,2.51564,4.13512,+
"CELE_Y97E10AR,1",4.41296,6.09218,Q9N2U9,Uncharacterized protein,14.3643,13.6297,14.3314,14.4959,9.79276,9.91667,9.90466,9.55532,6.09218,0,4.41296,20.779,+
gpa-16,2.20031,2.43089,Q9N2V6,Guanine nucleotide-binding protein alpha-16 subunit,12.9261,14.1422,14.2997,15.1497,11.5533,12.1606,12.1177,11.8848,2.43089,0.000302164,2.20031,4.59595,+
ubxn-2,1.99265,2.67342,Q9N2W5,UBX-containing protein in Nematodes,17.8937,18.2674,17.3051,19.1159,16.2944,16.0499,15.9905,16.2767,2.67342,0.000198117,1.99265,5.14713,+
"Y94H6A,8",1.59754,1.4168,Q9N2W7,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,19.9652,18.676,18.3539,20.956,17.9944,17.9801,17.7133,17.8732,1.4168,0.00601957,1.59754,2.64468,+
"CELE_Y94H6A,3",-2.32204,3.84004,Q9N2X1,Uncharacterized protein,13.6916,14.1415,14.1046,14.5731,16.9673,16.0052,16.2778,16.5487,3.84004,0,-2.32204,-8.50626,+
pqn-89,2.79774,4.63158,Q9N2X8,Prion-like-(Q/N-rich)-domain-bearing protein,16.7873,16.9385,16.4539,16.052,13.9916,13.9943,13.4849,13.5699,4.63158,0,2.79774,11.7132,+
pbo-1,0.991371,1.21219,Q9N2Y1,Uncharacterized protein,15.3245,14.7084,15.1473,16.2602,13.6494,15.0261,14.3662,14.4332,1.21219,0.0107185,0.991371,2.29704,+
ptr-21,2.66529,4.85315,Q9N2Z6,PaTched Related family,14.3446,14.0737,14.4378,14.7057,12.1826,11.7222,11.5446,11.4511,4.85315,0,2.66529,12.7907,+
acs-13,-0.165298,0.15661,Q9N302,Fatty Acid CoA Synthetase family,15.6664,15.871,15.6527,17.3066,16.2462,16.164,16.2302,16.5175,0.15661,0.411029,-0.165298,-0.408261,
deps-1,1.0414,1.86303,Q9N303;V6CLC9,Uncharacterized protein,16.1241,16.1052,15.8278,16.6161,14.5709,15.8033,15.0668,15.0666,1.86303,0.00149405,1.0414,3.44553,+
"CELE_Y61A9LA,10",1.62845,2.52625,Q9N306,Uncharacterized protein,15.0556,16.3032,16.4506,15.4821,14.1355,14.084,14.1864,14.3718,2.52625,0.000278927,1.62845,4.80783,+
"CELE_Y57E12AL,6",-0.798696,1.92723,Q9N336,Uncharacterized protein,14.3556,13.7212,13.7372,14.6002,14.8602,14.8408,14.9585,14.9495,1.92723,0.00129969,-0.798696,-3.56719,+
"CELE_Y55F3BR,1",5.098,5.26063,Q9N341,Uncharacterized protein,14.1604,13.7216,14.1199,15.0142,8.83441,8.78452,9.58231,9.42286,5.26063,0,5.098,15.0199,+
"CELE_Y55F3BR,6",2.81026,5.13967,Q9N350,Uncharacterized protein,18.7228,18.4605,18.6142,18.4711,16.1774,15.9521,15.5215,15.3766,5.13967,0,2.81026,14.3224,+
"CELE_Y55F3AR,1",2.46564,2.69339,Q9N356,Uncharacterized protein,13.4743,14.4011,14.2848,14.9281,11.4013,11.6027,11.3269,12.8949,2.69339,0.000199423,2.46564,5.19438,+
"CELE_Y55F3AR,2",3.21868,7.06005,Q9N357,Uncharacterized protein,18.7861,18.7844,19.0509,18.981,15.8581,15.7161,15.691,15.4625,7.06005,0,3.21868,30.2214,+
cct-8,1.51887,2.47663,Q9N358,T-complex protein 1 subunit theta,18.9755,20.2135,18.9184,18.9393,17.5716,17.8017,17.7437,17.8544,2.47663,0.000307922,1.51887,4.69684,+
csn-4,0.760918,1.10014,Q9N359,COP9 signalosome complex subunit 4,14.3642,14.4457,13.6038,14.6807,13.4116,13.1156,13.2064,14.3172,1.10014,0.0152202,0.760918,2.10969,+
mrps-25,0.738605,1.46969,Q9N361,"Probable 28S ribosomal protein S25, mitochondrial",16.5768,16.104,16.5172,15.4692,15.277,15.2864,15.6342,15.5152,1.46969,0.00514632,0.738605,2.73613,+
"CELE_Y55F3AM,13",1.46327,4.00496,Q9N362,Uncharacterized protein,18.6894,18.1511,18.162,18.7261,17.0235,16.967,16.9684,16.9166,4.00496,0,1.46327,9.10076,+
dcap-1,3.59676,3.94014,Q9N363,mRNA DeCAPping enzyme,18.263,17.9751,18.0869,19.6193,15.075,14.5836,14.7412,15.1574,3.94014,0,3.59676,8.86288,+
"CELE_Y55F3AM,3",1.38359,3.21839,Q9N368,Uncharacterized protein,16.0021,16.6711,15.7927,15.8207,14.7486,14.6724,14.5534,14.7779,3.21839,5.56E-05,1.38359,6.55217,+
atg-3,1.53445,1.73836,Q9N369,Autophagy-related protein 3,15.6242,14.0583,15.7673,16.2171,14.066,13.7353,13.7486,13.9792,1.73836,0.00228219,1.53445,3.21438,+
immp-2,3.63222,5.91082,Q9N371;U4PRD7,Inner Mitochondrial Membrane Protease,17.5498,17.6652,17.6893,18.3165,14.0038,14.2531,14.326,14.1089,5.91082,0,3.63222,19.3644,+
lep-2,1.21241,1.75058,Q9N373,LEPtoderan male tail,14.0382,13.9574,14.4677,15.0308,13.1663,12.7926,12.7282,13.9573,1.75058,0.00223426,1.21241,3.23676,+
lec-6,-2.65914,1.87401,Q9N384,Galectin,16.2144,17.6689,19.9362,17.7657,20.5968,20.5152,20.5648,20.5449,1.87401,0.00144363,-2.65914,-3.46621,+
"CELE_Y55B1AL,2",2.30384,2.40894,Q9N390,Uncharacterized protein,14.0228,14.0973,14.3391,14.8703,12.2204,11.2819,11.3336,13.2781,2.40894,0.000347699,2.30384,4.54804,+
"CELE_Y54H5A,1",3.02338,4.49169,Q9N393,Uncharacterized protein,17.9304,17.668,17.9148,18.8672,14.9171,15.0118,15.1279,15.23,4.49169,0,3.02338,11.077,+
"Y54G2A,23",3.36842,3.64291,Q9N3B0,MANF/CDNF-like protein,20.9743,20.0476,19.7204,21.4569,17.5488,17.1802,17.1853,16.8111,3.64291,0,3.36842,7.84004,+
clec-83,-0.262326,0.132757,Q9N3B9,C-type LECtin,16.1807,15.301,15.4781,18.4553,16.749,16.3057,16.3888,17.021,0.132757,0.466876,-0.262326,-0.352355,
"CELE_Y54F10AR,2",1.19763,1.98822,Q9N3C2,Uncharacterized protein,14.2595,13.6699,13.9171,15.0821,13.1079,13.168,13.1368,12.7254,1.98822,0.00100923,1.19763,3.68455,+
rpb-7,1.6683,2.83288,Q9N3C9,RNA Polymerase II (B) subunit,16.8576,17.0886,16.1623,17.5235,14.9557,15.3667,15.395,15.2414,2.83288,0.000101354,1.6683,5.53281,+
"CELE_Y54E10BR,5",2.40291,5.06471,Q9N3D0,Signal peptidase complex catalytic subunit SEC11,18.0531,18.1642,18.6056,18.7015,15.8678,15.8727,16.0411,16.1312,5.06471,0,2.40291,13.9057,+
"CELE_Y54E10BR,3",1.17234,1.77745,Q9N3D1,Uncharacterized protein,14.1831,13.3537,13.6145,14.8973,12.9206,12.6498,13.0872,12.7016,1.77745,0.00209682,1.17234,3.28616,+
"CELE_Y54E10BR,4",0.384223,0.626095,Q9N3D3,Uncharacterized protein,14.1595,14.2047,14.131,15.1399,14.2334,13.6083,13.9403,14.3162,0.626095,0.0641159,0.384223,1.31497,
nduf-5,1.11345,2.2643,Q9N3D9,NADH Ubiquinone oxidoreductase Fe-S protein,18.5499,18.5293,18.741,19.5929,17.9153,17.544,17.7789,17.721,2.2643,0.00056647,1.11345,4.23975,+
"Y54E10A,10",1.0168,1.1408,Q9N3F0,Ribosome production factor 2 homolog,16.5323,16.2019,15.8462,17.7195,15.366,15.0466,15.7002,16.1199,1.1408,0.0133871,1.0168,2.1775,+
dnc-6,1.57022,2.08632,Q9N3F1,Dynactin subunit 6,14.5178,14.207,14.0259,15.0237,12.4218,13.7922,12.9851,12.2945,2.08632,0.000794763,1.57022,3.87717,+
"CELE_Y54E10A,6",1.78522,2.17861,Q9N3F2,Uncharacterized protein,16.2628,16.3879,15.2741,17.3997,14.5752,14.6658,14.5791,14.3635,2.17861,0.000660129,1.78522,4.06298,+
mrpl-17,0.774612,1.43212,Q9N3F3,"Mitochondrial Ribosomal Protein, Large",15.3203,16.2162,15.3277,15.1795,14.5096,15.1179,14.9068,14.4109,1.43212,0.00578979,0.774612,2.67109,+
"CELE_Y53G8AR,9",2.96246,3.50174,Q9N3F7,Uncharacterized protein,17.8226,18.1101,18.9841,19.4363,15.6671,15.9439,15.633,15.2593,3.50174,0,2.96246,7.39059,+
"CELE_Y53G8AR,6",1.32237,3.94115,Q9N3G0,Uncharacterized protein,18.2492,18.002,17.8514,18.4648,16.8712,16.6422,16.8315,16.9331,3.94115,0,1.32237,8.86656,+
"CELE_Y53G8AR,8",1.36416,1.12109,Q9N3G1,Uncharacterized protein,12.2354,14.042,13.0283,14.9422,12.8114,11.8115,12.3329,11.8355,1.12109,0.0143376,1.36416,2.1446,+
"CELE_Y53G8AM,5",1.89742,1.71069,Q9N3H0,Uncharacterized protein,14.4909,14.4157,13.9333,14.7932,11.5499,13.7304,13.2449,11.5182,1.71069,0.00250029,1.89742,3.16394,+
"CELE_Y53G8AL,2",-0.37739,0.868552,Q9N3H3,Uncharacterized protein,17.7656,17.1124,17.7832,18.1049,17.8671,18.1293,18.1375,18.1417,0.868552,0.0298561,-0.37739,-1.72468,+
"CELE_Y52E8A,3",1.24029,1.76822,Q9N3H9,Uncharacterized protein,13.6711,14.1109,13.9624,14.9991,13.4068,12.3776,12.6794,13.3187,1.76822,0.00212315,1.24029,3.26915,+
"CELE_Y51H7C,13",1.3688,1.57353,Q9N3I1,Uncharacterized protein,14.2345,13.6767,13.9496,15.0905,12.4777,12.4395,12.631,13.9279,1.57353,0.00374521,1.3688,2.91809,+
"CELE_Y51H7C,7",2.05402,2.84547,Q9N3J4,Uncharacterized protein,15.9322,15.334,15.7409,16.0795,14.3844,13.2895,13.0212,14.1752,2.84547,0.000102068,2.05402,5.5641,+
xpd-1,0.688092,2.1082,Q9N3L2,XPD (Xeroderma Pigmentosum complementation group D) related,14.0435,13.7661,14.1438,14.3885,13.6957,13.1979,13.4838,13.2122,2.1082,0.000739274,0.688092,3.92081,+
daf-25,-0.279037,0.168119,Q9N3Q8,Dauer abnormal formation protein 25,14.408,14.2961,13.8685,14.776,14.7371,13.4017,14.0586,16.2674,0.168119,0.387565,-0.279037,-0.434645,
"CELE_Y48G1A,4",1.22101,3.06272,Q9N3Q9,Uncharacterized protein,14.0915,14.3233,13.7146,14.2178,12.5085,12.7747,12.9701,13.2099,3.06272,5.10E-05,1.22101,6.12483,+
rnp-6,1.84554,1.96183,Q9N3S4,RNP (RRM RNA binding domain) containing,15.486,16.1935,16.1059,17.8203,14.7026,14.272,14.5883,14.6607,1.96183,0.00115693,1.84554,3.63356,+
"CELE_Y47G6A,18",2.43654,2.49438,Q9N3S8,Uncharacterized protein,16.8114,17.4457,18.771,18.374,16.0871,14.8208,15.4108,15.3373,2.49438,0.000310943,2.43654,4.73636,+
crn-1,1.85804,1.24096,Q9N3T2,Flap endonuclease 1,15.786,16.7586,16.3682,19.2783,14.9639,15.7406,14.9534,15.1011,1.24096,0.00986479,1.85804,2.34541,+
"CELE_Y47G6A,9",2.84564,3.20258,Q9N3T3,Uncharacterized protein,16.4902,16.292,15.9968,17.8661,13.5724,13.9799,14.1257,13.5846,3.20258,5.53E-05,2.84564,6.50775,+
spg-7,0.754657,0.99293,Q9N3T5,SPG (Spastic paraplegia),17.8335,18.1461,16.5681,18.2659,16.8803,17.0166,16.9959,16.9021,0.99293,0.0207548,0.754657,1.93144,+
msh-6,0.446128,1.44193,Q9N3T8,MSH (MutS Homolog) family,14.1545,14.0756,14.4345,14.6354,13.7352,14.1207,13.6764,13.983,1.44193,0.00568801,0.446128,2.68804,+
skr-14,0.479644,1.04174,Q9N3U9,SKp1 Related (Ubiquitin ligase complex component),14.3704,14.3436,13.934,14.8226,14.0805,13.5848,13.6686,14.2181,1.04174,0.0179281,0.479644,2.01253,+
clec-76,4.56217,5.64618,Q9N3V9,C-type LECtin,14.5094,14.4362,13.8436,15.117,9.88441,9.91666,9.88461,9.97189,5.64618,0,4.56217,17.4668,+
rps-4,-0.75328,1.89432,Q9N3X2,40S ribosomal protein S4,19.5072,20.2391,19.2607,19.8662,20.4012,20.504,20.5079,20.4733,1.89432,0.00135514,-0.75328,-3.5046,+
"CELE_Y42H9AR,1",1.17222,3.44688,Q9N3Y1,Uncharacterized protein,17.3234,18.0245,17.6082,17.4672,16.4713,16.5834,16.3544,16.3253,3.44688,0,1.17222,7.2218,+
sqst-2,1.65642,2.34819,Q9N3Z0,SeQueSTosome related,14.1578,15.6597,15.1503,15.4971,13.3361,13.0656,13.8253,13.6121,2.34819,0.000399857,1.65642,4.41699,+
"CELE_Y39H10A,1",4.42835,6.56063,Q9N3Z1,Uncharacterized protein,14.3351,14.1329,13.9955,14.7959,9.96109,9.80584,9.89342,9.88575,6.56063,0,4.42835,24.917,+
chk-1,4.59925,7.37573,Q9N3Z3,Serine/threonine-protein kinase chk-1,14.4696,14.4229,14.3155,14.9225,9.92519,9.94065,9.89826,9.96932,7.37573,0,4.59925,34.1348,+
ddp-1,-1.26314,0.979747,Q9N408,Mitochondrial import inner membrane translocase subunit Tim8,16.5523,14.7157,16.7341,17.7945,17.9931,17.3632,17.4806,18.0123,0.979747,0.0215046,-1.26314,-1.90955,+
pvf-1,2.30377,3.63086,Q9N413,PDGF/VEGF growth factor related,15.7778,15.5849,15.1859,14.9282,13.6473,13.1668,12.8309,12.6168,3.63086,0,2.30377,7.8008,+
"CELE_Y39A3CL,3",0.8407,2.19889,Q9N416,Uncharacterized protein,14.3453,14.3843,14.4954,15.1588,13.5319,13.8556,13.8428,13.7906,2.19889,0.000641959,0.8407,4.10445,+
nsy-4,1.15421,1.72991,Q9N419,Neuronal SYmmetry,14.0742,13.8469,14.4782,14.936,12.4637,13.6416,13.0655,13.5476,1.72991,0.00234689,1.15421,3.19895,+
csn-3,2.94553,3.95703,Q9N425,COP9 signalosome complex subunit 3,16.5959,16.223,15.5467,17.0105,13.1309,13.6401,13.5083,13.3147,3.95703,0,2.94553,8.92433,+
"CELE_Y38C1AA,7",0.902501,3.49253,Q9N431,Uncharacterized protein,17.0331,17.0389,17.1214,17.5029,16.3768,16.311,16.2631,16.1354,3.49253,0,0.902501,7.36203,+
glrx-10,-4.30142,4.68773,Q9N456,GLutaRedoXin,13.2686,13.8399,14.0463,14.9682,18.4723,18.4045,18.2696,18.1823,4.68773,0,-4.30142,-11.978,+
"CELE_Y34D9A,7",2.43674,4.41358,Q9N457,Uncharacterized protein,15.6037,16.0025,16.3279,15.6737,13.1735,13.2237,13.7275,13.7362,4.41358,0,2.43674,10.7358,+
"CELE_Y23H5B,5",0.894177,3.36316,Q9N477,Uncharacterized protein,15.1403,15.4241,15.3509,15.5335,14.4098,14.4543,14.2708,14.7372,3.36316,0,0.894177,6.97034,+
"CELE_Y23H5B,6",0.673597,0.66051,Q9N478,RNA helicase,15.5822,14.7293,14.5089,14.5677,13.5762,15.2033,14.5165,13.3977,0.66051,0.0573775,0.673597,1.37414,
"CELE_Y110A2AR,1",3.22228,5.75958,Q9N488,Receptor expression-enhancing protein,14.3498,14.3873,14.4012,15.0718,11.2887,11.2782,11.4221,11.332,5.75958,0,3.22228,18.2568,+
ncap-1,1.5562,2.04893,Q9N489,NeCAP (NECAP) endocytosis associated protein homolog,15.7983,16.3223,16.2415,17.5654,15.0636,14.7039,14.6413,15.2939,2.04893,0.00091185,1.5562,3.80317,+
pinn-1,1.37153,1.7823,Q9N492,Peptidyl-prolyl cis-trans isomerase,16.9419,16.6415,18.4469,17.3448,16.0373,16.0523,16.2047,15.5946,1.7823,0.00206839,1.37153,3.2951,+
hxk-3,1.7595,4.8977,Q9N4A5,Phosphotransferase,17.1011,16.7551,16.8797,17.2253,15.1941,15.389,15.3288,15.0113,4.8977,0,1.7595,13.0183,+
npp-20,1.87223,3.81821,Q9N4A7,Protein SEC13 homolog,17.1861,16.5724,16.8033,17.5199,14.9775,15.2986,15.2453,15.0713,3.81821,0,1.87223,8.43019,+
clp-7,0.276944,0.400489,Q9N4B1,CaLPain family,14.1905,13.9653,14.2123,15.1654,14.4166,13.9757,14.2697,13.7637,0.400489,0.140652,0.276944,0.910503,
cpsf-1,3.68449,4.12328,Q9N4C2;U4PCC4,Probable cleavage and polyadenylation specificity factor subunit 1;Cleavage and Polyadenylation Specificity Factor,14.3452,15.8315,15.6329,15.5608,11.6407,11.3693,11.4304,12.1922,4.12328,0,3.68449,9.54949,+
xpc-1,2.70292,3.69984,Q9N4C3,XPC (Xeroderma Pigmentosum group C) DNA repair gene homolog,14.349,14.2234,13.9639,14.9858,12.052,12.1771,11.3482,11.133,3.69984,0,2.70292,8.0277,+
"CELE_Y76B12C,3",1.82295,2.55241,Q9N4C6,Uncharacterized protein,16.7037,17.1938,17.9802,17.839,14.9308,15.7134,15.9108,15.87,2.55241,0.000259116,1.82295,4.86703,+
nlp-40,2.72512,6.39396,Q9N4D8,Neuropeptide-like peptides nlp-40,19.0774,19.3201,19.2737,19.5472,16.4423,16.5315,16.5902,16.754,6.39396,0,2.72512,23.3597,+
homt-1,2.61506,4.40281,Q9N4D9,Alpha N-terminal protein methyltransferase 1,16.7682,16.8984,17.0585,17.7335,14.4781,14.3269,14.3557,14.8376,4.40281,0,2.61506,10.6895,+
"CELE_Y73C8B,3",0.195497,0.195838,Q9N4E2,Uncharacterized protein,13.5345,13.4514,14.3784,15.0899,13.9678,13.8674,13.7506,14.0865,0.195838,0.336546,0.195497,0.496758,
"CELE_Y71H2B,2",2.86757,3.25458,Q9N4E8,Uncharacterized protein,16.616,16.8178,17.8846,18.4064,14.592,14.5929,14.4178,14.6517,3.25458,0,2.86757,6.65477,+
ppfr-4,1.08362,1.74749,Q9N4E9,Protein Phosphatase Four Regulatory subunit,14.1178,14.0041,14.1168,14.9794,13.6536,13.0212,12.6147,13.5942,1.74749,0.00226051,1.08362,3.2311,+
"CELE_Y71H2B,4",3.31435,3.16019,Q9N4F0,Uncharacterized protein,17.4447,17.2114,17.3499,19.2009,14.0964,14.1159,14.9365,14.8007,3.16019,5.37E-05,3.31435,6.38979,+
"CELE_Y71H2B,5",1.92378,5.12559,Q9N4F1,Uncharacterized protein,14.5125,14.4216,14.1016,14.7238,12.4006,12.5613,12.5366,12.566,5.12559,0,1.92378,14.2432,+
apb-1,0.0415452,0.0513147,Q9N4F3,AP complex subunit beta,15.7846,16.0436,16.0231,15.004,15.4448,16.0349,15.7829,15.4266,0.0513147,0.746297,0.0415452,0.146193,
"Y71F9B,2",1.82948,2.69746,Q9N4G7,"Phosphatidate cytidylyltransferase, mitochondrial",16.7633,16.5027,15.5443,16.9876,14.9168,14.2523,14.5021,14.8088,2.69746,0.0002,1.82948,5.20405,+
yop-1,-0.49555,0.418852,Q9N4G8,Receptor expression-enhancing protein,16.7751,17.5019,19.1232,18.3937,18.3632,18.1686,18.6337,18.6105,0.418852,0.131635,-0.49555,-0.944886,
snr-7,1.84027,3.38461,Q9N4G9,Probable small nuclear ribonucleoprotein G,20.5187,20.1006,19.7391,20.6522,18.872,18.1822,18.3796,18.2157,3.38461,0,1.84027,7.03406,+
copa-1,1.83301,3.05,Q9N4H7,Coatomer subunit alpha,17.4972,17.6294,17.7261,18.7403,16.1184,16.2943,16.0239,15.8243,3.05,5.07E-05,1.83301,6.09086,+
arx-1,0.0343676,0.0482144,Q9N4I0,Actin-related protein 3,17.0751,16.9157,17.3122,17.8163,16.8404,17.2912,17.2631,17.5871,0.0482144,0.760672,0.0343676,0.137779,
"CELE_Y71F9AL,9",1.62262,1.95686,Q9N4I3,Uncharacterized protein,18.6407,18.6852,18.1375,20.1718,17.3269,17.1338,17.1651,17.5188,1.95686,0.00115365,1.62262,3.62399,+
rpl-10a,-1.28343,1.64541,Q9N4I4,60S ribosomal protein L10a,17.3928,18.7336,18.2099,19.0914,19.0976,20.0017,19.8984,19.5637,1.64541,0.00295677,-1.28343,-3.04609,+
"CELE_Y71F9AL,12",0.372299,0.296715,Q9N4I5,Uncharacterized protein,16.664,15.6675,16.3474,17.2719,15.2816,17.1717,16.2647,15.7436,0.296715,0.213135,0.372299,0.708887,
vit-3,1.5293,3.22602,Q9N4J2,Vitellogenin-3,19.6778,19.3562,20.0095,20.3735,18.3153,18.4552,18.4262,18.103,3.22602,2.80E-05,1.5293,6.5737,+
"CELE_F54A3,2",2.48963,4.1337,Q9N4J7,Uncharacterized protein,14.4514,13.6506,14.49,14.7585,11.5442,11.9429,11.9395,11.9654,4.1337,0,2.48963,9.58993,+
cct-3,0.996085,3.55314,Q9N4J8,T-complex protein 1 subunit gamma,18.64,18.6783,18.6542,18.8493,17.3696,17.8911,17.8871,17.6898,3.55314,0,0.996085,7.55166,+
"F54A3,5",-2.44637,4.64081,Q9N4K0,MICOS complex subunit Mic10,14.387,14.3635,14.3337,15.0543,17.2496,16.9303,16.6993,17.0447,4.64081,0,-2.44637,-11.7564,+
"CELE_ZK973,11",1.87496,5.60883,Q9N4L6,Uncharacterized protein,15.9218,15.7024,16.1455,16.1394,14.1782,14.09,14.0459,14.0953,5.60883,0,1.87496,17.2139,+
lpd-5,1.81035,2.89757,Q9N4L8,LiPid Depleted,18.4774,19.5708,18.8496,19.771,17.1286,17.2747,17.4858,17.5382,2.89757,8.85E-05,1.81035,5.69496,+
