geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04, -Log.p.value,Student's T-test q-value N2_d15_N2_d10,log2FC,Student's T-test Test statistic N2_d15_N2_d10,Sign p-val: 0.05 
"C46H11,2",-1.95053,4.48789,Q9GYJ1,Flavin-containing monooxygenase,12.3797,11.9787,12.1238,12.6609,14.1456,14.0882,14.2066,14.5048,4.48789,0,-1.95053,-11.0602,+
phat-2,0.12247,0.2841,Q9GYJ2,PHAryngeal gland Toxin-related,14.3165,14.4879,14.1019,14.9329,14.4285,14.2811,14.3264,14.3133,0.2841,0.286881,0.12247,0.683369,
snx-1,-1.2594,2.28221,Q9GYJ9,Sorting NeXin,15.0934,14.9147,14.8489,15.3683,15.7258,16.2861,16.2146,17.0364,2.28221,0.000974967,-1.2594,-4.27723,+
"C05D9,3",-1.66141,4.10921,Q9GYK2,"Uncharacterized integrin beta-like protein C05D9,3",16.1855,15.7256,15.7088,15.839,17.2063,17.6533,17.8265,17.4185,4.10921,0,-1.66141,-9.49512,+
"CELE_R03H10,1",-1.33618,1.8753,Q9GYL7,Uncharacterized protein,17.6687,16.8071,16.253,16.331,17.6716,18.0935,17.9794,18.66,1.8753,0.00272548,-1.33618,-3.46864,+
endu-2,-1.55476,1.74347,Q9GYM9,"ENDonuclease, poly(U) specific",15.9391,15.4459,15.6787,16.8142,17.7964,17.5969,16.4632,18.2404,1.74347,0.00375845,-1.55476,-3.22373,+
"CELE_F46C8,3",-2.61617,1.9952,Q9GYP5,Uncharacterized protein,9.65242,12.5456,12.3325,12.3089,14.3845,13.8676,14.3957,14.6563,1.9952,0.00209707,-2.61617,-3.6981,+
"C49H3,3",1.75418,1.82455,Q9GYQ6,Uncharacterized protein,16.5868,14.8441,15.0937,16.6054,14.3985,14.2761,13.4224,14.0162,1.82455,0.00312771,1.75418,3.37348,+
xpo-3,0.0181046,0.012031,Q9GYQ7;W6RQY2,EXPOrtin (Nuclear export receptor),14.8813,13.4045,13.7107,14.9367,14.2699,13.4022,14.234,14.9547,0.012031,0.949948,0.0181046,0.0357024,
ntl-4,0.36743,0.412822,Q9GYQ9;W6RRU8;W6RTE4;W6SBC7,NOT-Like (Yeast CCR4/NOT complex component),15.0517,13.8781,15.6077,14.5244,14.0336,14.4193,14.4483,14.691,0.412822,0.176427,0.36743,0.933632,
arp-11,-0.638647,0.738015,Q9GYR2,Actin-Related Proteins,12.9008,14.0638,14.7711,13.6341,14.5009,14.4471,14.0912,14.8851,0.738015,0.06335,-0.638647,-1.5059,
mrpl-23,0.459502,0.410883,Q9GYS9,"Probable 39S ribosomal protein L23, mitochondrial",13.8314,15.8314,14.5207,14.6709,14.0497,14.2,13.7571,15.0097,0.410883,0.17753,0.459502,0.930005,
"C04F5,8",0.074615,0.0586869,Q9GZD0,Uncharacterized protein,14.92,13.3794,14.461,14.3737,13.4666,14.2662,14.1194,14.9833,0.0586869,0.772445,0.074615,0.166011,
ugt-63,-2.06345,3.54589,Q9GZD1,UDP-GlucuronosylTransferase,12.5,12.0885,12.2375,12.6752,14.5031,14.4089,13.8346,15.0085,3.54589,0,-2.06345,-7.52877,+
ldp-1,-0.762425,1.92456,Q9GZE9,Lipid DroPlet localized protein,17.7423,17.1218,17.7659,17.363,18.104,18.0171,18.2434,18.6782,1.92456,0.00249273,-0.762425,-3.5621,+
"C18H7,1",-1.9442,3.2357,Q9GZF5;U4PB74,Uncharacterized protein,12.1849,12.0328,12.3123,12.7112,14.3081,14.2014,13.629,14.8795,3.2357,6.87E-05,-1.9442,-6.60109,+
ruvb-2,-0.183552,0.26353,Q9GZH2,RuvB-like 2,16.7394,16.5943,16.5152,17.0786,16.6528,16.326,17.2466,17.4362,0.26353,0.311467,-0.183552,-0.641198,
"T22D1,3",-0.99442,2.32853,Q9GZH3,Inosine-5'-monophosphate dehydrogenase,17.9931,17.7369,17.809,17.9855,18.7626,18.9414,18.3736,19.4245,2.32853,0.000893713,-0.99442,-4.37506,+
ribo-1,-0.35919,1.8783,Q9GZH4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,17.4132,17.26,17.5913,17.4052,17.6502,17.6656,17.8042,17.9865,1.8783,0.00272029,-0.35919,-3.47429,+
rpn-1,-0.79847,2.95868,Q9GZH5,"Proteasome Regulatory Particle, Non-ATPase-like",17.1113,17.0542,16.8769,17.3022,17.6173,18.0311,17.8204,18.0697,2.95868,0.000154461,-0.79847,-5.85133,+
"CELE_F52G3,1",-2.13962,4.21118,Q9GZI0,Uncharacterized protein,12.1832,11.9634,12.3436,12.6429,14.1523,14.3946,14.2585,14.8862,4.21118,0,-2.13962,-9.89554,+
pod-2,-2.5515,1.88253,Q9GZI3,Uncharacterized protein,12.0837,13.1762,12.5849,13.8201,15.1972,14.3417,15.0618,17.2702,1.88253,0.00272428,-2.5515,-3.48228,+
plk-2,0.737785,0.94354,Q9N2L7,Serine/threonine-protein kinase plk-2,15.5389,14.7025,14.1815,15.5312,13.7472,14.2487,14.189,14.818,0.94354,0.0348201,0.737785,1.84941,+
lmtr-2,-0.50144,0.590157,Q9N2U6,Ragulator complex protein LAMTOR2 homolog,16.6675,16.744,16.2259,16.8976,16.0457,17.3946,17.7435,17.3571,0.590157,0.0985747,-0.50144,-1.25264,
"CELE_Y97E10AR,1",1.67823,3.14034,Q9N2U9,Uncharacterized protein,15.4931,16.0064,15.7159,16.3188,14.3643,13.6297,14.3314,14.4959,3.14034,6.42E-05,1.67823,6.3351,+
gpa-16,-1.02951,1.16994,Q9N2V6,Guanine nucleotide-binding protein alpha-16 subunit,13.0461,13.2397,13.1621,12.9518,12.9261,14.1422,14.2997,15.1497,1.16994,0.0184312,-1.02951,-2.22621,+
ubxn-2,-1.3906,1.87842,Q9N2W5,UBX-containing protein in Nematodes,17.1086,16.5126,16.6445,16.7541,17.8937,18.2674,17.3051,19.1159,1.87842,0.00272129,-1.3906,-3.47452,+
"Y94H6A,8",-3.04258,2.57994,Q9N2W7,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,16.6759,16.138,16.6982,16.2687,19.9652,18.676,18.3539,20.956,2.57994,0.000477237,-3.04258,-4.92984,+
"CELE_Y94H6A,3",3.28201,4.57847,Q9N2X1,Uncharacterized protein,18.0498,17.2188,17.3377,17.0326,13.6916,14.1415,14.1046,14.5731,4.57847,0,3.28201,11.4678,+
pqn-89,-1.35607,1.87919,Q9N2X8,Prion-like-(Q/N-rich)-domain-bearing protein,15.6349,14.593,15.9176,14.6618,16.7873,16.9385,16.4539,16.052,1.87919,0.00272228,-1.35607,-3.47597,+
pbo-1,-0.974958,1.26234,Q9N2Y1,Uncharacterized protein,14.4244,14.2628,15.0225,13.831,15.3245,14.7084,15.1473,16.2602,1.26234,0.0145081,-0.974958,-2.38147,+
ptr-21,-2.01576,4.26611,Q9N2Z6,PaTched Related family,12.3085,12.0928,12.2958,12.8016,14.3446,14.0737,14.4378,14.7057,4.26611,0,-2.01576,-10.1175,+
acs-13,0.0144045,0.0117548,Q9N302,Fatty Acid CoA Synthetase family,16.4475,15.9983,15.9503,16.1583,15.6664,15.871,15.6527,17.3066,0.0117548,0.951004,0.0144045,0.0348936,
deps-1,-0.704345,1.09629,Q9N303;V6CLC9,Uncharacterized protein,15.6729,15.9514,15.6156,14.616,16.1241,16.1052,15.8278,16.6161,1.09629,0.0229622,-0.704345,-2.10327,+
"CELE_Y61A9LA,10",-1.29288,2.08317,Q9N306,Uncharacterized protein,14.5801,14.4984,14.4683,14.5732,15.0556,16.3032,16.4506,15.4821,2.08317,0.00174004,-1.29288,-3.87091,+
"CELE_Y57E12AL,6",0.102043,0.163407,Q9N336,Uncharacterized protein,14.2986,13.9555,14.3872,14.181,14.3556,13.7212,13.7372,14.6002,0.163407,0.4764,0.102043,0.423887,
"CELE_Y55F3BR,1",-2.26517,2.72477,Q9N341,Uncharacterized protein,11.0917,12.7008,12.1006,12.0623,14.1604,13.7216,14.1199,15.0142,2.72477,0.000354062,-2.26517,-5.2692,+
"CELE_Y55F3BR,6",-1.71098,2.40865,Q9N350,Uncharacterized protein,17.3132,16.0619,16.4103,17.6393,18.7228,18.4605,18.6142,18.4711,2.40865,0.000703879,-1.71098,-4.5474,+
"CELE_Y55F3AR,1",0.317774,0.215756,Q9N356,Uncharacterized protein,15.7929,13.3351,14.4655,14.766,13.4743,14.4011,14.2848,14.9281,0.215756,0.380665,0.317774,0.540252,
"CELE_Y55F3AR,2",-2.23666,5.67324,Q9N357,Uncharacterized protein,16.797,16.4331,16.8878,16.5379,18.7861,18.7844,19.0509,18.981,5.67324,0,-2.23666,-17.6522,+
cct-8,-1.23933,2.02064,Q9N358,T-complex protein 1 subunit theta,18.225,18.1211,17.8152,17.9281,18.9755,20.2135,18.9184,18.9393,2.02064,0.00197969,-1.23933,-3.74766,+
csn-4,-0.493541,0.698957,Q9N359,COP9 signalosome complex subunit 4,14.5217,13.59,13.6036,13.4049,14.3642,14.4457,13.6038,14.6807,0.698957,0.0711835,-0.493541,-1.43973,
mrps-25,-1.19546,2.33272,Q9N361,"Probable 28S ribosomal protein S25, mitochondrial",14.7933,15.1258,15.1489,14.8173,16.5768,16.104,16.5172,15.4692,2.33272,0.000873355,-1.19546,-4.38399,+
"CELE_Y55F3AM,13",-1.00966,2.56778,Q9N362,Uncharacterized protein,17.74,17.2119,17.2052,17.5329,18.6894,18.1511,18.162,18.7261,2.56778,0.000471805,-1.00966,-4.90204,+
dcap-1,-2.35965,2.90946,Q9N363,mRNA DeCAPping enzyme,16.4984,15.9752,15.7943,16.2378,18.263,17.9751,18.0869,19.6193,2.90946,0.000148148,-2.35965,-5.72515,+
"CELE_Y55F3AM,3",-1.77828,2.2349,Q9N368,Uncharacterized protein,14.7541,14.9613,14.161,13.2972,16.0021,16.6711,15.7927,15.8207,2.2349,0.00116738,-1.77828,-4.17862,+
atg-3,-0.0192897,0.0130553,Q9N369,Autophagy-related protein 3,15.5649,14.9846,15.2954,15.7449,15.6242,14.0583,15.7673,16.2171,0.0130553,0.945911,-0.0192897,-0.0386982,
immp-2,-3.50125,3.19583,Q9N371;U4PRD7,Inner Mitochondrial Membrane Protease,14.3397,12.847,15.024,15.005,17.5498,17.6652,17.6893,18.3165,3.19583,6.67E-05,-3.50125,-6.48884,+
lep-2,-1.96462,3.32965,Q9N373,LEPtoderan male tail,12.5198,12.1539,12.1923,12.7696,14.0382,13.9574,14.4677,15.0308,3.32965,0,-1.96462,-6.8717,+
lec-6,2.34437,1.64426,Q9N384,Galectin,20.1078,20.235,20.1845,20.4353,16.2144,17.6689,19.9362,17.7657,1.64426,0.00493609,2.34437,3.04404,+
"CELE_Y55B1AL,2",-1.73278,2.83928,Q9N390,Uncharacterized protein,13.0371,11.8967,12.7999,12.6645,14.0228,14.0973,14.3391,14.8703,2.83928,0.000261343,-1.73278,-5.54871,+
"CELE_Y54H5A,1",-2.44989,3.64975,Q9N393,Uncharacterized protein,15.6039,15.525,15.3402,16.1117,17.9304,17.668,17.9148,18.8672,3.64975,0,-2.44989,-7.86239,+
"Y54G2A,23",-3.13375,3.44689,Q9N3B0,MANF/CDNF-like protein,17.5362,17.2222,17.0911,17.8147,20.9743,20.0476,19.7204,21.4569,3.44689,0,-3.13375,-7.22182,+
clec-83,0.157275,0.0773893,Q9N3B9,C-type LECtin,16.6909,16.4046,16.3252,16.6236,16.1807,15.301,15.4781,18.4553,0.0773893,0.708211,0.157275,0.215148,
"CELE_Y54F10AR,2",-1.92513,2.7258,Q9N3C2,Uncharacterized protein,12.5128,11.8654,12.1115,12.7385,14.2595,13.6699,13.9171,15.0821,2.7258,0.000354658,-1.92513,-5.27168,+
rpb-7,-1.35586,2.23535,Q9N3C9,RNA Polymerase II (B) subunit,15.624,15.4164,15.2186,15.9495,16.8576,17.0886,16.1623,17.5235,2.23535,0.00116838,-1.35586,-4.17956,+
"CELE_Y54E10BR,5",-1.24257,3.20407,Q9N3D0,Signal peptidase complex catalytic subunit SEC11,17.0618,17.0515,16.9941,17.4467,18.0531,18.1642,18.6056,18.7015,3.20407,6.71E-05,-1.24257,-6.51191,+
"CELE_Y54E10BR,3",-1.09188,1.70651,Q9N3D1,Uncharacterized protein,13.0191,12.9075,12.9723,12.7822,14.1831,13.3537,13.6145,14.8973,1.70651,0.00420579,-1.09188,-3.15635,+
"CELE_Y54E10BR,4",-1.23891,0.995243,Q9N3D3,Uncharacterized protein,13.8835,13.4135,11.4312,13.9513,14.1595,14.2047,14.131,15.1399,0.995243,0.0298809,-1.23891,-1.93528,+
nduf-5,-1.83262,3.25555,Q9N3D9,NADH Ubiquinone oxidoreductase Fe-S protein,17.1347,16.7866,16.8836,17.2777,18.5499,18.5293,18.741,19.5929,3.25555,4.32E-05,-1.83262,-6.65754,+
"Y54E10A,10",-1.13302,1.3192,Q9N3F0,Ribosome production factor 2 homolog,15.5708,15.3446,14.926,15.9265,16.5323,16.2019,15.8462,17.7195,1.3192,0.0122722,-1.13302,-2.47776,+
dnc-6,-2.0801,3.73842,Q9N3F1,Dynactin subunit 6,12.4805,12.0632,12.2464,12.664,14.5178,14.207,14.0259,15.0237,3.73842,0,-2.0801,-8.15703,+
"CELE_Y54E10A,6",-1.53025,1.82548,Q9N3F2,Uncharacterized protein,15.0344,14.7306,14.4675,14.9709,16.2628,16.3879,15.2741,17.3997,1.82548,0.00313105,-1.53025,-3.37521,+
mrpl-17,-1.58737,1.40866,Q9N3F3,"Mitochondrial Ribosomal Protein, Large",14.465,14.8431,14.055,12.331,15.3203,16.2162,15.3277,15.1795,1.40866,0.00956431,-1.58737,-2.63067,+
"CELE_Y53G8AR,9",-2.7125,2.80678,Q9N3F7,Uncharacterized protein,16.1931,15.4678,15.2173,16.6249,17.8226,18.1101,18.9841,19.4363,2.80678,0.000375297,-2.7125,-5.46833,+
"CELE_Y53G8AR,6",-0.892615,2.55523,Q9N3G0,Uncharacterized protein,17.4302,17.0745,17.0017,17.4906,18.2492,18.002,17.8514,18.4648,2.55523,0.000467932,-0.892615,-4.87344,+
"CELE_Y53G8AR,8",-1.88164,1.20772,Q9N3G1,Uncharacterized protein,12.5548,10.6075,10.7822,12.777,12.2354,14.042,13.0283,14.9422,1.20772,0.01686,-1.88164,-2.28952,+
"CELE_Y53G8AM,5",-2.08135,4.10934,Q9N3H0,Uncharacterized protein,12.3007,12.123,12.1899,12.6941,14.4909,14.4157,13.9333,14.7932,4.10934,0,-2.08135,-9.49564,+
"CELE_Y53G8AL,2",-0.58594,1.29602,Q9N3H3,Uncharacterized protein,17.3106,16.7601,17.2028,17.1488,17.7656,17.1124,17.7832,18.1049,1.29602,0.0131401,-0.58594,-2.43842,+
"CELE_Y52E8A,3",0.321803,0.244001,Q9N3H9,Uncharacterized protein,15.5748,13.6869,13.827,14.9422,13.6711,14.1109,13.9624,14.9991,0.244001,0.338108,0.321803,0.60047,
"CELE_Y51H7C,13",1.16587,1.43884,Q9N3I1,Uncharacterized protein,15.4619,14.9282,14.9701,16.2546,14.2345,13.6767,13.9496,15.0905,1.43884,0.00876344,1.16587,2.6827,+
"CELE_Y51H7C,7",-0.693345,1.21401,Q9N3J4,Uncharacterized protein,15.1403,15.3247,14.3473,15.5008,15.9322,15.334,15.7409,16.0795,1.21401,0.016562,-0.693345,-2.30009,+
xpd-1,0.152821,0.333043,Q9N3L2,XPD (Xeroderma Pigmentosum complementation group D) related,13.8951,14.3186,14.1444,14.5951,14.0435,13.7661,14.1438,14.3885,0.333043,0.237146,0.152821,0.781043,
daf-25,-0.992063,1.0075,Q9N3Q8,Dauer abnormal formation protein 25,13.1836,14.6517,13.1469,12.3982,14.408,14.2961,13.8685,14.776,1.0075,0.0287723,-0.992063,-1.95563,+
"CELE_Y48G1A,4",-1.28352,1.93108,Q9N3Q9,Uncharacterized protein,13.2939,11.847,12.8465,13.2258,14.0915,14.3233,13.7146,14.2178,1.93108,0.00247178,-1.28352,-3.57455,+
rnp-6,-2.33797,2.41161,Q9N3S4,RNP (RRM RNA binding domain) containing,13.7093,14.1875,14.0945,14.2626,15.486,16.1935,16.1059,17.8203,2.41161,0.000705213,-2.33797,-4.55384,+
"CELE_Y47G6A,18",-1.82891,2.15571,Q9N3S8,Uncharacterized protein,15.9634,15.9419,15.8625,16.3187,16.8114,17.4457,18.771,18.374,2.15571,0.00145062,-1.82891,-4.01645,+
crn-1,-0.964837,0.579922,Q9N3T2,Flap endonuclease 1,15.7361,16.1857,16.0418,16.3682,15.786,16.7586,16.3682,19.2783,0.579922,0.101439,-0.964837,-1.23477,
"CELE_Y47G6A,9",-2.12031,2.46543,Q9N3T3,Uncharacterized protein,14.4402,14.8388,14.8262,14.0587,16.4902,16.292,15.9968,17.8661,2.46543,0.000649439,-2.12031,-4.672,+
spg-7,-1.21432,1.55649,Q9N3T5,SPG (Spastic paraplegia),16.1596,16.4116,16.4624,16.9227,17.8335,18.1461,16.5681,18.2659,1.55649,0.00646064,-1.21432,-2.88801,+
msh-6,0.920226,1.43359,Q9N3T8,MSH (MutS Homolog) family,14.5029,14.9403,15.8908,15.6468,14.1545,14.0756,14.4345,14.6354,1.43359,0.00896248,0.920226,2.67364,+
skr-14,-1.99927,3.69193,Q9N3U9,SKp1 Related (Ubiquitin ligase complex component),12.5321,11.9986,12.1808,12.762,14.3704,14.3436,13.934,14.8226,3.69193,0,-1.99927,-8.00139,+
clec-76,-2.13468,3.43656,Q9N3V9,C-type LECtin,12.4998,12.0337,12.1794,12.6546,14.5094,14.4362,13.8436,15.117,3.43656,0,-2.13468,-7.1904,+
rps-4,-0.518875,1.12797,Q9N3X2,40S ribosomal protein S4,19.1463,19.4355,19.2985,18.9174,19.5072,20.2391,19.2607,19.8662,1.12797,0.0209746,-0.518875,-2.15608,+
"CELE_Y42H9AR,1",-0.620155,2.07158,Q9N3Y1,Uncharacterized protein,16.8359,16.9712,17.0928,17.0427,17.3234,18.0245,17.6082,17.4672,2.07158,0.00175731,-0.620155,-3.84792,+
sqst-2,-1.87938,2.26639,Q9N3Z0,SeQueSTosome related,12.6662,12.9128,13.9689,13.3995,14.1578,15.6597,15.1503,15.4971,2.26639,0.000969856,-1.87938,-4.24411,+
"CELE_Y39H10A,1",-1.10571,2.12955,Q9N3Z1,Uncharacterized protein,13.2545,12.6024,13.3502,13.6296,14.3351,14.1329,13.9955,14.7959,2.12955,0.00156479,-1.10571,-3.96364,+
chk-1,-2.11339,4.22922,Q9N3Z3,Serine/threonine-protein kinase chk-1,12.5678,12.0172,12.3132,12.7788,14.4696,14.4229,14.3155,14.9225,4.22922,0,-2.11339,-9.96793,+
ddp-1,0.95483,0.71551,Q9N408,Mitochondrial import inner membrane translocase subunit Tim8,17.7367,17.3795,17.17,17.3298,16.5523,14.7157,16.7341,17.7945,0.71551,0.0676591,0.95483,1.46783,
pvf-1,0.077491,0.107607,Q9N413,PDGF/VEGF growth factor related,15.8316,15.6489,15.3041,15.0022,15.7778,15.5849,15.1859,14.9282,0.107607,0.617054,0.077491,0.291428,
"CELE_Y39A3CL,3",0.321105,0.722584,Q9N416,Uncharacterized protein,14.8906,15.0575,15.0876,14.6326,14.3453,14.3843,14.4954,15.1588,0.722584,0.0664291,0.321105,1.47981,
nsy-4,-0.788301,0.809287,Q9N419,Neuronal SYmmetry,12.7035,14.3765,12.9453,14.1568,14.0742,13.8469,14.4782,14.936,0.809287,0.0509753,-0.788301,-1.62571,
csn-3,-2.23072,3.39928,Q9N425,COP9 signalosome complex subunit 3,14.241,14.0827,14.1417,13.9878,16.5959,16.223,15.5467,17.0105,3.39928,0,-2.23072,-7.07792,+
"CELE_Y38C1AA,7",0.526941,1.91381,Q9N431,Uncharacterized protein,17.9129,17.436,17.7238,17.7313,17.0331,17.0389,17.1214,17.5029,1.91381,0.0025321,0.526941,3.54161,+
glrx-10,1.2161,1.71795,Q9N456,GLutaRedoXin,15.2797,14.8193,15.4436,15.4449,13.2686,13.8399,14.0463,14.9682,1.71795,0.00407663,1.2161,3.17716,+
"CELE_Y34D9A,7",-1.78195,3.14211,Q9N457,Uncharacterized protein,14.244,13.9385,13.6171,14.6805,15.6037,16.0025,16.3279,15.6737,3.14211,6.44E-05,-1.78195,-6.33997,+
"CELE_Y23H5B,5",-1.17891,3.3412,Q9N477,Uncharacterized protein,14.0278,13.8458,14.4913,14.3683,15.1403,15.4241,15.3509,15.5335,3.3412,0,-1.17891,-6.90556,+
"CELE_Y23H5B,6",1.21848,1.62463,Q9N478,RNA helicase,15.8216,15.6554,15.7683,17.0169,15.5822,14.7293,14.5089,14.5677,1.62463,0.00521004,1.21848,3.00891,+
"CELE_Y110A2AR,1",-2.24502,4.5913,Q9N488,Receptor expression-enhancing protein,12.5526,12.1551,12.3191,12.2034,14.3498,14.3873,14.4012,15.0718,4.5913,0,-2.24502,-11.5267,+
ncap-1,-2.41883,2.01195,Q9N489,NeCAP (NECAP) endocytosis associated protein homolog,13.0274,14.4272,13.4269,15.3707,15.7983,16.3223,16.2415,17.5654,2.01195,0.00204669,-2.41883,-3.73071,+
pinn-1,-1.43211,1.9057,Q9N492,Peptidyl-prolyl cis-trans isomerase,15.861,16.0139,15.6699,16.1019,16.9419,16.6415,18.4469,17.3448,1.9057,0.00260355,-1.43211,-3.52618,+
hxk-3,-1.02488,3.43668,Q9N4A5,Phosphotransferase,15.8273,15.7835,16.074,16.177,17.1011,16.7551,16.8797,17.2253,3.43668,0,-1.02488,-7.19078,+
npp-20,-1.59384,3.18985,Q9N4A7,Protein SEC13 homolog,15.7261,15.4976,15.382,15.1007,17.1861,16.5724,16.8033,17.5199,3.18985,6.64E-05,-1.59384,-6.47214,+
clp-7,0.242335,0.338486,Q9N4B1,CaLPain family,14.9574,14.5718,14.7318,14.2418,14.1905,13.9653,14.2123,15.1654,0.338486,0.232231,0.242335,0.791696,
cpsf-1,-3.04789,3.77092,Q9N4C2;U4PCC4,Probable cleavage and polyadenylation specificity factor subunit 1;Cleavage and Polyadenylation Specificity Factor,12.108,12.0654,12.289,12.7165,14.3452,15.8315,15.6329,15.5608,3.77092,0,-3.04789,-8.26735,+
xpc-1,-2.18995,3.5559,Q9N4C3,XPC (Xeroderma Pigmentosum group C) DNA repair gene homolog,11.9857,12.0246,11.9867,12.7652,14.349,14.2234,13.9639,14.9858,3.5559,0,-2.18995,-7.56038,+
"CELE_Y76B12C,3",-0.771739,0.775049,Q9N4C6,Uncharacterized protein,17.2577,16.7752,17.0796,15.5173,16.7037,17.1938,17.9802,17.839,0.775049,0.0565415,-0.771739,-1.56829,
nlp-40,-2.22301,5.42446,Q9N4D8,Neuropeptide-like peptides nlp-40,17.1315,16.8022,17.1168,17.2759,19.0774,19.3201,19.2737,19.5472,5.42446,0,-2.22301,-16.0165,+
homt-1,-1.99393,3.46483,Q9N4D9,Alpha N-terminal protein methyltransferase 1,15.5127,14.8483,14.8231,15.2986,16.7682,16.8984,17.0585,17.7335,3.46483,0,-1.99393,-7.27668,+
"CELE_Y73C8B,3",-1.48481,0.918663,Q9N4E2,Uncharacterized protein,14.4554,10.915,12.4838,12.6608,13.5345,13.4514,14.3784,15.0899,0.918663,0.0374919,-1.48481,-1.80807,+
"CELE_Y71H2B,2",-1.25323,0.928432,Q9N4E8,Uncharacterized protein,16.22,15.5326,15.2826,17.6765,16.616,16.8178,17.8846,18.4064,0.928432,0.0365352,-1.25323,-1.82431,+
ppfr-4,-1.83909,3.43028,Q9N4E9,Protein Phosphatase Four Regulatory subunit,12.5531,12.1418,12.455,12.7119,14.1178,14.0041,14.1168,14.9794,3.43028,0,-1.83909,-7.17135,+
"CELE_Y71H2B,4",-1.25459,1.3587,Q9N4F0,Uncharacterized protein,16.3456,16.2616,16.6536,16.9277,17.4447,17.2114,17.3499,19.2009,1.3587,0.0110088,-1.25459,-2.54504,+
"CELE_Y71H2B,5",-1.15757,0.972218,Q9N4F1,Uncharacterized protein,14.8805,13.5076,12.3789,12.3623,14.5125,14.4216,14.1016,14.7238,0.972218,0.0319935,-1.15757,-1.89704,+
apb-1,-0.0872548,0.0904605,Q9N4F3,AP complex subunit beta,15.549,15.0294,16.2596,15.6684,15.7846,16.0436,16.0231,15.004,0.0904605,0.667215,-0.0872548,-0.248589,
"Y71F9B,2",-1.11461,1.23624,Q9N4G7,"Phosphatidate cytidylyltransferase, mitochondrial",15.0299,14.7967,16.381,15.1318,16.7633,16.5027,15.5443,16.9876,1.23624,0.0154955,-1.11461,-2.33747,+
yop-1,0.219415,0.154909,Q9N4G8,Receptor expression-enhancing protein,17.6427,18.3433,18.2667,18.4188,16.7751,17.5019,19.1232,18.3937,0.154909,0.494945,0.219415,0.40433,
snr-7,-1.5954,2.70253,Q9N4G9,Probable small nuclear ribonucleoprotein G,18.7573,18.5383,18.1277,19.2056,20.5187,20.1006,19.7391,20.6522,2.70253,0.000350527,-1.5954,-5.21609,+
copa-1,-1.32798,2.31751,Q9N4H7,Coatomer subunit alpha,16.5035,16.3056,16.6455,16.8264,17.4972,17.6294,17.7261,18.7403,2.31751,0.000928604,-1.32798,-4.35167,+
arx-1,-0.12903,0.131676,Q9N4I0,Actin-related protein 3,16.2221,17.4527,17.5631,17.3652,17.0751,16.9157,17.3122,17.8163,0.131676,0.551727,-0.12903,-0.349778,
"CELE_Y71F9AL,9",-1.29638,1.42791,Q9N4I3,Uncharacterized protein,17.7611,17.3218,17.2287,18.138,18.6407,18.6852,18.1375,20.1718,1.42791,0.00913861,-1.29638,-2.66382,+
rpl-10a,-0.22292,0.172642,Q9N4I4,60S ribosomal protein L10a,17.2996,18.709,18.6633,17.8641,17.3928,18.7336,18.2099,19.0914,0.172642,0.458686,-0.22292,-0.444913,
"CELE_Y71F9AL,12",0.933066,0.712151,Q9N4I5,Uncharacterized protein,15.8312,18.2366,17.9764,17.6388,16.664,15.6675,16.3474,17.2719,0.712151,0.0682806,0.933066,1.46213,
vit-3,-1.06037,1.19868,Q9N4J2,Vitellogenin-3,18.5296,18.3411,18.2852,20.0195,19.6778,19.3562,20.0095,20.3735,1.19868,0.017117,-1.06037,-2.27435,+
"CELE_F54A3,2",-0.12317,0.11723,Q9N4J7,Uncharacterized protein,14.7484,14.2405,13.3399,14.529,14.4514,13.6506,14.49,14.7585,0.11723,0.58925,-0.12317,-0.314995,
cct-3,-1.08901,2.9004,Q9N4J8,T-complex protein 1 subunit gamma,17.1362,17.6254,17.6685,18.0358,18.64,18.6783,18.6542,18.8493,2.9004,0.000188295,-1.08901,-5.70214,+
"F54A3,5",2.52785,4.5879,Q9N4K0,MICOS complex subunit Mic10,17.06,17.3951,16.736,17.0588,14.387,14.3635,14.3337,15.0543,4.5879,0,2.52785,11.511,+
"CELE_ZK973,11",-0.918985,2.51776,Q9N4L6,Uncharacterized protein,15.3668,14.6772,15.2759,14.9134,15.9218,15.7024,16.1455,16.1394,2.51776,0.000456914,-0.918985,-4.78872,+
lpd-5,-2.14277,3.31618,Q9N4L8,LiPid Depleted,17.2455,16.9814,16.8665,17.0043,18.4774,19.5708,18.8496,19.771,3.31618,0,-2.14277,-6.83235,+
"CELE_ZK973,9",2.88578,4.79953,Q9N4L9,Uncharacterized protein,17.8031,17.2454,16.9343,17.608,14.4987,14.3579,14.3189,14.8721,4.79953,0,2.88578,12.5218,+
pdp-1,-2.08995,6.18551,Q9N4M0,Pyruvate Dehydrogenase Phosphatase homolog,12.4229,12.1185,12.2485,12.5134,14.355,14.395,14.3795,14.5337,6.18551,0,-2.08995,-21.5458,+
