geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04, -Log.p.value,Student's T-test q-value daf2_d5_daf2_d1,log2FC,Student's T-test Test statistic daf2_d5_daf2_d1,Sign p-val: 0.05 
"CELE_Y71H2AM,20",1.56692,2.16184,Q9BL35,Serine/threonine-protein phosphatase 2A activator,16.0709,16.3783,15.2483,14.7284,13.8412,14.2709,13.9485,14.0977,2.16184,0.00193319,1.56692,4.02888,+
swsn-3,2.05444,3.64332,Q9BL39,SWI/SNF nucleosome remodeling complex component,15.778,15.9315,15.7479,15.721,14.045,13.8106,12.9918,14.1132,3.64332,5.29E-05,2.05444,7.84136,+
"CELE_Y71H2AM,13",0.37888,1.15712,Q9BL43,Uncharacterized protein,15.9198,16.4658,16.4006,16.5639,16.0949,15.9801,16.0757,15.684,1.15712,0.0217429,0.37888,2.20476,+
"CELE_Y71H2AM,11",0.50426,0.816909,Q9BL46,Uncharacterized protein,16.038,17.478,16.5794,16.9124,16.3759,16.1278,16.3253,16.1617,0.816909,0.0584312,0.50426,1.63847,
set-27,0.26886,0.439872,Q9BL48,SET (Trithorax/polycomb) domain containing,15.1257,15.1184,14.5273,14.3402,14.7688,14.1371,14.2548,14.8757,0.439872,0.182255,0.26886,0.983846,
"CELE_Y65B4A,8",0.810396,1.10544,Q9BL56,Uncharacterized protein,15.5162,16.0371,15.5535,15.1576,15.7535,14.5312,14.468,14.2701,1.10544,0.0257654,0.810396,2.11852,+
"CELE_Y65B4A,1",1.38424,2.36465,Q9BL57,Uncharacterized protein,14.2969,14.5249,13.2375,14.3975,12.896,12.5468,12.8931,12.584,2.36465,0.00113496,1.38424,4.45225,+
vps-20,2.07243,5.67964,Q9BL60,Related to yeast Vacuolar Protein Sorting factor,16.3664,16.7212,16.8192,16.8433,14.6999,14.5793,14.5234,14.6577,5.67964,0,2.07243,17.6963,+
"CELE_Y54H5A,2",1.3832,4.21024,Q9BL64,Uncharacterized protein,15.4146,15.63,15.2189,15.7892,14.0293,14.3092,14.1302,14.0511,4.21024,0,1.3832,9.89177,+
frl-1,-0.48813,1.07277,Q9BL72,FRL (Formin Related gene in Leukocytes) homolog,12.8206,13.3019,12.7876,12.8948,12.9412,13.3328,13.913,13.5704,1.07277,0.0282114,-0.48813,-2.06412,+
ppk-2,-0.377417,0.306061,Q9BL73,PIP Kinase,13.7889,12.1318,13.5795,14.5118,14.2636,13.6536,13.9298,13.6747,0.306061,0.281481,-0.377417,-0.727634,
"CELE_Y48G1C,9",0.393463,1.11292,Q9BL76,Uncharacterized protein,13.1396,13.2955,12.8354,12.9617,12.9247,12.7164,12.7987,12.2186,1.11292,0.0248959,0.393463,2.13099,+
"CELE_Y47G6A,21",0.808685,2.63387,Q9BL81,Uncharacterized protein,16.2396,16.2269,16.1805,16.8127,15.6731,15.6207,15.4231,15.508,2.63387,0.000552013,0.808685,5.05442,+
vps-4,1.45581,4.03032,Q9BL83,Related to yeast Vacuolar Protein Sorting factor,16.9847,17.3799,16.663,17.0988,15.6254,15.5983,15.6649,15.4145,4.03032,0,1.45581,9.19533,+
mrpl-38,0.255858,0.493702,Q9BL86,"Mitochondrial Ribosomal Protein, Large",14.4271,13.6054,14.1457,14.624,13.8128,13.7883,14.0846,14.093,0.493702,0.153002,0.255858,1.08191,
"CELE_Y18H1A,4",1.46064,4.23103,Q9BL94,Uncharacterized protein,15.6656,15.751,15.1721,15.5032,14.0989,14.0913,14.1985,13.8606,4.23103,0,1.46064,9.97522,+
"C36E6,1",0.39794,0.681224,Q9BLA0,Uncharacterized protein,14.8217,15.0312,14.8549,13.8432,14.4944,14.126,14.1985,14.1403,0.681224,0.0875832,0.39794,1.40954,
mog-2,0.47559,0.479407,Q9BLB6,Probable U2 small nuclear ribonucleoprotein A',16.8172,17.6537,15.6154,16.8933,16.627,16.2528,16.342,15.8555,0.479407,0.160292,0.47559,1.05609,
atln-1,0.35221,2.04846,Q9BMU4,ATLastiN (Endoplasmic reticulum GTPase) related,17.0189,17.2822,16.9147,17.2533,16.8238,16.7543,16.7712,16.7109,2.04846,0.00250546,0.35221,3.80227,+
zig-11,1.06266,3.70401,Q9BPN5,2 (Zwei) IG domain protein,16.5763,16.4135,16.3899,16.901,15.5255,15.5326,15.6295,15.3426,3.70401,5.54E-05,1.06266,8.04159,+
mrpl-15,-0.632329,2.87145,Q9BPN6,"Mitochondrial Ribosomal Protein, Large",14.3926,14.5161,14.5743,14.5291,15.1743,15.2793,15.2611,14.8267,2.87145,0.000434127,-0.632329,-5.6291,+
"Y92H12BR,3",1.1717,3.20934,Q9BPN8,"Uncharacterized protein Y92H12BR,3",16.5505,16.7373,16.9028,16.9173,15.7643,15.7103,15.8103,15.1362,3.20934,0.00034459,1.1717,6.52672,+
"CELE_Y92H12BR,2",1.1327,1.73884,Q9BPN9,Uncharacterized protein,14.726,16.1951,15.3079,16.0597,14.4661,14.2808,14.6522,14.3588,1.73884,0.00475316,1.1327,3.21526,+
set-29,0.365944,0.186485,Q9BPP1,SET (Trithorax/polycomb) domain containing,13.1164,13.4262,13.0196,12.7067,10.4888,13.2021,13.227,13.8871,0.186485,0.426957,0.365944,0.476015,
par-4,2.19005,6.91895,Q9GN62,Serine/threonine-protein kinase par-4,12.7234,12.9722,13.0746,12.9017,10.6771,10.7184,10.7487,10.7675,6.91895,0,2.19005,28.619,+
uggt-1,0.929743,2.83114,Q9GPA0,UDP-Glucose Glycoprotein glucosylTransferase,15.8802,16.2402,16.0012,16.5079,15.4542,15.2435,15.2236,14.9892,2.83114,0.000480638,0.929743,5.52849,+
"CELE_F48E3,4",1.99121,5.50414,Q9GPA1,Uncharacterized protein,19.2448,19.1487,18.9817,19.0264,17.2131,17.0518,17.3271,16.8447,5.50414,0,1.99121,16.5237,+
rpb-10,-0.560457,1.55768,Q9GR61,"DNA-directed RNA polymerases I, II, and III subunit RPABC5",12.4675,13.2641,12.9372,12.8879,13.4116,13.3817,13.7465,13.2587,1.55768,0.00705787,-0.560457,-2.89011,+
"CELE_Y71A12B,10",2.23223,4.55717,Q9GRV1,Uncharacterized protein,13.0802,13.3583,13.0132,12.4776,10.9027,10.6015,10.6757,10.8205,4.55717,0,2.23223,11.3707,+
pcp-4,0.0694885,0.0957605,Q9GRV9,Prolyl Carboxy Peptidase like,12.6555,13.0982,12.9866,12.7568,12.9978,12.4375,12.3758,13.408,0.0957605,0.629133,0.0694885,0.261951,
nova-1,0.14256,0.251395,Q9GRY9,NOVA kh (KH) homology domain homolog,17.0538,17.0986,17.3619,17.6551,17.7052,16.9464,16.9742,16.9733,0.251395,0.338471,0.14256,0.615972,
ebp-1,1.68024,3.31011,Q9GRZ1,Microtubule End Binding Protein,17.1348,17.4667,16.8703,17.5287,15.4082,15.3414,16.1477,15.3822,3.31011,0.000273853,1.68024,6.8147,+
prp-6,0.270672,0.317269,Q9GRZ2,Yeast PRP (Splicing factor) related,14.3506,14.9824,14.136,14.8927,13.9803,14.5982,15.0058,13.6947,0.317269,0.271327,0.270672,0.749944,
tcc-1,2.39472,5.95916,Q9GRZ9,Transmembrane and Coiled-Coil protein,19.4288,19.8125,19.5016,19.932,17.3042,17.2629,17.2664,17.2625,5.95916,0,2.39472,19.732,+
csn-1,1.09971,2.97302,Q9GS00,COP9 signalosome complex subunit 1,15.7013,15.602,15.5253,16.2409,14.8852,14.6491,14.4329,14.7034,2.97302,0.000356923,1.09971,5.88847,+
ric-8,0.443498,0.433442,Q9GSX9,Synembryn,13.6585,14.481,13.2955,13.6879,13.6833,13.0984,12.3986,14.1685,0.433442,0.185936,0.443498,0.971971,
"CELE_F14F9,4",-0.842771,0.984348,Q9GUC8,Uncharacterized protein,12.9939,13.3267,12.7779,13.0644,14.9056,13.8671,13.9349,12.8264,0.984348,0.0369706,-0.842771,-1.91719,+
acp-6,-0.384585,2.58303,Q9GUF2,ACid Phosphatase family,17.9851,18.1236,18.0616,18.2017,18.6149,18.3498,18.551,18.3947,2.58303,0.000606799,-0.384585,-4.93693,+
"CELE_Y73E7A,1",0.990371,4.83152,Q9GUM1,Uncharacterized protein,17.9344,18.0041,18.1288,18.1597,17.1577,16.9318,17.1664,17.0096,4.83152,0,0.990371,12.6816,+
"CELE_Y73E7A,2",0.452044,1.38765,Q9GUM5,Uncharacterized protein,12.7447,12.6018,12.6791,12.9387,11.9403,12.1495,12.6775,12.3889,1.38765,0.0112383,0.452044,2.59459,+
cpx-1,1.19734,2.40653,Q9GUM7,Putative complexin-1,16.6623,17.3401,16.056,16.6034,15.5162,15.4484,15.4465,15.4615,2.40653,0.00102825,1.19734,4.54278,+
eel-1,0.32567,1.60307,Q9GUP2;U4PBJ5;U4PBK1;U4PBX5;U4PBY0;U4PES6;U4PMD1;U4PRN6,Enhancer of EfL-1 mutant phenotype,15.1785,15.0563,14.9743,15.3862,14.9827,14.7574,14.6931,14.8595,1.60307,0.00609288,0.32567,2.97049,+
unc-27,1.94184,4.35901,Q9GYF1,Troponin I 2,21.838,22.3248,22.1204,22.5809,20.4295,20.4205,20.2285,20.0181,4.35901,0,1.94184,10.5031,+
hap-1,-0.0578799,0.0663909,Q9GYG4,Inosine triphosphate pyrophosphatase,14.0326,14.1283,13.6348,14.8267,14.644,14.0035,14.3906,13.8158,0.0663909,0.720077,-0.0578799,-0.186444,
rme-6,1.23472,1.71297,Q9GYH7,Receptor-mediated endocytosis protein 6,13.0176,13.6786,13.3869,13.6892,13.2037,12.1435,11.9606,11.5257,1.71297,0.00492374,1.23472,3.16809,+
"CELE_F29B9,11",0.8493,3.86647,Q9GYI1,Uncharacterized protein,18.64,18.7836,18.6416,18.9636,18.0037,17.9541,17.9493,17.7246,3.86647,6.14E-05,0.8493,8.59918,+
mrps-21,-0.172204,0.153918,Q9GYI2,"Mitochondrial Ribosomal Protein, Small",13.1367,13.1413,13.0097,12.7236,13.9021,12.75,13.84,12.2081,0.153918,0.488014,-0.172204,-0.402035,
"CELE_F29B9,8",0.344153,0.511661,Q9GYI7,Uncharacterized protein,15.6879,15.0015,15.0223,15.1553,15.3752,14.2058,14.7053,15.2041,0.511661,0.14478,0.344153,1.11414,
"C46H11,2",0.231559,0.216701,Q9GYJ1,Flavin-containing monooxygenase,12.9019,13.394,12.9227,12.3099,12.9314,12.8362,11.5884,13.2462,0.216701,0.382828,0.231559,0.542295,
phat-2,-0.971622,2.66185,Q9GYJ2,PHAryngeal gland Toxin-related,12.8516,12.4648,12.8504,12.8863,14.1513,13.4106,13.5669,13.8108,2.66185,0.00055814,-0.971622,-5.1199,+
snx-1,0.401242,1.30205,Q9GYJ9,Sorting NeXin,15.1052,15.333,15.3923,15.8158,15.1968,14.8652,15.0185,14.9608,1.30205,0.0145146,0.401242,2.44865,+
"C05D9,3",0.847492,2.33922,Q9GYK2,"Uncharacterized integrin beta-like protein C05D9,3",16.024,16.1929,15.3503,16.0443,15.1512,15.0905,14.9546,15.0252,2.33922,0.00115511,0.847492,4.39783,+
"CELE_R03H10,1",2.61006,5.12497,Q9GYL7,Uncharacterized protein,21.5889,21.4561,21.2796,21.666,19.1157,19.029,19.0004,18.4054,5.12497,0,2.61006,14.2398,+
endu-2,1.66278,4.02858,Q9GYM9,"ENDonuclease, poly(U) specific",16.383,16.0816,15.6792,15.9468,14.4073,14.1465,14.2499,14.6357,4.02858,0,1.66278,9.1888,+
"CELE_F46C8,3",-1.97337,1.69475,Q9GYP5,Uncharacterized protein,12.6753,13.1997,12.5175,13.0147,15.2383,13.1665,16.0671,14.8288,1.69475,0.00508652,-1.97337,-3.13502,+
"C49H3,3",2.75413,5.24577,Q9GYQ6,Uncharacterized protein,16.6669,16.6382,17.0662,16.2912,13.6641,13.9392,13.9195,14.1231,5.24577,0,2.75413,14.9325,+
xpo-3,-0.350236,0.600365,Q9GYQ7;W6RQY2,EXPOrtin (Nuclear export receptor),12.9978,13.1898,12.9895,12.7678,13.9723,13.2229,12.7085,13.4423,0.600365,0.111469,-0.350236,-1.2704,
ntl-4,-2.05406,2.2118,Q9GYQ9;W6RRU8;W6RTE4;W6SBC7,NOT-Like (Yeast CCR4/NOT complex component),13.0311,13.4218,13.0144,12.2232,15.7209,13.8621,14.7474,15.5764,2.2118,0.00172067,-2.05406,-4.13095,+
arp-11,-0.886739,2.27777,Q9GYR2,Actin-Related Proteins,12.9102,13.1037,12.7803,12.9416,13.8297,14.3332,13.3779,13.742,2.27777,0.00133688,-0.886739,-4.26792,+
mrpl-23,-3.34366,1.89738,Q9GYS9,"Probable 39S ribosomal protein L23, mitochondrial",9.36279,13.3577,13.0327,12.9793,15.5352,15.2249,15.4956,15.8514,1.89738,0.00336721,-3.34366,-3.51039,+
"C04F5,8",0.101615,0.27513,Q9GZD0,Uncharacterized protein,13.0496,13.3684,12.9347,13.068,12.7762,12.8142,13.1735,13.2503,0.27513,0.311182,0.101615,0.665067,
ugt-63,-0.466647,0.256827,Q9GZD1,UDP-GlucuronosylTransferase,12.807,13.2493,12.8119,12.954,12.9319,13.5761,11.8309,15.3497,0.256827,0.332026,-0.466647,-0.627297,
ldp-1,0.0569944,0.209636,Q9GZE9,Lipid DroPlet localized protein,18.3937,18.6156,18.3151,18.6432,18.6378,18.3617,18.4262,18.3139,0.209636,0.392283,0.0569944,0.526984,
"C18H7,1",-0.329267,0.734251,Q9GZF5;U4PB74,Uncharacterized protein,12.6784,13.1168,12.5507,13.0352,13.6005,13.0905,12.7721,13.2352,0.734251,0.0750381,-0.329267,-1.49955,
ruvb-2,1.21846,3.17403,Q9GZH2,RuvB-like 2,16.4298,15.9459,16.0665,16.6138,15.146,15.1159,15.1963,14.7241,3.17403,0.000336927,1.21846,6.42812,+
"T22D1,3",1.46224,4.06684,Q9GZH3,Inosine-5'-monophosphate dehydrogenase,19.1108,19.5332,18.8535,18.9867,17.812,17.5683,17.6536,17.6015,4.06684,0,1.46224,9.33303,+
ribo-1,0.410517,1.65628,Q9GZH4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,16.8325,17.0115,17.3532,17.3795,16.7291,16.7077,16.7594,16.7385,1.65628,0.00552168,0.410517,3.06561,+
rpn-1,0.614835,2.11234,Q9GZH5,"Proteasome Regulatory Particle, Non-ATPase-like",16.8183,17.4073,17.3579,17.2333,16.717,16.6393,16.65,16.3511,2.11234,0.00217171,0.614835,3.9291,+
"CELE_F52G3,1",1.28046,2.7846,Q9GZI0,Uncharacterized protein,12.8295,13.0103,12.9888,12.5024,11.9126,11.8588,11.3921,11.0456,2.7846,0.000537778,1.28046,5.41398,+
pod-2,-0.314742,1.21049,Q9GZI3,Uncharacterized protein,14.8792,15.3328,15.2742,15.3574,15.7372,15.5195,15.4921,15.3537,1.21049,0.0187075,-0.314742,-2.29417,+
plk-2,0.669742,2.7372,Q9N2L7,Serine/threonine-protein kinase plk-2,12.81,13.0985,13.0412,12.6577,12.4104,12.1527,12.0765,12.2889,2.7372,0.000547437,0.669742,5.29906,+
lmtr-2,1.83917,2.17874,Q9N2U6,Ragulator complex protein LAMTOR2 homolog,16.7795,16.1478,17.4207,17.5326,16.0195,14.8879,14.517,15.0993,2.17874,0.00190128,1.83917,4.06326,+
"CELE_Y97E10AR,1",-5.45461,4.57822,Q9N2U9,Uncharacterized protein,14.9856,13.1736,13.1827,14.2549,19.7238,18.9107,19.262,19.5189,4.57822,0,-5.45461,-11.4667,+
gpa-16,1.14952,2.12928,Q9N2V6,Guanine nucleotide-binding protein alpha-16 subunit,13.117,13.331,13.0641,12.7858,11.8055,11.5303,12.7094,11.6545,2.12928,0.00210702,1.14952,3.9631,+
ubxn-2,1.90031,3.36829,Q9N2W5,UBX-containing protein in Nematodes,18.1735,18.6017,17.6383,17.7033,16.1873,16.3514,16.2952,15.6818,3.36829,0.000283988,1.90031,6.98554,+
"Y94H6A,8",-0.17588,0.765497,Q9N2W7,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,17.8277,18.1267,17.9842,18.311,18.2823,18.0991,18.2624,18.3093,0.765497,0.0678588,-0.17588,-1.55223,
"CELE_Y94H6A,3",3.49482,4.1568,Q9N2X1,Uncharacterized protein,16.1734,16.9021,16.394,16.4159,13.5051,13.0961,13.2758,12.0292,4.1568,0,3.49482,9.68017,+
pqn-89,0.00862479,0.00670224,Q9N2X8,Prion-like-(Q/N-rich)-domain-bearing protein,13.904,14.617,14.1528,12.7239,14.0834,13.9347,13.3946,13.9505,0.00670224,0.968817,0.00862479,0.0200077,
pbo-1,0.893147,1.34076,Q9N2Y1,Uncharacterized protein,14.3048,14.1078,14.6363,15.537,13.7503,13.4227,13.6472,14.1931,1.34076,0.0128713,0.893147,2.51444,+
ptr-21,2.93542,2.5188,Q9N2Z6,PaTched Related family,13.1472,13.4271,12.509,12.988,11.0313,8.45694,10.801,10.0404,2.5188,0.000828402,2.93542,4.79107,+
acs-13,-0.0550776,0.144233,Q9N302,Fatty Acid CoA Synthetase family,15.7147,15.955,15.6257,16.0041,16.1873,15.6497,15.8686,15.8142,0.144233,0.508206,-0.0550776,-0.379465,
deps-1,0.385463,1.71285,Q9N303;V6CLC9,Uncharacterized protein,14.9427,14.7553,15.1133,15.1175,14.8256,14.4073,14.5708,14.5832,1.71285,0.00491845,0.385463,3.16787,+
"CELE_Y61A9LA,10",-0.625704,0.533994,Q9N306,Uncharacterized protein,12.9045,13.4098,12.7049,12.9182,13.6063,15.0787,12.9981,12.7573,0.533994,0.134697,-0.625704,-1.15391,
"CELE_Y57E12AL,6",0.77095,2.94648,Q9N336,Uncharacterized protein,15.0552,15.4388,15.5943,15.5191,14.5046,14.7076,14.5685,14.7429,2.94648,0.000350877,0.77095,5.81986,+
"CELE_Y55F3BR,1",1.50286,1.19947,Q9N341,Uncharacterized protein,11.9771,11.1225,13.0414,12.9753,12.137,10.6923,9.95786,10.3177,1.19947,0.019277,1.50286,2.27569,+
"CELE_Y55F3BR,6",1.88554,3.34495,Q9N350,Uncharacterized protein,18.7302,18.9793,18.0856,18.4734,16.7138,16.4563,17.2165,16.3398,3.34495,0.00027997,1.88554,6.91658,+
"CELE_Y55F3AR,1",2.06168,4.63829,Q9N356,Uncharacterized protein,13.0714,13.2281,13.0066,12.9018,11.3081,10.8288,11.2074,10.6167,4.63829,0,2.06168,11.7446,+
"CELE_Y55F3AR,2",0.395775,1.72354,Q9N357,Uncharacterized protein,16.5072,16.7775,16.3765,16.4172,16.1759,15.8713,16.2444,16.2036,1.72354,0.00483046,0.395775,3.18734,+
cct-8,0.773648,1.9996,Q9N358,T-complex protein 1 subunit theta,17.7449,18.1289,18.3719,18.3338,17.6099,17.4216,17.5217,16.9317,1.9996,0.00273307,0.773648,3.70665,+
csn-4,0.824777,0.817596,Q9N359,COP9 signalosome complex subunit 4,14.2749,15.1966,14.1351,15.477,14.9603,14.063,13.492,13.2693,0.817596,0.0583508,0.824777,1.63962,
mrps-25,-0.136885,0.224384,Q9N361,"Probable 28S ribosomal protein S25, mitochondrial",14.8937,14.5276,15.4817,14.4393,15.0927,14.9481,14.807,15.0421,0.224384,0.371968,-0.136885,-0.558821,
"CELE_Y55F3AM,13",0.770617,2.37433,Q9N362,Uncharacterized protein,17.5136,18.147,17.5209,17.7374,17.0654,16.9132,17.1244,16.7335,2.37433,0.00110236,0.770617,4.4731,+
dcap-1,2.92169,3.29505,Q9N363,mRNA DeCAPping enzyme,18.6146,17.9483,16.6543,18.2846,14.9638,15.0721,14.8608,14.9184,3.29505,0.000270504,2.92169,6.77101,+
"CELE_Y55F3AM,3",-0.685354,2.56637,Q9N368,Uncharacterized protein,13.0848,12.6504,12.7335,12.7475,13.6678,13.4888,13.2048,13.5962,2.56637,0.000691805,-0.685354,-4.89881,+
atg-3,1.97376,6.00631,Q9N369,Autophagy-related protein 3,15.9271,16.0791,15.851,16.1036,14.0876,13.7971,14.1517,14.0294,6.00631,0,1.97376,20.0971,+
immp-2,-1.61421,1.99228,Q9N371;U4PRD7,Inner Mitochondrial Membrane Protease,12.9998,11.1878,11.4966,12.4199,13.973,13.5784,13.3375,13.6721,1.99228,0.00278095,-1.61421,-3.69243,+
lep-2,1.99462,4.66437,Q9N373,LEPtoderan male tail,12.7627,13.1098,12.6033,12.4508,10.8991,10.7418,10.4811,10.8262,4.66437,0,1.99462,11.8672,+
lec-6,0.642533,1.36576,Q9N384,Galectin,21.4538,20.758,21.56,21.8973,20.9621,20.7681,20.7828,20.5861,1.36576,0.0118631,0.642533,2.55711,+
"CELE_Y55B1AL,2",2.90651,3.13418,Q9N390,Uncharacterized protein,15.9835,15.6428,16.9143,16.5193,14.307,12.9934,12.6288,13.5047,3.13418,0.000357895,2.90651,6.31823,+
"CELE_Y54H5A,1",1.71111,4.96736,Q9N393,Uncharacterized protein,15.9554,16.0679,16.3056,16.3386,14.6182,14.4901,14.5091,14.2057,4.96736,0,1.71111,13.3817,+
"Y54G2A,23",1.29361,2.58351,Q9N3B0,MANF/CDNF-like protein,18.9852,19.35,18.4083,19.615,17.8473,17.789,17.7949,17.7528,2.58351,0.000607415,1.29361,4.93802,+
clec-83,0.6224,0.79483,Q9N3B9,C-type LECtin,16.7842,16.9951,16.7949,18.2723,16.9447,16.6713,16.5369,16.2041,0.79483,0.0627432,0.6224,1.60149,
"CELE_Y54F10AR,2",1.24947,2.61989,Q9N3C2,Uncharacterized protein,14.1626,13.5469,13.9249,13.83,12.8006,12.0463,12.5705,13.0491,2.61989,0.000547718,1.24947,5.02193,+
rpb-7,0.690818,3.13271,Q9N3C9,RNA Polymerase II (B) subunit,15.2294,15.5125,15.3306,15.5139,14.682,14.7576,14.4911,14.8924,3.13271,0.000357659,0.690818,6.3142,+
"CELE_Y54E10BR,5",1.41141,4.26016,Q9N3D0,Signal peptidase complex catalytic subunit SEC11,16.9828,17.0376,17.3432,17.4717,15.9008,15.814,15.581,15.8939,4.26016,0,1.41141,10.0932,+
"CELE_Y54E10BR,3",1.5461,2.08388,Q9N3D1,Uncharacterized protein,13.7525,14.7734,14.3031,15.2632,13.6118,12.4854,12.853,12.9576,2.08388,0.00229554,1.5461,3.87233,+
"CELE_Y54E10BR,4",0.294564,0.539224,Q9N3D3,Uncharacterized protein,13.1288,13.1285,12.7064,12.6806,13.1497,12.7718,12.4037,12.1409,0.539224,0.132776,0.294564,1.16318,
nduf-5,1.04967,3.12418,Q9N3D9,NADH Ubiquinone oxidoreductase Fe-S protein,19.2073,19.4776,18.7686,19.3764,18.249,18.0952,18.2605,18.0266,3.12418,0.000356254,1.04967,6.29087,+
"Y54E10A,10",3.3802,3.3115,Q9N3F0,Ribosome production factor 2 homolog,17.6104,18.1132,17.7529,15.9589,14.3039,13.8461,14.0549,13.7096,3.3115,0.000274252,3.3802,6.81875,+
dnc-6,1.04781,1.41896,Q9N3F1,Dynactin subunit 6,13.0246,13.3554,12.4377,11.9602,11.5908,12.2407,11.7144,11.0408,1.41896,0.0101237,1.04781,2.6484,+
"CELE_Y54E10A,6",0.709228,2.74767,Q9N3F2,Uncharacterized protein,14.6428,14.8463,14.6402,14.9554,14.2915,14.14,14.038,13.7784,2.74767,0.000550137,0.709228,5.3243,+
mrpl-17,-1.70704,1.72512,Q9N3F3,"Mitochondrial Ribosomal Protein, Large",13.3109,12.9994,11.0122,13.0321,14.4929,14.1809,14.1914,14.3176,1.72512,0.00483393,-1.70704,-3.19022,+
"CELE_Y53G8AR,9",0.722082,2.11841,Q9N3F7,Uncharacterized protein,16.4344,16.2082,16.4436,17.037,15.929,15.7312,15.8333,15.7413,2.11841,0.00212667,0.722082,3.94127,+
"CELE_Y53G8AR,6",1.80645,5.05096,Q9N3G0,Uncharacterized protein,19.0063,19.0868,18.5643,18.712,17.166,17.0203,16.984,16.9733,5.05096,0,1.80645,13.8306,+
"CELE_Y53G8AR,8",-0.378857,0.229132,Q9N3G1,Uncharacterized protein,12.8876,13.4205,12.9193,12.8238,12.877,13.5468,15.111,12.0318,0.229132,0.36608,-0.378857,-0.568972,
"CELE_Y53G8AM,5",2.28641,6.15799,Q9N3H0,Uncharacterized protein,13.1215,13.361,13.048,12.9703,11.0195,10.7039,10.7989,10.8327,6.15799,0,2.28641,21.3168,+
"CELE_Y53G8AL,2",-0.804638,3.42161,Q9N3H3,Uncharacterized protein,16.7965,17.243,17.1255,17.1016,17.9709,17.8534,17.9526,17.7083,3.42161,0.000290572,-0.804638,-7.14514,+
"CELE_Y52E8A,3",-0.0408607,0.0759617,Q9N3H9,Uncharacterized protein,12.9211,13.0885,13.0692,13.0082,13.4797,12.5653,13.0452,13.1603,0.0759617,0.68873,-0.0408607,-0.211452,
"CELE_Y51H7C,13",-1.55987,4.892,Q9N3I1,Uncharacterized protein,13.0866,13.3801,12.9904,13.038,14.6228,14.9264,14.5637,14.6217,4.892,0,-1.55987,-12.989,+
"CELE_Y51H7C,7",3.19005,4.65284,Q9N3J4,Uncharacterized protein,15.9976,16.4074,15.3972,15.9396,13.2441,12.4536,12.6835,12.6004,4.65284,0,3.19005,11.8128,+
xpd-1,2.08915,6.31323,Q9N3L2,XPD (Xeroderma Pigmentosum complementation group D) related,13.0407,12.8064,13.013,12.7266,10.9502,10.7122,10.7952,10.7725,6.31323,0,2.08915,22.64,+
daf-25,-0.410555,0.621845,Q9N3Q8,Dauer abnormal formation protein 25,12.996,13.3686,13.0425,12.0402,13.1609,12.9932,13.3379,13.5975,0.621845,0.104853,-0.410555,-1.30763,
"CELE_Y48G1A,4",-0.698985,0.236364,Q9N3Q9,Uncharacterized protein,12.9228,13.3764,12.8986,13.0481,12.19,11.3053,15.3103,16.2362,0.236364,0.356616,-0.698985,-0.584347,
rnp-6,-0.230398,0.0674212,Q9N3S4,RNP (RRM RNA binding domain) containing,16.0068,10.4182,13.9884,14.9558,14.1558,13.7593,14.2088,14.1669,0.0674212,0.71691,-0.230398,-0.189156,
"CELE_Y47G6A,18",1.86099,2.00681,Q9N3S8,Uncharacterized protein,16.109,16.8885,16.9427,17.0411,14.5052,14.4698,16.235,14.3272,2.00681,0.00272691,1.86099,3.72067,+
crn-1,-0.21405,0.481623,Q9N3T2,Flap endonuclease 1,14.1226,14.8938,14.4848,14.4027,14.5322,14.8923,14.9102,14.4255,0.481623,0.159344,-0.21405,-1.0601,
"CELE_Y47G6A,9",0.587383,0.758858,Q9N3T3,Uncharacterized protein,14.8039,14.6335,14.7329,13.4077,14.2361,13.8927,13.7808,13.3189,0.758858,0.0694395,0.587383,1.54105,
spg-7,0.0473423,0.197326,Q9N3T5,SPG (Spastic paraplegia),16.1137,16.2067,16.4926,16.4466,16.3299,16.253,16.2686,16.2187,0.197326,0.409958,0.0473423,0.50004,
msh-6,-0.210096,0.132769,Q9N3T8,MSH (MutS Homolog) family,14.9232,13.8689,13.0466,12.3644,14.1741,13.96,13.7873,13.122,0.132769,0.532174,-0.210096,-0.352384,
skr-14,2.03236,4.06603,Q9N3U9,SKp1 Related (Ubiquitin ligase complex component),15.6472,16.2369,15.4332,15.7747,13.9226,13.4979,14.025,13.517,4.06603,0,2.03236,9.32996,+
clec-76,0.631754,1.37838,Q9N3V9,C-type LECtin,12.621,12.5684,13.0302,13.0298,12.2472,11.6409,12.6638,12.1704,1.37838,0.0115722,0.631754,2.5787,+
rps-4,-0.773732,3.98539,Q9N3X2,40S ribosomal protein S4,19.3459,19.2938,19.5034,19.5635,20.3055,20.138,20.2874,20.0706,3.98539,0,-0.773732,-9.02834,+
"CELE_Y42H9AR,1",0.537426,1.70829,Q9N3Y1,Uncharacterized protein,17.5887,17.7693,17.2245,17.5003,17.2889,16.8705,16.7026,17.0709,1.70829,0.00495537,0.537426,3.15959,+
