geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d10_eat2_d1,log2FC,Student's T-test Test statistic eat2_d10_eat2_d1,Sign p-val: 0.05 
gln-1,0.984034,1.73894,Q95YD1,GLutamiNe synthetase (Glutamate-ammonia ligase),16.7481,16.9465,16.6556,16.1262,16.2964,15.5783,15.0755,15.5901,1.73894,0.00577035,0.984034,3.21545,+
vha-16,1.31822,5.91769,Q95YD5,Vacuolar H ATPase,18.6867,18.6289,18.4165,18.5674,17.2219,17.3204,17.1748,17.3095,5.91769,0,1.31822,19.4163,+
idhg-2,-0.878247,2.69597,Q95YD8,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial",15.6535,15.4901,16.0113,16.097,16.6109,16.5346,16.6805,16.939,2.69597,0.000847134,-0.878247,-5.2005,+
"C07H6,2",0.0137978,0.00990241,Q95YE7,Uncharacterized protein,14.3517,15.2458,14.0626,13.5375,14.7794,13.943,13.6077,14.8123,0.00990241,0.951824,0.0137978,0.0294552,
cgh-1,0.4271,1.72048,Q95YF3,ATP-dependent RNA helicase cgh-1,18.5755,18.6699,18.34,18.5578,18.1248,18.3004,17.782,18.2276,1.72048,0.00598199,0.4271,3.18175,+
"ZK353,9",1.66722,3.62806,Q95ZI6,"PITH domain-containing protein ZK353,9",16.5897,16.8173,16.1708,16.3823,15.2233,14.4822,14.6503,14.9354,3.62806,0.000495446,1.66722,7.79171,+
gly-5,1.67576,3.32086,Q95ZJ1,Polypeptide N-acetylgalactosaminyltransferase 5,16.2755,16.1578,16.1256,16.6701,15.1461,14.3906,14.2025,14.7868,3.32086,0.000495941,1.67576,6.84602,+
"CELE_Y10G11A,1",-1.07482,1.03806,Q95ZJ9,5'-nucleotidase,13.0443,12.6643,11.0361,13.2775,13.9511,13.7665,13.1505,13.4534,1.03806,0.0318746,-1.07482,-2.00641,+
act-4,-3.43588,3.32516,Q95ZL1,Actin-4,13.092,13.2367,12.7354,13.3562,15.1075,16.8288,17.1334,17.094,3.32516,0.000498147,-3.43588,-6.85855,+
"CELE_M01H9,3",2.79257,3.2782,Q95ZL3,Uncharacterized protein,17.6733,18.563,16.9892,17.3392,14.9162,14.4656,14.5049,15.5077,3.2782,0.000482066,2.79257,6.72244,+
nmt-1,-1.23119,2.43091,Q95ZN7,Glycylpeptide N-tetradecanoyltransferase,13.0083,13.0768,12.9956,13.2201,14.3523,13.5636,14.7825,14.5272,2.43091,0.00140235,-1.23119,-4.59601,+
aak-2,1.8124,3.13416,Q95ZQ4,5'-AMP-activated protein kinase catalytic subunit alpha-2,16.7956,16.9242,15.9461,16.421,15.2565,14.4678,14.509,14.6041,3.13416,0.000443272,1.8124,6.31818,+
"CELE_R186,7",1.20604,1.79502,Q95ZQ5,Uncharacterized protein,16.7593,16.9127,15.3446,16.2002,15.1578,15.0157,14.929,15.2901,1.79502,0.0052973,1.20604,3.31862,+
"CELE_K09G1,1",2.76775,3.41242,Q95ZR6,Uncharacterized protein,16.3553,15.0847,16.2213,16.2422,13.0018,13.8572,13.2895,12.6839,3.41242,0.000527473,2.76775,7.11741,+
"CELE_F56A8,3",2.82007,4.23899,Q95ZS5,Uncharacterized protein,18.8001,19.1516,18.2242,18.606,15.2864,16.0198,16.2341,15.9614,4.23899,0.000268188,2.82007,10.0073,+
"CELE_F45H11,5",-1.79961,1.76679,Q95ZT5,Uncharacterized protein,13.0697,13.128,12.7968,13.2695,15.7244,13.3694,14.769,15.5997,1.76679,0.00549331,-1.79961,-3.26652,+
"CELE_F43H9,4",2.2532,3.59192,Q95ZT6,Uncharacterized protein,13.3275,13.1751,12.2272,12.3383,10.6446,10.3519,10.398,10.6607,3.59192,0.000477612,2.2532,7.67512,+
"CELE_F08F8,7",0.474504,1.76675,Q95ZW2,Ribulose-phosphate 3-epimerase,16.2202,16.349,16.5036,16.3418,16.1178,15.9282,15.4986,15.9718,1.76675,0.00548945,0.474504,3.26646,+
"C50F4,16",1.99408,5.68578,Q95ZW9,Uncharacterized protein,15.7673,15.5303,15.4657,15.7477,13.7149,13.724,13.7101,13.3858,5.68578,0,1.99408,17.7388,+
"B0410,3",3.66635,1.83417,Q95ZZ5,Uncharacterized protein,13.2901,13.06,12.655,13.2131,10.6517,10.0377,6.20283,10.6607,1.83417,0.00481297,3.66635,3.39144,+
gad-3,1.53768,4.01398,Q960A1,Probable aldehyde oxidase gad-3,15.5085,15.492,14.8462,15.2203,13.6554,13.8507,13.8286,13.5816,4.01398,0.000223013,1.53768,9.13427,+
mak-2,-1.14765,1.86611,Q965G5,MAP kinase-activated protein kinase mak-2,13.7191,14.0998,14.6884,14.4308,15.3124,15.0178,16.1315,15.067,1.86611,0.00460952,-1.14765,-3.45132,+
"CELE_T24A6,20",0.509194,1.56389,Q965J1,Uncharacterized protein,13.0823,13.2526,12.9735,13.2385,12.7426,12.8996,12.1564,12.7116,1.56389,0.00839921,0.509194,2.90107,+
"CELE_F53H1,1",1.37107,3.03139,Q965K2;U4PEV8,Uncharacterized protein,14.6881,14.6354,14.9198,15.1197,13.0961,13.6715,13.1858,13.9253,3.03139,0.000454488,1.37107,6.04146,+
dnc-3,2.44181,3.33622,Q965K5,DyNactin Complex component,17.7933,18.4284,17.0505,17.929,15.6904,15.1098,14.8938,15.74,3.33622,0.000502994,2.44181,6.89093,+
"C07G3,10",2.36917,4.91208,Q965N0,Uncharacterized protein,13.1957,12.5814,12.5917,12.9931,10.6528,10.2679,10.341,10.6234,4.91208,0,2.36917,13.0925,+
"BE0003N10,1",0.853803,0.40227,Q965N3,Uncharacterized protein,13.0526,12.9218,11.9673,13.3607,13.0297,9.3596,13.0957,12.4023,0.40227,0.191445,0.853803,0.913852,
chin-1,1.32326,2.35184,Q965N4,CHImaeriN (Rac-GTPase-activating protein) homolog,14.3351,14.7689,13.5832,13.9664,12.8233,13.013,13.1223,12.4021,2.35184,0.00170182,1.32326,4.42478,+
"CELE_Y46E12BL,2",0.500127,0.765011,Q965N8,Uncharacterized protein,13.9558,14.2435,15.2449,14.2809,13.8867,13.6306,14.3769,13.8305,0.765011,0.0657217,0.500127,1.55141,
cht-4,0.478784,0.868595,Q965P2,CHiTinase,14.0436,14.25,14.9142,14.9055,13.5698,14.1153,14.2797,14.2332,0.868595,0.0487419,0.478784,1.72475,+
"CELE_Y22D7AL,10",0.337497,1.06045,Q965Q1,Uncharacterized protein,19.245,18.987,19.5,19.4203,18.7551,19.2952,18.8296,18.9224,1.06045,0.0300415,0.337497,2.04364,+
sqv-6,4.03529,4.4288,Q965Q8,Xylosyltransferase sqv-6,15.3013,14.3032,15.5881,14.9897,10.7271,11.2,11.6229,10.4912,4.4288,0,4.03529,10.8015,+
"CELE_Y50D4C,3",1.49892,3.92685,Q965Q9,Uncharacterized protein,13.2319,13.1974,12.6813,13.0736,11.2297,11.6834,11.7377,11.5379,3.92685,0.000209354,1.49892,8.81479,+
"CELE_Y97E10AR,6",1.81426,4.57566,Q965R9,Uncharacterized protein,16.2401,16.1147,15.6636,16.0812,14.4174,14.329,14.0893,14.007,4.57566,0,1.81426,11.455,+
rpb-9,0.970547,1.14296,Q965S0,DNA-directed RNA polymerase subunit,15.0057,15.269,13.8019,14.4387,14.2148,13.0177,13.2639,14.1366,1.14296,0.0244722,0.970547,2.1811,+
abhd-12,-0.963023,0.886973,Q965S2,ABHydrolase Domain containing homolog,15.5327,15.4229,16.391,16.0483,15.334,17.0664,17.4343,17.4122,0.886973,0.0469114,-0.963023,-1.75536,+
natb-1,0.0260651,0.0276956,Q965S3,"N-terminal AceTyltransferase B (NatB) complex, catalytic subunit, homolog",13.025,13.6633,13.0975,13.4029,13.6044,12.678,12.9047,13.8973,0.0276956,0.870847,0.0260651,0.0808122,
"eif-3,I",0.93506,4.29992,Q965S8,Eukaryotic translation initiation factor 3 subunit I,17.2402,16.9757,16.9758,17.059,16.1421,16.0634,15.9984,16.3066,4.29992,0.00020208,0.93506,10.2563,+
"CELE_Y54F10AR,1",1.55506,5.15712,Q965T2,Uncharacterized protein,17.2651,17.1398,16.9224,17.1002,15.5417,15.4824,15.4028,15.7803,5.15712,0,1.55506,14.4211,+
taco-1,0.204023,0.277005,Q965T4,Translational Activator of Cytochrome c Oxidase,14.941,16.1435,15.2042,15.9425,15.1537,15.4787,15.2161,15.5666,0.277005,0.296462,0.204023,0.668903,
xpo-2,1.04127,2.80816,Q965V4,EXPOrtin (Nuclear export receptor),15.9972,15.9471,16.2843,16.7178,15.1362,15.1788,15.0705,15.3959,2.80816,0.000701008,1.04127,5.47172,+
ubh-3,0.0665798,0.0670863,Q965V9,Ubiquitin carboxyl-terminal hydrolase,14.5522,16.0376,15.5143,15.8831,15.7378,15.3661,15.1706,15.4464,0.0670863,0.713531,0.0665798,0.188275,
comt-3,1.28425,1.8283,Q965W3,Catechol-O-MethylTransferase family,17.8228,17.6241,16.9438,17.2254,15.9479,16.4655,15.2912,16.7746,1.8283,0.00494608,1.28425,3.38047,+
comt-4,1.84446,5.04361,Q965W4,Catechol-O-MethylTransferase family,15.5598,15.7374,15.3424,15.3703,13.6586,13.9003,13.4249,13.6482,5.04361,0,1.84446,13.7905,+
nape-2,0.27667,0.257296,Q965X9,N-Acyl Phosphatidyl Ethanolamine specific phospholipase D (NAPE-PLD) homolog,12.9496,13.169,13.9264,14.8386,13.6646,13.2046,13.576,13.3318,0.257296,0.317965,0.27667,0.628272,
map-1,0.488058,1.43675,Q965Y1,Methionine aminopeptidase,15.8313,15.6075,15.7352,16.4046,15.5083,15.4326,15.4025,15.2829,1.43675,0.0117008,0.488058,2.67909,+
"CELE_ZK105,1",2.155,2.06672,Q965Z4,Uncharacterized protein,16.743,17.0616,15.0706,15.5575,14.6066,13.4361,13.4449,14.325,2.06672,0.00293748,2.155,3.83829,+
"CELE_Y58A7A,4;CELE_Y58A7A,3",0.74583,0.860656,Q966A5;Q966A6,Uncharacterized protein,13.2745,15.1181,14.8316,14.0423,13.8712,13.35,13.3471,13.7149,0.860656,0.0501414,0.74583,1.71152,
rpl-7A,-0.852982,3.07925,Q966C6,60S ribosomal protein L7a,19.6558,19.5171,19.7612,20.0602,20.4076,20.6411,20.7759,20.5816,3.07925,0.0004644,-0.852982,-6.16914,+
tald-1,-0.263892,1.42286,Q966C7,Transaldolase,18.2908,18.0202,17.8285,18.0849,18.3447,18.3875,18.2821,18.2657,1.42286,0.0121588,-0.263892,-2.65512,+
"CELE_Y104H12D,3",1.78727,5.60854,Q966E7,Uncharacterized protein,16.4374,16.2035,16.3849,16.1047,14.6903,14.4281,14.4878,14.3752,5.60854,0,1.78727,17.212,+
"CELE_T13G4,4",2.25693,2.02588,Q966F6,Uncharacterized protein,15.5394,14.4328,14.8043,15.1504,13.3046,11.09,13.0393,13.4653,2.02588,0.00333621,2.25693,3.75792,+
"CELE_K08D12,3",1.73445,0.711853,Q966I7,Uncharacterized protein,15.9607,18.6652,15.9687,15.9978,13.394,13.6824,14.8993,17.6789,0.711853,0.0755714,1.73445,1.46163,
pbs-1,0.90801,2.02224,Q966I8,Proteasome subunit beta type,18.2585,17.3172,18.0497,18.0611,16.9548,16.8067,16.9151,17.3779,2.02224,0.00338824,0.90801,3.7508,+
"CELE_F41B4,1",1.54753,3.73683,Q966J6,Uncharacterized protein,16.01,16.0499,15.4727,15.6613,14.5803,13.9534,14.2033,14.2667,3.73683,0.000275194,1.54753,8.15165,+
poml-2,-1.55533,1.54648,Q966L1,PON (Paraoxonase) and MEC-6 Like,13.1494,13.3421,12.7935,13.1686,15.4584,13.1512,14.7384,15.3268,1.54648,0.00873236,-1.55533,-2.87037,+
"CELE_E01A2,5",3.83824,0.996651,Q966L4,Diphthine--ammonia ligase,13.2175,13.2671,12.8216,13.321,3.43879,11.096,10.7425,11.997,0.996651,0.0351427,3.83824,1.93762,+
"E01A2,2",1.30892,4.36096,Q966L5,Serrate RNA effector molecule homolog,16.3081,16.4556,16.0603,16.099,15.0062,14.8264,14.7446,15.1102,4.36096,0,1.30892,10.5113,+
glh-2,-0.811528,1.34931,Q966L9,ATP-dependent RNA helicase glh-2,12.6694,13.3039,12.8431,13.3282,14.4409,13.1212,13.8188,14.0099,1.34931,0.0147432,-0.811528,-2.52902,+
dbr-1,0.872806,1.44201,Q966M6,Lariat debranching enzyme,14.644,15.2578,14.22,13.8269,13.9215,13.4555,13.4744,13.6061,1.44201,0.0115252,0.872806,2.68818,+
"C36B7,6",2.12588,2.90643,Q966P8,Uncharacterized protein,16.8762,16.028,16.379,15.2772,14.0343,14.255,14.2083,13.5593,2.90643,0.000579132,2.12588,5.71744,+
eif-1,0.876062,0.895194,Q967F1,Eukaryotic Initiation Factor,16.5058,16.6146,15.0183,15.6347,15.7302,14.5121,14.5279,15.4991,0.895194,0.0462143,0.876062,1.76904,+
hmr-1,1.97081,2.66715,Q967F4,Cadherin-related hmr-1,15.4531,16.1206,15.2925,15.0501,12.632,13.8241,14.0269,13.5501,2.66715,0.000882384,1.97081,5.13237,+
xrn-1,1.03919,0.841098,Q9BHK7,5'-3' exoribonuclease 1,15.7469,15.4401,13.5252,16.1926,14.2498,13.934,13.8537,14.7107,0.841098,0.0529819,1.03919,1.67889,
"CELE_Y66D12A,13",2.17688,4.05664,Q9BI47,Uncharacterized protein,13.2076,13.3284,12.9344,13.0374,10.6197,10.9614,11.5602,10.6591,4.05664,0.000229548,2.17688,9.29441,+
epn-1,1.07073,2.97842,Q9BI71;Q9BI72,EPsiN (Endocytic protein) homolog,16.3238,16.4365,15.9127,16.6091,15.1088,15.0929,15.2521,15.5453,2.97842,0.000439854,1.07073,5.90248,+
ska-3,-0.630824,0.800574,Q9BI86,Spindle and Kinetochore-Associated protein homolog,13.2395,13.0572,12.8931,13.1264,14.5164,12.6838,13.6627,13.9765,0.800574,0.0590264,-0.630824,-1.61112,
"F46B6,12",1.26208,4.48939,Q9BI88,"UPF0587 protein F46B6,12",15.6106,15.3318,15.5466,15.1125,14.1592,14.0941,14.1383,14.1615,4.48939,0,1.26208,11.0668,+
sand-1,0.382038,0.791915,Q9BI89,SAND endocytosis protein family,12.815,13.3309,12.7422,12.7273,12.6508,12.9802,12.37,12.0863,0.791915,0.0607851,0.382038,1.5966,
"B0464,9",0.621969,0.477115,Q9BIB3,Probable protein phosphatase methylesterase 1,15.3105,14.4279,13.8753,14.293,13.7183,15.2742,12.8629,13.5635,0.477115,0.151259,0.621969,1.05194,
hrpf-1,0.81155,1.83973,Q9BIB7,HnRNP F homolog,16.8048,16.7275,16.0947,16.209,16.0115,15.3955,15.3749,15.8079,1.83973,0.00477051,0.81155,3.40182,+
imb-1,0.871567,3.19284,Q9BIB8,IMportin Beta family,16.3442,16.499,16.1745,15.9675,15.4804,15.3806,15.1719,15.4661,3.19284,0.00045839,0.871567,6.48048,+
"ech-1,2",0.837012,3.14972,Q9BIC3;Q9GYT0,Enoyl-CoA Hydratase,18.9594,18.7997,18.4947,18.6893,18.1435,17.8164,17.7352,17.8999,3.14972,0.000448299,0.837012,6.36089,+
spp-15,5.73565,2.55055,Q9BIC4,SaPosin-like Protein family,17.144,17.0646,16.7863,16.9749,7.97447,11.2597,13.3827,12.4102,2.55055,0.00109505,5.73565,4.86282,+
"C49A9,9",-0.0103483,0.0124549,Q9BKP7,Uncharacterized protein,14.3158,14.0601,14.1973,15.1328,14.2963,14.2672,14.321,14.863,0.0124549,0.939942,-0.0103483,-0.036943,
"C17F4,7",0.832781,2.18273,Q9BKP8,Uncharacterized protein,18.9574,18.5991,18.8246,18.8792,18.3697,17.4609,18.0481,18.0503,2.18273,0.00239563,0.832781,4.0714,+
"CELE_Y37B11A,3",-1.9743,3.59047,Q9BKQ2,Uncharacterized protein,13.0967,13.2041,12.9782,13.2604,15.5917,14.9954,14.4586,15.3909,3.59047,0.000477193,-1.9743,-7.67049,+
rep-1,1.99732,1.28369,Q9BKQ5,Rab GDP dissociation inhibitor,13.0421,13.3219,12.8382,13.2276,10.6507,13.5093,10.4606,9.81984,1.28369,0.0173617,1.99732,2.41755,+
"CELE_Y67D2,7",2.7941,1.99665,Q9BKQ7,Uncharacterized protein,16.4651,17.0884,15.6277,19.0268,14.8151,13.9822,13.8527,14.3816,1.99665,0.00352311,2.7941,3.70091,+
"cisd-3,2",-0.154675,0.146675,Q9BKQ9,CDGSH Iron Sulfur Domain protein homolog,17.325,17.7867,16.1664,16.6451,17.5598,16.6771,17.1376,17.1674,0.146675,0.491559,-0.154675,-0.385182,
"Y67D2,5",2.9476,4.33222,Q9BKR0,N-acetyltransferase 9-like protein,16.1836,15.6599,16.308,16.1873,13.242,13.0407,12.5435,13.7222,4.33222,0.000207951,2.9476,10.3905,+
ttc-37,1.74343,2.95554,Q9BKR2,TeTratriCopeptide repeat domain protein related,15.9379,15.0423,15.2401,16.0795,13.9742,13.7474,13.4438,14.1608,2.95554,0.000435096,1.74343,5.84321,+
"CELE_Y47A7,2",0.516635,0.730237,Q9BKR3,Uncharacterized protein,13.3187,12.9341,12.8792,13.3114,12.5583,12.6756,11.7778,13.3653,0.730237,0.0719855,0.516635,1.49276,
"CELE_Y82E9BR,18",0.704292,1.50426,Q9BKR5,Uncharacterized protein,15.4599,14.3481,14.9852,15.0764,14.2051,14.2002,14.0909,14.5563,1.50426,0.00995635,0.704292,2.79635,+
"CELE_Y82E9BR,16",0.57811,3.03437,Q9BKR9,Uncharacterized protein,15.8984,15.896,15.8648,15.6667,15.3105,15.4438,15.0939,15.1653,3.03437,0.000455346,0.57811,6.04937,+
elc-1,-1.55761,0.895937,Q9BKS1,ELongin C,12.2324,16.0726,14.0706,13.8082,15.3198,15.4999,14.8834,16.7112,0.895937,0.0461658,-1.55761,-1.77027,+
"CELE_Y82E9BR,14",-0.0383346,0.0205333,Q9BKS2,Uncharacterized protein,16.3031,15.9389,14.979,13.5578,15.6381,15.1988,15.267,14.8285,0.0205333,0.902065,-0.0383346,-0.0603712,
npp-13,0.868423,2.09381,Q9BKT9,Nuclear pore protein,15.5103,15.5788,16.1933,15.2773,15.004,14.4847,14.7724,14.8249,2.09381,0.00284702,0.868423,3.89209,+
eif-2alpha,0.479907,3.35677,Q9BKU3,Eukaryotic Initiation Factor,17.8028,17.7496,17.5241,17.6369,17.1526,17.232,17.142,17.2671,3.35677,0.000512586,0.479907,6.95145,+
phb-1,0.201177,0.99082,Q9BKU4,Mitochondrial prohibitin complex protein 1,18.7476,18.6864,18.5665,19.0136,18.6054,18.4225,18.5698,18.6116,0.99082,0.035714,0.201177,1.92793,+
"CELE_Y37E3,8",-1.48332,5.32051,Q9BKU5,Uncharacterized protein,18.0578,17.9443,17.8469,17.7855,19.2425,19.5875,19.4304,19.3074,5.32051,0,-1.48332,-15.377,+
moag-4,-1.11733,1.56155,Q9BKU8,MOdifier of protein AGgregation,15.9254,16.0095,15.2232,14.9554,17.4876,16.4651,16.2296,16.4006,1.56155,0.00847498,-1.11733,-2.89693,+
"CELE_Y92H12BL,4",0.917073,0.631977,Q9BKW0,Uncharacterized protein,14.433,16.0209,13.2387,14.1798,14.4229,12.9685,12.8591,13.9537,0.631977,0.0948932,0.917073,1.32512,
"CELE_Y22D7AR,10",2.59119,1.91538,Q9BKX4,Uncharacterized protein,14.6073,13.2706,12.893,14.9435,11.8452,10.3436,12.5936,10.5672,1.91538,0.0041676,2.59119,3.5446,+
"CELE_Y54F10AM,5",0.169788,0.494346,Q9BL03,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,18.8015,18.8041,18.4396,18.6126,18.2507,18.2951,18.7698,18.663,0.494346,0.142363,0.169788,1.08307,
rbc-2,1.45709,3.15574,Q9BL05,RaBConnectin related,13.2082,13.3079,12.8532,13.2302,12.1884,11.8074,11.2165,11.5589,3.15574,0.000450402,1.45709,6.37749,+
"Y54F10AM,8",1.54126,3.6677,Q9BL07,Putative phospholipase B-like 3,18.8096,18.7232,18.2988,18.5146,17.334,16.7455,16.8013,17.3004,3.6677,0.000386617,1.54126,7.92128,+
herc-1,1.30123,3.48798,Q9BL11,HECT and RCC domain E3 ubiquitin ligase,14.7802,15.2533,14.7123,14.7169,13.2944,13.672,13.4515,13.8399,3.48798,0.000495488,1.30123,7.34793,+
"CELE_Y48G8AL,5",0.360371,1.32753,Q9BL15,Uncharacterized protein,16.6823,16.8071,16.3303,16.4091,16.0494,16.2631,16.0503,16.4245,1.32753,0.0156184,0.360371,2.49191,+
haf-6,-2.3611,1.83728,Q9BL17;V6CKC7,HAlF transporter (PGP related),11.6365,12.9464,14.8623,13.3195,15.1368,15.9146,15.2585,15.8992,1.83728,0.00480115,-2.3611,-3.39724,+
rpl-17,-1.32082,1.263,Q9BL19,60S ribosomal protein L17,18.4959,18.3568,16.839,16.5174,19.3625,18.3265,18.7777,19.0256,1.263,0.0183254,-1.32082,-2.38258,+
"CELE_Y71H2AR,1",0.0621278,0.0322638,Q9BL27,Uncharacterized protein,14.2652,15.4915,17.2721,16.2491,15.2768,16.148,15.6145,15.9902,0.0322638,0.848586,0.0621278,0.0936946,
"CELE_Y71H2AM,1",1.2415,2.04502,Q9BL28,Probable tRNA N6-adenosine threonylcarbamoyltransferase,16.5309,16.6881,15.5058,15.8293,15.3103,14.622,14.6329,15.023,2.04502,0.00314907,1.2415,3.79549,+
"CELE_Y71H2AM,4",0.815944,2.13645,Q9BL33,Uncharacterized protein,17.8558,17.7934,17.3508,17.3231,17.1987,16.5392,16.6154,16.7061,2.13645,0.00262928,0.815944,3.97753,+
"CELE_Y71H2AM,5",1.04956,2.50872,Q9BL34,Uncharacterized protein,19.4513,18.8601,18.9083,18.3771,17.8693,17.8708,17.8472,17.8114,2.50872,0.00116626,1.04956,4.76843,+
"CELE_Y71H2AM,20",3.24168,5.81887,Q9BL35,Serine/threonine-protein phosphatase 2A activator,18.2726,17.8561,17.6762,18.2466,14.6829,14.6642,14.6915,15.0463,5.81887,0,3.24168,18.6835,+
swsn-3,1.72052,4.05807,Q9BL39,SWI/SNF nucleosome remodeling complex component,15.5208,15.1512,14.7637,14.8813,13.3607,13.1413,13.4407,13.4922,4.05807,0.000230392,1.72052,9.29979,+
"CELE_Y71H2AM,13",1.1768,3.93536,Q9BL43,Uncharacterized protein,17.0775,16.9646,17.2102,17.0017,15.711,16.2445,15.7675,15.8238,3.93536,0.000210526,1.1768,8.84556,+
"CELE_Y71H2AM,11",0.472167,1.00629,Q9BL46,Uncharacterized protein,17.0202,17.2474,16.2169,17.0088,16.4668,16.2495,16.2721,16.6162,1.00629,0.0344954,0.472167,1.95363,+
set-27,0.40267,0.664974,Q9BL48,SET (Trithorax/polycomb) domain containing,15.071,14.4799,15.5508,15.0214,14.7686,14.1072,14.6183,15.0183,0.664974,0.0863852,0.40267,1.38178,
"CELE_Y65B4A,8",0.963425,5.67872,Q9BL56,Uncharacterized protein,15.1153,15.1699,15.0388,15.1942,14.0617,14.2573,14.2046,14.1408,5.67872,0,0.963425,17.69,+
"CELE_Y65B4A,1",0.69531,0.569563,Q9BL57,Uncharacterized protein,14.1999,14.3192,13.6128,12.3586,13.8821,12.2511,12.5696,13.0065,0.569563,0.113536,0.69531,1.21664,
vps-20,0.883585,1.37693,Q9BL60,Related to yeast Vacuolar Protein Sorting factor,15.8641,16.9587,16.057,15.6883,15.0801,14.8387,15.7412,15.3737,1.37693,0.0137192,0.883585,2.57622,+
"CELE_Y54H5A,2",0.793927,1.08698,Q9BL64,Uncharacterized protein,16.0114,15.6464,16.235,16.1159,14.2785,15.1717,16.0146,15.3682,1.08698,0.028063,0.793927,2.08777,+
frl-1,-0.0931156,0.138775,Q9BL72,FRL (Formin Related gene in Leukocytes) homolog,14.0002,13.0961,14.0487,13.9498,14.0706,13.5626,13.8224,14.0118,0.138775,0.508867,-0.0931156,-0.366621,
ppk-2,2.07729,4.81728,Q9BL73,PIP Kinase,16.7407,16.6255,16.2121,16.8283,14.559,14.7032,14.5704,14.265,4.81728,0,2.07729,12.6102,+
"CELE_Y48G1C,9",0.410902,0.901492,Q9BL76,Uncharacterized protein,13.3275,12.8031,12.8938,13.3444,13.0309,12.6328,12.8683,12.1931,0.901492,0.0454494,0.410902,1.77952,+
"CELE_Y47G6A,21",0.394863,0.573233,Q9BL81,Uncharacterized protein,16.5704,15.2379,16.5401,16.4413,15.8404,15.7815,15.8722,15.7161,0.573233,0.112466,0.394863,1.22307,
vps-4,1.01606,2.88501,Q9BL83,Related to yeast Vacuolar Protein Sorting factor,17.2172,17.1076,16.6657,17.0052,16.2787,15.6718,15.8653,16.1156,2.88501,0.000575087,1.01606,5.66321,+
mrpl-38,-0.242251,0.332273,Q9BL86,"Mitochondrial Ribosomal Protein, Large",14.157,13.2531,13.7056,14.4072,14.5048,14.0975,14.2371,13.6524,0.332273,0.24365,-0.242251,-0.779533,
"CELE_Y18H1A,4",1.94198,2.35225,Q9BL94,Uncharacterized protein,15.9234,16.6115,15.3415,16.334,14.4287,13.8108,13.3252,14.8779,2.35225,0.00170259,1.94198,4.42566,+
"C36E6,1",0.917808,4.21142,Q9BLA0,Uncharacterized protein,15.1295,15.3287,15.5159,15.1894,14.2994,14.3313,14.4085,14.4529,4.21142,0.000261474,0.917808,9.89648,+
mog-2,1.42338,4.06839,Q9BLB6,Probable U2 small nuclear ribonucleoprotein A',17.8282,17.8755,17.2539,17.4962,16.2335,16.105,16.1371,16.2847,4.06839,0.000231527,1.42338,9.33892,+
atln-1,0.104065,0.216578,Q9BMU4,ATLastiN (Endoplasmic reticulum GTPase) related,16.6656,17.243,16.412,16.7148,16.868,16.6878,16.5236,16.5397,0.216578,0.370263,0.104065,0.542029,
zig-11,1.97547,2.92947,Q9BPN5,2 (Zwei) IG domain protein,18.9051,18.0411,17.3522,17.7314,16.0842,15.797,16.0326,16.2142,2.92947,0.00048038,1.97547,5.7762,+
mrpl-15,-0.696593,1.96676,Q9BPN6,"Mitochondrial Ribosomal Protein, Large",14.6248,13.9607,14.2463,14.6963,14.8818,15.0635,15.0756,15.2934,1.96676,0.00392499,-0.696593,-3.64305,+
"Y92H12BR,3",2.05874,5.25928,Q9BPN8,"Uncharacterized protein Y92H12BR,3",17.7906,17.6911,17.7883,17.8725,15.4602,15.6536,15.7034,16.0904,5.25928,0,2.05874,15.0119,+
"CELE_Y92H12BR,2",0.848113,1.60575,Q9BPN9,Uncharacterized protein,15.3278,14.542,14.6974,15.4966,13.8099,14.5842,14.045,14.2322,1.60575,0.00762214,0.848113,2.97525,+
set-29,-1.3102,3.26716,Q9BPP1,SET (Trithorax/polycomb) domain containing,13.1386,12.957,12.4425,12.7643,14.297,14.1731,14.3081,13.7651,3.26716,0.000477612,-1.3102,-6.69074,+
par-4,1.89364,1.92364,Q9GN62,Serine/threonine-protein kinase par-4,13.3218,13.3578,12.7614,13.3245,11.7489,10.6413,10.2842,12.5166,1.92364,0.00413218,1.89364,3.56035,+
uggt-1,0.669145,3.626,Q9GPA0,UDP-Glucose Glycoprotein glucosylTransferase,16.2506,16.4799,16.2787,16.3053,15.6884,15.7366,15.4577,15.7553,3.626,0.0004932,0.669145,7.785,+
"CELE_F48E3,4",3.92796,5.47339,Q9GPA1,Uncharacterized protein,20.0716,19.9401,19.6765,19.8145,16.0138,16.0852,15.3146,16.3773,5.47339,0,3.92796,16.3262,+
rpb-10,1.04566,2.16934,Q9GR61,"DNA-directed RNA polymerases I, II, and III subunit RPABC5",16.0942,15.595,15.6963,15.6123,14.3435,14.7805,14.365,15.3262,2.16934,0.00237568,1.04566,4.0441,+
