geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d15_eat2_d1,log2FC,Student's T-test Test statistic eat2_d15_eat2_d1,Sign p-val: 0.05 
"CELE_T26C5,3",1.81079,4.85249,Q22816,Uncharacterized protein,14.3633,14.5893,14.3514,14.9242,12.7903,12.8084,12.611,12.7753,4.85249,0,1.81079,12.7874,+
ckc-1,0.0294321,0.044961,Q22820;Q86MJ6,Choline Kinase C,14.8503,13.9241,14.8263,14.6138,14.3978,14.4047,14.6856,14.6087,0.044961,0.721105,0.0294321,0.128896,
"CELE_T27A10,6",1.89843,2.51304,Q22822,Uncharacterized protein,14.1893,15.3178,14.9874,14.8432,12.0557,13.5746,13.1242,12.9896,2.51304,0.000474135,1.89843,4.77813,+
cgr-1,1.10543,2.48118,Q22824,CRAL/TRIO and GOLD domain suppressor of activated Ras,14.2519,14.465,14.7891,15.1918,13.8272,13.6896,13.4326,13.3266,2.48118,0.000555744,1.10543,4.70694,+
"T27F2,1",2.37574,4.16178,Q22836,"Uncharacterized protein T27F2,1",16.8343,17.6067,17.9153,17.6897,14.989,15.0468,15.2438,15.2634,4.16178,4.56E-05,2.37574,9.69971,+
"CELE_T28F4,5",2.79252,6.65063,Q22850,Uncharacterized protein,18.6049,18.6882,18.5052,18.3234,15.7202,15.6012,15.6814,15.9487,6.65063,0,2.79252,25.7998,+
"CELE_T28H10,2",1.91835,2.6612,Q22857,Uncharacterized protein,14.9961,14.8305,14.3255,14.4547,12.3735,13.1451,13.4455,11.9693,2.6612,0.000229473,1.91835,5.11836,+
soc-2,1.25438,1.89387,Q22875;V6CJ50;V6CK98,Leucine-rich repeat protein soc-2;Suppressor Of Clr;Suppressor Of Clr,14.7515,14.4586,15.0261,14.9234,14.3005,13.357,13.7733,12.7112,1.89387,0.00203917,1.25438,3.50374,+
"B0507,2",2.93759,4.83744,Q22885,BRO1 domain-containing protein BROX homolog,16.2666,16.6964,16.5098,17.1178,13.7804,13.674,13.342,14.044,4.83744,0,2.93759,12.7114,+
ife-4,-0.0546575,0.0506395,Q22888,Eukaryotic translation initiation factor 4E-4,14.9085,15.4895,13.9787,15.3975,15.3973,14.6767,15.0548,14.8642,0.0506395,0.692097,-0.0546575,-0.144365,
"C37C3,2",0.270975,0.873276,Q22918,Eukaryotic translation initiation factor 5,16.0925,15.9823,15.6371,16.273,15.8429,15.5575,15.883,15.6176,0.873276,0.0251182,0.270975,1.73255,+
cdd-1,0.914568,3.03428,Q22922,Cytidine deaminase,16.5431,17.1545,16.6572,16.8285,15.8162,15.7142,16.0322,15.9623,3.03428,0.000158432,0.914568,6.04913,+
"C52B9,4",0.830487,0.797037,Q22938,Uncharacterized protein,13.622,15.4732,14.2714,15.4306,13.6571,13.2877,14.4029,14.1277,0.797037,0.031234,0.830487,1.60519,+
"CELE_F08F3,4",0.483686,1.0716,Q22945,Uncharacterized protein,14.6621,15.2773,14.6674,14.5006,14.2701,14.5027,14.551,13.849,1.0716,0.0144714,0.483686,2.06217,+
rhr-1,4.19276,4.08003,Q22947,RH (Rhesus) antigen Related,21.3607,21.2822,21.9053,22.4064,18.0358,16.6803,17.2282,18.2394,4.08003,4.31E-05,4.19276,9.38322,+
"F10G2,1",2.91166,5.13266,Q22957,"UPF0376 protein F10G2,1",18.6769,19.0728,18.6545,18.583,15.4008,15.7588,16.2072,15.9738,5.13266,0,2.91166,14.2829,+
"CELE_F25B4,5",1.54187,2.61481,Q22961,Uncharacterized protein,14.7726,14.8711,14.0032,14.573,13.6156,12.4839,12.8375,13.1155,2.61481,0.00029258,1.54187,5.01016,+
clec-1,-1.94782,2.88564,Q22966,C-type LECtin,14.1661,13.7958,14.0657,15.306,16.0957,16.1851,16.4433,16.4008,2.88564,0.000149865,-1.94782,-5.66481,+
gcst-1,0.49699,1.00547,Q22968,Aminomethyltransferase,18.185,18.3843,17.5572,18.4944,17.3616,18.0379,17.7064,17.527,1.00547,0.0172986,0.49699,1.95227,+
asp-13,-1.05173,2.49975,Q22972,ASpartyl Protease,15.2877,14.5664,15.1394,15.445,16.4373,15.9726,15.9894,16.2461,2.49975,0.000471711,-1.05173,-4.74835,+
"CELE_F45F2,10",0.546035,0.901341,Q22974,Uncharacterized protein,14.168,14.4471,14.1884,15.1901,14.2026,13.812,13.4758,14.319,0.901341,0.0231394,0.546035,1.77926,+
pmt-2,0.140756,0.41745,Q22993,Phosphoethanolamine MethylTransferase,18.2028,18.5379,18.2734,18.5639,17.9246,18.438,18.4109,18.2414,0.41745,0.11038,0.140756,0.942271,
inx-5,2.18551,2.49231,Q23027,Innexin-5,16.7044,18.1408,16.7324,18.1366,14.9921,15.8461,14.9028,15.2312,2.49231,0.000524991,2.18551,4.73174,+
"CELE_R09F10,5",-1.71779,1.28608,Q23028,Uncharacterized protein,14.9995,14.8075,13.8074,15.3663,16.3278,17.4854,14.7451,17.2935,1.28608,0.00835918,-1.71779,-2.42159,+
"CELE_R09F10,1",2.20018,5.56888,Q23030,Uncharacterized protein,16.2958,16.1194,16.2981,16.5536,13.9922,14.204,14.3384,13.9318,5.56888,0,2.20018,16.9473,+
"CELE_T22B7,7",0.99416,1.3188,Q23044,Uncharacterized protein,13.9611,14.2038,13.9268,15.2338,13.7754,13.5379,12.5906,13.445,1.3188,0.00752222,0.99416,2.47707,+
clik-1,1.84512,4.77224,Q23050,CaLponIn-liKe proteins,22.6097,23.046,22.713,23.0545,20.8239,21.2776,20.9838,20.9574,4.77224,0,1.84512,12.387,+
ssq-2,1.097,1.76276,Q23057,"Sperm-Specific family, class Q",14.5907,14.9312,13.9276,14.701,13.9534,12.7435,13.6691,13.3964,1.76276,0.00250721,1.097,3.25912,+
ssp-9,3.11072,3.2886,Q23058,Sperm-specific class P protein 9/11,19.7312,20.9358,20.8536,21.8475,17.4254,18.1588,17.6024,17.7386,3.2886,8.28E-05,3.11072,6.7524,+
"CELE_T28H11,7",5.20717,3.64621,Q23061,Uncharacterized protein,14.9177,15.5269,14.5862,15.1524,10.5927,10.253,7.95335,10.5555,3.64621,7.89E-05,5.20717,7.85081,+
ssq-4;ssq-3,1.50272,2.4379,Q23062;Q23347,"Sperm-Specific family, class Q;Sperm-Specific family, class Q",14.428,15.5216,14.5621,14.8926,13.5052,13.5943,12.703,13.5909,2.4379,0.000598319,1.50272,4.61132,+
"CELE_W01A11,1",2.31817,5.79367,Q23068,Epoxide hydrolase,18.3101,18.8402,18.563,18.495,16.1078,16.3959,16.2342,16.1976,5.79367,0,2.31817,18.5009,+
moc-2,-0.162187,0.301822,Q23069,MOlybdenum Cofactor biosynthesis,14.495,15.4574,14.9033,14.6015,15.1467,14.86,14.9847,15.1145,0.301822,0.175762,-0.162187,-0.719147,
acl-9,4.15415,3.06594,Q23087,ACyLtransferase-like,17.464,17.9858,16.8186,18.2281,13.991,11.8234,13.4332,14.6322,3.06594,0.000132013,4.15415,6.13343,+
xpo-1,2.37261,3.85015,Q23089,EXPOrtin (Nuclear export receptor),17.6985,17.9111,17.7005,18.3158,15.9809,15.4405,14.9089,15.8051,3.85015,3.78E-05,2.37261,8.54172,+
"CELE_ZK742,4",3.00294,5.81226,Q23091,Uncharacterized protein,16.5587,16.1359,16.4209,15.9688,13.1967,13.0488,13.4384,13.3886,5.81226,0,3.00294,18.6354,+
lbp-4,-0.180179,0.824635,Q23092,Fatty acid-binding protein homolog 4,15.0275,15.0616,15.0398,15.0573,15.4796,14.9649,15.3003,15.162,0.824635,0.0291367,-0.180179,-1.65139,+
tofu-5,2.95822,2.30761,Q23096,Twenty One u-rna (21U-RNA) biogenesis Fouled Up,14.4158,15.4945,13.7906,15.0948,12.8759,10.2057,12.2401,11.6412,2.30761,0.000794022,2.95822,4.33072,+
nuo-6,1.68938,2.80192,Q23098,NADH Ubiquinone Oxidoreductase,18.1546,18.2246,17.7783,18.9153,16.8014,16.0245,16.5643,16.9251,2.80192,0.000181002,1.68938,5.45638,+
rsp-2,4.35699,4.46169,Q23120,"Probable splicing factor, arginine/serine-rich 2",18.6164,19.6552,18.523,20.0919,14.9511,14.6343,14.8118,15.0614,4.46169,0,4.35699,10.9448,+
rsp-1,0.381582,1.13584,Q23121,"Probable splicing factor, arginine/serine-rich 1",16.1591,16.5047,16.2263,16.8924,15.9983,16.102,15.9517,16.2042,1.13584,0.0122638,0.381582,2.16922,+
"W02B12,9",2.28599,2.38487,Q23125,Mitoferrin,14.7943,14.3494,14.5244,14.251,12.7233,11.116,11.6494,13.2864,2.38487,0.000671958,2.28599,4.49584,+
"W02B12,10",0.439235,1.27368,Q23126,tRNA (guanine-N(7)-)-methyltransferase,14.8203,14.7388,15.0197,15.2993,14.3137,14.3345,14.5871,14.8859,1.27368,0.00866582,0.439235,2.40061,+
rab-7,1.76257,5.1702,Q23146,RAB family,18.4186,18.3634,17.9705,18.3952,16.4218,16.6263,16.421,16.6282,5.1702,0,1.76257,14.4955,+
col-181,4.01498,4.7105,Q23150;Q2XN04,COLlagen,21.3641,21.1753,21.3727,21.3719,17.6265,17.3483,16.3745,17.8748,4.7105,0,4.01498,12.0869,+
mrps-11,2.28612,4.01804,Q23155,"Mitochondrial Ribosomal Protein, Small",17.1492,18.1281,17.6256,18.1834,15.4539,15.6386,15.3472,15.5021,4.01804,4.17E-05,2.28612,9.14943,+
atn-1,1.85293,3.57417,Q23158,AcTiniN,19.8248,20.5393,19.8457,20.6622,18.3365,18.3928,18.1262,18.6047,3.57417,7.58E-05,1.85293,7.61842,+
"CELE_W04G3,5",3.24863,3.48147,Q23166,Uncharacterized protein,16.7954,17.2495,17.2917,18.4789,14.1763,14.0585,13.6733,14.9129,3.48147,7.27E-05,3.24863,7.32783,+
"CELE_W05H9,1",3.84642,7.06976,Q23179,Uncharacterized protein,21.9852,22.3223,22.0968,22.4247,18.209,18.3487,18.3119,18.5738,7.06976,0,3.84642,30.3349,+
"CELE_W06A7,2",-0.340805,0.771017,Q23186,Uncharacterized protein,14.2672,14.7134,14.967,15.1843,15.3271,14.9271,15.2339,15.007,0.771017,0.0337049,-0.340805,-1.56151,+
ret-1,-1.47977,1.72049,Q23188,Reticulon-like protein,14.8718,15.5125,14.7188,14.2142,15.3467,16.3408,16.3408,17.2081,1.72049,0.00273302,-1.47977,-3.18177,+
dct-11,1.06673,2.89083,Q23190,"DAF-16/FOXO Controlled, germline Tumor affecting",14.9649,15.4124,15.0455,15.4957,14.495,13.8468,14.2049,14.1049,2.89083,0.000150446,1.06673,5.67792,+
puf-9,0.684387,0.987888,Q23191,PUF (Pumilio/FBF) domain-containing,16.3189,16.1829,16.8904,15.2483,15.6443,15.3586,15.2429,15.6571,0.987888,0.0182077,0.684387,1.92306,+
"CELE_W06B4,2",1.91685,2.62026,Q23195,Uncharacterized protein,15.0018,15.2863,13.9455,15.3477,12.5681,12.7811,13.0767,13.4881,2.62026,0.000293305,1.91685,5.02279,+
sbds-1,3.26294,6.90775,Q23202,Ribosome maturation protein SBDS,19.1376,19.4455,19.1961,19.2211,16.0908,15.8902,16.187,15.7806,6.90775,0,3.26294,28.4956,+
tag-267,2.29818,4.73352,Q23205,Uncharacterized protein,16.5415,15.8528,15.717,16.1089,13.7168,13.6833,13.7196,13.9078,4.73352,0,2.29818,12.198,+
"CELE_W06E11,1",1.00968,1.839,Q23206,Uncharacterized protein,14.3919,15.1435,14.4188,14.5854,13.6893,13.938,13.9459,12.9278,1.839,0.0021558,1.00968,3.40046,+
"CELE_W07G4,3",1.31779,1.65558,Q23215,Uncharacterized protein,14.951,15.256,14.2933,15.3256,14.2047,13.0895,12.9479,14.3127,1.65558,0.00328121,1.31779,3.06434,+
mtr-4,3.46105,4.12191,Q23223,mRNA transport homolog 4,18.2201,19.1463,17.5047,18.1913,15.0214,14.5938,14.5522,15.0508,4.12191,4.43E-05,3.46105,9.54418,+
zmp-4,5.09908,8.03,Q23227,Zinc MetalloProtease,19.5599,19.8309,19.8623,19.5202,14.6415,14.7843,14.4765,14.4747,8.03,0,5.09908,43.9164,+
pbs-3,-0.828116,5.19701,Q23237,Proteasome subunit beta type-3,16.0016,16.2085,15.9768,16.0977,16.8507,16.8911,16.9501,16.9051,5.19701,0,-0.828116,-14.6491,+
ssp-34,1.4962,1.99979,Q23246,Sperm-specific class P protein 34,15.4203,16.127,15.7445,17.0927,15.0277,14.6959,14.4975,14.1784,1.99979,0.00162133,1.4962,3.70702,+
grl-21,0.811853,0.776516,Q23248,GRound-Like (Grd related),14.5431,15.2842,14.907,15.4467,14.6447,12.8094,14.7957,14.6839,0.776516,0.033098,0.811853,1.57075,+
orc-5,4.0426,4.72212,Q23249,ORC (Origin Recognition Complex) subunit,14.902,15.2644,14.5684,15.3064,10.8168,11.044,11.6903,10.3196,4.72212,0,4.0426,12.1429,+
mre-11,4.88849,3.52477,Q23255,Double-strand break repair protein mre-11,14.6718,14.3284,14.7289,13.3666,8.89293,10.4332,10.2177,7.99794,3.52477,7.40E-05,4.88849,7.46239,+
"CELE_ZC373,2",-2.41914,2.08622,Q23258,Uncharacterized protein,13.8557,15.3466,14.5171,15.4057,16.6765,16.4921,18.6828,16.9504,2.08622,0.00132761,-2.41914,-3.87698,+
"ZC373,5",2.06915,2.99781,Q23261,Probable methylthioribulose-1-phosphate dehydratase,14.453,14.625,14.7508,15.1858,13.4234,12.0317,12.9417,12.3412,2.99781,0.0001562,2.06915,5.95308,+
dao-4,2.32327,2.94659,Q23262,Dauer or Aging adult Overexpression,16.6228,16.7252,16.1658,17.0527,13.4033,15.0435,14.16,14.6666,2.94659,0.000153178,2.32327,5.82013,+
trm-1,-0.193684,0.152267,Q23270,tRNA (guanine(26)-N(2))-dimethyltransferase,13.7711,14.8652,13.9005,15.3952,14.4981,15.3742,13.992,14.8425,0.152267,0.363481,-0.193684,-0.398208,
daf-41,1.44134,3.12973,Q23280,Co-chaperone protein daf-41,19.4721,20.1164,19.5078,20.1708,18.3448,18.7342,18.1278,18.2949,3.12973,0.000135307,1.44134,6.30604,+
mppb-1,0.312101,0.511559,Q23295,Mitochondrial Processing Peptidase Beta,14.4283,15.266,14.5181,14.7852,14.9696,14.1505,14.0682,14.561,0.511559,0.0785344,0.312101,1.11395,
rps-7,1.75413,4.03358,Q23312,40S ribosomal protein S7,21.6837,21.9107,21.3891,22.2178,19.8538,20.0054,20.1777,20.1478,4.03358,4.22E-05,1.75413,9.20755,+
ears-1,2.55462,4.00039,Q23315,Glutamyl(E) Amino-acyl tRNA Synthetase,18.8347,19.5207,18.7969,19.5306,16.2101,17.1297,16.4915,16.6331,4.00039,4.14E-05,2.55462,9.08379,+
"CELE_ZC443,1",2.32247,3.63088,Q23320,Uncharacterized protein,18.8345,19.1971,19.4448,19.273,16.4643,16.8916,16.4886,17.615,3.63088,7.82E-05,2.32247,7.80085,+
ugt-18,0.744549,1.08649,Q23323,UDP-glucuronosyltransferase,14.0882,15.4477,14.8,14.313,14.4162,14.0168,13.5794,13.6583,1.08649,0.01381,0.744549,2.08695,+
"CELE_ZC449,5",2.96668,3.81882,Q23330,Uncharacterized protein,15.1101,15.6883,15.976,15.4599,11.9864,13.2291,12.9699,12.1822,3.81882,3.73E-05,2.96668,8.43229,+
ugt-5,1.81467,1.83758,Q23336,UDP-glucuronosyltransferase,14.5666,14.3694,13.9775,15.3884,12.1142,13.1488,11.9521,13.8282,1.83758,0.00217228,1.81467,3.3978,+
fkb-4,0.58203,2.022,Q23338,Peptidylprolyl isomerase,14.5105,14.6991,14.316,14.6081,13.9502,13.7832,13.7484,14.3238,2.022,0.00157035,0.58203,3.75033,+
vars-1,2.05869,2.26082,Q23360,Valyl Amino-acyl tRNA Synthetase,14.8634,15.5095,14.322,14.4228,13.3817,12.1372,11.9132,13.4508,2.26082,0.000886459,2.05869,4.23249,+
"sec-24,2",0.538963,0.701727,Q23368,Yeast SEC homolog,14.1892,15.4547,14.6303,15.2131,14.7804,13.6957,14.246,14.6094,0.701727,0.0423284,0.538963,1.44444,+
ttr-48,-1.00553,2.65709,Q23378,TransThyretin-Related family domain,14.8734,14.339,15.0616,15.0706,16.0617,15.6194,15.7629,15.9227,2.65709,0.000229062,-1.00553,-5.10872,+
mmcm-1,1.299,1.87069,Q23381,"Probable methylmalonyl-CoA mutase, mitochondrial",17.5859,18.5056,17.134,18.7122,16.6696,16.6286,16.6898,16.7537,1.87069,0.00208539,1.299,3.45994,+
ccdc-47,1.08269,2.45758,Q23382,CCDC (Human Coiled Coil Domain Containing) homolog,16.7572,17.4622,16.7086,17.0776,16.2407,15.6749,15.6351,16.1241,2.45758,0.000599933,1.08269,4.65465,+
nit-1,3.83405,2.58153,Q23384,NITrilase,19.6712,18.4441,16.1056,17.2211,13.974,14.0414,13.7844,14.3061,2.58153,0.00038475,3.83405,4.93348,+
"CELE_ZK1127,6",-0.0269463,0.0172743,Q23398,Uncharacterized protein,13.8905,15.5283,14.0423,15.4546,15.4992,14.3062,14.2803,14.9379,0.0172743,0.88357,-0.0269463,-0.0509683,
"ZK1127,5",1.85892,3.21098,Q23400,Probable RNA 3'-terminal phosphate cyclase-like protein,14.5509,15.2851,14.6256,15.4825,13.071,13.2826,12.7002,13.4547,3.21098,0.000124343,1.85892,6.53131,+
"ZK1127,4",0.980472,2.08506,Q23402,Protein BCCIP homolog,15.7123,15.0153,15.6966,15.1243,14.0724,14.7776,14.1543,14.6223,2.08506,0.00133865,0.980472,3.87467,+
"CELE_ZK1193,2",3.25417,4.45248,Q23409,Uncharacterized protein,15.215,16.4007,15.495,16.2942,12.5378,12.7634,12.5751,12.512,4.45248,0,3.25417,10.9045,+
"CELE_ZK1193,3",4.70993,5.77157,Q23410,Uncharacterized protein,14.5221,15.5243,14.785,15.4369,10.4086,10.2089,10.265,10.5461,5.77157,0,4.70993,18.3423,+
"CELE_ZK1193,4",0.859522,0.683354,Q23412,Uncharacterized protein,14.2489,15.5269,14.3615,15.4636,12.6023,14.1431,14.5625,14.8549,0.683354,0.0451567,0.859522,1.41317,+
"CELE_ZK1248,11",4.35468,4.52643,Q23420,Uncharacterized protein,13.8623,14.4866,14.4298,14.8574,9.2211,9.86612,10.4136,10.7166,4.52643,0,4.35468,11.232,+
fzo-1,-0.299924,0.513015,Q23424,Transmembrane GTPase fzo-1,14.8552,14.7453,14.9696,14.9731,15.6029,14.4733,15.5629,15.1038,0.513015,0.0781923,-0.299924,-1.11656,
"ZK180,4",0.352785,0.926901,Q23445,GTP-binding protein SAR1,16.7248,17.3719,16.6572,17.2765,16.555,16.6733,16.5758,16.8152,0.926901,0.0216767,0.352785,1.82176,+
rpn-12,0.575951,1.70792,Q23449,26S proteasome non-ATPase regulatory subunit 8,17.2934,17.4792,16.9784,17.6665,16.687,16.9539,16.5148,16.9579,1.70792,0.00279129,0.575951,3.15892,+
"ZK20,4",2.02136,3.55789,Q23450,Cytochrome c oxidase assembly factor 7 homolog,16.3366,17.2162,16.6709,17.1318,14.7789,14.5782,15.3103,14.6027,3.55789,7.55E-05,2.02136,7.56669,+
rad-23,2.32613,3.95895,Q23451,Uncharacterized protein,19.4977,20.5123,19.873,20.4471,17.6245,17.894,17.5611,17.946,3.95895,4.03E-05,2.32613,8.93133,+
rbx-1,2.23082,3.4839,Q23457,RING-box protein 1,14.7019,14.5282,14.8837,15.0083,12.8836,12.0959,12.0383,13.181,3.4839,7.29E-05,2.23082,7.33533,+
eftu-2,3.16535,5.804,Q23463,Elongation Factor TU family,19.6236,18.9412,19.3047,19.0646,16.2117,15.941,15.9181,16.2019,5.804,0,3.16535,18.5755,+
lin-37,3.10166,3.34424,Q23482,Uncharacterized protein,16.4807,17.7008,16.0114,17.3979,14.0786,14.2515,13.4389,13.4151,3.34424,8.52E-05,3.10166,6.91451,+
"CELE_ZK418,5",0.471899,0.404971,Q23483,Uncharacterized protein,14.9198,13.5279,13.7679,15.1697,14.0776,13.3204,13.4401,14.6596,0.404971,0.115753,0.471899,0.918926,
"CELE_ZK418,9",1.88618,5.94987,Q23487,Uncharacterized protein,16.5147,16.9039,16.8608,16.8665,14.8475,14.9017,14.8679,14.9842,5.94987,0,1.88618,19.6608,+
mlt-7,2.62216,4.55398,Q23490,Peroxidase mlt-7,15.3376,15.8909,15.522,15.746,13.2414,12.4349,13.2854,13.046,4.55398,0,2.62216,11.3563,+
bpnt-1,0.148966,0.282992,Q23493,"3'(2'), 5'-BisPhosphate NucleoTidase 1 homolog",14.648,14.5535,14.5149,14.4387,14.8779,14.0393,14.0204,14.6216,0.282992,0.190271,0.148966,0.681115,
toe-1,-0.484511,1.46623,Q23495,HEAT repeat-containing protein 1 homolog,13.9296,14.166,14.5359,13.8288,14.6194,14.7239,14.3606,14.6944,1.46623,0.00506716,-0.484511,-2.73014,+
asm-2,4.34041,5.52293,Q23498,Sphingomyelin phosphodiesterase 2,14.1957,14.8887,15.0551,15.3555,10.7119,10.355,10.4164,10.6502,5.52293,0,4.34041,16.6456,+
aco-1,0.0191879,0.0348778,Q23500,Probable cytoplasmic aconitate hydratase,18.3766,18.5532,18.1481,18.489,17.8965,18.6652,18.3977,18.5306,0.0348778,0.775791,0.0191879,0.101013,
lars-2,2.25167,3.71277,Q23511,Leucyl Amino-acyl tRNA Synthetase,14.9025,15.5511,14.5971,15.265,13.2852,12.4031,12.9173,12.7033,3.71277,3.56E-05,2.25167,8.07082,+
msp-152,0.0586913,0.0292653,Q23519,Major sperm protein 152,14.9977,14.8199,15.0133,15.1736,16.4501,13.9567,15.7407,13.6223,0.0292653,0.808284,0.0586913,0.0852522,
mdt-4,2.15281,1.42549,Q23523,Mediator of RNA polymerase II transcription subunit 4,17.1492,15.9312,16.29,16.3061,13.5133,13.5773,16.5653,13.4094,1.42549,0.00570113,2.15281,2.65966,+
"ZK546,14",2.60098,4.9171,Q23525,"Uncharacterized protein ZK546,14",16.9131,16.1689,16.5304,16.1365,13.9875,13.8706,13.6152,13.8716,4.9171,0,2.60098,13.1186,+
"CELE_ZK546,2",1.90061,2.61032,Q23526;Q7JPD6,Uncharacterized protein,16.5282,16.9083,16.6369,15.4257,14.9825,14.106,14.5665,14.2418,2.61032,0.000325811,1.90061,4.99977,+
zyg-12,6.89527,5.87156,Q23529,Zygote defective protein 12,19.0531,19.7526,19.2357,19.7278,12.8254,11.6698,12.5544,13.1384,5.87156,0,6.89527,19.0708,+
apc-1,2.89026,3.1274,Q23534,Putative acid phosphatase 1,16.7754,17.1173,17.3631,17.0599,14.9135,13.0042,14.0202,14.8168,3.1274,0.000134964,2.89026,6.29968,+
lsm-7,3.4586,6.53156,Q23543,LSM Sm-like protein,19.9956,20.3962,19.8578,20.3939,16.7475,16.6344,16.695,16.7322,6.53156,0,3.4586,24.6382,+
unc-22,2.68219,5.83965,Q23551,Twitchin,19.1629,19.5899,19.2353,19.6961,16.7605,16.7883,16.5757,16.8309,5.83965,0,2.68219,18.8352,+
clec-61,4.46958,3.14147,Q23565,C-type LECtin,14.1067,15.2943,13.4577,14.9616,10.5871,8.28525,10.4045,10.6652,3.14147,0.000135593,4.46958,6.33822,+
"ZK669,3",2.00895,3.73317,Q23570,"GILT-like protein ZK669,3",15.301,14.971,14.8445,15.6084,13.4563,13.4101,12.6841,13.1386,3.73317,3.59E-05,2.00895,8.13932,+
dbt-1,0.634756,2.70501,Q23571,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",17.4973,17.0722,17.1526,17.0093,16.7094,16.5078,16.4963,16.4787,2.70501,0.000232305,0.634756,5.222,+
lron-2,4.18918,6.55651,Q23580,ELRR (Extracellular Leucine-Rich Repeat) ONly,14.3794,14.708,14.5915,15.0414,10.7017,10.2675,10.407,10.5874,6.55651,0,4.18918,24.8773,+
upp-1,-0.0399771,0.0433808,Q23588,Uridine and thymidine phosphorylase,14.4826,14.2888,15.3152,15.4903,14.8126,15.1046,14.6623,15.1574,0.0433808,0.729181,-0.0399771,-0.124562,
"CELE_ZK792,5",4.45914,4.35849,Q23591,Uncharacterized protein,14.3028,14.4816,15.0112,15.4286,11.0752,9.43672,10.4257,10.4501,4.35849,0,4.45914,10.5009,+
inx-8,4.73238,5.2875,Q23593,Innexin-8,18.719,19.2758,18.6995,19.5743,13.9185,14.0433,14.9129,14.4642,5.2875,0,4.73238,15.1792,+
inx-9,4.27428,3.71717,Q23594,Innexin,18.0548,16.2553,16.8432,16.2284,12.4087,12.3652,13.4714,12.0393,3.71717,3.57E-05,4.27428,8.08555,+
"CELE_ZK809,3",0.77583,2.69204,Q23597,Uncharacterized protein,18.8913,19.3577,19.113,18.8664,18.0163,18.4673,18.3579,18.2837,2.69204,0.000231632,0.77583,5.19117,+
acl-3,1.0817,2.61587,Q23598,ACyLtransferase-like,14.7509,15.163,14.3729,14.7795,13.6082,14.0904,13.4161,13.6248,2.61587,0.000292786,1.0817,5.01262,+
"CELE_ZK813,3",4.86065,7.60629,Q23604,Uncharacterized protein,22.4816,22.0547,22.3272,22.4194,17.475,17.6873,17.4286,17.2493,7.60629,0,4.86065,37.3063,+
"CELE_ZK813,2",0.900926,2.03496,Q23605,Uncharacterized protein,14.5749,15.0001,14.1169,15.1148,13.9039,13.5821,13.8461,13.8709,2.03496,0.00152934,0.900926,3.77573,+
"CELE_ZK822,2",3.99932,6.13997,Q23614,Uncharacterized protein,18.7882,19.1019,19.0899,19.1077,14.5175,15.272,15.099,15.2019,6.13997,0,3.99932,21.1682,+
"CELE_ZK822,4",1.95987,2.58193,Q23615,Uncharacterized protein,14.4702,14.8152,14.8774,15.0778,13.7408,11.9307,13.0412,12.6885,2.58193,0.000384885,1.95987,4.93439,+
gdh-1,1.92724,3.96564,Q23621,Glutamate dehydrogenase,22.07,22.4103,22.2205,22.5585,19.8463,20.5705,20.4489,20.6846,3.96564,4.05E-05,1.92724,8.95581,+
"CELE_ZK829,7",2.16873,3.39516,Q23624,Uncharacterized protein,18.2346,19.5502,19.0391,18.7781,17.0302,16.4041,16.8767,16.6161,3.39516,8.72E-05,2.16873,7.0656,+
"ZK836,2",1.09685,1.62509,Q23629,"Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1 homolog, mitochondrial",16.4661,17.6717,16.7665,17.5953,16.5858,15.596,15.9133,16.0173,1.62509,0.00351376,1.09685,3.00973,+
"CELE_ZK84,1",3.62886,4.96637,Q23635,Uncharacterized protein,16.9998,16.8143,17.5155,17.4592,13.9022,13.2437,13.1696,13.9579,4.96637,0,3.62886,13.3765,+
"CELE_ZK856,5",2.2201,1.87609,Q23640,Uncharacterized protein,15.0095,15.1427,14.6745,15.5011,12.803,12.9504,11.3388,14.3552,1.87609,0.00207916,2.2201,3.47012,+
"CELE_ZK856,7",3.39758,5.96135,Q23642,Uncharacterized protein,20.7902,20.9048,20.2167,20.6261,17.0189,17.3205,17.2046,17.4034,5.96135,0,3.39758,19.7488,+
chpf-1,2.04033,2.3698,Q23643,Calcineurin-like EF-Hand Protein Family member,16.2735,16.762,15.3773,17.3969,14.5677,14.0954,14.181,14.8044,2.3698,0.000669081,2.04033,4.46334,+
hpo-40,-3.14976,3.18709,Q23647,Uncharacterized protein,14.5526,13.4453,14.6281,15.3124,17.4448,18.381,16.9624,17.7492,3.18709,0.000138648,-3.14976,-6.46445,+
elpc-3,2.23485,3.04258,Q23651,Probable elongator complex protein 3,15.3477,16.3916,16.1185,16.1076,13.0908,14.3584,13.461,14.1158,3.04258,0.00013104,2.23485,6.07114,+
usip-1,2.99624,3.33591,Q23652,U Six snRNA Interacting Protein,16.6696,17.6323,16.2974,17.7862,14.6419,14.347,13.807,13.6047,3.33591,8.49E-05,2.99624,6.89002,+
