geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04, -Log.p.value,Student's T-test q-value daf2_d10_daf2_d5,log2FC,Student's T-test Test statistic daf2_d10_daf2_d5,Sign p-val: 0.05 
"CELE_Y51H4A,15",-1.01789,0.961623,Q2HQJ8,Uncharacterized protein,14.2948,12.306,14.0605,14.3082,14.1074,15.2677,14.9668,14.6992,0.961623,0.0442062,-1.01789,-1.87945,+
"CELE_Y67H2A,2",2.41761,3.32453,Q2HQK0,Uncharacterized protein,15.429,15.1646,14.542,15.914,12.9914,13.3503,12.6218,12.4156,3.32453,0.000542955,2.41761,6.85672,+
agt-1,-3.85783,5.14057,Q2HQK2;Q9U1Y0,AlkylGuanine DNA alkylTransferase,13.8887,13.624,13.7803,13.9193,17.0344,17.4286,18.0639,18.1167,5.14057,0.00017931,-3.85783,-14.3275,+
"CELE_Y62E10A,20",-2.17329,5.94243,Q2HQK3,Uncharacterized protein,10.5762,10.8655,10.7667,10.7433,13.0791,13.066,12.7527,12.747,5.94243,0,-2.17329,-19.604,+
"CELE_Y105C5A,8",-1.3516,5.49949,Q2HQL2,Uncharacterized protein,17.3564,17.4299,17.1685,17.3544,18.6893,18.814,18.5216,18.6906,5.49949,0,-1.3516,-16.4937,+
"CELE_Y43F8B,1",0.899002,1.34414,Q2HQL8,Uncharacterized protein,15.3213,15.7599,15.0776,15.3581,14.6629,14.6794,13.5339,15.0448,1.34414,0.0163865,0.899002,2.5202,+
"acox-1,1",-2.6368,4.73258,Q2L6T9,Acyl-coenzyme A oxidase,14.0128,13.4607,13.902,14.1548,16.1633,16.8759,16.3817,16.6567,4.73258,0.000123223,-2.6368,-12.1934,+
mrpl-47,-0.145049,0.13345,Q2L6V1;Q2L6V2,"Mitochondrial Ribosomal Protein, Large;Mitochondrial Ribosomal Protein, Large",14.4092,14.7202,15.0994,16.0368,15.6953,15.274,15.196,14.6806,0.13345,0.556706,-0.145049,-0.354003,
hsp-75,-0.881452,2.77048,Q2L6Y6,Heat Shock Protein,14.2533,14.5424,14.2895,14.7658,15.2483,15.664,15.1499,15.3147,2.77048,0.000904498,-0.881452,-5.37956,+
sgk-1,0.0454054,0.0638896,Q2PJ68,Serine/threonine-protein kinase sgk-1,13.2581,13.6703,12.9866,12.4747,13.0922,13.0866,13.0662,12.9631,0.0638896,0.748282,0.0454054,0.17984,
aman-2,-0.142722,0.229771,Q2PJ74,Alpha-mannosidase,15.2956,15.3523,15.2398,15.0597,15.2868,16.075,15.1993,14.957,0.229771,0.390748,-0.142722,-0.570335,
"CELE_F52E1,14",-2.05462,2.82048,Q2PJ97,Uncharacterized protein,16.6872,16.1547,17.6564,16.6582,18.7252,18.3305,19.2434,19.0758,2.82048,0.000869898,-2.05462,-5.50212,+
poml-4,0.83093,0.876448,Q2V071,PON (Paraoxonase) and MEC-6 Like,12.8783,13.3805,12.8904,13.9214,11.2546,13.1384,12.7235,12.6302,0.876448,0.0561388,0.83093,1.73783,
fbxb-90,-3.46569,4.66853,Q2V079,F-box B protein,13.6055,13.4535,12.5062,13.3754,17.0529,16.8588,16.3943,16.4974,4.66853,0.000118451,-3.46569,-11.8868,+
"CELE_F59A6,12",-1.12324,2.36278,Q2V4S7,Uncharacterized protein,15.3893,15.0632,14.6016,14.7055,16.3709,16.3639,15.6951,15.8226,2.36278,0.00205405,-1.12324,-4.44824,+
fbxa-76,0.926188,4.15999,Q2WF62,F-box A protein,14.0109,14.0127,13.9445,13.808,12.9734,13.2589,12.9543,12.8847,4.15999,0.000157576,0.926188,9.69268,+
tlk-1,-0.7503,1.33368,Q2XN10,Tousled-Like Kinase,14.0028,15.0268,14.1758,14.5057,14.9098,14.9761,15.7642,15.062,1.33368,0.0167493,-0.7503,-2.50237,+
spp-14,-1.41814,1.78545,Q2XN18,SaPosin-like Protein family,18.2011,18.21,16.997,18.7873,18.9983,19.26,19.9126,19.6971,1.78545,0.00591345,-1.41814,-3.30093,+
pgl-1,-1.20482,4.23378,Q304E5;Q9TZQ3,Uncharacterized protein;P granule abnormality protein 1,15.6131,15.6625,15.9523,16.0521,17.133,17.0867,16.9933,16.8863,4.23378,0.000170772,-1.20482,-9.98633,+
"B0205,13",-1.1284,2.06927,Q336L1,Uncharacterized protein,13.6264,13.4087,13.0248,13.1095,14.9188,14.6182,13.7019,14.444,2.06927,0.00345119,-1.1284,-3.84334,+
"CELE_F14B8,5",1.71172,3.73412,Q3HKC5,Uncharacterized protein,14.7197,14.7082,14.0101,14.3437,13.0264,12.7116,12.4204,12.7763,3.73412,0.000358744,1.71172,8.14251,+
lbp-9,-0.784585,2.52353,Q3LFN1,Lipid Binding Protein,18.3323,18.2694,18.3658,18.7932,19.3635,19.2287,18.9085,19.3983,2.52353,0.00142384,-0.784585,-4.8017,+
pyk-1,-0.54727,2.53552,Q3S1I8,Pyruvate kinase,17.6069,17.4584,17.6378,17.6568,18.0318,17.9232,18.1927,18.4014,2.53552,0.00138744,-0.54727,-4.82877,+
mrp-1,2.4807,4.47385,Q3S1M2;Q7YZW1;Q8MQ16;Q95QE2;Q9N2N3,Uncharacterized protein,15.4066,15.5331,14.9215,15.3516,12.9183,13.0288,13.0597,12.2832,4.47385,0.000105477,2.4807,10.9982,+
atg-5,-1.48854,2.827,Q3V5I7;W6RR39,Autophagy protein 5,13.26,13.7152,13.6384,13.8113,15.1773,15.7184,14.5785,14.9049,2.827,0.000872681,-1.48854,-5.51825,+
"CELE_Y71H2AM,9",-2.47801,2.28596,Q3V5J4,Uncharacterized protein,11.2422,10.5135,11.8579,13.1154,14.0351,14.6598,14.1018,13.8443,2.28596,0.00223789,-2.47801,-4.2851,+
"CELE_Y69A2AL,2",0.219961,0.232729,Q3V5J7,Phospholipase A(2),13.4376,13.848,13.2224,12.2302,12.9634,13.4309,12.6867,12.7774,0.232729,0.386807,0.219961,0.576633,
"C01B10,11",-2.0198,1.7819,Q3Y3Z9,Uncharacterized protein,12.8693,12.8507,13.2733,13.2846,16.514,13.9384,15.639,14.2657,1.7819,0.00596961,-2.0198,-3.29438,+
glrx-22,-1.07737,2.76677,Q3Y400,GLutaRedoXin,15.5781,15.6746,15.3059,15.6153,16.7439,17.052,16.1883,16.4992,2.76677,0.000900613,-1.07737,-5.37054,+
"C24B5,4",-0.83382,1.663,Q3Y402,Uncharacterized protein,14.4829,14.5188,14.7026,14.5977,15.2897,15.5334,16.0485,14.7658,1.663,0.00757957,-0.83382,-3.07769,+
"CELE_H06H21,11",1.14542,3.37947,Q400L6,Uncharacterized protein,14.2229,13.9289,14.2882,14.4849,12.9649,13.4221,13.0475,12.9086,3.37947,0.000564286,1.14542,7.01876,+
ttr-36,-1.28062,3.07452,Q45EK1,TransThyretin-Related family domain,17.043,17.1698,16.6423,16.4446,17.8556,18.4346,18.044,18.0879,3.07452,0.000719824,-1.28062,-6.15644,+
sax-7,-0.624255,2.25597,Q4PIU9;Q53U87,Sensory AXon guidance;SAX-7 LONGFORM,17.9789,18.1091,17.8408,18.2984,18.4896,18.7267,18.5314,18.9766,2.25597,0.00232189,-0.624255,-4.22238,+
clec-173,-1.31302,0.887894,Q4R111,C-type LECtin,13.8851,13.0791,16.0003,13.0865,15.1695,14.5869,15.6403,15.9063,0.887894,0.0543566,-1.31302,-1.75689,
"CELE_K11D12,13",-2.44545,2.83002,Q4R127,Uncharacterized protein,15.7816,15.2922,15.6115,16.3701,17.2022,18.1378,18.4882,19.0091,2.83002,0.000874359,-2.44545,-5.52572,+
"CELE_R09E12,9",1.09618,2.06836,Q4R148,Uncharacterized protein,14.5204,13.2913,14.4052,14.0684,13.1151,12.9442,13.0411,12.8002,2.06836,0.00346819,1.09618,3.84154,+
"CELE_Y54G2A,45",-5.9633,3.23338,Q4R165,Uncharacterized protein,10.8118,13.3973,14.4621,14.7675,19.052,19.2898,19.4457,19.5044,3.23338,0.000601455,-5.9633,-6.59452,+
"CELE_Y54G2A,41",-1.74429,1.35994,Q4R169,Uncharacterized protein,12.5921,13.275,12.6404,15.0662,15.0922,16.1366,14.9364,14.3857,1.35994,0.0157002,-1.74429,-2.54716,+
"CELE_F59A6,10",-0.327488,0.448281,Q4TT99,Uncharacterized protein,13.2699,12.9879,12.0848,12.2788,12.8383,13.4171,13.0402,12.6358,0.448281,0.189934,-0.327488,-0.999322,
"CELE_E02D9,1",0.479915,1.87758,Q4W4Y5;Q8MXD9,Uncharacterized protein,16.8884,17.0477,16.9837,17.1044,16.3305,16.4024,16.4636,16.9081,1.87758,0.00495146,0.479915,3.47293,+
rad-8,-0.743448,1.68319,Q4W4Z2,"Reticulon-4-interacting protein 1, mitochondrial",14.9108,15.0104,14.2842,14.6236,15.618,15.8572,15.1051,15.2226,1.68319,0.00725112,-0.743448,-3.11411,+
"CELE_W03G9,8",-1.30937,1.5416,Q4W503,Uncharacterized protein,11.9822,12.34,12.1232,10.3474,13.0957,12.9276,13.0085,12.9985,1.5416,0.00980727,-1.30937,-2.86179,+
"CELE_Y51F10,11",-2.11868,3.58148,Q4W5H0,Uncharacterized protein,10.6774,10.868,10.6733,10.6335,13.0433,13.3465,12.866,12.0712,3.58148,0.000554095,-2.11868,-7.64171,+
mrpl-39,0.144323,0.23026,Q4W5T0,"Mitochondrial Ribosomal Protein, Large",13.4981,13.7455,12.6054,13.1817,13.1374,13.2594,13.0616,12.995,0.23026,0.390051,0.144323,0.571378,
"CELE_H20J04,9",0.47074,1.35848,Q4W5T6,Uncharacterized protein,13.2447,13.7854,13.2164,13.7572,12.9404,13.3186,12.9879,12.8739,1.35848,0.0157638,0.47074,2.54466,+
"CELE_H39E23,3",0.444325,0.382967,Q564Q6,Uncharacterized protein,17.3458,16.527,17.5439,15.9888,17.1495,15.7787,15.8247,16.8753,0.382967,0.233906,0.444325,0.877371,
"CELE_F43D2,6",-2.06555,3.47353,Q564S3,Uncharacterized protein,15.1145,15.4009,14.6344,14.5302,17.0959,17.4368,16.5002,16.9093,3.47353,0.00051359,-2.06555,-7.3034,+
"C54C8,12",-1.89148,2.57508,Q564S8,Uncharacterized protein,14.357,14.5435,13.9791,15.6047,16.6016,16.8816,16.0962,16.471,2.57508,0.0013371,-1.89148,-4.91871,+
"CELE_Y87G2A,19",0.56696,0.522878,Q56VY4,Uncharacterized protein,14.1151,14.0519,13.5403,12.1912,13.1146,13.3387,12.2957,12.8817,0.522878,0.151397,0.56696,1.13416,
ngp-1,1.38268,2.77568,Q56VZ2;Q9U365;Q9XXN4,Nucleolar GTP-binding protein 2,14.2681,14.0087,14.4409,14.6753,12.348,13.3218,13.1643,13.0282,2.77568,0.000905614,1.38268,5.39221,+
"CELE_H06I04,3",-0.257868,0.119513,Q5CCJ2;Q9N5N9,Putative rRNA methyltransferase,13.7304,13.5886,13.8198,14.154,12.8119,16.3135,14.1164,13.0825,0.119513,0.588337,-0.257868,-0.32054,
fitm-2,0.612185,1.0246,Q5CZ37,FIT family protein fitm-2,13.2681,13.1873,13.4374,13.8027,12.0349,13.3216,12.8465,13.0439,1.0246,0.0369027,0.612185,1.98405,+
"C33F10,14",-0.696365,0.968354,Q5DX36,Uncharacterized protein,15.0709,14.76,15.004,15.936,15.6401,16.6709,15.516,15.7294,0.968354,0.0434167,-0.696365,-1.89063,+
tag-261,-3.15453,4.0336,Q5F4U5,Uncharacterized protein,13.3231,13.9919,13.461,13.4068,16.3218,17.3576,16.0513,17.0703,4.0336,0.000144444,-3.15453,-9.20762,+
"C55A6,12",-0.0720708,0.0774804,Q5FC47,Uncharacterized protein,13.8218,13.9086,13.3622,14.1156,14.1289,14.5586,13.2233,13.5856,0.0774804,0.705745,-0.0720708,-0.215383,
"CELE_T06E4,12",2.04787,3.06604,Q5FC67,Uncharacterized protein,15.5937,15.6158,14.5105,14.52,12.9786,13.3371,12.8415,12.8914,3.06604,0.000716679,2.04787,6.1337,+
nkat-3,-0.973275,1.74776,Q5FC69;Q8MP09,Nematode Kynurenine AminoTransferase,14.9697,15.401,14.9157,15.2413,16.0116,16.3397,15.38,16.6895,1.74776,0.00636559,-0.973275,-3.23159,+
sfxn-5,-0.740747,0.744102,Q5FC79,Sideroflexin-5,12.9938,13.328,13.63,14.7213,14.7187,15.1157,13.7118,14.09,0.744102,0.0810385,-0.740747,-1.51618,
"CELE_ZK1320,13",3.27611,3.9865,Q5FC82,Uncharacterized protein,16.1628,16.0124,15.9973,16.3098,11.9727,12.8508,12.8414,13.7129,3.9865,0.000138482,3.27611,9.03245,+
hsp-25,-1.58631,3.18554,Q5H9M9,Heat Shock Protein,18.3538,18.2132,18.2941,18.9709,19.7307,19.9962,19.9116,20.5388,3.18554,0.000673422,-1.58631,-6.46013,+
"M142,8",0.900523,1.36073,Q5WRN3,"Protein-lysine N-methyltransferase M142,8",13.7108,13.9313,13.035,14.4511,12.3805,13.0706,13.2923,12.7827,1.36073,0.0156592,0.900523,2.5485,+
"C06A6,4",-2.21835,4.24412,Q5WRS4,Aminoacylase,16.2399,16.3414,16.3054,16.9999,18.5098,18.4359,18.8106,19.0036,4.24412,0.000171334,-2.21835,-10.0281,+
npp-21,-2.12784,4.51591,Q5WRT8;Q5WRT9,Nuclear Pore complex Protein,16.8833,17.014,16.4877,16.5028,18.8671,19.2003,18.5449,18.7869,4.51591,0.000108559,-2.12784,-11.1848,+
"B0280,13",0.2457,0.543937,Q5WRU4,Uncharacterized protein,13.3599,13.1287,12.5695,13.3809,12.9528,13.0756,12.6847,12.743,0.543937,0.141992,0.2457,1.17152,
lec-12,-0.357055,0.877338,Q5ZR27,Galectin,15.2257,14.9918,15.1469,15.4763,15.418,15.1399,15.7786,15.9324,0.877338,0.0560078,-0.357055,-1.73931,
"R144,12",0.820562,0.575143,Q629J5,"Uncharacterized protein R144,12",14.317,14.8884,14.1607,13.947,14.4022,13.5276,14.4044,11.6966,0.575143,0.129475,0.820562,1.22642,
"Y54E10A,11",-1.25898,1.83892,Q65XX2,E3 ubiquitin-protein ligase listerin,13.4788,12.9258,13.6256,14.0769,14.9131,14.0472,14.759,15.4236,1.83892,0.00535243,-1.25898,-3.40031,+
"CELE_Y47G6A,15",-1.14605,2.2367,Q65XX4,Uncharacterized protein,14.7853,14.791,15.6258,15.2093,16.0618,15.8173,16.5053,16.611,2.2367,0.0024386,-1.14605,-4.18236,+
mvk-1,-1.02742,0.754547,Q65XX9,MeValonate Kinase,11.694,10.8226,12.5435,10.4981,10.9755,12.6901,12.9338,13.0684,0.754547,0.0789153,-1.02742,-1.53379,
plin-1,-0.941447,2.8738,Q65ZB1,PeriLIpiN homolog,17.7979,17.7063,17.5495,17.9083,18.371,18.5294,18.775,19.0524,2.8738,0.000818301,-0.941447,-5.63499,+
dhs-30,0.0734224,0.102305,Q65ZI3,"DeHydrogenases, Short chain",16.035,15.6849,16.128,16.3067,15.4455,16.546,16.0369,15.8324,0.102305,0.632364,0.0734224,0.278301,
ttr-49,0.766083,0.580744,Q65ZI4,TransThyretin-Related family domain,15.8876,16.7491,15.8623,16.67,14.517,14.5772,16.3157,16.6949,0.580744,0.127502,0.766083,1.23621,
mrps-24,0.14424,0.33437,Q688C0,"28S ribosomal protein S24, mitochondrial",14.0303,14.6722,14.0926,14.3458,14.2601,13.8428,14.1041,14.3569,0.33437,0.274233,0.14424,0.783644,
"CELE_Y94H6A,5",-0.00544357,0.00235449,Q688Z3,Uncharacterized protein,12.4546,12.4803,15.2173,11.7307,13.1295,12.916,12.8834,12.9758,0.00235449,0.989651,-0.00544357,-0.00706342,
pqn-83,0.167202,0.354583,Q69YZ0;Q69YZ1;Q9U2K1,Prion-like-(Q/N-rich)-domain-bearing protein,16.3242,16.4814,15.8434,16.1861,16.0321,16.4655,15.771,15.8977,0.354583,0.255476,0.167202,0.822977,
mlc-7,-0.527135,2.36264,Q69Z12,Myosin Light Chain,15.3307,15.4655,15.2743,15.5872,16.215,15.914,15.8617,15.7757,2.36264,0.00205301,-0.527135,-4.44795,+
"CELE_T12D8,10",1.15299,1.35692,Q69ZI6,Uncharacterized protein,15.087,14.8634,15.8781,16.1589,14.8555,13.4186,14.7879,14.3134,1.35692,0.0158457,1.15299,2.542,+
"CELE_F10G8,9",0.612036,1.93673,Q6A1T5,Uncharacterized protein,13.1805,13.0446,13.6438,13.4456,12.6529,12.5697,12.6143,13.0296,1.93673,0.00435143,0.612036,3.58535,+
hpo-34,-0.784082,2.21038,Q6A2D2,Uncharacterized protein,16.889,16.7363,17.0298,17.2631,17.3585,17.6925,18.007,17.9966,2.21038,0.00266415,-0.784082,-4.12802,+
"CELE_Y44E3A,4",-1.83028,3.73136,Q6A573,Uncharacterized protein,16.0365,16.1826,15.5027,16.0208,17.7221,18.0707,17.3091,17.9617,3.73136,0.000357542,-1.83028,-8.13323,+
mrpl-21,-0.0986202,0.184564,Q6A575,"Mitochondrial Ribosomal Protein, Large",13.668,14.2464,13.3467,13.6998,13.9631,14.032,13.7216,13.6386,0.184564,0.459828,-0.0986202,-0.471729,
"CELE_T04B8,5",-0.924847,0.835397,Q6A583,Uncharacterized protein,13.1187,10.5427,12.5126,12.1611,12.9533,13.1571,12.8673,13.0567,0.835397,0.0633297,-0.924847,-1.66937,
ubxn-3,-0.525843,1.07471,Q6A589,UBX-containing protein in Nematodes,15.6857,15.5428,15.4096,15.3429,16.3298,16.4139,15.9957,15.345,1.07471,0.0321534,-0.525843,-2.06734,+
"CELE_Y37E3,17",0.526577,1.04878,Q6AW03,Uncharacterized protein,13.4262,14.0974,13.0824,13.0697,12.9478,13.0868,12.9163,12.6185,1.04878,0.0342777,0.526577,2.02422,+
cogc-3,-0.75657,1.21847,Q6AW08,Conserved Oligomeric Golgi (COG) Component,12.6537,12.6096,11.4792,11.7587,12.6573,13.1593,13.0739,12.6369,1.21847,0.0225112,-0.75657,-2.30758,+
spp-23,-2.19641,2.81155,Q6AW11,SaPosin-like Protein family,13.9906,13.205,13.2745,14.2711,15.8898,16.4542,15.0457,16.1372,2.81155,0.0008622,-2.19641,-5.48008,+
"CELE_F53F4,16",0.311712,1.05933,Q6BES8,Uncharacterized protein,13.1403,13.3445,12.821,13.4848,12.95,12.8994,12.955,12.7394,1.05933,0.0333837,0.311712,2.04176,+
ins-19,-2.26232,3.90464,Q71UE4,INSulin related,16.0849,15.2546,15.887,16.453,18.1287,18.0921,18.1347,18.3733,3.90464,0.000132147,-2.26232,-8.73497,+
"CELE_Y94H6A,10",-1.05066,1.37125,Q75MI6,Uncharacterized protein,16.7671,16.7032,15.4222,17.2437,17.2877,17.4806,17.8512,17.7194,1.37125,0.0151804,-1.05066,-2.5665,+
pgrn-1,-0.218654,0.316804,Q7JKP2;Q9U362,ProGRaNulin homolog,12.568,12.3177,12.5462,13.2163,12.8283,13.3628,13.0173,12.3144,0.316804,0.290161,-0.218654,-0.749022,
hsr-9,-1.44065,4.01901,Q7JKP6,Protein hsr-9,15.2803,15.238,15.355,15.3579,16.5823,16.6671,16.539,17.2054,4.01901,0.000142466,-1.44065,-9.15303,+
ret-1,-1.25557,1.55784,Q7JLB1,Reticulon-like protein,14.1857,14.3977,12.637,13.5189,14.7442,15.0812,14.5681,15.3681,1.55784,0.00938532,-1.25557,-2.89038,+
pqn-70,-0.59709,0.934042,Q7JLH5,Prion-like-(Q/N-rich)-domain-bearing protein,14.5458,14.6555,14.274,14.2681,14.9644,15.7893,14.2741,15.104,0.934042,0.0479187,-0.59709,-1.83363,+
"CELE_F32D8,12",-1.10085,2.41716,Q7JLJ0;Q8I4K2,Uncharacterized protein,15.3442,15.4279,15.2846,15.7304,16.4293,16.2026,17.1913,16.3672,2.41716,0.00179303,-1.10085,-4.56595,+
dur-1,-2.22184,4.66996,Q7JLY2,Dauer Up-Regulated,10.6776,10.8655,10.6612,10.7481,12.9333,13.3903,13.0084,12.5076,4.66996,0.000118721,-2.22184,-11.8936,+
dur-1,0.68311,2.91682,Q7JLY3,Dauer Up-Regulated,17.2941,17.4112,17.0964,17.3919,16.5159,16.8423,16.4138,16.689,2.91682,0.000758483,0.68311,5.74388,+
"CELE_F40F12,7",-1.58095,2.04695,Q7JMS5,Uncharacterized protein,14.5555,14.4451,14.6871,15.8307,16.1276,15.9478,16.6479,17.1189,2.04695,0.00347487,-1.58095,-3.79929,+
"B0361,3",3.48101,0.491513,Q7JPQ6,"Uncharacterized protein B0361,3",12.9218,13.3561,13.1304,13.2453,12.7644,12.9473,13.0178,0,0.491513,0.166154,3.48101,1.07797,
npp-16,-0.60051,3.04752,Q7K6X4;Q9U240,Nuclear Pore complex Protein,16.2075,16.3374,16.0068,16.2231,16.612,16.9579,16.8109,16.796,3.04752,0.000706897,-0.60051,-6.08427,+
gpi-1,-0.683987,2.63258,Q7K707,Glucose-6-phosphate isomerase,16.8771,16.5592,16.6176,16.7951,17.1968,17.2614,17.7043,17.4224,2.63258,0.00127483,-0.683987,-5.05143,+
tbc-17,-2.25888,2.26646,Q7K711;Q9U2D8,TBC (Tre-2/Bub2/Cdc16) domain family,10.838,11.4559,9.25431,11.4435,12.6944,13.279,13.0621,12.9917,2.26646,0.00229569,-2.25888,-4.24426,+
ddl-3,-1.16374,2.33819,Q7K742;Q9XW00,Daf-16-Dependent Longevity (WT but not daf-16 lifespan increased),11.8359,12.6209,11.6162,11.506,12.9016,13.2894,13.0437,12.9993,2.33819,0.00212645,-1.16374,-4.39564,+
"CELE_Y106G6D,8",2.09219,2.53453,Q7K7C1,Uncharacterized protein,15.3127,13.7218,14.6054,15.5886,12.3808,12.8718,12.7089,12.8982,2.53453,0.0013859,2.09219,4.82652,+
gsa-1,-0.747883,0.903133,Q7KPV0,"G protein, Subunit Alpha",16.3791,16.9121,16.8505,17.2957,17.0159,17.0546,17.7435,18.615,0.903133,0.0525801,-0.747883,-1.78225,
"CELE_R02C2,7",-0.999162,1.09057,Q7KPV8,Uncharacterized protein,15.9334,16.7709,15.5753,15.6507,17.1721,17.3085,15.8411,17.6054,1.09057,0.0308527,-0.999162,-2.09374,+
emc-6,1.92412,3.28924,Q7KPW6,EMC Endoplasmic Membrane protein Complex (Yeast EMC) homolog,14.7004,15.5253,14.4174,15.221,13.0106,13.3798,12.7121,13.0651,3.28924,0.000530201,1.92412,6.75423,+
mrpl-1,0.835979,3.62702,Q7KPW7,"Mitochondrial Ribosomal Protein, Large",13.8599,13.8734,13.9491,13.5898,13.0933,13.0248,12.7671,13.0432,3.62702,0.000387097,0.835979,7.78832,+
"CELE_W09G3,8",-1.16083,1.82933,Q7YTG6,Uncharacterized protein,11.8279,11.7213,10.9283,12.0047,12.426,13.4019,12.9547,12.343,1.82933,0.00541111,-1.16083,-3.3824,+
cpsf-4,-2.22775,4.96206,Q7YTG9,Cleavage and Polyadenylation Specificity Factor,10.5241,10.6114,10.7886,10.7744,12.9299,13.1791,13.0337,12.4667,4.96206,0.000150725,-2.22775,-13.3538,+
"CELE_Y57G11C,43",0.849053,1.50479,Q7YTI4,Uncharacterized protein,13.6392,13.9644,13.7298,13.3782,12.0593,13.3761,12.8591,13.021,1.50479,0.0105614,0.849053,2.79729,+
"CELE_Y57G11C,40",1.87787,4.26358,Q7YTI7,Uncharacterized protein,14.8203,14.7469,14.6287,15.1516,12.8423,13.3793,12.9236,12.6908,4.26358,0.000175084,1.87787,10.1071,+
"CELE_T09A5,15",0.769051,1.4691,Q7YTK7,Uncharacterized protein,14.5211,14.1407,13.3285,13.5031,13.1331,13.2118,13.0689,13.0035,1.4691,0.0115256,0.769051,2.73512,+
"C27B7,9",-1.77377,5.4668,Q7YTR9,Uncharacterized protein,16.7904,16.5076,16.7062,16.7757,18.3317,18.3721,18.7199,18.4513,5.4668,0,-1.77377,-16.2841,+
ero-1,-0.85982,1.27036,Q7YTU4;V6CJW5,Endoplasmic reticulum oxidoreductin-1;Endoplasmic Reticulum Oxidase,13.073,13.0442,12.789,12.3449,13.4704,12.8754,14.0499,14.2947,1.27036,0.0197761,-0.85982,-2.395,+
grsp-1,-2.40521,3.96801,Q7YWQ8,Glycine Rich Secreted Protein,13.6583,13.723,14.1279,14.2932,16.1956,17.0103,16.137,16.0804,3.96801,0.000137931,-2.40521,-8.96449,+
"CELE_Y42A5A,5",-0.976585,1.40148,Q7YWR3,Uncharacterized protein,12.266,11.8545,11.5516,10.8411,13.1678,12.0892,12.6131,12.5494,1.40148,0.014057,-0.976585,-2.61833,+
"CELE_Y26E6A,3",2.42375,1.43449,Q7YWR7,Uncharacterized protein,15.258,13.9913,14.6454,15.0674,13.0343,13.4333,9.74722,13.0523,1.43449,0.0129871,2.42375,2.67519,+
"CELE_T23F11,6",1.83614,4.03524,Q7YWS5,Uncharacterized protein,15.0607,15.2458,14.463,14.5443,12.9636,13.1333,12.9958,12.8764,4.03524,0.000144645,1.83614,9.21375,+
flp-28,-0.386938,0.541087,Q7YWT6,FMRF-Like Peptide,15.044,15.2556,15.3703,15.3794,15.632,16.4444,14.8652,15.6554,0.541087,0.142928,-0.386938,-1.16648,
mig-14,-1.26697,2.91777,Q7YWX7,Protein wntless homolog,13.3495,13.5901,13.4023,13.4137,14.7266,15.0298,14.0944,14.9727,2.91777,0.000758988,-1.26697,-5.74632,+
mrpl-53,-0.80671,0.989252,Q7YX52,"Mitochondrial Ribosomal Protein, Large",15.2616,15.073,14.6652,14.4378,14.8136,15.8542,15.4062,16.5903,0.989252,0.0408538,-0.80671,-1.92533,+
"CELE_D1086,8",-1.36195,3.69716,Q7YX57,Uncharacterized protein,14.8866,15.0195,14.5966,14.6711,16.2936,16.4571,15.8218,16.0493,3.69716,0.000348205,-1.36195,-8.01876,+
"C40H1,9",-4.45571,6.19604,Q7YX60,Uncharacterized protein,10.5807,10.746,10.7778,10.8223,15.3529,15.6642,14.9519,14.7807,6.19604,0,-4.45571,-21.634,+
"C26C6,9",-0.0669568,0.0995711,Q7YX71,Uncharacterized protein,13.0975,12.8377,12.5245,12.918,12.7772,13.4304,12.4055,13.0325,0.0995711,0.639614,-0.0669568,-0.271491,
"C08F8,9",0.153636,0.300066,Q7YX96,Uncharacterized protein,18.8052,18.7121,18.8151,19.2265,18.543,18.7806,18.395,19.2258,0.300066,0.306962,0.153636,0.715624,
"CELE_H06H21,8",-1.54309,1.66208,Q7YXH1,Uncharacterized protein,11.8671,11.138,13.2201,12.027,13.1985,13.3819,13.4922,14.3519,1.66208,0.00757677,-1.54309,-3.07605,+
"CELE_Y4C6B,7",-0.162469,0.0843927,Q7YZG3;V6CKD2,Uncharacterized protein,15.2019,15.6073,14.8284,14.6945,14.0311,15.0822,17.1327,14.736,0.0843927,0.683855,-0.162469,-0.233153,
ttr-7,-1.60282,2.73679,Q7YZH4,TransThyretin-Related family domain,14.8611,15.0853,14.4576,14.8354,16.1022,16.5801,15.8676,17.1008,2.73679,0.00108871,-1.60282,-5.29808,+
tps-1,0.626698,1.89767,Q7YZT6,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 1",15.2826,15.2606,15.558,15.7133,14.9869,14.9741,14.9408,14.4059,1.89767,0.00483789,0.626698,3.51094,+
vem-1,-0.762727,2.5153,Q7YZW5,Protein vem-1,16.0379,16.1541,15.6796,15.9255,16.5236,16.9368,16.4754,16.9121,2.5153,0.00144934,-0.762727,-4.7832,+
tnt-2,-1.36488,4.46051,Q7Z072,TropoNin T,19.8264,19.9118,19.6367,19.8293,21.1111,21.4917,21.0193,21.0417,4.46051,0.000104839,-1.36488,-10.9396,+
"B0261,8",-1.70301,4.11064,Q7Z116,Uncharacterized protein,14.6156,14.5885,14.4211,14.17,16.4496,15.8412,16.3512,15.9652,4.11064,0.000151603,-1.70301,-9.50065,+
