geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04, -Log.p.value,Student's T-test q-value daf2_d15_eat2_d15,log2FC,Student's T-test Test statistic daf2_d15_eat2_d15,Sign p-val: 0.05 
"CELE_T16A9,5;CELE_Y69E1A,1",-0.542048,1.35343,Q22524;Q9XW39,Uncharacterized protein,14.5594,14.8858,14.0676,14.0384,14.8991,15.1107,14.8795,14.8301,1.35343,0.00879892,-0.542048,-2.53604,+
"CELE_T16G12,4",-1.90917,2.58214,Q22527,Uncharacterized protein,12.9913,12.984,12.405,11.9858,13.6847,14.4154,14.928,14.9746,2.58214,0.000470503,-1.90917,-4.93488,+
ekl-6,-3.20405,3.96089,Q22528,Uncharacterized protein,13.3446,12.7846,13.5627,14.3571,16.5364,16.8488,16.4106,17.0694,3.96089,0.000116927,-3.20405,-8.93842,+
"CELE_T16G12,1",-2.57057,3.20878,Q22531,Uncharacterized protein,14.8329,14.4546,14.3188,15.0725,16.3358,17.6631,17.0389,17.9234,3.20878,0.000183824,-2.57057,-6.52515,+
"CELE_T16G12,3",-1.34134,1.24188,Q22532,Uncharacterized protein,14.1119,15.2346,12.6856,13.2657,15.0036,15.3694,14.8529,15.4373,1.24188,0.0116912,-1.34134,-2.34697,+
"CELE_T19B10,5",-3.10187,4.45664,Q22559,Uncharacterized protein,12.0015,11.8149,11.1326,12.0477,14.9229,15.3368,14.7024,14.442,4.45664,0.000115942,-3.10187,-10.9227,+
"CELE_T19B10,2",0.331795,0.396735,Q22562,Uncharacterized protein,19.7819,19.8612,19.437,19.6811,19.2447,20.3596,18.6825,19.1472,0.396735,0.135026,0.331795,0.903433,
"CELE_T19D12,1",2.37233,4.05714,Q22579,Uncharacterized protein,17.334,17.6712,17.177,17.7498,14.8782,15.5017,14.6193,15.4433,4.05714,0.000123121,2.37233,9.29629,+
lgc-32,-1.62824,2.77452,Q22588,Ligand-Gated ion Channel,14.275,14.4419,13.3358,13.7541,15.4534,16.0149,15.2266,15.6249,2.77452,0.000277885,-1.62824,-5.38939,+
"CELE_T20B5,2",-0.927001,1.5885,Q22600,Uncharacterized protein,14.0543,14.4614,13.2465,13.4548,14.8749,14.962,14.7866,14.3014,1.5885,0.00486386,-0.927001,-2.9446,+
apa-2,-2.79348,6.509,Q22601,"AdaPtin, Alpha chain (Clathrin associated complex)",14.7989,15.2188,14.9294,15.0449,17.9723,17.8165,17.6286,17.7485,6.509,0,-2.79348,-24.4239,+
"CELE_T20G5,9",1.28807,1.89995,Q22615,Uncharacterized protein,15.7597,16.3831,16.1419,15.5214,14.4761,15.4764,14.7216,13.9797,1.89995,0.00234164,1.28807,3.51526,+
blos-1,-3.00684,5.15544,Q22616,Biogenesis of lysosome-related organelles complex 1 subunit 1,12.1769,12.0084,12.6701,11.997,14.9738,15.4766,14.9943,15.4351,5.15544,0.000111732,-3.00684,-14.4115,+
adr-2,0.309689,0.256382,Q22618,Probable double-stranded RNA-specific adenosine deaminase,15.0048,13.9412,15.5557,15.5891,14.3232,14.9976,14.0873,15.4439,0.256382,0.235436,0.309689,0.626371,
"T20H4,5",-2.83708,4.86718,Q22619,"Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",16.7528,16.4212,15.9737,16.282,18.9224,19.3041,18.983,19.5684,4.86718,8.36E-05,-2.83708,-12.862,+
pars-1,-0.912107,2.29567,Q22620,Prolyl Amino-acyl tRNA Synthetase,18.4955,18.5529,18.3489,18.6505,19.7013,19.2196,18.9579,19.8175,2.29567,0.000903749,-0.912107,-4.30553,+
mrpl-50,0.0680358,0.200104,Q22623,"Mitochondrial Ribosomal Protein, Large",15.329,15.108,14.9715,15.4369,14.9977,15.144,15.0541,15.3773,0.200104,0.301888,0.0680358,0.50615,
"CELE_T21B10,3",-0.460392,0.951893,Q22624,Uncharacterized protein,14.6161,14.9537,14.5003,14.4388,14.6118,15.5461,14.8342,15.3586,0.951893,0.0255366,-0.460392,-1.86329,+
"CELE_T21B10,4",-2.95696,4.79029,Q22625,Uncharacterized protein,12.2944,12.0038,11.7766,11.8088,14.4247,15.4139,15.0227,14.8502,4.79029,7.84E-05,-2.95696,-12.476,+
dgn-1,-1.94388,4.97993,Q22629,DystroGlycaN,15.8735,16.422,16.255,15.9556,17.8918,18.1182,18.0618,18.2098,4.97993,9.17E-05,-1.94388,-13.4484,+
"CELE_T21B6,3",-5.31075,0.842966,Q22631,Uncharacterized protein,12.1559,13.7891,11.4705,0,14.3776,14.741,14.6679,14.872,0.842966,0.0344525,-5.31075,-1.68201,+
hpd-1,-1.07453,3.16775,Q22633,4-hydroxyphenylpyruvate dioxygenase,18.114,17.9692,17.7026,18.0673,18.6351,19.2797,19.0869,19.1496,3.16775,0.000180995,-1.07453,-6.4107,+
mics-1,-0.896055,0.849693,Q22638,MItoChondrial Scaffolding protei,13.6979,14.6361,13.2394,13.8257,13.6645,15.5313,14.3857,15.4018,0.849693,0.0338993,-0.896055,-1.69323,+
"T21C9,4",1.03753,1.23315,Q22640,Enhancer of rudimentary homolog,15.6076,16.8881,15.6858,15.2184,14.6017,15.3937,14.202,15.0523,1.23315,0.0120095,1.03753,2.33228,+
lpd-9,-3.7794,5.84428,Q22641,LiPid Depleted,15.8524,15.8057,15.8998,15.6669,19.2066,20.0044,19.3095,19.8218,5.84428,0.00027907,-3.7794,-18.8692,+
scpl-4,-0.986279,0.709889,Q22647,Mitochondrial import inner membrane translocase subunit TIM50,15.2018,15.5499,15.133,17.597,16.4578,16.5164,17.8845,16.5682,0.709889,0.0511069,-0.986279,-1.4583,
"CELE_T21C9,6",-2.90467,5.05683,Q22649,Uncharacterized protein,12.1232,12.0627,11.753,12.0841,14.7211,15.4086,14.5236,14.9884,5.05683,9.93E-05,-2.90467,-13.8626,+
"CELE_T22B3,3",-1.27208,1.40774,Q22660,Major sperm protein,12.9472,14.3588,14.4491,13.3986,14.1707,15.5102,15.06,15.5009,1.40774,0.00772983,-1.27208,-2.62908,+
"CELE_T22C1,4",-3.08493,4.10267,Q22664,Uncharacterized protein,12.3137,11.7788,11.4521,11.6715,15.0437,15.2985,14.0966,15.1171,4.10267,8.86E-05,-3.08493,-9.46994,+
"CELE_T22C1,6",-0.355778,0.354466,Q22666,Uncharacterized protein,14.2045,14.1391,15.9913,14.6616,15.041,15.0558,15.2376,15.0852,0.354466,0.159965,-0.355778,-0.82275,
glt-4,-2.58686,3.13967,Q22682,Putative sodium-dependent excitatory amino acid transporter glt-4,12.2646,12.0077,11.6396,11.9027,13.7764,15.4174,14.9542,14.0139,3.13967,0.000178971,-2.58686,-6.33329,+
dpl-1,-0.482323,0.379155,Q22703,Transcription factor dpl-1,14.7282,14.3153,12.7646,14.7448,13.9772,14.2702,15.0112,15.2237,0.379155,0.144378,-0.482323,-0.870121,
"CELE_T23G7,3",-0.19607,0.136999,Q22705,Uncharacterized protein,15.4319,15.908,14.9347,13.4388,15.0412,15.36,14.994,15.1024,0.136999,0.415761,-0.19607,-0.362424,
sec-5,-2.47536,3.26403,Q22706,Exocyst complex component 2,12.1381,11.745,11.7789,11.9677,14.8253,14.8501,13.3283,14.5274,3.26403,0.000187529,-2.47536,-6.68177,+
pir-1,-3.28302,3.68069,Q22707,Phosphatase Interacting with RNA/RNP,12.1677,10.8905,11.0221,12.3654,14.8679,14.4877,14.9803,15.2419,3.68069,0.000146035,-3.28302,-7.96415,+
mtm-3,-2.49197,2.85102,Q22712,Myotubularin-related protein 3,11.6443,11.1364,12.4228,12.0062,13.8319,15.0402,14.74,13.5655,2.85102,0.000261593,-2.49197,-5.57795,+
"CELE_T24B8,5",-0.973596,1.15811,Q22714,Uncharacterized protein,16.9073,16.4733,16.2983,16.5063,17.1895,18.408,16.5047,17.9772,1.15811,0.0147317,-0.973596,-2.20642,+
"CELE_T24B8,4",0.27781,0.414247,Q22715,Uncharacterized protein,15.7521,16.329,15.5238,15.8433,14.8729,15.7249,15.9766,15.7625,0.414247,0.127016,0.27781,0.936294,
rpl-32,2.95323,5.05929,Q22716,"Ribosomal Protein, Large subunit",17.856,17.8425,18.0957,18.0697,14.5304,15.3322,14.829,15.3594,5.05929,0.0001,2.95323,13.8761,+
"CELE_T24B8,2",-1.3029,2.59462,Q22718,Uncharacterized protein,13.0627,14.014,13.9321,13.3748,14.8632,14.715,14.7377,15.2794,2.59462,0.000472727,-1.3029,-4.96356,+
"CELE_T24B8,3",-1.33025,4.38095,Q22719;Q7JLZ9,Uncharacterized protein,19.5639,19.5132,19.2656,19.3652,20.5053,20.7371,20.7664,21.0202,4.38095,0.000108893,-1.33025,-10.5961,+
"CELE_T24C12,3",0.548052,0.539983,Q22721,Uncharacterized protein,16.2708,15.2066,14.9801,14.6506,13.9396,14.5873,14.9622,15.4269,0.539983,0.0836844,0.548052,1.16453,
raga-1,-0.945454,1.24613,Q22743,RAs-related GTP-binding protein A,16.4819,16.761,15.175,16.3244,16.6435,17.1408,17.619,17.1209,1.24613,0.0115679,-0.945454,-2.35413,+
"CELE_T24G10,2",-5.49817,6.1617,Q22749,Uncharacterized protein,11.8102,11.9513,11.4733,12.0885,17.5964,17.8096,16.9063,17.0037,6.1617,0.000416667,-5.49817,-21.3475,+
dnj-23,-1.55539,3.02816,Q22751,DNaJ domain (Prokaryotic heat shock protein),16.5643,16.902,16.9596,16.593,17.8438,18.5531,17.9915,18.8519,3.02816,0.000218523,-1.55539,-6.03293,+
dyrb-1,0.320925,0.637711,Q22752,Dynein light chain roadblock,16.7663,17.363,16.5546,16.9409,16.2329,17.0303,16.4558,16.6222,0.637711,0.0626433,0.320925,1.33499,
"CELE_T24H7,3",1.26847,2.47869,Q22757,Uncharacterized protein,15.6069,15.7139,16.5664,16.4394,14.5201,14.8804,14.7956,15.0567,2.47869,0.000645252,1.26847,4.7014,+
"CELE_T24H7,2",-2.86963,5.54598,Q22758,Uncharacterized protein,14.0204,14.3193,14.2036,14.7863,17.1916,17.3396,17.1773,17.0997,5.54598,0.000189873,-2.86963,-16.7963,+
nep-22,-0.822325,2.5971,Q22763,NEPrilysin metallopeptidase family,16.4944,16.5573,16.1847,16.6011,17.3309,17.5779,16.9187,17.2992,2.5971,0.000473761,-0.822325,-4.96927,+
"CELE_T25B9,1",-0.954234,1.8942,Q22768,Uncharacterized protein,15.0013,15.0419,15.2516,15.5079,16.7463,16.2068,16.1236,15.543,1.8942,0.00235465,-0.954234,-3.50437,+
acdh-7,-0.886294,3.16771,Q22781,Acyl CoA DeHydrogenase,17.8895,17.8498,17.6961,17.9655,18.5908,18.8091,18.4888,19.0573,3.16771,0.000180914,-0.886294,-6.41059,+
"rab-6,2",-1.80663,3.83801,Q22782,"Ras-related protein Rab-6,2",14.704,15.1899,15.0928,14.9152,16.8207,17.2474,16.3566,16.7038,3.83801,0.000106766,-1.80663,-8.49916,+
"CELE_T25G3,1",-1.2622,4.11924,Q22790,Uncharacterized protein,14.5924,14.5407,14.2356,14.3313,15.4841,15.7425,15.5753,15.9469,4.11924,8.92E-05,-1.2622,-9.53385,+
"CELE_T25G3,3",-3.23175,4.35503,Q22792,Uncharacterized protein,14.7947,15.2682,14.6419,15.1367,17.5884,18.2666,18.0238,18.8897,4.35503,0.000106477,-3.23175,-10.4863,+
"CELE_T26A5,8",-2.6374,5.04297,Q22798,Uncharacterized protein,11.8703,12.0926,11.6691,11.9635,14.5064,14.3056,14.3089,15.0241,5.04297,9.65E-05,-2.6374,-13.7871,+
dlc-1,1.64571,4.53779,Q22799,"Dynein light chain 1, cytoplasmic",16.3998,16.5136,16.0923,16.133,14.5884,14.4987,14.5233,14.9456,4.53779,0.000122825,1.64571,11.2831,+
"nduf-2,2",-4.99112,6.25045,Q22800,NADH Ubiquinone oxidoreductase Fe-S protein,11.7757,11.8047,11.458,11.9679,16.4326,17.2621,16.4282,16.8479,6.25045,0.000487805,-4.99112,-22.0955,+
"CELE_T26A8,4",-0.946913,1.78914,Q22805,Uncharacterized protein,14.1592,13.7216,13.5556,13.5368,14.2427,14.9777,14.3031,15.2373,1.78914,0.00284545,-0.946913,-3.30775,+
gst-13,1.13438,1.64442,Q22814,Glutathione S-Transferase,15.5501,15.6682,16.1332,15.7145,13.8523,15.5563,14.5626,14.5573,1.64442,0.00423516,1.13438,3.04432,+
"CELE_T26C5,3",-0.236945,0.182144,Q22816,Uncharacterized protein,14.5137,12.9263,15.2218,14.6187,14.3633,14.5893,14.3514,14.9242,0.182144,0.329204,-0.236945,-0.466315,
ckc-1,0.452341,0.931202,Q22820;Q86MJ6,Choline Kinase C,15.2194,14.8063,15.2068,14.7913,14.8503,13.9241,14.8263,14.6138,0.931202,0.0269207,0.452341,1.82891,+
"CELE_T27A10,6",-3.02964,4.19775,Q22822,Uncharacterized protein,12.3148,11.8998,11.4258,11.5789,14.1893,15.3178,14.9874,14.8432,4.19775,9.51E-05,-3.02964,-9.84196,+
cgr-1,-0.35124,0.437032,Q22824,CRAL/TRIO and GOLD domain suppressor of activated Ras,15.1979,14.0881,14.0971,13.9097,14.2519,14.465,14.7891,15.1918,0.437032,0.117103,-0.35124,-0.978605,
"T27F2,1",-1.85029,3.48944,Q22836,"Uncharacterized protein T27F2,1",15.8721,15.6067,15.4455,15.7205,16.8343,17.6067,17.9153,17.6897,3.48944,0.0001323,-1.85029,-7.35245,+
"CELE_T28F4,5",-0.315447,1.19117,Q22850,Uncharacterized protein,18.0226,18.103,18.1887,18.5455,18.6049,18.6882,18.5052,18.3234,1.19117,0.0134725,-0.315447,-2.26177,+
"CELE_T28H10,2",-2.77984,4.66766,Q22857,Uncharacterized protein,11.9681,12.0668,11.358,12.0946,14.9961,14.8305,14.3255,14.4547,4.66766,0.00013905,-2.77984,-11.8827,+
soc-2,-2.8271,5.18604,Q22875;V6CJ50;V6CK98,Leucine-rich repeat protein soc-2;Suppressor Of Clr;Suppressor Of Clr,12.1926,12.0955,11.5267,12.0363,14.7515,14.4586,15.0261,14.9234,5.18604,0.000117188,-2.8271,-14.5861,+
"B0507,2",-1.23524,1.14335,Q22885,BRO1 domain-containing protein BROX homolog,14.8858,16.6798,15.8486,14.2356,16.2666,16.6964,16.5098,17.1178,1.14335,0.0153631,-1.23524,-2.18176,+
ife-4,-0.155055,0.170721,Q22888,Eukaryotic translation initiation factor 4E-4,14.8144,14.8146,14.6085,14.9166,14.9085,15.4895,13.9787,15.3975,0.170721,0.347907,-0.155055,-0.44056,
"C37C3,2",-0.639758,1.9589,Q22918,Eukaryotic translation initiation factor 5,15.3789,15.6309,15.0698,15.3462,16.0925,15.9823,15.6371,16.273,1.9589,0.00215943,-0.639758,-3.62791,+
cdd-1,0.848833,0.348907,Q22922,Cytidine deaminase,14.5639,18.7005,18.3072,19.007,16.5431,17.1545,16.6572,16.8285,0.348907,0.162724,0.848833,0.811983,
"C52B9,4",1.23692,1.4504,Q22938,Uncharacterized protein,16.025,15.834,15.8489,16.0371,13.622,15.4732,14.2714,15.4306,1.4504,0.00705318,1.23692,2.70269,+
"CELE_F08F3,4",-2.85237,5.36262,Q22945,Uncharacterized protein,11.9065,11.9379,11.7735,12.0802,14.6621,15.2773,14.6674,14.5006,5.36262,0.000145631,-2.85237,-15.6331,+
rhr-1,-3.73217,4.4044,Q22947,RH (Rhesus) antigen Related,18.0736,17.336,18.3041,18.3123,21.3607,21.2822,21.9053,22.4064,4.4044,0.000111524,-3.73217,-10.6963,+
"F10G2,1",-1.66641,4.25602,Q22957,"UPF0376 protein F10G2,1",16.9422,16.9587,16.9715,17.4491,18.6769,19.0728,18.6545,18.583,4.25602,9.98E-05,-1.66641,-10.0764,+
"CELE_F25B4,5",-2.65346,4.76766,Q22961,Uncharacterized protein,12.1517,11.9236,11.7801,11.7507,14.7726,14.8711,14.0032,14.573,4.76766,7.64E-05,-2.65346,-12.3645,+
clec-1,-0.164565,0.187203,Q22966,C-type LECtin,14.0626,14.0447,14.4198,14.1483,14.1661,13.7958,14.0657,15.306,0.187203,0.321211,-0.164565,-0.477615,
gcst-1,-2.05305,3.75224,Q22968,Aminomethyltransferase,15.7889,16.4303,16.1938,15.9957,18.185,18.3843,17.5572,18.4944,3.75224,0.000101835,-2.05305,-8.20378,+
asp-13,1.63144,3.53573,Q22972,ASpartyl Protease,16.8883,16.9492,16.5611,16.5657,15.2877,14.5664,15.1394,15.445,3.53573,0.000135521,1.63144,7.49679,+
"CELE_F45F2,10",-2.60066,4.36668,Q22974,Uncharacterized protein,12.0367,11.9056,11.7386,11.9101,14.168,14.4471,14.1884,15.1901,4.36668,0.000107239,-2.60066,-10.5355,+
pmt-2,-1.29891,4.9691,Q22993,Phosphoethanolamine MethylTransferase,17.1494,17.0214,17.063,17.1484,18.2028,18.5379,18.2734,18.5639,4.9691,9.06E-05,-1.29891,-13.3909,+
inx-5,-1.60133,1.95416,Q23027,Innexin-5,15.568,16.253,15.5571,15.9307,16.7044,18.1408,16.7324,18.1366,1.95416,0.00219053,-1.60133,-3.61879,+
"CELE_R09F10,5",3.61879,3.05041,Q23028,Uncharacterized protein,18.1518,17.0593,19.1614,19.0834,14.9995,14.8075,13.8074,15.3663,3.05041,0.000220785,3.61879,6.09196,+
"CELE_R09F10,1",-1.42627,4.1634,Q23030,Uncharacterized protein,14.8398,14.753,14.7355,15.2337,16.2958,16.1194,16.2981,16.5536,4.1634,9.30E-05,-1.42627,-9.70606,+
"CELE_T22B7,7",0.809938,1.3402,Q23044,Uncharacterized protein,14.974,15.3973,15.0044,15.1896,13.9611,14.2038,13.9268,15.2338,1.3402,0.00911045,0.809938,2.51347,+
clik-1,-0.970118,3.377,Q23050,CaLponIn-liKe proteins,21.8193,21.7008,21.973,22.0497,22.6097,23.046,22.713,23.0545,3.377,0.000154372,-0.970118,-7.01139,+
ssq-2,0.534684,1.05522,Q23057,"Sperm-Specific family, class Q",15.3401,15.312,14.7346,14.9025,14.5907,14.9312,13.9276,14.701,1.05522,0.0194307,0.534684,2.03494,+
ssp-9,-1.88782,2.27021,Q23058,Sperm-specific class P protein 9/11,18.7776,18.7996,19.0908,19.1488,19.7312,20.9358,20.8536,21.8475,2.27021,0.000934316,-1.88782,-4.25209,+
"CELE_T28H11,7",-3.21085,4.65201,Q23061,Uncharacterized protein,12.2343,11.5395,11.4963,12.0698,14.9177,15.5269,14.5862,15.1524,4.65201,0.0001373,-3.21085,-11.8089,+
ssq-4;ssq-3,0.223363,0.310639,Q23062;Q23347,"Sperm-Specific family, class Q;Sperm-Specific family, class Q",15.4709,15.1486,14.5988,15.0794,14.428,15.5216,14.5621,14.8926,0.310639,0.188195,0.223363,0.736768,
"CELE_W01A11,1",-1.66933,4.65378,Q23068,Epoxide hydrolase,16.8202,17.1402,16.7337,16.8368,18.3101,18.8402,18.563,18.495,4.65378,0.000137457,-1.66933,-11.8172,+
moc-2,0.93113,2.04568,Q23069,MOlybdenum Cofactor biosynthesis,16.035,15.5056,15.7197,15.9214,14.495,15.4574,14.9033,14.6015,2.04568,0.00169521,0.93113,3.79679,+
acl-9,-4.26522,4.57657,Q23087,ACyLtransferase-like,13.0398,13.6161,12.9882,13.7914,17.464,17.9858,16.8186,18.2281,4.57657,0.000128617,-4.26522,-11.4591,+
xpo-1,-2.02731,4.64135,Q23089,EXPOrtin (Nuclear export receptor),15.6604,15.9609,15.8072,16.0883,17.6985,17.9111,17.7005,18.3158,4.64135,0.000136674,-2.02731,-11.7589,+
"CELE_ZK742,4",-1.76473,2.25261,Q23091,Uncharacterized protein,14.1118,13.879,14.3781,15.6564,16.5587,16.1359,16.4209,15.9688,2.25261,0.000978015,-1.76473,-4.21538,+
lbp-4,0.762354,1.58085,Q23092,Fatty acid-binding protein homolog 4,15.4653,16.5562,15.7697,15.4443,15.0275,15.0616,15.0398,15.0573,1.58085,0.00489893,0.762354,2.93104,+
tofu-5,-2.72089,3.4007,Q23096,Twenty One u-rna (21U-RNA) biogenesis Fouled Up,12.1267,12.0806,11.7745,11.9303,14.4158,15.4945,13.7906,15.0948,3.4007,0.000126295,-2.72089,-7.08219,+
nuo-6,-2.79093,4.55715,Q23098,NADH Ubiquinone Oxidoreductase,15.5046,15.6412,15.3394,15.4239,18.1546,18.2246,17.7783,18.9153,4.55715,0.000125654,-2.79093,-11.3706,+
rsp-2,-4.73436,4.64623,Q23120,"Probable splicing factor, arginine/serine-rich 2",14.2672,14.6706,14.3394,14.6719,18.6164,19.6552,18.523,20.0919,4.64623,0.000137143,-4.73436,-11.7818,+
rsp-1,-0.0490673,0.0661994,Q23121,"Probable splicing factor, arginine/serine-rich 1",16.3691,16.2574,15.996,16.9638,16.1591,16.5047,16.2263,16.8924,0.0661994,0.638975,-0.0490673,-0.185939,
"W02B12,9",-0.207432,0.50014,Q23125,Mitoferrin,13.868,14.4251,14.545,14.2513,14.7943,14.3494,14.5244,14.251,0.50014,0.0948246,-0.207432,-1.09349,
"W02B12,10",1.10592,2.80983,Q23126,tRNA (guanine-N(7)-)-methyltransferase,15.7436,15.8641,16.3598,16.3344,14.8203,14.7388,15.0197,15.2993,2.80983,0.00028136,1.10592,5.47584,+
rab-7,-1.02895,2.70447,Q23146,RAB family,17.3885,16.8696,17.132,17.6418,18.4186,18.3634,17.9705,18.3952,2.70447,0.000363499,-1.02895,-5.2207,+
col-181,-3.69786,3.77522,Q23150;Q2XN04,COLlagen,18.1952,18.556,16.7403,17.0011,21.3641,21.1753,21.3727,21.3719,3.77522,0.000102687,-3.69786,-8.28204,+
mrps-11,-3.5685,5.02991,Q23155,"Mitochondrial Ribosomal Protein, Small",14.3852,14.3372,14.0986,13.9914,17.1492,18.1281,17.6256,18.1834,5.02991,9.52E-05,-3.5685,-13.7163,+
atn-1,-2.19652,3.66993,Q23158,AcTiniN,17.9852,17.633,18.028,18.4397,19.8248,20.5393,19.8457,20.6622,3.66993,0.000145125,-2.19652,-7.92863,+
"CELE_W04G3,5",-2.28553,3.09636,Q23166,Uncharacterized protein,15.0451,15.1312,15.1057,15.3915,16.7954,17.2495,17.2917,18.4789,3.09636,0.000198594,-2.28553,-6.2153,+
"CELE_W05H9,1",0.0752473,0.185415,Q23179,Uncharacterized protein,22.2912,21.9334,22.4753,22.4301,21.9852,22.3223,22.0968,22.4247,0.185415,0.324177,0.0752473,0.473629,
"CELE_W06A7,2",0.319762,0.42991,Q23186,Uncharacterized protein,14.7709,15.8681,14.7118,15.0601,14.2672,14.7134,14.967,15.1843,0.42991,0.120021,0.319762,0.965432,
ret-1,1.93264,3.33749,Q23188,Reticulon-like protein,16.5463,16.9132,16.7159,16.8724,14.8718,15.5125,14.7188,14.2142,3.33749,0.000191939,1.93264,6.89468,+
dct-11,-3.33447,6.16725,Q23190,"DAF-16/FOXO Controlled, germline Tumor affecting",12.078,11.7819,11.7289,11.992,14.9649,15.4124,15.0455,15.4957,6.16725,0.000422535,-3.33447,-21.3936,+
puf-9,0.454075,0.477994,Q23191,PUF (Pumilio/FBF) domain-containing,16.6004,15.9788,16.6042,17.2734,16.3189,16.1829,16.8904,15.2483,0.477994,0.101629,0.454075,1.05353,
"CELE_W06B4,2",-1.5496,2.3617,Q23195,Uncharacterized protein,13.3036,13.6905,13.0935,13.2954,15.0018,15.2863,13.9455,15.3477,2.3617,0.000785984,-1.5496,-4.44592,+
sbds-1,-3.34472,5.08752,Q23202,Ribosome maturation protein SBDS,16.0979,16.1917,15.2223,16.1096,19.1376,19.4455,19.1961,19.2211,5.08752,0.000102916,-3.34472,-14.0313,+
tag-267,-1.61738,3.40053,Q23205,Uncharacterized protein,14.6849,14.627,14.3588,14.08,16.5415,15.8528,15.717,16.1089,3.40053,0.000126233,-1.61738,-7.08168,+
"CELE_W06E11,1",-0.941857,1.12008,Q23206,Uncharacterized protein,13.9829,13.864,12.5321,14.3932,14.3919,15.1435,14.4188,14.5854,1.12008,0.0163659,-0.941857,-2.14291,+
"CELE_W07G4,3",-0.699083,1.00703,Q23215,Uncharacterized protein,14.2229,14.5079,14.7746,13.5243,14.951,15.256,14.2933,15.3256,1.00703,0.0219739,-0.699083,-1.95485,+
mtr-4,-3.56133,4.2597,Q23223,mRNA transport homolog 4,14.8167,14.9041,14.4237,14.6726,18.2201,19.1463,17.5047,18.1913,4.2597,0.0001,-3.56133,-10.0914,+
zmp-4,-3.74824,6.74113,Q23227,Zinc MetalloProtease,15.9738,15.7559,15.8116,16.2391,19.5599,19.8309,19.8623,19.5202,6.74113,0,-3.74824,-26.7187,+
pbs-3,1.35403,3.78458,Q23237,Proteasome subunit beta type-3,17.4108,17.7228,17.0042,17.5629,16.0016,16.2085,15.9768,16.0977,3.78458,0.000103303,1.35403,8.3141,+
ssp-34,0.406755,0.345276,Q23246,Sperm-specific class P protein 34,15.9563,15.8652,16.891,17.2989,15.4203,16.127,15.7445,17.0927,0.345276,0.165011,0.406755,0.804931,
grl-21,-3.08169,4.97569,Q23248,GRound-Like (Grd related),12.2052,11.9059,11.6927,12.0505,14.5431,15.2842,14.907,15.4467,4.97569,9.13E-05,-3.08169,-13.4259,+
orc-5,-3.10158,5.2136,Q23249,ORC (Origin Recognition Complex) subunit,11.9455,12.0836,11.5606,12.045,14.902,15.2644,14.5684,15.3064,5.2136,0.00012024,-3.10158,-14.7449,+
mre-11,-2.32349,3.3195,Q23255,Double-strand break repair protein mre-11,12.2829,11.7566,11.7495,12.0127,14.6718,14.3284,14.7289,13.3666,3.3195,0.000190476,-2.32349,-6.84203,+
"CELE_ZC373,2",4.26667,4.34566,Q23258,Uncharacterized protein,19.2815,19.4046,18.6829,18.8228,13.8557,15.3466,14.5171,15.4057,4.34566,0.000105914,4.26667,10.4468,+
"ZC373,5",0.474305,1.15697,Q23261,Probable methylthioribulose-1-phosphate dehydratase,15.2652,15.1913,14.8677,15.5875,14.453,14.625,14.7508,15.1858,1.15697,0.0148223,0.474305,2.20451,+
dao-4,-4.70891,6.31129,Q23262,Dauer or Aging adult Overexpression,12.1789,12.0057,11.7606,11.7857,16.6228,16.7252,16.1658,17.0527,6.31129,0,-4.70891,-22.623,+
trm-1,0.523126,0.641374,Q23270,tRNA (guanine(26)-N(2))-dimethyltransferase,15.0265,14.9938,14.9864,15.0178,13.7711,14.8652,13.9005,15.3952,0.641374,0.0619127,0.523126,1.3413,
daf-41,-1.22844,2.88456,Q23280,Co-chaperone protein daf-41,18.5546,18.3331,18.8499,18.6158,19.4721,20.1164,19.5078,20.1708,2.88456,0.000227328,-1.22844,-5.66208,+
mppb-1,-0.381523,0.592365,Q23295,Mitochondrial Processing Peptidase Beta,14.2,14.8708,13.7854,14.6153,14.4283,15.266,14.5181,14.7852,0.592365,0.0713213,-0.381523,-1.25649,
rps-7,-3.85834,5.83985,Q23312,40S ribosomal protein S7,17.9792,17.6559,17.9663,18.1666,21.6837,21.9107,21.3891,22.2178,5.83985,0.000277778,-3.85834,-18.8367,+
ears-1,-2.79577,4.06869,Q23315,Glutamyl(E) Amino-acyl tRNA Synthetase,16.4688,15.7488,16.5224,16.7597,18.8347,19.5207,18.7969,19.5306,4.06869,0.000124277,-2.79577,-9.34007,+
"CELE_ZC443,1",-2.87534,3.67565,Q23320,Uncharacterized protein,16.1437,15.4518,17.0203,16.6321,18.8345,19.1971,19.4448,19.273,3.67565,0.000145703,-2.87534,-7.94751,+
ugt-18,-2.69069,3.78928,Q23323,UDP-glucuronosyltransferase,12.2545,12.0484,11.7082,11.875,14.0882,15.4477,14.8,14.313,3.78928,0.000103614,-2.69069,-8.33023,+
"CELE_ZC449,5",-0.82418,1.28465,Q23330,Uncharacterized protein,14.0277,14.5734,14.9573,15.3792,15.1101,15.6883,15.976,15.4599,1.28465,0.0104406,-0.82418,-2.41917,+
