geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04, -Log.p.value,Student's T-test q-value daf2_d10_eat2_d10,log2FC,Student's T-test Test statistic daf2_d10_eat2_d10,Sign p-val: 0.05 
"CELE_Y37E11B,5",-0.7958,2.80172,Q9TYN2,tRNA-dihydrouridine(47) synthase [NAD(P)(+)],14.5019,14.6143,14.3898,14.4975,15.4374,14.9979,15.1428,15.6087,2.80172,0.0008,-0.7958,-5.4559,+
blos-7,0.764007,0.863157,Q9TYN4,BLOC (Biogenesis of Lysosome-related Organelles Complex) and n,14.2094,14.6698,12.6816,13.5884,13.2138,12.89,12.7659,13.2236,0.863157,0.0517342,0.764007,1.71569,
mca-2,-1.42547,3.44324,Q9TYP9,Calcium-transporting ATPase,15.637,15.9311,15.5545,15.703,17.0886,17.6437,16.9899,16.8053,3.44324,0.00022597,-1.42547,-7.2107,+
lin-33,-0.879371,0.923525,Q9TYQ5,Uncharacterized protein,13.842,14.1558,14.0947,13.6972,15.5063,15.5354,13.5215,14.7438,0.923525,0.0439004,-0.879371,-1.81615,+
"CELE_H04M03,3",0.871945,2.252,Q9TYR0,Uncharacterized protein,13.7939,13.9546,13.7514,13.5964,12.7662,13.1561,12.4196,13.2666,2.252,0.00201911,0.871945,4.21412,+
ftn-2,-0.517998,1.20467,Q9TYS3,Ferritin,17.0377,16.8539,17.4765,17.5909,17.7652,17.3533,17.9039,18.0086,1.20467,0.0213836,-0.517998,-2.28442,+
calu-2,-0.309135,0.368105,Q9TYS8,CALUmenin (Calcium-binding protein) homolog,13.5599,13.8868,13.6801,13.6236,14.8859,14.1476,13.7739,13.1796,0.368105,0.225248,-0.309135,-0.849008,
"CELE_W05F2,6",1.00977,1.57065,Q9TYT7,Uncharacterized protein,14.8767,14.3789,13.5238,13.6536,13.3002,12.7727,12.9665,13.3545,1.57065,0.0083689,1.00977,2.91301,+
"CELE_W05F2,3",-1.88897,3.27774,Q9TYT8,Uncharacterized protein,13.964,14.3968,13.712,14.338,15.8355,16.6735,15.7866,15.6711,3.27774,0.000245587,-1.88897,-6.72111,+
"CELE_VC5,2",-0.683519,0.939195,Q9TYU4,Uncharacterized protein,11.8781,11.4027,12.3785,12.869,13.3443,12.6538,12.8307,12.4337,0.939195,0.0420288,-0.683519,-1.84219,+
"CELE_W07E6,2",-0.0689552,0.0743435,Q9TYV3,Uncharacterized protein,15.0105,15.3382,14.5391,14.7706,14.2922,15.6613,14.8477,15.1331,0.0743435,0.698531,-0.0689552,-0.207252,
nol-1,-0.648425,1.43253,Q9TYV5,NucleOLar protein,15.331,15.354,15.5159,16.1801,16.3488,15.9045,16.1645,16.5569,1.43253,0.0119053,-0.648425,-2.67179,+
vha-19,0.156435,0.314942,Q9TYW1,Vacuolar H ATPase,17.2178,17.3713,16.646,17.3228,16.8864,17.1029,16.6818,17.2609,0.314942,0.268168,0.156435,0.745326,
grd-3,1.11832,2.87578,Q9TYW7,GRounDhog (Hedgehog-like family),16.6011,16.2385,16.4827,16.8148,15.3768,15.8684,15.1507,15.2679,2.87578,0.000708434,1.11832,5.63998,+
dpf-5,-2.0599,3.42256,Q9TYX1,Dipeptidyl Peptidase Four (IV) family,15.5629,16.1849,15.6987,15.7353,18.4925,17.3387,17.5741,18.0161,3.42256,0.000224268,-2.0599,-7.148,+
"CELE_M57,2",-1.02539,4.69555,Q9TYY0,Uncharacterized protein,16.3236,16.2537,16.1974,16.5528,17.4058,17.3824,17.2548,17.3861,4.69555,0,-1.02539,-12.0153,+
ugt-19,-1.17381,1.22343,Q9TYY5,UDP-GlucuronosylTransferase,12.9253,12.7945,13.3913,11.6691,14.4515,14.2848,12.8842,13.8551,1.22343,0.0203573,-1.17381,-2.31593,+
"CELE_H34C03,2",-1.5288,3.85785,Q9TYY8,Ubiquitin carboxyl-terminal hydrolase,14.3883,14.3747,14.1356,14.1063,16.2534,15.5906,15.7198,15.5563,3.85785,7.67E-05,-1.5288,-8.5688,+
"CELE_H35B03,2",-1.79646,3.54598,Q9TYZ2;V6CJB4;V6CKG6,Uncharacterized protein,14.6525,14.4767,14.0844,14.0979,16.043,16.6733,16.0047,15.7762,3.54598,0.000202715,-1.79646,-7.52906,+
"CELE_H35B03,1",0.48437,1.17054,Q9TYZ4,Uncharacterized protein,14.1897,13.2605,13.8625,13.8937,13.2001,13.6049,13.21,13.2539,1.17054,0.0229548,0.48437,2.22721,+
"ucr-2,3",-0.602407,2.20795,Q9TZ33,Ubiquinol-Cytochrome c oxidoReductase complex,15.9451,16.0453,15.8507,15.8841,16.5017,16.9375,16.3245,16.3711,2.20795,0.00228743,-0.602407,-4.12303,+
far-7,1.40624,1.74649,Q9TZ51,Fatty Acid/Retinol binding protein,16.0742,16.3009,16.1969,16.5917,15.2955,15.213,13.6264,15.4038,1.74649,0.00586781,1.40624,3.22927,+
"CELE_K01A2,5",-1.27179,2.35416,Q9TZ58,Uncharacterized protein,12.4656,13.6557,12.7303,12.4437,14.035,14.1138,14.1897,14.0438,2.35416,0.00163339,-1.27179,-4.42975,+
cox-17,-0.23938,0.119079,Q9TZ68,Cytochrome OXidase assembly protein,17.0361,16.9675,16.272,16.9107,19.0023,17.2328,16.1963,15.7124,0.119079,0.56937,-0.23938,-0.319488,
ubc-20,-0.167032,0.314186,Q9TZ69,UBiquitin Conjugating enzyme,16.2235,16.4144,15.9863,16.9055,16.6894,16.7218,16.2347,16.5521,0.314186,0.268838,-0.167032,-0.743825,
"CELE_F54D10,5",-3.81099,2.68909,Q9TZ88,Uncharacterized protein,10.733,8.75404,8.37184,7.77295,12.931,11.6639,12.9966,13.2843,2.68909,0.00101127,-3.81099,-5.18417,+
mrpl-40,0.0258327,0.0327818,Q9TZ90,"Mitochondrial Ribosomal Protein, Large",15.5074,15.9313,15.2507,15.3416,16.1513,15.3511,15.2377,15.1875,0.0327818,0.85488,0.0258327,0.0951479,
pat-4,-1.23259,2.8519,Q9TZC4,Integrin-linked protein kinase homolog pat-4,16.1283,15.7865,16.7068,16.105,17.2735,17.1929,17.6679,17.5227,2.8519,0.000726627,-1.23259,-5.58014,+
haf-4,-0.771433,3.18892,Q9TZD9,HAlF transporter (PGP related),18.4446,18.2771,18.4923,18.5215,19.4538,19.1173,19.2871,18.9631,3.18892,0.000316401,-0.771433,-6.46954,+
"CELE_W04C9,2",-0.0295899,0.0306668,Q9TZE0,MICOS complex subunit MIC13,14.6219,15.0514,14.9373,15.1274,14.8657,14.1179,15.4397,15.433,0.0306668,0.863528,-0.0295899,-0.0892044,
"CELE_W04C9,4",-0.222122,0.590495,Q9TZE4,Uncharacterized protein,15.1262,15.2881,15.6012,15.7052,15.6823,15.9672,15.484,15.4758,0.590495,0.111435,-0.222122,-1.25323,
pcbd-1,-1.05316,1.67258,Q9TZH6,Putative pterin-4-alpha-carbinolamine dehydratase,14.6744,14.9425,15.7426,14.2016,15.9774,15.6782,15.9153,16.2029,1.67258,0.00709186,-1.05316,-3.09495,+
"CELE_T10B11,6",0.429157,0.965631,Q9TZH8,Uncharacterized protein,13.5962,13.9446,13.0258,13.1476,13.2258,13.0088,12.8239,12.9389,0.965631,0.0392035,0.429157,1.8861,+
cerk-1,-0.526428,0.838461,Q9TZI1,Ceramide kinase 1,14.4888,14.5273,14.7612,13.7842,15.0545,15.5154,14.595,14.5024,0.838461,0.0553185,-0.526428,-1.67449,
ztf-4,-1.653,2.54334,Q9TZI2,Zinc finger putative Transcription Factor family,13.3351,13.4609,14.0755,14.0545,15.755,15.0978,14.7426,15.9426,2.54334,0.00125754,-1.653,-4.84646,+
"pfk-1,1",-1.22433,3.03167,Q9TZL8,ATP-dependent 6-phosphofructokinase 1,16.6806,16.6133,17.0453,17.343,17.9396,17.9693,18.3104,18.3601,3.03167,0.000520476,-1.22433,-6.0422,+
fard-1,-2.30689,3.50777,Q9TZL9,Fatty acyl-CoA reductase,13.2797,13.2235,13.4661,14.1992,15.9564,15.2149,16.1519,16.0728,3.50777,0.000235501,-2.30689,-7.40933,+
arch-1,-1.54395,2.78488,Q9TZN1,Protein archease-like,14.2444,13.3572,14.0695,14.177,15.6672,14.9129,15.6957,15.7481,2.78488,0.000792281,-1.54395,-5.41465,+
cct-7,-1.17022,3.4018,Q9TZS5,Chaperonin Containing TCP-1,17.1735,16.8894,17.1479,17.6496,18.2999,18.5098,18.3298,18.4018,3.4018,0.000220758,-1.17022,-7.08549,+
"CELE_Y95D11A,1",0.422016,1.31369,Q9U1P7,Uncharacterized protein,13.4175,13.6389,13.3956,14.0133,13.3002,13.2902,12.915,13.2717,1.31369,0.0158843,0.422016,2.4684,+
"CELE_Y87G2A,13",-1.49537,3.34667,Q9U1P9,Uncharacterized protein,14.2805,15.1089,15.0124,14.9193,16.4059,16.5715,16.065,16.26,3.34667,0.000214572,-1.49537,-6.92165,+
ubc-14,-1.77981,2.1895,Q9U1Q1,UBiquitin Conjugating enzyme,15.7616,13.8023,15.309,15.3911,16.7255,16.8441,16.8348,16.9787,2.1895,0.00232811,-1.77981,-4.08522,+
gpi-1,-2.93566,2.7795,Q9U1Q2,Glucose-6-phosphate isomerase,14.4746,13.9437,12.2005,12.9235,16.0464,15.9653,16.5187,16.7547,2.7795,0.000789593,-2.93566,-5.40151,+
cyn-15,-0.868013,2.98005,Q9U1Q3,CYclophyliN,15.1531,15.1987,14.793,15.456,15.8761,16.0837,15.9921,16.121,2.98005,0.00064359,-0.868013,-5.90674,+
vrs-2,-1.23653,6.13582,Q9U1Q4,Valine--tRNA ligase,17.3467,17.3359,17.2068,17.3113,18.5627,18.6341,18.4007,18.5493,6.13582,0,-1.23653,-21.1342,+
emb-4,-1.05006,1.92096,Q9U1Q7,Uncharacterized protein,14.4553,14.649,14.9484,14.7565,16.0254,16.3407,15.0689,15.5745,1.92096,0.00411324,-1.05006,-3.55523,+
"CELE_Y80D3A,9",0.708915,1.9178,Q9U1Q8,Uncharacterized protein,13.6862,13.9393,13.3078,13.5196,13.1621,12.8461,12.5085,13.1006,1.9178,0.00418342,0.708915,3.54921,+
arx-3,-2.16941,5.88725,Q9U1R7,ARp2/3 compleX component,15.207,15.0554,15.0178,15.2916,17.1586,17.5245,17.1536,17.4127,5.88725,0,-2.16941,-19.1876,+
"CELE_Y6D1A,1",-0.802959,2.12958,Q9U1S8,Uncharacterized protein,12.1037,12.326,11.8998,12.5272,13.2539,13.2901,12.6896,12.835,2.12958,0.00276529,-0.802959,-3.96371,+
"CELE_Y6B3B,9",-2.13677,4.60725,Q9U1T1,Uncharacterized protein,10.6663,10.8239,10.798,10.3416,13.1641,12.78,12.7891,12.4438,4.60725,0,-2.13677,-11.6002,+
"CELE_Y69H2,3",0.286288,0.593816,Q9U1T5,Uncharacterized protein,13.2473,13.3024,13.1063,13.8696,13.2791,13.2946,13.1633,12.6435,0.593816,0.110421,0.286288,1.25901,
"CELE_Y69H2,3",2.39572,4.57386,Q9U1T6,Uncharacterized protein,18.7259,18.942,18.1436,18.3134,16.2518,16.1502,16.2924,15.8476,4.57386,0,2.39572,11.4468,+
dnj-29,-1.16313,1.5539,Q9U1V9,DNaJ domain (Prokaryotic heat shock protein),16.2349,14.8643,15.9569,15.0984,16.5604,17.3589,16.2712,16.6165,1.5539,0.00867917,-1.16313,-2.88344,+
tfg-1,-0.177971,0.412697,Q9U1W1,TFG related,16.5044,16.4944,16.7048,17.2837,16.9192,16.9543,16.8064,17.0192,0.412697,0.194082,-0.177971,-0.933398,
lsm-3,0.924431,0.828651,Q9U1W8,LSM Sm-like protein,16.567,17.1477,17.0604,17.1837,16.7293,16.8386,14.5064,16.1867,0.828651,0.0569278,0.924431,1.6581,
"CELE_Y62E10A,6",0.0886762,0.0715185,Q9U1X0,"NADPH:adrenodoxin oxidoreductase, mitochondrial",12.8252,12.4699,12.4236,14.0305,12.1762,13.2864,12.9786,12.9532,0.0715185,0.707938,0.0886762,0.199893,
emc-3,-2.28895,4.9482,Q9U1X6,ER membrane protein complex subunit 3,13.0999,13.4309,12.8658,12.9938,15.1008,15.5811,15.2631,15.6012,4.9482,0,-2.28895,-13.2808,+
rla-2,-1.55167,1.82343,Q9U1X9,"Ribosomal protein, Large subunit, Acidic (P1)",18.8265,19.7393,18.3001,18.639,20.7537,20.1813,19.602,21.1744,1.82343,0.00492172,-1.55167,-3.37139,+
dhs-24,-1.21504,2.62322,Q9U1Y6,"DeHydrogenases, Short chain",14.1506,14.506,14.3034,14.9981,15.686,15.5851,15.4078,16.1394,2.62322,0.00105155,-1.21504,-5.02965,+
skr-4,0.101526,0.260713,Q9U1Y9,SKp1 Related (Ubiquitin ligase complex component),16.1839,16.1674,15.8408,16.3002,16.3336,16.0508,15.722,15.9799,0.260713,0.323587,0.101526,0.635367,
"CELE_Y60A3A,9",-1.82261,4.59233,Q9U1Z4,Uncharacterized protein,16.1429,15.9394,15.7282,16.1849,18.0689,17.6004,17.6392,17.9774,4.59233,0,-1.82261,-11.5314,+
"CELE_Y57G11C,9",-0.0877402,0.129055,Q9U202;Q9U203,Uncharacterized protein,13.2628,13.5114,12.3956,12.9951,13.243,13.1246,12.8808,13.2674,0.129055,0.545853,-0.0877402,-0.343521,
"CELE_Y57A10A,27",-0.508371,0.34751,Q9U210,Uncharacterized protein,13.4637,11.802,13.3931,14.4144,13.1783,13.3124,14.108,14.5079,0.34751,0.240819,-0.508371,-0.809271,
rsr-2,-0.309805,0.343701,Q9U213,SR protein related,15.8027,14.9677,14.4219,14.3476,15.2632,14.7982,15.0248,15.693,0.343701,0.243276,-0.309805,-0.801865,
"CELE_Y56A3A,7",-0.46899,1.05456,Q9U222,Uncharacterized protein,15.088,14.92,14.626,14.9246,15.4208,15.8774,15.2748,14.8616,1.05456,0.030725,-0.46899,-2.03383,+
"CELE_Y56A3A,6",0.798982,0.970843,Q9U225,Uncharacterized protein,15.1638,14.1057,13.5052,13.3301,13.3362,13.2483,12.994,13.3303,0.970843,0.0387499,0.798982,1.89476,+
mif-1,0.893382,1.24316,Q9U228,MIF (Macrophage migration Inhibitory Factor) related,18.4034,18.7201,18.972,19.2729,18.5206,17.0021,18.2632,18.009,1.24316,0.0191675,0.893382,2.34913,+
wah-1,-0.963713,3.00613,Q9U229,Worm AIF (Apoptosis inducing factor) Homolog,17.161,17.1479,16.5326,17.0507,17.8846,18.1099,17.9321,17.8204,3.00613,0.000544747,-0.963713,-5.97489,+
trap-4,-1.89407,2.10401,Q9U238,TRanslocon-Associated Protein,16.7333,16.8459,16.8077,17.1148,19.3216,18.6431,17.4801,19.6332,2.10401,0.00286907,-1.89407,-3.91244,+
"Y56A3A,18",1.90228,4.89407,Q9U239,Zinc finger protein 593 homolog,14.8947,15.0234,14.7683,14.8688,13.2213,13.2247,12.7415,12.7585,4.89407,0,1.90228,12.9996,+
"CELE_Y56A3A,19",-1.42118,4.73559,Q9U241,Acyl carrier protein,16.8437,16.8074,16.6351,16.7041,18.4476,18.2038,17.9524,18.0713,4.73559,0,-1.42118,-12.2081,+
"Y52B11A,8",-1.35949,4.60706,Q9U256,"Phospholipase A2-like protein Y52B11A,8",15.0031,15.288,14.8895,14.966,16.2657,16.2832,16.4326,16.603,4.60706,0,-1.35949,-11.5993,+
set-26,-0.514175,1.54275,Q9U263,Histone-lysine N-methyltransferase set-26,14.5135,14.559,14.285,14.8872,15.088,14.8001,15.4206,14.9927,1.54275,0.00887763,-0.514175,-2.86382,+
hda-10,-1.7249,2.60736,Q9U266,Histone deacetylase,13.0943,13.2367,13.5935,13.7712,14.9474,14.8488,16.0639,14.7351,2.60736,0.00106898,-1.7249,-4.99293,+
haf-7,-0.87857,1.30595,Q9U275,HAlF transporter (PGP related),13.1772,13.1261,12.5611,12.9771,14.6934,13.8548,13.093,13.7146,1.30595,0.0161644,-0.87857,-2.45525,+
tat-1,-0.688913,0.788557,Q9U280,Phospholipid-transporting ATPase tat-1,13.7684,13.7284,13.1759,13.8806,14.731,13.4112,15.2234,13.9435,0.788557,0.0637465,-0.688913,-1.59097,
"CELE_Y48G10A,3",-1.21007,1.05802,Q9U283,Uncharacterized protein,14.1335,13.5529,14.6638,14.9253,15.8583,14.0134,16.182,16.0622,1.05802,0.0304414,-1.21007,-2.03958,+
"CELE_Y48C3A,20",-0.651595,2.6127,Q9U287,Uncharacterized protein,14.0112,14.2515,14.0918,14.1233,14.8673,15.0018,14.438,14.7771,2.6127,0.00107282,-0.651595,-5.00528,+
"CELE_Y48C3A,12",-0.924542,0.90738,Q9U290,Uncharacterized protein,13.6437,13.8238,13.2915,14.7603,14.463,15.953,14.7624,14.039,0.90738,0.045622,-0.924542,-1.78931,+
"CELE_Y48B6A,13",-0.606683,1.19182,Q9U294,Diphosphomevalonate decarboxylase,14.8851,14.6505,14.3965,14.7618,15.7626,15.6065,14.6935,15.0582,1.19182,0.0219486,-0.606683,-2.26285,+
men-1,-1.26857,4.56595,Q9U296,Malic enzyme,16.4548,16.3786,16.7657,16.8059,17.9173,17.8798,17.8876,17.7945,4.56595,0,-1.26857,-11.4106,+
xrn-2,-0.37028,1.48257,Q9U299,5'-3' exoribonuclease 2 homolog,14.5919,14.6535,14.261,14.425,15.0445,14.9851,14.6012,14.7817,1.48257,0.0106975,-0.37028,-2.75853,+
efhd-1,-0.298495,1.89231,Q9U2A6,EF HanD calcium binding protein,15.2213,15.334,15.1941,15.3447,15.5176,15.3814,15.7021,15.6871,1.89231,0.00436597,-0.298495,-3.50078,+
rpl-43,-0.186857,0.0954913,Q9U2A8,60S ribosomal protein L37a,16.7426,16.6827,16.9606,17.0406,18.771,15.365,17.3702,16.6675,0.0954913,0.631496,-0.186857,-0.261275,
"Y48B6A,1",-0.565987,1.76332,Q9U2A9,Ribosome biogenesis protein BOP1 homolog,15.5147,15.6471,15.1873,15.4865,15.6521,16.2056,15.9498,16.292,1.76332,0.00558849,-0.565987,-3.26015,+
"CELE_Y47D3A,13",-3.08992,3.74407,Q9U2C8,Uncharacterized protein,11.3982,10.283,11.2827,11.2702,14.0428,14.9526,13.7881,13.8104,3.74407,7.10E-05,-3.08992,-8.1761,+
cku-70,-1.1296,2.11012,Q9U2D2,Caenorhabditis KU,12.4439,12.524,11.2896,11.9547,13.0991,13.1767,13.317,13.1379,2.11012,0.00280868,-1.1296,-3.92465,+
cnp-2,-0.268258,0.440947,Q9U2D6,Calcineurin-interacting protein 2,14.9481,14.0078,14.1838,14.444,15.15,14.664,14.5473,14.2954,0.440947,0.176506,-0.268258,-0.985829,
gsy-1,-0.511465,1.05664,Q9U2D9,Glycogen [starch] synthase,16.9695,16.8948,17.2094,17.5666,17.5435,17.1651,17.9264,18.0512,1.05664,0.0305455,-0.511465,-2.03729,+
cpt-1,-1.02203,2.59227,Q9U2F2,Carnitine Palmitoyl Transferase,15.8095,16.1238,16.466,16.5947,17.3074,17.072,17.5522,17.1505,2.59227,0.00114576,-1.02203,-4.95815,+
tiar-2,0.485105,0.941992,Q9U2F5,TIA-1/TIAL RNA binding protein homolog,14.1192,14.2089,13.4375,14.6145,13.6368,13.8638,13.4078,13.5312,0.941992,0.0417085,0.485105,1.84684,+
vps-2,-1.10902,2.53576,Q9U2F6,Related to yeast Vacuolar Protein Sorting factor,15.4942,15.4397,15.5642,15.457,17.1302,16.7185,16.0342,16.5083,2.53576,0.00131038,-1.10902,-4.8293,+
snrp-200,-1.62708,4.14907,Q9U2G0,Putative U5 small nuclear ribonucleoprotein 200 kDa helicase,14.3866,14.1229,14.4686,14.7088,16.2968,16.1775,15.7681,15.9528,4.14907,0,-1.62708,-9.6499,+
pisy-1,-3.08915,3.87799,Q9U2G1,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,12.9791,12.0881,13.5153,12.764,16.3424,15.5616,15.5996,16.1996,3.87799,7.87E-05,-3.08915,-8.63996,+
mrp-7,-2.61825,2.19019,Q9U2G5,Uncharacterized protein,12.8344,13.4545,12.8206,13.8219,16.7595,16.9282,14.5088,15.2078,2.19019,0.00233107,-2.61825,-4.08662,+
"eef-1B,2",-1.15675,4.28528,Q9U2H9,Probable elongation factor 1-beta/1-delta 2,17.4489,17.316,17.6243,17.2441,18.6364,18.4146,18.7458,18.4636,4.28528,0,-1.15675,-10.196,+
"CELE_Y41C4A,9",-1.17108,1.21336,Q9U2I4,Uncharacterized protein,12.1606,12.7698,10.4923,11.7438,12.9072,13.1862,12.516,13.2414,1.21336,0.0209893,-1.17108,-2.29899,+
slc-25a46,0.22547,0.0899577,Q9U2J0,SLC (SoLute Carrier) homolog,16.9147,16.2922,17.8927,17.687,16.7859,15.0041,19.0796,17.015,0.0899577,0.647701,0.22547,0.247315,
"CELE_Y39G8B,7",2.851,8.23054,Q9U2J2,Uncharacterized protein,15.9903,15.9385,16.0155,16.0443,13.235,13.2094,12.9869,13.1534,8.23054,0,2.851,47.4389,+
dhhc-8,0.142835,0.484403,Q9U2K0,Palmitoyltransferase,12.9959,13.0569,13.1494,13.393,13.1626,13.2005,12.8429,12.8178,0.484403,0.154471,0.142835,1.06513,
abce-1,-1.03781,4.77496,Q9U2K8,"ABC transporter, class E",16.5193,16.5163,16.613,16.8635,17.7129,17.6686,17.6238,17.658,4.77496,0,-1.03781,-12.4003,+
mlt-3,-0.615393,0.986878,Q9U2L2,Uncharacterized protein,13.7354,13.9387,13.0903,12.9394,14.3518,13.9557,13.4851,14.3727,0.986878,0.0371165,-0.615393,-1.92139,+
dpy-28,0.92726,2.3475,Q9U2M1,Condensin complex subunit 1,13.5535,13.9288,13.7962,14.4566,12.9893,13.2237,12.7952,13.0179,2.3475,0.00166938,0.92726,4.4155,+
hphd-1,-1.77485,3.20285,Q9U2M4,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",14.6582,15.352,15.7122,15.7063,17.0756,16.8615,17.4098,17.1812,3.20285,0.000318713,-1.77485,-6.5085,+
ndx-4,-1.08479,2.69764,Q9U2M7,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],15.9358,15.9335,15.9595,15.6862,17.3856,17.0729,16.4331,16.9625,2.69764,0.00094181,-1.08479,-5.20446,+
"Y37H9A,3",0.0299876,0.0267923,Q9U2M8,Coiled-coil and C2 domain-containing protein 1-like,15.0234,15.2625,14.6348,14.4168,14.1787,15.7465,14.641,14.6513,0.0267923,0.880151,0.0299876,0.078251,
pap-1,-0.68613,1.05316,Q9U2P3,Poly-A Polymerase,12.1749,12.8825,11.7517,13.1639,13.2864,13.2978,12.8857,13.2475,1.05316,0.0309298,-0.68613,-2.0315,+
fkb-2,0.4063,0.966916,Q9U2Q8,Peptidylprolyl isomerase,18.0637,18.0586,17.8743,18.1889,18.0759,17.6945,17.085,17.705,0.966916,0.0391708,0.4063,1.88824,+
gsk-3,-0.915046,2.80346,Q9U2Q9,Glycogen synthase kinase-3,16.4186,16.3968,16.5823,16.6393,17.1622,17.1485,17.6459,17.7406,2.80346,0.000801378,-0.915046,-5.46016,+
"Y17G7B,18",-0.898759,0.926641,Q9U2R0,"Probable RNA methyltransferase Y17G7B,18",15.4654,15.702,14.1339,15.4265,17.0939,15.7008,15.6201,15.9079,0.926641,0.0435153,-0.898759,-1.82133,+
"CELE_Y15E3A,4",-1.78507,2.41902,Q9U2R3,Uncharacterized protein,13.8351,14.9162,14.8463,13.3412,15.934,16.1469,16.07,15.9282,2.41902,0.00151724,-1.78507,-4.57,+
arf-6,-1.59668,2.78974,Q9U2S4,ADP-Ribosylation Factor related,14.8687,14.1014,15.1836,15.36,16.6249,16.2041,16.4776,16.5939,2.78974,0.000793633,-1.59668,-5.42654,+
cyn-13,-1.097,2.59577,Q9U2S6,Peptidyl-prolyl cis-trans isomerase E,15.4345,15.4864,14.9695,15.5973,16.3932,16.8738,16.0475,16.5612,2.59577,0.00112049,-1.097,-4.96619,+
itsn-1,-0.999633,1.84572,Q9U2T9,ITSN (Intersectin) family,14.5085,14.9151,14.045,14.251,15.6107,15.9781,15.1258,15.0034,1.84572,0.00472134,-0.999633,-3.41303,+
uaf-2,-0.943183,1.7707,Q9U2U0,U2AF splicing factor,15.3484,15.2246,14.9122,15.2303,16.0219,15.4212,16.3363,16.7088,1.7707,0.00551425,-0.943183,-3.27372,+
"CELE_Y116A8C,27",-1.77522,2.47037,Q9U2U3,Uncharacterized protein,13.3449,13.6193,11.9707,12.9513,14.9896,14.8362,14.4372,14.7241,2.47037,0.00140076,-1.77522,-4.68294,+
map-2,0.123255,0.845218,Q9U2V9,Methionine aminopeptidase 2,16.8443,16.6145,16.7742,16.7617,16.7677,16.5639,16.6516,16.5184,0.845218,0.0542872,0.123255,1.68577,
prmt-1,-1.00531,2.67402,Q9U2X0,Protein arginine N-methyltransferase 1,16.7597,16.6216,16.1695,15.9462,17.2975,17.5013,17.3473,17.3721,2.67402,0.001,-1.00531,-5.14855,+
cdkr-3,-1.27256,4.23151,Q9U2Y2,CDK5RAP3-like protein,14.6682,14.6907,14.3626,14.4823,15.7982,16.0862,15.5954,15.8143,4.23151,0,-1.27256,-9.97715,+
sec-23,-1.60681,2.98073,Q9U2Z1,Yeast SEC homolog,14.8905,14.8301,15.5562,15.6375,16.7887,16.3825,17.0231,17.1472,2.98073,0.000644003,-1.60681,-5.90851,+
"CELE_Y106G6H,14",-0.112372,0.15354,Q9U2Z5,Uncharacterized protein,14.8239,14.7647,15.4314,15.4199,15.0528,14.6999,15.5768,15.5598,0.15354,0.490559,-0.112372,-0.40116,
"CELE_Y106G6H,8",-1.38839,2.24065,Q9U2Z9,Uncharacterized protein,13.9555,13.685,13.8813,14.9325,15.058,15.3783,15.7136,15.858,2.24065,0.00206228,-1.38839,-4.19054,+
pdpr-1,-1.02271,1.49489,Q9U300,Pyruvate Dehydrogenase Phosphatase Regulatory subunit,13.7991,13.8402,15.1184,14.4551,15.1572,15.4755,14.8789,15.792,1.49489,0.0101486,-1.02271,-2.78,+
pab-1,-0.967755,2.92212,Q9U302,Polyadenylate-binding protein,17.4851,17.1752,17.4853,17.9336,18.5702,18.3866,18.3753,18.6182,2.92212,0.000690594,-0.967755,-5.75741,+
gln-3,-0.0318351,0.161693,Q9U307,Glutamine synthetase,17.9533,17.8457,18.0102,18.0793,18.1313,17.9662,17.8642,18.0541,0.161693,0.474949,-0.0318351,-0.419959,
"CELE_Y105C5B,5",-1.43159,2.57313,Q9U315,Uncharacterized protein,17.5423,17.3922,17.1235,17.8374,18.8746,18.7062,19.6057,18.4353,2.57313,0.00117671,-1.43159,-4.91425,+
"CELE_W09C5,8",-0.0986395,0.262536,Q9U329,Uncharacterized protein,17.5544,17.7624,17.5991,17.8311,17.9956,18.0001,17.4094,17.7365,0.262536,0.321659,-0.0986395,-0.639143,
"CELE_W09C5,7",1.41869,0.567993,Q9U330,Uncharacterized protein,12.9806,13.0569,12.4026,13.117,8.46069,13.2167,10.8457,13.3593,0.567993,0.119213,1.41869,1.21388,
rpl-31,-0.240495,0.638153,Q9U332,60S ribosomal protein L31,18.7164,18.6906,18.8938,18.837,19.3232,18.5609,18.9615,19.2542,0.638153,0.0968469,-0.240495,-1.33575,
unc-59,-1.82671,5.3132,Q9U334,Uncharacterized protein,13.884,13.7136,14.0318,14.1617,15.9439,15.6261,15.7021,15.8257,5.3132,0,-1.82671,-15.333,+
col-93;col-94;col-133;col-92,-0.704001,0.470993,Q9U348;Q9U349;Q9XUE9;Q9XVG3,COLlagen,12.9313,12.4661,13.6241,10.5275,13.0504,13.2297,12.7476,13.3373,0.470993,0.160772,-0.704001,-1.04082,
