geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04, -Log.p.value,Student's T-test q-value daf2_d5_N2_d5,log2FC,Student's T-test Test statistic daf2_d5_N2_d5,Sign p-val: 0.05 
pdpr-1,-0.466113,0.389211,Q9U300,Pyruvate Dehydrogenase Phosphatase Regulatory subunit,13.534,13.6173,14.9292,14.3254,13.4354,14.5029,15.1247,15.2072,0.389211,0.266867,-0.466113,-0.889215,
pab-1,-0.48623,2.38768,Q9U302,Polyadenylate-binding protein,17.6088,17.5592,17.5005,17.6166,18.1999,17.7671,18.0427,18.2204,2.38768,0.00247134,-0.48623,-4.5019,+
gln-3,0.619863,3.02763,Q9U307,Glutamine synthetase,17.8243,18.0183,17.8618,17.8121,17.4891,17.0764,17.3137,17.1577,3.02763,0.000831841,0.619863,6.03153,+
"CELE_Y105C5B,5",0.267783,0.422157,Q9U315,Uncharacterized protein,17.8722,18.3979,18.9806,19.0306,18.1464,18.2687,18.3249,18.4701,0.422157,0.242373,0.267783,0.951038,
"CELE_W09C5,8",0.17118,0.307084,Q9U329,Uncharacterized protein,16.9751,17.0222,17.0788,16.6726,16.1619,16.8492,16.8619,17.1911,0.307084,0.34207,0.17118,0.729678,
"CELE_W09C5,7",0.291045,0.517421,Q9U330,Uncharacterized protein,13.1137,12.9534,13.0312,12.8262,12.4898,12.3649,13.4403,12.4655,0.517421,0.18283,0.291045,1.12443,
rpl-31,-0.256293,0.365232,Q9U332,60S ribosomal protein L31,19.517,19.2377,20.3112,19.3195,19.9506,20.2138,19.8874,19.3587,0.365232,0.286642,-0.256293,-0.843494,
unc-59,0.138858,0.317086,Q9U334,Uncharacterized protein,14.6676,14.8362,15.1693,15.314,14.6504,15.0487,14.6824,15.0502,0.317086,0.331937,0.138858,0.74958,
col-93;col-94;col-133;col-92,-3.58866,5.79148,Q9U348;Q9U349;Q9XUE9;Q9XVG3,COLlagen,13.0086,12.3524,12.9881,12.8478,16.4209,16.2246,16.1936,16.7124,5.79148,0,-3.58866,-18.4851,+
vps-25,1.45805,2.12572,Q9U354,Related to yeast Vacuolar Protein Sorting factor,16.5424,17.0664,15.4367,16.754,14.8892,14.7576,15.1732,15.1474,2.12572,0.00415062,1.45805,3.95593,+
"CELE_T16G1,9",-0.329261,0.151013,Q9U367,Uncharacterized protein,14.0689,15.8865,14.6989,14.9286,14.0425,13.858,16.7274,16.2722,0.151013,0.575948,-0.329261,-0.395294,
"CELE_T16G1,7",1.30953,1.63637,Q9U368,Uncharacterized protein,15.7895,15.9354,16.2742,16.9102,14.6398,14.3411,14.7446,15.9456,1.63637,0.0128077,1.30953,3.02991,+
rsbp-1,-0.017035,0.0367553,Q9U379,R-Seven Binding Protein (R7BP) homolog,13.1141,13.2495,12.6765,13.0432,12.8294,12.9867,13.3237,13.0116,0.0367553,0.872016,-0.017035,-0.106246,
chaf-1,1.57691,1.96698,Q9U380,CHromatin Assembly Factor,14.9133,14.0395,15.2709,14.6806,12.2244,13.2118,13.9056,13.2548,1.96698,0.00588282,1.57691,3.64349,+
"cisd-3,1",0.542629,1.1333,Q9U3A1,CDGSH Iron Sulfur Domain protein homolog,15.9368,15.1318,15.2228,15.1558,14.7446,15.2267,14.8545,14.4508,1.1333,0.0384121,0.542629,2.16497,+
nol-9,2.58935,2.10909,Q9U3B6,Polynucleotide 5'-hydroxyl-kinase nol-9,12.6263,13.0335,13.0526,12.8826,8.65956,10.8258,10.0154,11.7368,2.10909,0.00438874,2.58935,3.9226,+
hsb-1,0.64539,1.47856,Q9U3B7,Heat Shock factor Binding protein,17.6857,18.3475,17.6686,17.7374,16.9564,16.8974,17.4384,17.5654,1.47856,0.0179449,0.64539,2.75156,+
dcn-1,1.54041,2.92651,Q9U3C8,Defective in cullin neddylation protein 1,16.8027,16.8652,16.2179,17.0981,15.3006,14.8206,15.007,15.6942,2.92651,0.000928702,1.54041,5.76861,+
adr-1,1.37152,0.596217,Q9U3D6,Adenosine Deaminase acting on RNA,12.3576,17.668,15.1583,14.9654,13.762,13.5815,13.7257,13.594,0.596217,0.148011,1.37152,1.26319,
zyx-1,1.10844,2.11184,Q9U3F4,Zyxin,17.9092,18.8346,17.6534,17.941,17.2555,16.8082,16.7733,17.0674,2.11184,0.00436422,1.10844,3.9281,+
aagr-3,-0.0348754,0.0501565,Q9U3F8,Acid Alpha Glucosidase Relate,17.4973,16.7836,17.2106,16.748,16.9168,17.2502,16.739,17.4731,0.0501565,0.830528,-0.0348754,-0.143055,
"CELE_F31D4,9",-0.20627,0.600626,Q9U3H4,Uncharacterized protein,16.1627,15.9632,16.608,16.4693,16.3442,16.6903,16.4941,16.4998,0.600626,0.146154,-0.20627,-1.27086,
rpb-12,0.616345,1.27993,Q9U3I0,RNA Polymerase II (B) subunit,18.1712,18.5431,17.5694,17.995,17.9099,17.3783,17.2036,17.3215,1.27993,0.0277174,0.616345,2.41118,+
tag-280,0.658787,0.2408,Q9U3J2,Uncharacterized protein,12.1039,13.3297,9.48432,12.5928,11.1986,12.5323,11.9531,9.19149,0.2408,0.423091,0.658787,0.593726,
tag-281,-1.15825,3.49407,Q9U3J3,Uncharacterized protein,12.714,13.3395,12.8986,12.8356,14.2637,14.1853,14.0682,13.9036,3.49407,0.00033908,-1.15825,-7.36677,+
inx-2,0.833818,0.622499,Q9U3K5,Innexin-2,12.8846,13.1073,13.0084,12.1368,11.6858,13.1487,12.5666,10.4008,0.622499,0.1385,0.833818,1.30876,
"C47B2,9",1.35342,2.90996,Q9U3L4,Uncharacterized protein,15.8965,15.4853,15.6367,15.5458,14.7645,14.0075,13.8382,14.5404,2.90996,0.000967626,1.35342,5.72641,+
"C47B2,2",0.290332,0.547343,Q9U3L5,Uncharacterized protein,14.9054,14.8234,14.8375,14.9326,13.9072,14.7507,14.6112,15.0684,0.547343,0.169357,0.290332,1.17754,
"C46C2,5",0.6549,3.35024,Q9U3M0,Uncharacterized protein,16.1556,15.8994,15.9793,16.1623,15.3898,15.2689,15.3337,15.5847,3.35024,0.000337107,0.6549,6.93217,+
"C35C5,3",2.4029,4.44954,Q9U3N5,"Putative selT-like protein C35C5,3",16.5736,16.6988,16.3832,16.5415,13.9513,14.7645,13.8256,14.0442,4.44954,0,2.4029,10.8917,+
tram-1,0.27642,1.03916,Q9U3P5,Translocating chain-associated membrane protein,16.4217,16.3379,16.9007,16.7673,16.3981,16.2861,16.2882,16.3496,1.03916,0.0471436,0.27642,2.00823,+
alkb-8,0.475131,1.65151,Q9U3P9,ALKylated DNA repair protein AlkB homolog,13.1427,13.167,13.0362,12.7759,12.3809,12.4817,12.4271,12.9315,1.65151,0.012356,0.475131,3.05704,+
mrps-22,-0.498132,0.870314,Q9U3Q0,"Mitochondrial Ribosomal Protein, Small",14.3581,15.4106,14.1372,14.9055,15.0973,15.2693,15.1975,15.2399,0.870314,0.0724626,-0.498132,-1.72761,
ugt-22,0.591412,1.41596,Q9U3Q6,UDP-glucuronosyltransferase,16.2894,16.9034,16.656,17.1542,16.1807,16.1459,15.8454,16.4653,1.41596,0.0209187,0.591412,2.64324,+
"B0035,1",-1.09388,1.16945,Q9U3S8,Uncharacterized protein,13.6339,15.6588,14.7965,15.4195,15.8843,16.4708,15.9875,15.5416,1.16945,0.0354101,-1.09388,-2.22539,+
lin-41,-1.48901,2.29277,Q9U489,Protein lin-41,12.8753,12.8665,12.8399,12.9694,13.6659,13.9482,15.1606,14.7324,2.29277,0.00279259,-1.48901,-4.29942,+
unc-70,0.583265,1.82947,Q9U9J8,Spectrin beta chain,16.8542,17.4046,16.9444,17.2586,16.3488,16.3575,16.5954,16.8271,1.82947,0.00788294,0.583265,3.38266,+
"CELE_W04B5,5",1.44451,2.44474,Q9UA62,Uncharacterized protein,12.9755,13.043,13.0722,12.4979,12.2528,11.4303,11.1313,10.9961,2.44474,0.00229139,1.44451,4.62635,+
mrpl-30,1.16018,1.82222,Q9UA63,"Mitochondrial Ribosomal Protein, Large",15.3014,14.9665,15.0753,15.0082,13.2897,13.4851,14.1768,14.7591,1.82222,0.00797445,1.16018,3.36914,+
rab-1,0.142937,0.279904,Q9UAQ6,RAB family,18.6934,18.4158,17.7906,18.4936,18.1917,18.224,18.0005,18.4055,0.279904,0.372307,0.142937,0.674824,
"CELE_D2063,1",-0.454709,1.07016,Q9UAT1,Uncharacterized protein,12.856,13.2806,12.9337,12.4294,13.225,13.0114,13.6313,13.4508,1.07016,0.0441092,-0.454709,-2.05978,+
mct-2,-1.29043,1.70551,Q9UAT3,MonoCarboxylate Transporter family,15.9707,16.0959,15.2711,15.8939,17.8316,16.2821,16.695,17.5845,1.70551,0.0105804,-1.29043,-3.15453,+
ubh-1,0.963705,0.641336,Q9UAV3,Ubiquitin carboxyl-terminal hydrolase,13.8902,13.1105,15.8923,15.6349,12.9296,13.9153,13.8496,13.9786,0.641336,0.132489,0.963705,1.34123,
mdh-1,-0.210393,0.242142,Q9UAV5,Malate dehydrogenase,18.4928,18.153,19.3465,19.6043,18.9034,19.1015,19.2797,19.1537,0.242142,0.421225,-0.210393,-0.596555,
acs-1,0.393461,0.202169,Q9UAV8,Fatty Acid CoA Synthetase family,12.9454,13.3622,12.5624,12.8391,13.9756,13.02,10.4254,12.7143,0.202169,0.481098,0.393461,0.510682,
"CELE_T12B3,3",0.0230901,0.0366251,Q9UAW8,Uncharacterized protein,13.9122,13.8711,14.1385,14.3947,14.4269,13.8499,13.6552,14.2921,0.0366251,0.872241,0.0230901,0.105884,
"CELE_T12B3,2",-3.46367,4.57769,Q9UAW9,Uncharacterized protein,13.1028,13.4143,12.6673,12.9217,16.3267,16.6028,17.1314,15.8998,4.57769,0,-3.46367,-11.4643,+
rpac-40,-0.375502,0.565444,Q9UAY9,RNA Polymerase I/III (A/C) shared subunit,14.4565,13.859,14.988,14.8854,14.801,14.4831,15.2232,15.1835,0.565444,0.160922,-0.375502,-1.20941,
"CELE_Y49G5A,1",0.497375,0.73754,Q9UAZ2,Uncharacterized protein,14.9483,14.5696,14.3821,15.639,14.2318,14.3957,14.0424,14.8795,0.73754,0.102241,0.497375,1.5051,
"CELE_Y60C6A,1",1.53958,3.42682,Q9UAZ5,Uncharacterized protein,12.4149,13.2571,12.902,13.0375,11.2615,11.2038,11.267,11.721,3.42682,0.000321088,1.53958,7.1609,+
gba-4,-2.08555,4.09986,Q9UB00,Putative glucosylceramidase 4,13.0036,13.3351,13.067,12.982,14.6124,15.4176,15.1664,15.5336,4.09986,0,-2.08555,-9.45912,+
let-805,0.457345,1.75313,Q9UB28,Myotactin form B,16.5862,16.7257,16.3566,16.4542,16.4076,15.9893,15.8723,16.0241,1.75313,0.00949669,0.457345,3.24143,+
lem-2,-0.0980549,0.342477,Q9XTB5,LEM protein 2,16.3922,16.2868,16.5817,16.7111,16.5115,16.7912,16.6273,16.4339,0.342477,0.30774,-0.0980549,-0.799481,
"B0250,5",0.271933,1.0963,Q9XTI0,"Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial",16.4916,16.7897,16.2053,16.6923,16.263,16.2954,16.2628,16.2699,1.0963,0.0415697,0.271933,2.10329,+
gob-1,0.785938,1.12131,Q9XTQ5,Trehalose-phosphatase,14.5888,14.4969,14.5448,13.1862,13.4787,13.6863,13.4728,13.0352,1.12131,0.0395083,0.785938,2.14498,+
suox-1,-0.133641,0.0755001,Q9XTQ8,SUlfite OXidase,14.2854,12.9124,15.8204,15.1585,14.518,14.587,14.6499,14.9565,0.0755001,0.756843,-0.133641,-0.210255,
scav-3,-0.916564,2.20045,Q9XTT3,SCAVenger receptor (CD36 family) related,13.8794,14.6464,14.2714,14.7739,15.5109,15.2449,15.0743,15.4073,2.20045,0.00344307,-0.916564,-4.10765,+
ani-1,1.33929,3.26575,Q9XTT4,Anillin-like protein 1,15.4587,16.2066,15.5781,16.1497,14.5646,14.6308,14.463,14.3774,3.26575,0.000518868,1.33929,6.6867,+
rpt-6,0.90098,2.6902,Q9XTT9,"Proteasome Regulatory Particle, ATPase-like",17.2492,17.5424,17.4101,17.9132,16.4791,16.5134,16.5978,16.9207,2.6902,0.00131997,0.90098,5.18681,+
"CELE_Y49E10,18",0.164888,0.238918,Q9XTU3,Uncharacterized protein,15.711,15.2287,15.1252,15.9004,15.3322,15.2355,14.8653,15.8728,0.238918,0.425204,0.164888,0.589752,
"CELE_Y49E10,16",-0.60173,1.49769,Q9XTU5,Uncharacterized protein,15.7972,15.5999,15.6874,15.7355,16.6406,16.0721,15.8282,16.6861,1.49769,0.01745,-0.60173,-2.78488,+
snr-6,0.436188,0.992376,Q9XTU6,Probable small nuclear ribonucleoprotein E,18.6162,18.6346,17.7841,18.3311,17.9635,17.8156,17.6676,18.1745,0.992376,0.0533871,0.436188,1.93052,
"CELE_Y49E10,4",0.648597,0.581857,Q9XTU8,Uncharacterized protein,12.3488,12.2585,13.1646,13.0555,12.4195,12.4626,12.6867,10.6641,0.581857,0.153725,0.648597,1.23816,
glrx-5,1.58374,2.18381,Q9XTU9,Glutaredoxin,18.0046,18.3788,18.2962,18.823,17.2556,16.2215,16.1657,17.5249,2.18381,0.00362138,1.58374,4.07359,+
"CELE_H21P03,2",3.04184,1.51151,Q9XTV3,Uncharacterized protein,16.2113,19.1907,19.9727,20.3773,17.4384,15.7889,15.2517,15.1055,1.51151,0.0167946,3.04184,2.80903,+
mbf-1,0.291444,2.19725,Q9XTV4,MBF (Multiprotein bridging factor) transcriptional coactivator,18.583,18.553,18.717,18.7497,18.336,18.5082,18.3251,18.2677,2.19725,0.00346067,0.291444,4.10108,+
"H03A11,1",-1.18263,1.1126,Q9XTW2,Extracellular serine/threonine protein kinase CeFam20,12.7742,13.3468,13.0416,12.8688,15.6707,13.0723,14.0294,13.9896,1.1126,0.0403081,-1.18263,-2.13044,+
sbt-1,1.01877,2.58309,Q9XTY3,Seven B Two (Mammalian 7BT prohormone convertase chaperone) homolog,15.4754,15.6751,14.9736,15.3701,14.1444,14.0735,14.5489,14.6523,2.58309,0.00178198,1.01877,4.93706,+
vha-20,-0.901332,3.58383,Q9XTY9,Vacuolar H ATPase,15.994,16.298,15.9415,16.3816,17.0422,17.1136,16.9356,17.1289,3.58383,0.000371069,-0.901332,-7.64923,+
rsp-8,0.432915,0.826183,Q9XTZ2,SR Protein (Splicing factor),15.8121,15.2751,15.0615,15.6291,14.6986,15.5553,15.0653,14.7269,0.826183,0.0810718,0.432915,1.65398,
"C18D11,3",0.757615,1.86764,Q9XTZ3,Uncharacterized protein,15.4548,15.9028,15.7683,15.4945,15.2566,14.7928,14.4063,15.1343,1.86764,0.00709623,0.757615,3.45421,+
"C18D11,1",-1.39044,2.7247,Q9XTZ4,Uncharacterized protein,13.0545,13.3844,13.0384,12.9464,13.7591,14.7341,14.7273,14.7649,2.7247,0.00131002,-1.39044,-5.26905,+
maa-1,1.95903,1.44989,Q9XTZ5,Membrane Associated Acyl-CoA binding protein,12.7785,13.396,10.9559,13.065,11.4805,9.946,9.6014,11.3313,1.44989,0.0191292,1.95903,2.70182,+
sca-1,-0.428124,1.01818,Q9XU13,Calcium-transporting ATPase,16.2942,16.7266,16.5915,17.0131,17.1146,17.1323,16.664,17.4269,1.01818,0.0501213,-0.428124,-1.97337,
hxk-2,0.720302,1.70759,Q9XU15,Phosphotransferase,15.2509,15.4083,15.4246,15.8711,14.5741,15.2326,14.8796,14.3874,1.70759,0.0105561,0.720302,3.15832,+
"B0379,1",0.459033,0.536374,Q9XU45,Uncharacterized protein,16.1897,16.036,16.4475,17.5986,15.9345,15.7365,16.2038,16.5608,0.536374,0.173901,0.459033,1.15813,
ensa-1,0.667562,1.08343,Q9XU56,ENdoSulfine Alpha,17.5903,18.1222,16.6903,17.1432,16.8391,16.7732,16.8247,16.4387,1.08343,0.0426339,0.667562,2.08185,+
rbd-1,1.72566,1.46024,Q9XU67,RBD (RNA binding domain) protein,15.7788,16.7606,14.4005,15.0568,14.4026,13.4196,12.8614,14.4105,1.46024,0.0186975,1.72566,2.71974,+
trpp-6,2.22821,2.69674,Q9XU81,TRansport Protein Particle,16.5109,16.7006,16.1208,16.1206,14.1024,13.4794,13.679,15.2793,2.69674,0.00127554,2.22821,5.20232,+
uda-1,0.631476,1.21944,Q9XU84,Nucleoside-diphosphatase uda-1,12.8761,13.336,12.9344,12.298,12.6265,12.006,12.3947,11.8914,1.21944,0.0315081,0.631476,2.30921,+
"CELE_F44E5,1",0.656375,1.58436,Q9XU97,Uncharacterized protein,16.6677,17.0608,17.4554,17.458,16.1626,16.5235,16.6979,16.6323,1.58436,0.0141933,0.656375,2.93727,+
mex-5,0.839104,0.631759,Q9XUB2,Zinc finger protein mex-5,14.4035,13.64,16.1372,16.0011,14.5587,13.9418,13.9134,14.4114,0.631759,0.135385,0.839104,1.32474,
far-6,0.460125,1.00566,Q9XUB7,Fatty Acid/Retinol binding protein,17.9259,18.0059,18.5069,18.3636,17.6792,18.2803,17.394,17.6084,1.00566,0.0514954,0.460125,1.95258,
nra-1,0.25435,0.259422,Q9XUB9,Nicotinic receptor-associated protein 1,13.0093,14.5384,13.9802,13.8056,12.8708,13.807,13.6295,14.0089,0.259422,0.397575,0.25435,0.632688,
"CELE_T28F3,8",-1.23609,1.12777,Q9XUC0,Uncharacterized protein,15.1965,14.1401,14.3451,12.4898,15.279,15.2911,15.4981,15.0476,1.12777,0.0389039,-1.23609,-2.15576,+
"CELE_F55G11,8",-0.102513,0.135009,Q9XUD6,Uncharacterized protein,17.9223,18.653,18.4274,18.2721,18.785,18.8889,17.9508,18.0602,0.135009,0.609459,-0.102513,-0.357708,
"CELE_F55G11,2",0.0691288,0.0744692,Q9XUD8,Uncharacterized protein,14.2791,14.6532,14.1888,13.6175,14.4992,13.3818,14.4208,14.1603,0.0744692,0.759009,0.0691288,0.207579,
noah-2,1.05241,2.1202,Q9XUE5,NOmpA Homolog (Drosophila nompA: no mechanoreceptor potential A),16.5869,17.0908,16.6444,16.5364,16.0503,15.1103,15.4352,16.0531,2.1202,0.00418425,1.05241,3.94485,+
"F52B11,2",-0.0243175,0.0631154,Q9XUE6,Probable phosphomannomutase,15.4309,15.4434,15.0469,14.9673,15.2627,15.2803,15.3511,15.0917,0.0631154,0.791263,-0.0243175,-0.177791,
"CELE_F52B11,5",0.529403,0.638493,Q9XUF0,Uncharacterized protein,13.089,13.4146,12.063,12.1335,12.3787,11.8019,11.8019,12.6,0.638493,0.133191,0.529403,1.33634,
"C49C3,4",0.25137,0.697548,Q9XUF9,Uncharacterized protein,16.4446,16.7262,16.2313,16.4281,16.3944,15.9588,15.9672,16.5043,0.697548,0.113679,0.25137,1.43734,
dod-24,-1.72539,4.95222,Q9XUH3,Downstream Of DAF-16 (Regulated by DAF-16),14.3899,14.3752,14.4709,14.7176,16.0655,16.1443,16.1276,16.5177,4.95222,0,-1.72539,-13.302,+
"CELE_W09D6,4",-0.793603,1.18202,Q9XUJ5,Uncharacterized protein,13.8922,14.8807,13.6855,14.5206,14.8807,15.6932,14.828,14.7515,1.18202,0.0345237,-0.793603,-2.24644,+
clec-49,-0.724206,0.687479,Q9XUL6,C-type LECtin,12.8968,13.26,12.9895,12.9637,14.4005,12.9949,12.7947,14.8167,0.687479,0.117115,-0.724206,-1.4202,
clec-50,1.00801,1.57066,Q9XUL7,C-type LECtin,17.6634,18.8668,17.6204,17.8099,17.5188,16.7635,16.8779,16.7682,1.57066,0.0145119,1.00801,2.91302,+
"CELE_T20B3,1",1.14907,0.0962372,Q9XUN8,Uncharacterized protein,12.9901,13.3439,0,12.912,11.9816,11.234,0,11.4341,0.0962372,0.701511,1.14907,0.263147,
tni-3,0.255578,0.616426,Q9XUN9,Troponin I 3,17.0218,16.7041,16.4343,17.1527,16.7853,16.3683,16.3886,16.7484,0.616426,0.140711,0.255578,1.29826,
"eif-3,K",0.125403,0.363275,Q9XUP3,Eukaryotic translation initiation factor 3 subunit K,15.7337,16.1107,16.0954,16.178,16.0973,16.0935,15.731,15.6944,0.363275,0.288142,0.125403,0.839735,
"CELE_T16G1,4",1.72589,4.48586,Q9XUP7,Uncharacterized protein,12.9779,13.4127,12.9776,12.7394,11.3279,11.2382,11.1593,11.4787,4.48586,0,1.72589,11.0512,+
"CELE_T16G1,5",2.06209,2.73288,Q9XUP8,Uncharacterized protein,12.9235,13.1664,12.2828,12.582,11.4011,10.9745,9.82004,10.5107,2.73288,0.00131735,2.06209,5.28868,+
"CELE_T05F1,9",0.303394,0.812853,Q9XUR3,Uncharacterized protein,13.1124,12.2858,12.9057,12.9436,12.4224,12.4524,12.6016,12.5575,0.812853,0.0838255,0.303394,1.63168,
"CELE_T05F1,2",0.0387578,0.0283238,Q9XUR4,Uncharacterized protein,12.8622,12.5794,12.9618,12.9962,13.8805,12.1119,11.9801,13.272,0.0283238,0.900823,0.0387578,0.0825908,
"CELE_T05E12,3",0.024689,0.0172275,Q9XUR6,Uncharacterized protein,15.3877,15.9447,15.2291,14.6843,15.9732,14.7212,16.0092,14.4436,0.0172275,0.938116,0.024689,0.0508329,
mdt-29,-0.0370903,0.0437095,Q9XUS2,Mediator of RNA polymerase II transcription subunit 29,14.8652,14.8899,14.9721,15.9729,14.8738,15.1853,15.3179,15.4715,0.0437095,0.851206,-0.0370903,-0.125465,
"CELE_K08E3,5",0.337728,1.15865,Q9XUS6,Uncharacterized protein,17.559,17.7413,17.7514,18.1474,17.3011,17.4875,17.3557,17.7038,1.15865,0.0362762,0.337728,2.20733,+
cyk-4,2.7667,3.01615,Q9XUS9,CYtoKinesis defect,13.5403,14.5749,14.9088,13.0533,11.1603,10.9226,11.262,11.6655,3.01615,0.000826087,2.7667,6.00124,+
dbn-1,0.925068,1.6057,Q9XUT0,DreBriN 1/DreBriN-like (Where Drebrin is from Developmentally REgulated BRaIN protein) family homolog,15.9652,16.8812,16.0331,16.6108,15.7842,15.3812,14.8601,15.7647,1.6057,0.0136541,0.925068,2.97517,+
"CELE_K06G5,1",0.42648,1.19961,Q9XUT9,Uncharacterized protein,18.8904,19.2421,18.9063,19.5589,18.655,18.5549,18.6703,19.0115,1.19961,0.033021,0.42648,2.27593,+
"CELE_K05C4,7",-1.76755,3.47499,Q9XUU5,Armadillo repeat-containing protein 1,12.7134,13.3356,12.4205,12.8611,14.5761,14.8909,14.199,14.7347,3.47499,0.000333333,-1.76755,-7.30788,+
"CELE_K05C4,5",-0.881742,0.875814,Q9XUU8,Uncharacterized protein,13.9283,15.0166,12.9194,13.1204,14.6936,14.1263,14.945,14.7469,0.875814,0.0714134,-0.881742,-1.73677,
"K05C4,2",-0.806653,3.01221,Q9XUU9,Protein jagunal homolog,16.1302,16.1468,16.243,15.7244,16.8207,16.7593,16.8173,17.0737,3.01221,0.000824458,-0.806653,-5.99086,+
pbs-5,-1.1985,3.42693,Q9XUV0,Proteasome subunit beta type,16.197,16.1663,16.2285,16.764,17.5794,17.7565,17.4759,17.338,3.42693,0.000321526,-1.1985,-7.16121,+
ddx-17,-0.452145,1.88585,Q9XUW5,DEAD boX helicase homolog,15.8857,16.3207,15.8174,15.817,16.3142,16.4953,16.3546,16.4853,1.88585,0.00694549,-0.452145,-3.48856,+
"CELE_F56G4,4",0.889984,2.22557,Q9XUY1,Uncharacterized protein,15.6469,15.5501,14.7195,15.2653,14.4113,14.3614,14.3112,14.5381,2.22557,0.00326503,0.889984,4.15933,+
aakb-1,1.51552,1.7252,Q9XUY2,AMP-Activated Kinase Beta subunit,16.2902,15.4186,14.6002,14.5759,13.9932,13.9981,12.9755,13.8559,1.7252,0.0100714,1.51552,3.19037,+
nkb-3,0.228535,1.24224,Q9XUY5,Probable sodium/potassium-transporting ATPase subunit beta-3,17.3262,17.4468,17.5686,17.5793,17.3159,17.4002,17.2513,17.0394,1.24224,0.0302711,0.228535,2.34758,+
gfm-1,-0.704243,1.90618,Q9XV52,"Elongation factor G, mitochondrial",13.9603,13.4793,14.226,14.3497,14.6283,14.6384,14.7121,14.8535,1.90618,0.00665205,-0.704243,-3.52709,+
"CELE_F08G2,5",-1.42482,2.08552,Q9XVA3,Uncharacterized protein,12.6197,13.3,12.7542,12.9801,14.9303,13.9099,13.6206,14.8926,2.08552,0.00479874,-1.42482,-3.87558,+
cyp-37a1,1.20313,0.55777,Q9XVA6,CYtochrome P450 family,14.4842,14.6249,13.1574,13.6857,11.072,12.1074,15.4738,12.4863,0.55777,0.164377,1.20313,1.19592,
"CELE_F01D5,5",0.765053,2.31211,Q9XVA9,Uncharacterized protein,17.7355,17.7419,17.9018,18.1014,17.3712,16.8913,16.7909,17.367,2.31211,0.00275896,0.765053,4.34025,+
"CELE_F01D5,1",0.126379,0.239229,Q9XVB1,Uncharacterized protein,16.8911,16.847,16.7044,16.3218,16.3099,16.42,16.4617,17.0672,0.239229,0.424897,0.126379,0.590408,
"CELE_F01D5,3",1.49908,1.33751,Q9XVB4,Uncharacterized protein,13.4899,13.4114,14.7633,12.8738,10.9702,11.934,12.9372,12.7007,1.33751,0.0248682,1.49908,2.5089,+
immp-1,-0.375048,0.606539,Q9XVD2,Inner Mitochondrial Membrane Protease,13.1454,12.9911,12.8945,12.8184,13.7338,12.5363,13.33,13.7495,0.606539,0.144399,-0.375048,-1.28112,
fce-1,0.58524,3.05314,Q9XVE5,CAAX prenyl protease 1 homolog,16.0471,16.1067,15.8953,15.7152,15.3973,15.3043,15.2765,15.4453,3.05314,0.000845298,0.58524,6.09923,+
"C04F12,5",1.3803,2.90557,Q9XVE8,Uncharacterized protein,15.8384,16.4353,16.0339,15.9095,14.3427,14.3194,14.9273,15.1065,2.90557,0.000965889,1.3803,5.71527,+
rpl-14,1.02,2.35397,Q9XVE9,"Ribosomal Protein, Large subunit",20.3624,20.6217,20.1795,21.0647,19.5511,19.2898,19.424,19.8833,2.35397,0.00263164,1.02,4.42934,+
"C04F12,1",-0.165854,0.0776496,Q9XVF1,Uncharacterized protein,13.0867,13.3414,12.7843,13.0485,14.4922,11.2155,12.9036,14.313,0.0776496,0.750419,-0.165854,-0.215821,
rpl-8,-0.67617,2.21176,Q9XVF7,60S ribosomal protein L8,19.0523,19.044,19.5438,19.3545,19.646,19.9371,20.1793,19.9368,2.21176,0.0033689,-0.67617,-4.13088,+
ssp-37,0.707406,2.07955,Q9XVH1,"Sperm Specific family, class P",15.1984,15.2858,14.9628,15.2223,14.4857,14.0542,14.4208,14.879,2.07955,0.00496184,0.707406,3.86372,+
"CELE_W01G7,4",1.93129,2.03706,Q9XVH5,Uncharacterized protein,17.2619,16.3044,15.395,15.8948,14.3292,13.8721,13.7517,15.1778,2.03706,0.00522324,1.93129,3.77984,+
rpb-11,-1.33182,1.01974,Q9XVH6,Probable DNA-directed RNA polymerase II subunit RPB11,13.2658,12.0315,14.3459,11.4173,14.5411,14.1417,13.9711,13.7338,1.01974,0.049906,-1.33182,-1.97596,+
"CELE_T23G11,4",2.02366,3.81167,Q9XVH9,Uncharacterized protein,16.8277,17.1461,16.3679,16.8882,15.1525,14.5701,14.4008,15.012,3.81167,0.000276134,2.02366,8.4075,+
sptl-3,0.677559,0.291834,Q9XVI6,Serine palmitoyltransferase 3,15.0248,14.7368,15.7941,15.9169,15.5502,14.0954,12.4198,16.6969,0.291834,0.358144,0.677559,0.699043,
mlc-5,0.30756,1.23536,Q9XVI9,Myosin-2 essential light chain,18.5275,18.5169,18.7311,18.9692,18.2427,18.2697,18.4244,18.5777,1.23536,0.0307295,0.30756,2.33598,+
acbp-5,1.47667,1.39772,Q9XVJ0,Acyl-Coenzyme A Binding Protein,11.8073,13.3832,14.0719,12.7798,10.8534,11.7788,12.2268,11.2765,1.39772,0.022077,1.47667,2.61186,+
